STARTDATA
KLIMBIC OUTPUT FILE
MS EXCEL FORMAT
System,No System Name
User,Operant
Date,16-Nov-2019
Time,9:21
Box Index,1
ExptType,0
SessionRecord,72

Session Title,MiTg_inactivation
Protocol Title,grating orientation discrimination with punishment and distractors (bug fixed)
Protocol Description,nose-touch one of the two locations according to stimulus orientation (2AFC) + ignore distractor + punishment for wrong selection
Analysis Ref,CS-101
Dose Details,Index,0
Dose Table Item
n.a.
0
Unassigned
300
Subject Id,MiTg09
DB Ref,MiTg_inactivation_nbk_shaping07
DB Group,-1
Day Table,Image Discrimination Day Table
Duration,198000
Pellet Count,0
Fluid Count,51
Air Puff Count,0
Shock Count,0
F10 Sensor,X(0),
SL Target,1
SL Dummy,2
SS Target,1
SS Dummy,2
SensorTC
S(1),
227,
AutoControl,Index,3,
AC Comment,,T6 - 1T1D (70x70)  VT/HZ = 1:1 (Tc-6, Dc-1)
01_cross,02_responsebox,03_mask_060,hz6_060,hz6_080,hz6_100,hz6_120,vt6_060,vt6_080,vt6_100,vt6_120,hz1_120,vt1_120,hz2_120,vt2_120,hz3_120,vt3_120,hz4_120,vt4_120,hz5_120,vt5_120,hz7_120,vt7_120,hz8_120,vt8_120,hz6_070,vt6_070,hz1_070,vt1_070,hz2_070,vt2_070,
Image Discrim Details
Trials,Banked,RptInc,RptMssd,CTLimited,CTLimit,All_Trials,C_Trials,I_Trials,M_Trials,Ex_Crcn_Trials
198,0,0,0,0,1000,1,0,0,0,0,
Trial,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,
T1Freq,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,
T1Ampl,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,
T1Burst,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
T1Period,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
T1Delay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T1ToneCount,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
T2Mode,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
T2TGType,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
T2TGIndex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T2Freq,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,
T2Ampl,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,
T2Burst,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
T2Period,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
T2Delay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T2ToneCount,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,


Trials

,,,,Stage (4),Stage (4),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (9),Stage (9),Stage (10),Stage (12),Stage (12),
Trial,,Item,TT,,,,,Target,Dummy,Count :-,Count :-,Count :-,Count :-,Count :-,Count :-,Count :-,,,Reward,,,
Ref,Outcome,Index,Index,Entry,Exit,Entry,Exit,Report,Report,W(1),W(2),W(3),W(4),W(5),W(6),W(7),Entry,Exit,Count :-,Entry,Exit,
0,0,3,0,1003,1857,1857,1892,1892,0,0,0,1,0,0,0,0,1892,1992,0,1992,2083,
1,0,5,1,2086,3136,3136,3174,3174,0,0,0,1,0,0,0,0,3174,3274,0,3274,3320,
2,0,0,2,3323,4312,4312,4351,4351,0,0,1,1,0,0,0,0,4351,4451,0,4451,4462,
3,0,5,3,4465,5444,5444,5496,5496,0,0,2,1,0,0,0,0,5496,5596,0,5596,5625,
4,0,4,4,5628,6322,6322,6364,6364,0,0,0,0,1,0,0,0,6364,6464,0,6464,6605,
5,1,2,5,6608,7327,7327,7383,0,7383,0,1,1,0,0,0,0,0,0,0,0,0,
6,0,3,6,7836,8177,8177,8247,8247,0,0,1,1,0,0,0,0,8247,8347,0,8347,8382,
7,0,1,7,8385,9006,9006,9086,9086,0,0,1,0,1,0,0,0,9086,9186,0,9186,9257,
8,0,5,8,9260,9654,9654,9756,9756,0,0,2,1,0,0,0,0,9756,9856,0,9856,9871,
9,0,3,9,9874,10448,10448,10507,10507,0,0,0,1,0,0,0,0,10507,10607,0,10607,10657,
10,0,2,10,10660,11039,11039,11073,11073,0,0,0,0,1,0,0,0,11073,11173,0,11173,11179,
11,1,5,11,11182,11757,11757,11784,0,11784,0,0,0,1,0,0,0,0,0,0,0,0,
12,0,4,12,12237,12240,12240,12270,12270,0,0,0,0,1,0,0,0,12270,12370,0,12370,12376,
13,0,0,13,12379,12698,12698,12777,12777,0,0,1,1,0,0,0,0,12777,12877,0,12877,12888,
14,0,0,14,12891,13540,13540,13642,13642,0,0,0,1,0,0,0,0,13642,13742,0,13742,13754,
15,0,0,15,13757,16447,16447,16516,16516,0,0,0,1,0,0,0,0,16516,16616,0,16616,16721,
16,0,0,16,16724,20130,20130,20190,20190,0,0,0,1,0,0,0,0,20190,20290,0,20290,20351,
17,0,3,17,20354,22560,22560,22643,22643,0,0,0,1,0,0,0,0,22643,22743,0,22743,22751,
18,0,3,18,22754,25154,25154,25518,25518,0,0,2,1,0,0,0,0,25518,25618,0,25618,25624,
19,0,4,19,25627,28419,28419,28452,28452,0,0,0,0,1,0,0,0,28452,28552,0,28552,28562,
20,0,1,20,28565,30965,30965,31019,31019,0,0,0,0,1,0,0,0,31019,31119,0,31119,31191,
21,1,1,21,31194,33563,33563,33649,0,33649,0,0,1,0,0,0,0,0,0,0,0,0,
22,0,2,22,34102,34706,34706,34728,34728,0,0,0,0,1,0,0,0,34728,34828,0,34828,34841,
23,1,4,23,34844,37098,37098,37128,0,37128,0,0,1,0,0,0,0,0,0,0,0,0,
24,1,5,24,37581,37704,37704,37732,0,37732,0,0,0,1,0,0,0,0,0,0,0,0,
25,1,0,25,38185,38234,38234,38265,0,38265,0,0,0,1,0,0,0,0,0,0,0,0,
26,0,4,26,38718,40161,40161,40196,40196,0,0,0,0,1,0,0,0,40196,40296,0,40296,40329,
27,0,1,27,40332,43565,43565,43600,43600,0,0,0,0,1,0,0,0,43600,43700,0,43700,43715,
28,1,3,28,43718,47448,47448,47488,0,47488,0,0,0,1,0,0,0,0,0,0,0,0,
29,0,1,29,47941,48310,48310,48339,48339,0,0,0,0,1,0,0,0,48339,48439,0,48439,48461,
30,1,5,30,48464,50890,50890,50913,0,50913,0,0,0,1,0,0,0,0,0,0,0,0,
31,0,2,31,51366,51394,51394,51422,51422,0,0,0,0,1,0,0,0,51422,51522,0,51522,51547,
32,1,0,32,51550,53968,53968,54256,0,54256,0,1,0,1,0,0,0,0,0,0,0,0,
33,0,2,33,54709,54840,54840,54873,54873,0,0,0,0,1,0,0,0,54873,54973,0,54973,54989,
34,0,5,34,54992,57968,57968,58035,58035,0,0,1,1,0,0,0,0,58035,58135,0,58135,58150,
35,0,1,35,58153,60681,60681,60732,60732,0,0,1,0,1,0,0,0,60732,60832,0,60832,60872,
36,0,5,36,60875,63260,63260,63316,63316,0,0,0,1,0,0,0,0,63316,63416,0,63416,63428,
37,1,5,37,63431,65723,65723,65751,0,65751,0,0,0,1,0,0,0,0,0,0,0,0,
38,1,3,38,66204,67035,67035,67061,0,67061,0,0,0,1,0,0,0,0,0,0,0,0,
39,1,1,39,67514,67733,67733,67783,0,67783,0,2,1,0,0,0,0,0,0,0,0,0,
40,0,4,40,68236,69451,69451,69472,69472,0,0,0,0,1,0,0,0,69472,69572,0,69572,69633,
41,1,4,41,69636,72083,72083,72162,0,72162,0,1,1,0,0,0,0,0,0,0,0,0,
42,1,3,42,72615,73421,73421,73449,0,73449,0,1,0,1,0,0,0,0,0,0,0,0,
43,0,4,43,73902,74624,74624,74853,74853,0,0,0,0,1,0,0,0,74853,74953,0,74953,75005,
44,0,3,44,75008,77774,77774,77845,77845,0,0,0,1,0,0,0,0,77845,77945,0,77945,77961,
45,0,2,45,77964,80488,80488,80515,80515,0,0,0,0,1,0,0,0,80515,80615,0,80615,80626,
46,0,1,46,80629,83206,83206,83290,83290,0,0,0,0,1,0,0,0,83290,83390,0,83390,83404,
47,0,1,47,83407,86928,86928,86949,86949,0,0,0,0,1,0,0,0,86949,87049,0,87049,87097,
48,0,4,48,87100,89973,89973,89997,89997,0,0,0,0,1,0,0,0,89997,90097,0,90097,90131,
49,1,3,49,90134,92807,92807,92829,0,92829,0,0,0,1,0,0,0,0,0,0,0,0,
50,0,1,50,93282,93983,93983,94023,94023,0,0,1,0,1,0,0,0,94023,94123,0,94123,94178,
51,1,3,51,94181,98240,98240,98282,0,98282,0,0,0,1,0,0,0,0,0,0,0,0,
52,0,4,52,98735,100292,100292,100313,100313,0,0,0,0,1,0,0,0,100313,100413,0,100413,100539,
53,0,1,53,100542,102851,102851,102880,102880,0,0,0,0,1,0,0,0,102880,102980,0,102980,103008,
54,1,5,54,103011,105490,105490,105974,0,105974,0,0,0,1,0,0,0,0,0,0,0,0,
55,1,5,55,106427,106583,106583,106609,0,106609,0,0,0,1,0,0,0,0,0,0,0,0,
56,1,3,56,107062,108598,108598,108626,0,108626,0,1,0,1,0,0,0,0,0,0,0,0,
57,0,2,57,109079,110906,110906,110935,110935,0,0,0,0,1,0,0,0,110935,111035,0,111035,111465,
58,0,3,58,111468,114040,114040,114100,114100,0,0,0,1,0,0,0,0,114100,114200,0,114200,114413,
59,0,3,59,114416,116354,116354,116435,116435,0,0,0,1,0,0,0,0,116435,116535,0,116535,116680,
60,0,4,60,116683,120590,120590,120615,120615,0,0,0,0,1,0,0,0,120615,120715,0,120715,120818,
61,0,4,61,120821,122887,122887,122931,122931,0,0,0,0,1,0,0,0,122931,123031,0,123031,123088,
62,0,2,62,123091,126159,126159,126200,126200,0,0,0,0,1,0,0,0,126200,126300,0,126300,126313,
63,0,5,63,126316,129315,129315,129365,129365,0,0,0,1,0,0,0,0,129365,129465,0,129465,129505,
64,0,5,64,129508,132423,132423,132488,132488,0,0,0,1,0,0,0,0,132488,132588,0,132588,132622,
65,0,0,65,132625,135107,135107,135177,135177,0,0,0,1,0,0,0,0,135177,135277,0,135277,135307,
66,1,3,66,135310,139689,139689,139716,0,139716,0,0,0,1,0,0,0,0,0,0,0,0,
67,0,2,67,140169,141543,141543,141574,141574,0,0,0,0,1,0,0,0,141574,141674,0,141674,141686,
68,1,5,68,141689,144261,144261,144284,0,144284,0,0,0,1,0,0,0,0,0,0,0,0,
69,0,1,69,144737,144811,144811,144874,144874,0,0,1,0,1,0,0,0,144874,144974,0,144974,145045,
70,0,2,70,145048,148183,148183,148207,148207,0,0,0,0,1,0,0,0,148207,148307,0,148307,148378,
71,1,5,71,148381,150534,150534,150553,0,150553,0,0,0,1,0,0,0,0,0,0,0,0,
72,1,0,72,151006,178640,178640,179408,0,179408,0,4,0,1,0,0,0,0,0,0,0,0,
73,128,5,73,179861,196728,196728,196946,196946,0,0,1,1,0,0,0,0,196946,197046,0,197046,198000,
ENDDATA
