STARTDATA
KLIMBIC OUTPUT FILE
MS EXCEL FORMAT
System,No System Name
User,Operant
Date,13-Jan-2020
Time,8:59
Box Index,1
ExptType,0
SessionRecord,109

Session Title,MiTg_inactivation
Protocol Title,grating orientation discrimination with punishment and distractors (bug fixed)
Protocol Description,nose-touch one of the two locations according to stimulus orientation (2AFC) + ignore distractor + punishment for wrong selection
Analysis Ref,CS-101
Dose Details,Index,0
Dose Table Item
n.a.
0
Unassigned
300
Subject Id,MiTg09
DB Ref,MiTg_inactivation_nbk_shaping07
DB Group,-1
Day Table,Image Discrimination Day Table
Duration,222000
Pellet Count,0
Fluid Count,49
Air Puff Count,0
Shock Count,0
F10 Sensor,X(0),
SL Target,1
SL Dummy,2
SS Target,1
SS Dummy,2
SensorTC
S(1),
182,
AutoControl,Index,3,
AC Comment,,T6 - 1T1D (70x70)  VT/HZ = 1:1 (Tc-6, Dc-1-4)
01_cross,02_responsebox,03_mask_060,hz6_060,hz6_080,hz6_100,hz6_120,vt6_060,vt6_080,vt6_100,vt6_120,hz1_120,vt1_120,hz2_120,vt2_120,hz3_120,vt3_120,hz4_120,vt4_120,hz5_120,vt5_120,hz7_120,vt7_120,hz8_120,vt8_120,hz6_070,vt6_070,hz1_070,vt1_070,hz2_070,vt2_070,hz3_070,vt3_070,hz4_070,vt4_070,
Image Discrim Details
Trials,Banked,RptInc,RptMssd,CTLimited,CTLimit,All_Trials,C_Trials,I_Trials,M_Trials,Ex_Crcn_Trials
180,0,0,0,0,1000,1,0,0,0,0,
Trial,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,
T2Mode,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
T2TGType,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
T2TGIndex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T2Freq,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,
T2Ampl,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,
T2Burst,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
T2Period,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
T2Delay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T2ToneCount,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,


Trials

,,,,Stage (4),Stage (4),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (9),Stage (9),Stage (10),Stage (12),Stage (12),
Trial,,Item,TT,,,,,Target,Dummy,Count :-,Count :-,Count :-,Count :-,Count :-,Count :-,Count :-,,,Reward,,,
Ref,Outcome,Index,Index,Entry,Exit,Entry,Exit,Report,Report,W(1),W(2),W(3),W(4),W(5),W(6),W(7),Entry,Exit,Count :-,Entry,Exit,
0,0,6,0,1003,9487,9487,9535,9535,0,0,1,0,1,0,0,0,9535,9635,0,9635,9691,
1,0,11,1,9694,14629,14629,14669,14669,0,0,1,0,1,0,0,0,14669,14769,0,14769,14796,
2,0,7,2,14799,18204,18204,18240,18240,0,0,0,1,0,0,0,0,18240,18340,0,18340,18389,
3,1,11,3,18392,21938,21938,22609,0,22609,0,3,1,0,0,0,0,0,0,0,0,0,
4,0,5,4,22912,23134,23134,23454,23454,0,0,2,1,0,0,0,0,23454,23554,0,23554,23592,
5,0,17,5,23595,26281,26281,26371,26371,0,0,0,1,0,0,0,0,26371,26471,0,26471,26510,
6,1,1,6,26513,28689,28689,28800,0,28800,0,1,1,0,0,0,0,0,0,0,0,0,
7,0,8,7,29103,32338,32338,32395,32395,0,0,0,0,1,0,0,0,32395,32495,0,32495,32520,
8,2,6,8,32523,36227,36227,37227,0,0,0,4,0,0,0,0,0,0,0,0,0,0,
9,1,17,9,37230,37502,37502,37579,0,37579,0,0,0,1,0,0,0,0,0,0,0,0,
10,0,15,10,37882,39627,39627,39718,39718,0,0,0,1,0,0,0,0,39718,39818,0,39818,39844,
11,1,16,11,39847,43292,43292,43378,0,43378,0,0,1,0,0,0,0,0,0,0,0,0,
12,1,10,12,43681,44048,44048,44087,0,44087,0,0,0,1,0,0,0,0,0,0,0,0,
13,0,18,13,44390,44751,44751,45363,45363,0,0,1,0,1,0,0,0,45363,45463,0,45463,45489,
14,1,11,14,45492,48424,48424,49182,0,49182,0,4,1,0,0,0,0,0,0,0,0,0,
15,0,6,15,49485,49606,49606,50254,50254,0,0,4,0,1,0,0,0,50254,50354,0,50354,50409,
16,1,2,16,50412,55124,55124,55154,0,55154,0,0,1,0,0,0,0,0,0,0,0,0,
17,0,16,17,55457,56204,56204,56316,56316,0,0,1,0,1,0,0,0,56316,56416,0,56416,56447,
18,0,18,18,56450,59557,59557,59842,59842,0,0,2,0,1,0,0,0,59842,59942,0,59942,59979,
19,1,16,19,59982,62434,62434,62524,0,62524,0,0,1,0,0,0,0,0,0,0,0,0,
20,0,4,20,62827,62847,62847,63465,63465,0,0,0,0,1,0,0,0,63465,63565,0,63565,63622,
21,0,12,21,63625,66613,66613,66837,66837,0,0,0,0,1,0,0,0,66837,66937,0,66937,66984,
22,0,18,22,66987,69878,69878,70218,70218,0,0,0,0,1,0,0,0,70218,70318,0,70318,70383,
23,1,5,23,70386,72897,72897,73251,0,73251,0,1,0,1,0,0,0,0,0,0,0,0,
24,0,11,24,73554,73761,73761,73790,73790,0,0,0,0,1,0,0,0,73790,73890,0,73890,73937,
25,0,1,25,73940,76150,76150,76195,76195,0,0,0,0,1,0,0,0,76195,76295,0,76295,76348,
26,0,14,26,76351,78697,78697,78886,78886,0,0,2,0,1,0,0,0,78886,78986,0,78986,79012,
27,0,3,27,79015,81164,81164,81907,81907,0,0,0,1,0,0,0,0,81907,82007,0,82007,82068,
28,2,12,28,82071,84756,84756,85756,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
29,1,9,29,85759,85861,85861,85898,0,85898,0,0,0,1,0,0,0,0,0,0,0,0,
30,1,15,30,86201,86273,86273,86294,0,86294,0,0,0,1,0,0,0,0,0,0,0,0,
31,0,4,31,86597,87690,87690,87712,87712,0,0,0,0,1,0,0,0,87712,87812,0,87812,87880,
32,0,9,32,87883,90695,90695,90786,90786,0,0,0,1,0,0,0,0,90786,90886,0,90886,90946,
33,1,10,33,90949,93392,93392,94335,0,94335,0,4,0,1,0,0,0,0,0,0,0,0,
34,0,6,34,94638,95006,95006,95098,95098,0,0,1,0,1,0,0,0,95098,95198,0,95198,95236,
35,0,4,35,95239,98267,98267,98499,98499,0,0,1,0,1,0,0,0,98499,98599,0,98599,98642,
36,2,3,36,98645,100931,100931,101931,0,0,0,2,0,0,0,0,0,0,0,0,0,0,
37,0,9,37,101934,101974,101974,102013,102013,0,0,0,1,0,0,0,0,102013,102113,0,102113,102170,
38,2,3,38,102173,112754,112754,113754,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
39,2,19,39,113757,114368,114368,115368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40,1,7,40,115371,116774,116774,117201,0,117201,0,2,0,1,0,0,0,0,0,0,0,0,
41,1,19,41,117504,117632,117632,117659,0,117659,0,0,0,1,0,0,0,0,0,0,0,0,
42,0,8,42,117962,122335,122335,122358,122358,0,0,0,0,1,0,0,0,122358,122458,0,122458,122491,
43,1,10,43,122494,127422,127422,127457,0,127457,0,0,0,1,0,0,0,0,0,0,0,0,
44,0,17,44,127760,128227,128227,128469,128469,0,0,1,1,0,0,0,0,128469,128569,0,128569,128603,
45,0,6,45,128606,134268,134268,134344,134344,0,0,0,0,1,0,0,0,134344,134444,0,134444,134478,
46,0,18,46,134481,137369,137369,137401,137401,0,0,0,0,1,0,0,0,137401,137501,0,137501,137555,
47,0,3,47,137558,139503,139503,139880,139880,0,0,2,1,0,0,0,0,139880,139980,0,139980,140016,
48,0,1,48,140019,142661,142661,143611,143611,0,0,4,0,1,0,0,0,143611,143711,0,143711,143742,
49,0,19,49,143745,145570,145570,145651,145651,0,0,0,1,0,0,0,0,145651,145751,0,145751,145803,
50,2,11,50,145806,147614,147614,148614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51,0,0,51,148617,148681,148681,149091,149091,0,0,1,1,0,0,0,0,149091,149191,0,149191,149234,
52,0,12,52,149237,152402,152402,153010,153010,0,0,2,0,1,0,0,0,153010,153110,0,153110,153136,
53,0,2,53,153139,155278,155278,155654,155654,0,0,3,0,1,0,0,0,155654,155754,0,155754,155783,
54,0,0,54,155786,158063,158063,158589,158589,0,0,2,1,0,0,0,0,158589,158689,0,158689,158730,
55,0,4,55,158733,161288,161288,161377,161377,0,0,1,0,1,0,0,0,161377,161477,0,161477,161512,
56,0,2,56,161515,163862,163862,164295,164295,0,0,2,0,1,0,0,0,164295,164395,0,164395,164463,
57,0,3,57,164466,166518,166518,166802,166802,0,0,0,1,0,0,0,0,166802,166902,0,166902,166965,
58,1,11,58,166968,170281,170281,170655,0,170655,0,0,1,0,0,0,0,0,0,0,0,0,
59,0,14,59,170958,172485,172485,172582,172582,0,0,1,0,1,0,0,0,172582,172682,0,172682,172703,
60,0,15,60,172706,175034,175034,175078,175078,0,0,0,1,0,0,0,0,175078,175178,0,175178,175216,
61,1,1,61,175219,177494,177494,177593,0,177593,0,0,1,0,0,0,0,0,0,0,0,0,
62,0,16,62,177896,179046,179046,179096,179096,0,0,0,0,1,0,0,0,179096,179196,0,179196,179222,
63,0,3,63,179225,181468,181468,181692,181692,0,0,0,1,0,0,0,0,181692,181792,0,181792,181824,
64,0,7,64,181827,183573,183573,183938,183938,0,0,1,1,0,0,0,0,183938,184038,0,184038,184053,
65,0,15,65,184056,186516,186516,187065,187065,0,0,1,1,0,0,0,0,187065,187165,0,187165,187215,
66,0,12,66,187218,189446,189446,189752,189752,0,0,0,0,1,0,0,0,189752,189852,0,189852,189888,
67,1,10,67,189891,192463,192463,193060,0,193060,0,1,0,1,0,0,0,0,0,0,0,0,
68,1,13,68,193363,193557,193557,193588,0,193588,0,0,0,1,0,0,0,0,0,0,0,0,
69,0,3,69,193891,194441,194441,194857,194857,0,0,1,1,0,0,0,0,194857,194957,0,194957,194999,
70,0,19,70,195002,197680,197680,198055,198055,0,0,1,1,0,0,0,0,198055,198155,0,198155,198193,
71,1,0,71,198196,200128,200128,200920,0,200920,0,5,0,1,0,0,0,0,0,0,0,0,
72,2,0,72,201223,201568,201568,202568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
73,0,0,73,202571,204897,204897,205022,205022,0,0,1,1,0,0,0,0,205022,205122,0,205122,205165,
74,0,17,74,205168,208578,208578,209359,209359,0,0,5,1,0,0,0,0,209359,209459,0,209459,209488,
75,0,14,75,209491,211868,211868,211892,211892,0,0,0,0,1,0,0,0,211892,211992,0,211992,212026,
76,128,18,76,212029,222000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENDDATA
