STARTDATA
KLIMBIC OUTPUT FILE
MS EXCEL FORMAT
System,No System Name
User,Operant
Date,21-Jan-2020
Time,8:26
Box Index,1
ExptType,0
SessionRecord,115

Session Title,MiTg_inactivation
Protocol Title,grating orientation discrimination with punishment and distractors (bug fixed)
Protocol Description,nose-touch one of the two locations according to stimulus orientation (2AFC) + ignore distractor + punishment for wrong selection
Analysis Ref,CS-101
Dose Details,Index,0
Dose Table Item
n.a.
0
Unassigned
300
Subject Id,MiTg09
DB Ref,MiTg_inactivation_nbk_shaping07
DB Group,-1
Day Table,Image Discrimination Day Table
Duration,222000
Pellet Count,0
Fluid Count,72
Air Puff Count,0
Shock Count,0
F10 Sensor,X(0),
SL Target,1
SL Dummy,2
SS Target,1
SS Dummy,2
SensorTC
S(1),
112,
AutoControl,Index,3,
AC Comment,,T6 - 1T1D (70x70)  VT/HZ = 1:1 (Tc-6, Dc-1-4)
01_cross,02_responsebox,03_mask_060,hz6_060,hz6_080,hz6_100,hz6_120,vt6_060,vt6_080,vt6_100,vt6_120,hz1_120,vt1_120,hz2_120,vt2_120,hz3_120,vt3_120,hz4_120,vt4_120,hz5_120,vt5_120,hz7_120,vt7_120,hz8_120,vt8_120,hz6_070,vt6_070,hz1_070,vt1_070,hz2_070,vt2_070,hz3_070,vt3_070,hz4_070,vt4_070,
Image Discrim Details
Trials,Banked,RptInc,RptMssd,CTLimited,CTLimit,All_Trials,C_Trials,I_Trials,M_Trials,Ex_Crcn_Trials
180,0,0,0,0,1000,1,0,0,0,0,
Trial,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,
T2Mode,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
T2TGType,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
T2TGIndex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T2Freq,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,
T2Ampl,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,
T2Burst,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
T2Period,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
T2Delay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T2ToneCount,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,


Trials

,,,,Stage (4),Stage (4),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (9),Stage (9),Stage (10),Stage (12),Stage (12),
Trial,,Item,TT,,,,,Target,Dummy,Count :-,Count :-,Count :-,Count :-,Count :-,Count :-,Count :-,,,Reward,,,
Ref,Outcome,Index,Index,Entry,Exit,Entry,Exit,Report,Report,W(1),W(2),W(3),W(4),W(5),W(6),W(7),Entry,Exit,Count :-,Entry,Exit,
0,0,17,0,1003,1129,1129,1176,1176,0,0,1,1,0,0,0,0,1176,1276,0,1276,1365,
1,1,7,1,1368,3495,3495,3530,0,3530,0,0,0,1,0,0,0,0,0,0,0,0,
2,1,19,2,3833,4135,4135,4166,0,4166,0,0,0,1,0,0,0,0,0,0,0,0,
3,1,14,3,4469,4557,4557,4609,0,4609,0,0,1,0,0,0,0,0,0,0,0,0,
4,1,9,4,4912,5191,5191,5218,0,5218,0,0,0,1,0,0,0,0,0,0,0,0,
5,0,11,5,5521,6177,6177,6230,6230,0,0,0,0,1,0,0,0,6230,6330,0,6330,6360,
6,0,3,6,6363,8687,8687,8751,8751,0,0,0,1,0,0,0,0,8751,8851,0,8851,8888,
7,1,18,7,8891,10980,10980,11037,0,11037,0,1,1,0,0,0,0,0,0,0,0,0,
8,0,10,8,11340,11635,11635,11691,11691,0,0,0,1,0,0,0,0,11691,11791,0,11791,11816,
9,0,17,9,11819,14041,14041,14455,14455,0,0,1,1,0,0,0,0,14455,14555,0,14555,14579,
10,0,19,10,14582,16928,16928,17007,17007,0,0,0,1,0,0,0,0,17007,17107,0,17107,17126,
11,1,13,11,17129,19506,19506,19864,0,19864,0,1,0,1,0,0,0,0,0,0,0,0,
12,0,4,12,20167,20369,20369,20406,20406,0,0,0,0,1,0,0,0,20406,20506,0,20506,21291,
13,1,18,13,21294,24854,24854,24905,0,24905,0,0,1,0,0,0,0,0,0,0,0,0,
14,1,3,14,25208,25640,25640,25679,0,25679,0,0,0,1,0,0,0,0,0,0,0,0,
15,0,15,15,25982,26168,26168,26208,26208,0,0,1,1,0,0,0,0,26208,26308,0,26308,26346,
16,0,12,16,26349,28839,28839,28925,28925,0,0,1,0,1,0,0,0,28925,29025,0,29025,29061,
17,1,18,17,29064,31785,31785,31850,0,31850,0,0,1,0,0,0,0,0,0,0,0,0,
18,0,1,18,32153,32350,32350,32388,32388,0,0,1,0,1,0,0,0,32388,32488,0,32488,32512,
19,0,9,19,32515,34729,34729,35062,35062,0,0,2,1,0,0,0,0,35062,35162,0,35162,35190,
20,0,17,20,35193,37472,37472,37870,37870,0,0,1,1,0,0,0,0,37870,37970,0,37970,37999,
21,0,11,21,38002,40342,40342,40670,40670,0,0,1,0,1,0,0,0,40670,40770,0,40770,40809,
22,0,6,22,40812,43777,43777,44102,44102,0,0,1,0,1,0,0,0,44102,44202,0,44202,44226,
23,0,14,23,44229,46341,46341,46374,46374,0,0,0,0,1,0,0,0,46374,46474,0,46474,46508,
24,0,3,24,46511,48811,48811,48867,48867,0,0,0,1,0,0,0,0,48867,48967,0,48967,48991,
25,0,19,25,48994,51066,51066,51116,51116,0,0,1,1,0,0,0,0,51116,51216,0,51216,51236,
26,2,2,26,51239,53663,53663,54663,0,0,0,2,0,0,0,0,0,0,0,0,0,0,
27,0,14,27,54666,54715,54715,54749,54749,0,0,0,0,1,0,0,0,54749,54849,0,54849,54872,
28,0,9,28,54875,57347,57347,57658,57658,0,0,2,1,0,0,0,0,57658,57758,0,57758,57792,
29,1,18,29,57795,60315,60315,60386,0,60386,0,1,1,0,0,0,0,0,0,0,0,0,
30,0,1,30,60689,62206,62206,62471,62471,0,0,1,0,1,0,0,0,62471,62571,0,62571,62606,
31,0,14,31,62609,64787,64787,65241,65241,0,0,1,0,1,0,0,0,65241,65341,0,65341,65371,
32,0,18,32,65374,67413,67413,68115,68115,0,0,1,0,1,0,0,0,68115,68215,0,68215,68256,
33,0,7,33,68259,70307,70307,70610,70610,0,0,0,1,0,0,0,0,70610,70710,0,70710,70746,
34,1,7,34,70749,72592,72592,72893,0,72893,0,1,0,1,0,0,0,0,0,0,0,0,
35,0,16,35,73196,73362,73362,73715,73715,0,0,1,0,1,0,0,0,73715,73815,0,73815,73848,
36,0,2,36,73851,75667,75667,76082,76082,0,0,1,0,1,0,0,0,76082,76182,0,76182,76229,
37,0,1,37,76232,78289,78289,78313,78313,0,0,0,0,1,0,0,0,78313,78413,0,78413,78462,
38,0,14,38,78465,80782,80782,81013,81013,0,0,0,0,1,0,0,0,81013,81113,0,81113,81153,
39,0,16,39,81156,82985,82985,83199,83199,0,0,0,0,1,0,0,0,83199,83299,0,83299,83342,
40,1,7,40,83345,85572,85572,85615,0,85615,0,0,0,1,0,0,0,0,0,0,0,0,
41,0,2,41,85918,86006,86006,86035,86035,0,0,0,0,1,0,0,0,86035,86135,0,86135,86169,
42,1,3,42,86172,89635,89635,89672,0,89672,0,0,0,1,0,0,0,0,0,0,0,0,
43,0,16,43,89975,90607,90607,90638,90638,0,0,0,0,1,0,0,0,90638,90738,0,90738,90775,
44,0,1,44,90778,92780,92780,92805,92805,0,0,0,0,1,0,0,0,92805,92905,0,92905,92931,
45,1,9,45,92934,94945,94945,95292,0,95292,0,0,0,1,0,0,0,0,0,0,0,0,
46,0,5,46,95595,96190,96190,96489,96489,0,0,0,1,0,0,0,0,96489,96589,0,96589,96617,
47,0,2,47,96620,98489,98489,98511,98511,0,0,0,0,1,0,0,0,98511,98611,0,98611,98648,
48,0,4,48,98651,100952,100952,101219,101219,0,0,0,0,1,0,0,0,101219,101319,0,101319,101350,
49,1,19,49,101353,103657,103657,104309,0,104309,0,2,0,1,0,0,0,0,0,0,0,0,
50,1,8,50,104612,105063,105063,105117,0,105117,0,0,1,0,0,0,0,0,0,0,0,0,
51,1,15,51,105420,105995,105995,106280,0,106280,0,0,0,1,0,0,0,0,0,0,0,0,
52,1,15,52,106583,107074,107074,107703,0,107703,0,2,0,1,0,0,0,0,0,0,0,0,
53,1,10,53,108006,108295,108295,108322,0,108322,0,0,0,1,0,0,0,0,0,0,0,0,
54,0,5,54,108625,108715,108715,108966,108966,0,0,1,1,0,0,0,0,108966,109066,0,109066,109097,
55,0,8,55,109100,111221,111221,111478,111478,0,0,0,0,1,0,0,0,111478,111578,0,111578,111608,
56,0,1,56,111611,113540,113540,113889,113889,0,0,1,0,1,0,0,0,113889,113989,0,113989,114025,
57,1,6,57,114028,116224,116224,116274,0,116274,0,0,1,0,0,0,0,0,0,0,0,0,
58,0,0,58,116577,117854,117854,118114,118114,0,0,1,1,0,0,0,0,118114,118214,0,118214,118238,
59,0,13,59,118241,120261,120261,120608,120608,0,0,1,1,0,0,0,0,120608,120708,0,120708,120740,
60,0,16,60,120743,122526,122526,122798,122798,0,0,0,0,1,0,0,0,122798,122898,0,122898,122942,
61,0,4,61,122945,125083,125083,125614,125614,0,0,2,0,1,0,0,0,125614,125714,0,125714,125742,
62,0,14,62,125745,128013,128013,128263,128263,0,0,1,0,1,0,0,0,128263,128363,0,128363,128396,
63,0,15,63,128399,130502,130502,130983,130983,0,0,2,1,0,0,0,0,130983,131083,0,131083,131118,
64,1,6,64,131121,133130,133130,133197,0,133197,0,0,1,0,0,0,0,0,0,0,0,0,
65,2,11,65,133500,133908,133908,134908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
66,1,17,66,134911,135730,135730,135766,0,135766,0,0,0,1,0,0,0,0,0,0,0,0,
67,0,6,67,136069,136461,136461,136502,136502,0,0,0,0,1,0,0,0,136502,136602,0,136602,136626,
68,0,2,68,136629,139449,139449,140264,140264,0,0,2,0,1,0,0,0,140264,140364,0,140364,140405,
69,0,18,69,140408,142619,142619,142869,142869,0,0,1,0,1,0,0,0,142869,142969,0,142969,143006,
70,0,7,70,143009,145090,145090,145140,145140,0,0,0,1,0,0,0,0,145140,145240,0,145240,145276,
71,0,7,71,145279,147252,147252,147298,147298,0,0,0,1,0,0,0,0,147298,147398,0,147398,147428,
72,0,1,72,147431,149222,149222,149273,149273,0,0,0,0,1,0,0,0,149273,149373,0,149373,149397,
73,0,2,73,149400,152016,152016,152293,152293,0,0,1,0,1,0,0,0,152293,152393,0,152393,152442,
74,0,5,74,152445,154570,154570,154623,154623,0,0,1,1,0,0,0,0,154623,154723,0,154723,154753,
75,0,12,75,154756,157056,157056,157280,157280,0,0,1,0,1,0,0,0,157280,157380,0,157380,157416,
76,0,0,76,157419,159800,159800,160166,160166,0,0,1,1,0,0,0,0,160166,160266,0,160266,160299,
77,0,8,77,160302,162135,162135,162202,162202,0,0,1,0,1,0,0,0,162202,162302,0,162302,162328,
78,0,9,78,162331,164403,164403,164498,164498,0,0,1,1,0,0,0,0,164498,164598,0,164598,164631,
79,0,17,79,164634,166566,166566,166626,166626,0,0,0,1,0,0,0,0,166626,166726,0,166726,166754,
80,0,10,80,166757,168735,168735,168805,168805,0,0,0,1,0,0,0,0,168805,168905,0,168905,168947,
81,2,12,81,168950,170540,170540,171540,0,0,0,2,0,0,0,0,0,0,0,0,0,0,
82,0,5,82,171543,171836,171836,171910,171910,0,0,0,1,0,0,0,0,171910,172010,0,172010,172054,
83,0,13,83,172057,174265,174265,174666,174666,0,0,1,1,0,0,0,0,174666,174766,0,174766,174795,
84,1,8,84,174798,178832,178832,178899,0,178899,0,1,1,0,0,0,0,0,0,0,0,0,
85,0,8,85,179202,179982,179982,180414,180414,0,0,1,0,1,0,0,0,180414,180514,0,180514,180564,
86,0,14,86,180567,182508,182508,182829,182829,0,0,1,0,1,0,0,0,182829,182929,0,182929,182958,
87,0,9,87,182961,185095,185095,185152,185152,0,0,0,1,0,0,0,0,185152,185252,0,185252,185272,
88,1,11,88,185275,187849,187849,187898,0,187898,0,0,1,0,0,0,0,0,0,0,0,0,
89,0,13,89,188201,188283,188283,188329,188329,0,0,0,1,0,0,0,0,188329,188429,0,188429,188458,
90,0,4,90,188461,190776,190776,190832,190832,0,0,1,0,1,0,0,0,190832,190932,0,190932,190960,
91,1,10,91,190963,194753,194753,194790,0,194790,0,0,0,1,0,0,0,0,0,0,0,0,
92,0,19,92,195093,195825,195825,195891,195891,0,0,0,1,0,0,0,0,195891,195991,0,195991,196018,
93,1,11,93,196021,197984,197984,198046,0,198046,0,0,1,0,0,0,0,0,0,0,0,0,
94,0,3,94,198349,202976,202976,203206,203206,0,0,2,1,0,0,0,0,203206,203306,0,203306,203428,
95,0,5,95,203431,205408,205408,205452,205452,0,0,0,1,0,0,0,0,205452,205552,0,205552,205568,
96,0,2,96,205571,207724,207724,207965,207965,0,0,1,0,1,0,0,0,207965,208065,0,208065,208085,
97,0,18,97,208088,209943,209943,210117,210117,0,0,0,0,1,0,0,0,210117,210217,0,210217,210274,
98,1,6,98,210277,211978,211978,212032,0,212032,0,0,1,0,0,0,0,0,0,0,0,0,
99,0,16,99,212335,214768,214768,214993,214993,0,0,0,0,1,0,0,0,214993,215093,0,215093,215256,
100,0,7,100,215259,216875,216875,216924,216924,0,0,0,1,0,0,0,0,216924,217024,0,217024,217040,
101,0,16,101,217043,219045,219045,219560,219560,0,0,1,0,1,0,0,0,219560,219660,0,219660,219683,
102,128,6,102,219686,221662,221662,221797,0,221797,0,1,1,0,0,0,0,0,0,0,0,0,
ENDDATA
