STARTDATA
KLIMBIC OUTPUT FILE
MS EXCEL FORMAT
System,No System Name
User,Operant
Date,20-Nov-2019
Time,9:7
Box Index,1
ExptType,0
SessionRecord,76

Session Title,MiTg_inactivation
Protocol Title,grating orientation discrimination with punishment and distractors (bug fixed)
Protocol Description,nose-touch one of the two locations according to stimulus orientation (2AFC) + ignore distractor + punishment for wrong selection
Analysis Ref,CS-101
Dose Details,Index,0
Dose Table Item
n.a.
0
Unassigned
300
Subject Id,MiTg09
DB Ref,MiTg_inactivation_nbk_shaping07
DB Group,-1
Day Table,Image Discrimination Day Table
Duration,198000
Pellet Count,0
Fluid Count,46
Air Puff Count,0
Shock Count,0
F10 Sensor,X(0),
SL Target,1
SL Dummy,2
SS Target,1
SS Dummy,2
SensorTC
S(1),
222,
AutoControl,Index,3,
AC Comment,,T6 - 1T1D (70x70)  VT/HZ = 1:1 (Tc-6, Dc-1)
01_cross,02_responsebox,03_mask_060,hz6_060,hz6_080,hz6_100,hz6_120,vt6_060,vt6_080,vt6_100,vt6_120,hz1_120,vt1_120,hz2_120,vt2_120,hz3_120,vt3_120,hz4_120,vt4_120,hz5_120,vt5_120,hz7_120,vt7_120,hz8_120,vt8_120,hz6_070,vt6_070,hz1_070,vt1_070,hz2_070,vt2_070,
Image Discrim Details
Trials,Banked,RptInc,RptMssd,CTLimited,CTLimit,All_Trials,C_Trials,I_Trials,M_Trials,Ex_Crcn_Trials
198,0,0,0,0,1000,1,0,0,0,0,
Trial,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,
T1Freq,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,
T1Ampl,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,
T1Burst,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
T1Period,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
T1Delay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T1ToneCount,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
T2Mode,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
T2TGType,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
T2TGIndex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T2Freq,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,
T2Ampl,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,
T2Burst,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
T2Period,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
T2Delay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T2ToneCount,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,


Trials

,,,,Stage (4),Stage (4),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (9),Stage (9),Stage (10),Stage (12),Stage (12),
Trial,,Item,TT,,,,,Target,Dummy,Count :-,Count :-,Count :-,Count :-,Count :-,Count :-,Count :-,,,Reward,,,
Ref,Outcome,Index,Index,Entry,Exit,Entry,Exit,Report,Report,W(1),W(2),W(3),W(4),W(5),W(6),W(7),Entry,Exit,Count :-,Entry,Exit,
0,1,3,0,1003,2100,2100,2184,0,2184,0,1,0,1,0,0,0,0,0,0,0,0,
1,0,4,1,2637,4230,4230,4268,4268,0,0,0,0,1,0,0,0,4268,4368,0,4368,4429,
2,1,0,2,4432,6532,6532,6564,0,6564,0,0,0,1,0,0,0,0,0,0,0,0,
3,0,1,3,7017,7062,7062,7085,7085,0,0,0,0,1,0,0,0,7085,7185,0,7185,7612,
4,0,5,4,7615,14671,14671,14770,14770,0,0,0,1,0,0,0,0,14770,14870,0,14870,14902,
5,0,4,5,14905,19561,19561,19598,19598,0,0,0,0,1,0,0,0,19598,19698,0,19698,19789,
6,0,0,6,19792,22657,22657,22730,22730,0,0,0,1,0,0,0,0,22730,22830,0,22830,22848,
7,0,2,7,22851,25650,25650,25745,25745,0,0,0,0,1,0,0,0,25745,25845,0,25845,26066,
8,0,3,8,26069,29693,29693,29986,29986,0,0,0,1,0,0,0,0,29986,30086,0,30086,30145,
9,0,5,9,30148,32697,32697,32749,32749,0,0,0,1,0,0,0,0,32749,32849,0,32849,32887,
10,0,2,10,32890,38444,38444,38474,38474,0,0,0,0,1,0,0,0,38474,38574,0,38574,38715,
11,1,1,11,38718,42022,42022,42053,0,42053,0,0,1,0,0,0,0,0,0,0,0,0,
12,0,5,12,42506,43307,43307,43395,43395,0,0,0,1,0,0,0,0,43395,43495,0,43495,43505,
13,0,3,13,43508,47197,47197,47275,47275,0,0,0,1,0,0,0,0,47275,47375,0,47375,47415,
14,1,2,14,47418,50111,50111,50224,0,50224,0,0,1,0,0,0,0,0,0,0,0,0,
15,1,2,15,50677,50719,50719,50815,0,50815,0,0,1,0,0,0,0,0,0,0,0,0,
16,0,2,16,51268,51497,51497,51530,51530,0,0,0,0,1,0,0,0,51530,51630,0,51630,51667,
17,1,4,17,51670,54281,54281,54382,0,54382,0,0,1,0,0,0,0,0,0,0,0,0,
18,0,3,18,54835,55015,55015,55059,55059,0,0,1,1,0,0,0,0,55059,55159,0,55159,55504,
19,0,1,19,55507,58234,58234,58285,58285,0,0,0,0,1,0,0,0,58285,58385,0,58385,58514,
20,1,4,20,58517,61231,61231,61288,0,61288,0,0,1,0,0,0,0,0,0,0,0,0,
21,0,2,21,61741,61762,61762,61886,61886,0,0,0,0,1,0,0,0,61886,61986,0,61986,61997,
22,0,1,22,62000,64658,64658,64750,64750,0,0,1,0,1,0,0,0,64750,64850,0,64850,64905,
23,0,4,23,64908,67585,67585,67615,67615,0,0,0,0,1,0,0,0,67615,67715,0,67715,67876,
24,0,1,24,67879,71337,71337,71361,71361,0,0,0,0,1,0,0,0,71361,71461,0,71461,71557,
25,0,0,25,71560,74068,74068,74161,74161,0,0,0,1,0,0,0,0,74161,74261,0,74261,74291,
26,1,0,26,74294,77367,77367,77391,0,77391,0,0,0,1,0,0,0,0,0,0,0,0,
27,1,4,27,77844,82995,82995,83032,0,83032,0,0,1,0,0,0,0,0,0,0,0,0,
28,0,5,28,83485,104709,104709,104945,104945,0,0,2,1,0,0,0,0,104945,105045,0,105045,105238,
29,2,0,29,105241,108838,108838,109838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30,0,0,30,109841,111632,111632,111672,111672,0,0,0,1,0,0,0,0,111672,111772,0,111772,112023,
31,0,4,31,112026,114981,114981,115031,115031,0,0,1,0,1,0,0,0,115031,115131,0,115131,115180,
32,1,4,32,115183,118593,118593,118674,0,118674,0,1,1,0,0,0,0,0,0,0,0,0,
33,0,0,33,119127,120023,120023,120153,120153,0,0,0,1,0,0,0,0,120153,120253,0,120253,120447,
34,1,1,34,120450,125124,125124,125277,0,125277,0,0,1,0,0,0,0,0,0,0,0,0,
35,1,2,35,125730,126398,126398,126428,0,126428,0,0,1,0,0,0,0,0,0,0,0,0,
36,0,2,36,126881,127361,127361,127477,127477,0,0,1,0,1,0,0,0,127477,127577,0,127577,127664,
37,0,5,37,127667,130148,130148,130234,130234,0,0,0,1,0,0,0,0,130234,130334,0,130334,130391,
38,1,1,38,130394,132898,132898,132997,0,132997,0,0,1,0,0,0,0,0,0,0,0,0,
39,1,4,39,133450,134135,134135,134165,0,134165,0,0,1,0,0,0,0,0,0,0,0,0,
40,0,4,40,134618,135496,135496,135529,135529,0,0,0,0,1,0,0,0,135529,135629,0,135629,135829,
41,0,1,41,135832,138594,138594,138629,138629,0,0,0,0,1,0,0,0,138629,138729,0,138729,139088,
42,1,4,42,139091,141402,141402,141498,0,141498,0,0,1,0,0,0,0,0,0,0,0,0,
43,1,1,43,141951,142333,142333,142398,0,142398,0,0,1,0,0,0,0,0,0,0,0,0,
44,0,0,44,142851,143279,143279,143338,143338,0,0,1,1,0,0,0,0,143338,143438,0,143438,143476,
45,0,1,45,143479,146157,146157,146234,146234,0,0,2,0,1,0,0,0,146234,146334,0,146334,146362,
46,0,0,46,146365,149701,149701,149794,149794,0,0,0,1,0,0,0,0,149794,149894,0,149894,149933,
47,0,3,47,149936,152428,152428,152513,152513,0,0,1,1,0,0,0,0,152513,152613,0,152613,152644,
48,0,5,48,152647,155294,155294,155337,155337,0,0,0,1,0,0,0,0,155337,155437,0,155437,155473,
49,1,2,49,155476,158148,158148,158248,0,158248,0,0,1,0,0,0,0,0,0,0,0,0,
50,0,3,50,158701,158932,158932,158973,158973,0,0,0,1,0,0,0,0,158973,159073,0,159073,159115,
51,0,3,51,159118,161843,161843,161897,161897,0,0,0,1,0,0,0,0,161897,161997,0,161997,162140,
52,0,1,52,162143,165443,165443,165527,165527,0,0,1,0,1,0,0,0,165527,165627,0,165627,165655,
53,0,1,53,165658,167905,167905,167930,167930,0,0,0,0,1,0,0,0,167930,168030,0,168030,168138,
54,0,0,54,168141,170446,170446,170526,170526,0,0,0,1,0,0,0,0,170526,170626,0,170626,170659,
55,1,2,55,170662,173155,173155,173320,0,173320,0,0,1,0,0,0,0,0,0,0,0,0,
56,0,2,56,173773,174529,174529,174560,174560,0,0,0,0,1,0,0,0,174560,174660,0,174660,174698,
57,0,3,57,174701,177120,177120,177157,177157,0,0,0,1,0,0,0,0,177157,177257,0,177257,177304,
58,1,2,58,177307,179838,179838,179884,0,179884,0,0,1,0,0,0,0,0,0,0,0,0,
59,0,1,59,180337,180418,180418,180453,180453,0,0,0,0,1,0,0,0,180453,180553,0,180553,180645,
60,0,1,60,180648,182808,182808,182838,182838,0,0,0,0,1,0,0,0,182838,182938,0,182938,183059,
61,0,1,61,183062,185586,185586,185617,185617,0,0,0,0,1,0,0,0,185617,185717,0,185717,185768,
62,0,4,62,185771,188511,188511,188557,188557,0,0,0,0,1,0,0,0,188557,188657,0,188657,188763,
63,0,4,63,188766,191083,191083,191106,191106,0,0,0,0,1,0,0,0,191106,191206,0,191206,191242,
64,0,1,64,191245,193745,193745,194380,194380,0,0,1,0,1,0,0,0,194380,194480,0,194480,194564,
65,0,0,65,194567,196674,196674,196750,196750,0,0,0,1,0,0,0,0,196750,196850,0,196850,196879,
66,128,2,66,196882,198000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENDDATA
