STARTDATA
KLIMBIC OUTPUT FILE
MS EXCEL FORMAT
System,No System Name
User,Operant
Date,05-Jan-2020
Time,9:6
Box Index,1
ExptType,0
SessionRecord,105

Session Title,MiTg_inactivation
Protocol Title,grating orientation discrimination with punishment and distractors (bug fixed)
Protocol Description,nose-touch one of the two locations according to stimulus orientation (2AFC) + ignore distractor + punishment for wrong selection
Analysis Ref,CS-101
Dose Details,Index,0
Dose Table Item
n.a.
0
Unassigned
300
Subject Id,MiTg09
DB Ref,MiTg_inactivation_nbk_shaping07
DB Group,-1
Day Table,Image Discrimination Day Table
Duration,240000
Pellet Count,0
Fluid Count,84
Air Puff Count,0
Shock Count,0
F10 Sensor,X(0),
SL Target,1
SL Dummy,2
SS Target,1
SS Dummy,2
SensorTC
S(1),
125,
AutoControl,Index,3,
AC Comment,,T6 - 1T1D (70x70)  VT/HZ = 1:1 (Tc-6, Dc-1-4)
01_cross,02_responsebox,03_mask_060,hz6_060,hz6_080,hz6_100,hz6_120,vt6_060,vt6_080,vt6_100,vt6_120,hz1_120,vt1_120,hz2_120,vt2_120,hz3_120,vt3_120,hz4_120,vt4_120,hz5_120,vt5_120,hz7_120,vt7_120,hz8_120,vt8_120,hz6_070,vt6_070,hz1_070,vt1_070,hz2_070,vt2_070,hz3_070,vt3_070,hz4_070,vt4_070,
Image Discrim Details
Trials,Banked,RptInc,RptMssd,CTLimited,CTLimit,All_Trials,C_Trials,I_Trials,M_Trials,Ex_Crcn_Trials
180,0,0,0,0,1000,1,0,0,0,0,
Trial,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,
T2Mode,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
T2TGType,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
T2TGIndex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T2Freq,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,
T2Ampl,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,
T2Burst,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
T2Period,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
T2Delay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T2ToneCount,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,


Trials

,,,,Stage (4),Stage (4),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (9),Stage (9),Stage (10),Stage (12),Stage (12),
Trial,,Item,TT,,,,,Target,Dummy,Count :-,Count :-,Count :-,Count :-,Count :-,Count :-,Count :-,,,Reward,,,
Ref,Outcome,Index,Index,Entry,Exit,Entry,Exit,Report,Report,W(1),W(2),W(3),W(4),W(5),W(6),W(7),Entry,Exit,Count :-,Entry,Exit,
0,0,7,0,1003,5561,5561,5601,5601,0,0,0,1,0,0,0,0,5601,5701,0,5701,5736,
1,1,4,1,5739,7628,7628,7662,0,7662,0,0,1,0,0,0,0,0,0,0,0,0,
2,0,19,2,7965,8219,8219,8247,8247,0,0,0,1,0,0,0,0,8247,8347,0,8347,8396,
3,0,5,3,8399,9964,9964,9997,9997,0,0,0,1,0,0,0,0,9997,10097,0,10097,10164,
4,0,10,4,10167,11599,11599,11630,11630,0,0,0,1,0,0,0,0,11630,11730,0,11730,11770,
5,0,15,5,11773,13801,13801,13925,13925,0,0,0,1,0,0,0,0,13925,14025,0,14025,14188,
6,0,7,6,14191,15907,15907,15952,15952,0,0,0,1,0,0,0,0,15952,16052,0,16052,16107,
7,0,5,7,16110,17858,17858,17911,17911,0,0,0,1,0,0,0,0,17911,18011,0,18011,18065,
8,1,1,8,18068,19459,19459,19515,0,19515,0,0,1,0,0,0,0,0,0,0,0,0,
9,0,17,9,19818,20034,20034,20056,20056,0,0,0,1,0,0,0,0,20056,20156,0,20156,20205,
10,1,8,10,20208,21350,21350,21375,0,21375,0,0,1,0,0,0,0,0,0,0,0,0,
11,1,4,11,21678,21696,21696,21762,0,21762,0,0,1,0,0,0,0,0,0,0,0,0,
12,0,17,12,22065,22608,22608,22666,22666,0,0,0,1,0,0,0,0,22666,22766,0,22766,22797,
13,0,10,13,22800,23975,23975,24011,24011,0,0,0,1,0,0,0,0,24011,24111,0,24111,24152,
14,1,11,14,24155,25647,25647,25765,0,25765,0,0,1,0,0,0,0,0,0,0,0,0,
15,0,16,15,26068,26559,26559,26613,26613,0,0,0,0,1,0,0,0,26613,26713,0,26713,26745,
16,1,14,16,26748,28382,28382,28432,0,28432,0,0,1,0,0,0,0,0,0,0,0,0,
17,0,10,17,28735,29361,29361,29384,29384,0,0,0,1,0,0,0,0,29384,29484,0,29484,29538,
18,0,16,18,29541,30874,30874,30915,30915,0,0,1,0,1,0,0,0,30915,31015,0,31015,31042,
19,0,3,19,31045,32320,32320,32391,32391,0,0,0,1,0,0,0,0,32391,32491,0,32491,32525,
20,0,0,20,32528,33870,33870,33917,33917,0,0,0,1,0,0,0,0,33917,34017,0,34017,34034,
21,1,14,21,34037,35521,35521,35598,0,35598,0,0,1,0,0,0,0,0,0,0,0,0,
22,0,17,22,35901,35931,35931,35961,35961,0,0,0,1,0,0,0,0,35961,36061,0,36061,36090,
23,0,18,23,36093,37524,37524,37564,37564,0,0,0,0,1,0,0,0,37564,37664,0,37664,37756,
24,0,5,24,37759,38846,38846,38894,38894,0,0,0,1,0,0,0,0,38894,38994,0,38994,39014,
25,1,2,25,39017,40213,40213,40242,0,40242,0,0,1,0,0,0,0,0,0,0,0,0,
26,0,15,26,40545,40872,40872,40927,40927,0,0,0,1,0,0,0,0,40927,41027,0,41027,41057,
27,1,14,27,41060,42789,42789,42824,0,42824,0,0,1,0,0,0,0,0,0,0,0,0,
28,0,17,28,43127,43814,43814,43846,43846,0,0,0,1,0,0,0,0,43846,43946,0,43946,43977,
29,0,13,29,43980,47761,47761,47795,47795,0,0,0,1,0,0,0,0,47795,47895,0,47895,47914,
30,0,10,30,47917,49222,49222,49268,49268,0,0,0,1,0,0,0,0,49268,49368,0,49368,49381,
31,0,5,31,49384,50718,50718,50812,50812,0,0,0,1,0,0,0,0,50812,50912,0,50912,50932,
32,0,3,32,50935,52231,52231,52327,52327,0,0,0,1,0,0,0,0,52327,52427,0,52427,52476,
33,0,9,33,52479,53643,53643,53681,53681,0,0,0,1,0,0,0,0,53681,53781,0,53781,53810,
34,0,7,34,53813,55847,55847,55885,55885,0,0,0,1,0,0,0,0,55885,55985,0,55985,56020,
35,1,11,35,56023,57228,57228,57293,0,57293,0,0,1,0,0,0,0,0,0,0,0,0,
36,1,12,36,57596,57819,57819,57845,0,57845,0,0,1,0,0,0,0,0,0,0,0,0,
37,0,7,37,58148,58741,58741,58783,58783,0,0,0,1,0,0,0,0,58783,58883,0,58883,58918,
38,1,6,38,58921,60193,60193,60236,0,60236,0,0,1,0,0,0,0,0,0,0,0,0,
39,1,6,39,60539,60785,60785,61224,0,61224,0,1,1,0,0,0,0,0,0,0,0,0,
40,1,6,40,61527,63383,63383,63406,0,63406,0,0,1,0,0,0,0,0,0,0,0,0,
41,0,9,41,63709,64409,64409,64438,64438,0,0,0,1,0,0,0,0,64438,64538,0,64538,64606,
42,0,7,42,64609,65745,65745,65780,65780,0,0,0,1,0,0,0,0,65780,65880,0,65880,65919,
43,0,11,43,65922,67201,67201,67233,67233,0,0,0,0,1,0,0,0,67233,67333,0,67333,67409,
44,0,13,44,67412,69506,69506,70126,70126,0,0,0,1,0,0,0,0,70126,70226,0,70226,70252,
45,0,0,45,70255,72150,72150,72176,72176,0,0,0,1,0,0,0,0,72176,72276,0,72276,72316,
46,0,17,46,72319,73928,73928,73960,73960,0,0,0,1,0,0,0,0,73960,74060,0,74060,74088,
47,1,2,47,74091,75177,75177,75204,0,75204,0,0,1,0,0,0,0,0,0,0,0,0,
48,0,16,48,75507,76176,76176,76212,76212,0,0,0,0,1,0,0,0,76212,76312,0,76312,76349,
49,1,8,49,76352,78621,78621,78649,0,78649,0,0,1,0,0,0,0,0,0,0,0,0,
50,1,14,50,78952,78977,78977,79000,0,79000,0,0,1,0,0,0,0,0,0,0,0,0,
51,0,1,51,79303,79349,79349,79379,79379,0,0,0,0,1,0,0,0,79379,79479,0,79479,79507,
52,1,16,52,79510,81201,81201,81263,0,81263,0,0,1,0,0,0,0,0,0,0,0,0,
53,0,10,53,81566,81569,81569,81944,81944,0,0,1,1,0,0,0,0,81944,82044,0,82044,82080,
54,0,0,54,82083,83726,83726,83790,83790,0,0,0,1,0,0,0,0,83790,83890,0,83890,83929,
55,1,2,55,83932,85143,85143,85249,0,85249,0,1,1,0,0,0,0,0,0,0,0,0,
56,0,1,56,85552,85949,85949,85981,85981,0,0,0,0,1,0,0,0,85981,86081,0,86081,86133,
57,0,11,57,86136,87197,87197,87281,87281,0,0,1,0,1,0,0,0,87281,87381,0,87381,87417,
58,0,3,58,87420,88646,88646,88724,88724,0,0,0,1,0,0,0,0,88724,88824,0,88824,88861,
59,1,4,59,88864,90594,90594,90700,0,90700,0,0,1,0,0,0,0,0,0,0,0,0,
60,0,1,60,91003,91274,91274,91322,91322,0,0,0,0,1,0,0,0,91322,91422,0,91422,91458,
61,0,12,61,91461,92582,92582,93280,93280,0,0,1,0,1,0,0,0,93280,93380,0,93380,93416,
62,0,8,62,93419,94468,94468,94653,94653,0,0,0,0,1,0,0,0,94653,94753,0,94753,94796,
63,0,9,63,94799,97360,97360,97437,97437,0,0,1,1,0,0,0,0,97437,97537,0,97537,97575,
64,1,1,64,97578,98664,98664,98729,0,98729,0,1,1,0,0,0,0,0,0,0,0,0,
65,0,4,65,99032,99387,99387,99419,99419,0,0,0,0,1,0,0,0,99419,99519,0,99519,99549,
66,0,15,66,99552,100661,100661,100730,100730,0,0,0,1,0,0,0,0,100730,100830,0,100830,100858,
67,0,17,67,100861,102460,102460,102557,102557,0,0,0,1,0,0,0,0,102557,102657,0,102657,102692,
68,0,0,68,102695,103836,103836,103857,103857,0,0,0,1,0,0,0,0,103857,103957,0,103957,103990,
69,0,18,69,103993,105282,105282,105326,105326,0,0,0,0,1,0,0,0,105326,105426,0,105426,105496,
70,0,13,70,105499,106405,106405,106453,106453,0,0,0,1,0,0,0,0,106453,106553,0,106553,106605,
71,1,8,71,106608,107684,107684,107765,0,107765,0,0,1,0,0,0,0,0,0,0,0,0,
72,1,11,72,108068,111620,111620,111710,0,111710,0,0,1,0,0,0,0,0,0,0,0,0,
73,1,4,73,112013,114155,114155,114187,0,114187,0,0,1,0,0,0,0,0,0,0,0,0,
74,0,1,74,114490,114941,114941,114968,114968,0,0,0,0,1,0,0,0,114968,115068,0,115068,115085,
75,0,3,75,115088,116187,116187,116254,116254,0,0,0,1,0,0,0,0,116254,116354,0,116354,116370,
76,0,19,76,116373,117849,117849,117878,117878,0,0,0,1,0,0,0,0,117878,117978,0,117978,118001,
77,0,5,77,118004,119138,119138,119187,119187,0,0,0,1,0,0,0,0,119187,119287,0,119287,119320,
78,1,2,78,119323,120990,120990,121017,0,121017,0,0,1,0,0,0,0,0,0,0,0,0,
79,0,1,79,121320,121653,121653,121705,121705,0,0,0,0,1,0,0,0,121705,121805,0,121805,121842,
80,0,7,80,121845,123166,123166,123191,123191,0,0,0,1,0,0,0,0,123191,123291,0,123291,123333,
81,0,0,81,123336,124973,124973,124996,124996,0,0,0,1,0,0,0,0,124996,125096,0,125096,125118,
82,0,19,82,125121,126295,126295,126405,126405,0,0,0,1,0,0,0,0,126405,126505,0,126505,126528,
83,0,19,83,126531,129669,129669,129752,129752,0,0,0,1,0,0,0,0,129752,129852,0,129852,129885,
84,1,1,84,129888,131396,131396,131807,0,131807,0,1,1,0,0,0,0,0,0,0,0,0,
85,1,12,85,132110,132420,132420,132458,0,132458,0,0,1,0,0,0,0,0,0,0,0,0,
86,0,3,86,132761,132908,132908,132941,132941,0,0,0,1,0,0,0,0,132941,133041,0,133041,133061,
87,1,11,87,133064,134017,134017,134055,0,134055,0,0,1,0,0,0,0,0,0,0,0,0,
88,0,8,88,134358,135561,135561,135617,135617,0,0,0,0,1,0,0,0,135617,135717,0,135717,135732,
89,0,15,89,135735,137173,137173,137243,137243,0,0,0,1,0,0,0,0,137243,137343,0,137343,137384,
90,1,16,90,137387,138907,138907,138928,0,138928,0,0,1,0,0,0,0,0,0,0,0,0,
91,1,0,91,139231,139234,139234,139271,0,139271,0,1,0,1,0,0,0,0,0,0,0,0,
92,0,9,92,139574,139768,139768,139815,139815,0,0,0,1,0,0,0,0,139815,139915,0,139915,139998,
93,0,5,93,140001,140857,140857,140894,140894,0,0,0,1,0,0,0,0,140894,140994,0,140994,141014,
94,0,19,94,141017,141900,141900,142056,142056,0,0,0,1,0,0,0,0,142056,142156,0,142156,142243,
95,1,18,95,142246,143443,143443,143560,0,143560,0,1,1,0,0,0,0,0,0,0,0,0,
96,0,9,96,143863,144168,144168,144201,144201,0,0,0,1,0,0,0,0,144201,144301,0,144301,144323,
97,1,5,97,144326,146379,146379,146408,0,146408,0,0,0,1,0,0,0,0,0,0,0,0,
98,1,18,98,146711,146939,146939,147779,0,147779,0,2,1,0,0,0,0,0,0,0,0,0,
99,2,14,99,148082,148269,148269,149269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
100,0,17,100,149272,149328,149328,149578,149578,0,0,1,1,0,0,0,0,149578,149678,0,149678,149745,
101,1,6,101,149748,152897,152897,153056,0,153056,0,1,1,0,0,0,0,0,0,0,0,0,
102,0,19,102,153359,153413,153413,153436,153436,0,0,0,1,0,0,0,0,153436,153536,0,153536,153564,
103,0,15,103,153567,156672,156672,156736,156736,0,0,1,1,0,0,0,0,156736,156836,0,156836,156866,
104,0,10,104,156869,159010,159010,159046,159046,0,0,0,1,0,0,0,0,159046,159146,0,159146,159160,
105,1,4,105,159163,160367,160367,160393,0,160393,0,0,1,0,0,0,0,0,0,0,0,0,
106,1,16,106,160696,160894,160894,160998,0,160998,0,0,1,0,0,0,0,0,0,0,0,0,
107,0,12,107,161301,166134,166134,166167,166167,0,0,0,0,1,0,0,0,166167,166267,0,166267,166290,
108,1,18,108,166293,167807,167807,167831,0,167831,0,0,1,0,0,0,0,0,0,0,0,0,
109,1,8,109,168134,169752,169752,169862,0,169862,0,0,1,0,0,0,0,0,0,0,0,0,
110,0,11,110,170165,172914,172914,172944,172944,0,0,0,0,1,0,0,0,172944,173044,0,173044,173118,
111,0,4,111,173121,174741,174741,174788,174788,0,0,0,0,1,0,0,0,174788,174888,0,174888,175042,
112,0,7,112,175045,176232,176232,176267,176267,0,0,0,1,0,0,0,0,176267,176367,0,176367,176380,
113,2,0,113,176383,179468,179468,180468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
114,0,13,114,180471,181398,181398,181445,181445,0,0,0,1,0,0,0,0,181445,181545,0,181545,181572,
115,0,12,115,181575,184762,184762,184818,184818,0,0,0,0,1,0,0,0,184818,184918,0,184918,185166,
116,1,4,116,185169,186261,186261,186321,0,186321,0,1,1,0,0,0,0,0,0,0,0,0,
117,0,7,117,186624,186835,186835,187591,187591,0,0,2,1,0,0,0,0,187591,187691,0,187691,187709,
118,0,7,118,187712,188973,188973,189000,189000,0,0,0,1,0,0,0,0,189000,189100,0,189100,189115,
119,1,1,119,189118,190250,190250,190276,0,190276,0,0,1,0,0,0,0,0,0,0,0,0,
120,0,8,120,190579,191790,191790,191822,191822,0,0,0,0,1,0,0,0,191822,191922,0,191922,191953,
121,0,13,121,191956,192968,192968,193041,193041,0,0,0,1,0,0,0,0,193041,193141,0,193141,193169,
122,1,17,122,193172,194542,194542,194565,0,194565,0,0,0,1,0,0,0,0,0,0,0,0,
123,0,9,123,194868,198208,198208,198271,198271,0,0,0,1,0,0,0,0,198271,198371,0,198371,198515,
124,1,18,124,198518,200800,200800,200841,0,200841,0,0,1,0,0,0,0,0,0,0,0,0,
125,1,6,125,201144,202171,202171,202740,0,202740,0,2,1,0,0,0,0,0,0,0,0,0,
126,1,11,126,203043,208732,208732,208832,0,208832,0,1,1,0,0,0,0,0,0,0,0,0,
127,0,9,127,209135,215196,215196,215283,215283,0,0,1,1,0,0,0,0,215283,215383,0,215383,215441,
128,1,19,128,215444,225347,225347,225400,0,225400,0,0,0,1,0,0,0,0,0,0,0,0,
129,1,10,129,225703,228258,228258,228292,0,228292,0,0,0,1,0,0,0,0,0,0,0,0,
130,0,2,130,228595,228655,228655,228697,228697,0,0,0,0,1,0,0,0,228697,228797,0,228797,228847,
131,0,13,131,228850,238104,238104,238164,238164,0,0,1,1,0,0,0,0,238164,238264,0,238264,238302,
132,128,9,132,238305,240000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENDDATA
