STARTDATA
KLIMBIC OUTPUT FILE
MS EXCEL FORMAT
System,No System Name
User,Operant
Date,28-Nov-2019
Time,8:13
Box Index,1
ExptType,0
SessionRecord,84

Session Title,MiTg_inactivation
Protocol Title,grating orientation discrimination with punishment and distractors (bug fixed)
Protocol Description,nose-touch one of the two locations according to stimulus orientation (2AFC) + ignore distractor + punishment for wrong selection
Analysis Ref,CS-101
Dose Details,Index,0
Dose Table Item
n.a.
0
Unassigned
300
Subject Id,MiTg09
DB Ref,MiTg_inactivation_nbk_shaping07
DB Group,-1
Day Table,Image Discrimination Day Table
Duration,240000
Pellet Count,0
Fluid Count,81
Air Puff Count,0
Shock Count,0
F10 Sensor,X(0),
SL Target,1
SL Dummy,2
SS Target,1
SS Dummy,2
SensorTC
S(1),
143,
AutoControl,Index,3,
AC Comment,,T6 - 1T1D (70x70)  VT/HZ = 1:1 (Tc-6, Dc-1-2)
01_cross,02_responsebox,03_mask_060,hz6_060,hz6_080,hz6_100,hz6_120,vt6_060,vt6_080,vt6_100,vt6_120,hz1_120,vt1_120,hz2_120,vt2_120,hz3_120,vt3_120,hz4_120,vt4_120,hz5_120,vt5_120,hz7_120,vt7_120,hz8_120,vt8_120,hz6_070,vt6_070,hz1_070,vt1_070,hz2_070,vt2_070,
Image Discrim Details
Trials,Banked,RptInc,RptMssd,CTLimited,CTLimit,All_Trials,C_Trials,I_Trials,M_Trials,Ex_Crcn_Trials
192,0,0,0,0,1000,1,0,0,0,0,
Trial,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,
T1Ampl,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,
T1Burst,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
T1Period,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
T1Delay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T1ToneCount,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
T2Mode,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
T2TGType,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
T2TGIndex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T2Freq,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,
T2Ampl,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,
T2Burst,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
T2Period,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
T2Delay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T2ToneCount,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,


Trials

,,,,Stage (4),Stage (4),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (9),Stage (9),Stage (10),Stage (12),Stage (12),
Trial,,Item,TT,,,,,Target,Dummy,Count :-,Count :-,Count :-,Count :-,Count :-,Count :-,Count :-,,,Reward,,,
Ref,Outcome,Index,Index,Entry,Exit,Entry,Exit,Report,Report,W(1),W(2),W(3),W(4),W(5),W(6),W(7),Entry,Exit,Count :-,Entry,Exit,
0,0,3,0,1003,2268,2268,2303,2303,0,0,0,1,0,0,0,0,2303,2403,0,2403,2416,
1,0,2,1,2419,4087,4087,4140,4140,0,0,1,0,1,0,0,0,4140,4240,0,4240,4261,
2,0,9,2,4264,9046,9046,9150,9150,0,0,1,1,0,0,0,0,9150,9250,0,9250,9288,
3,1,11,3,9291,12836,12836,12869,0,12869,0,0,1,0,0,0,0,0,0,0,0,0,
4,0,8,4,13272,13614,13614,13647,13647,0,0,0,0,1,0,0,0,13647,13747,0,13747,13808,
5,0,8,5,13811,17025,17025,17077,17077,0,0,1,0,1,0,0,0,17077,17177,0,17177,17214,
6,1,4,6,17217,20095,20095,20169,0,20169,0,0,1,0,0,0,0,0,0,0,0,0,
7,1,9,7,20572,20732,20732,20756,0,20756,0,0,0,1,0,0,0,0,0,0,0,0,
8,1,5,8,21159,22078,22078,22131,0,22131,0,1,0,1,0,0,0,0,0,0,0,0,
9,1,11,9,22534,23371,23371,23435,0,23435,0,0,1,0,0,0,0,0,0,0,0,0,
10,0,2,10,23838,24012,24012,24050,24050,0,0,1,0,1,0,0,0,24050,24150,0,24150,24153,
11,1,9,11,24156,27505,27505,27892,0,27892,0,1,0,1,0,0,0,0,0,0,0,0,
12,1,9,12,28295,28563,28563,28631,0,28631,0,0,0,1,0,0,0,0,0,0,0,0,
13,0,5,13,29034,29605,29605,29665,29665,0,0,0,1,0,0,0,0,29665,29765,0,29765,29816,
14,0,6,14,29819,32783,32783,32826,32826,0,0,0,0,1,0,0,0,32826,32926,0,32926,33000,
15,0,10,15,33003,35793,35793,35872,35872,0,0,0,1,0,0,0,0,35872,35972,0,35972,36008,
16,0,5,16,36011,39091,39091,39114,39114,0,0,0,1,0,0,0,0,39114,39214,0,39214,39243,
17,0,11,17,39246,42681,42681,42723,42723,0,0,0,0,1,0,0,0,42723,42823,0,42823,42854,
18,1,4,18,42857,46023,46023,46090,0,46090,0,0,1,0,0,0,0,0,0,0,0,0,
19,0,6,19,46493,46507,46507,46555,46555,0,0,0,0,1,0,0,0,46555,46655,0,46655,46670,
20,0,0,20,46673,49335,49335,49390,49390,0,0,1,1,0,0,0,0,49390,49490,0,49490,49523,
21,1,7,21,49526,52323,52323,52353,0,52353,0,0,0,1,0,0,0,0,0,0,0,0,
22,0,6,22,52756,52924,52924,52988,52988,0,0,0,0,1,0,0,0,52988,53088,0,53088,53109,
23,0,2,23,53112,55915,55915,55958,55958,0,0,0,0,1,0,0,0,55958,56058,0,56058,56070,
24,0,2,24,56073,60934,60934,60968,60968,0,0,0,0,1,0,0,0,60968,61068,0,61068,61083,
25,0,4,25,61086,63796,63796,63877,63877,0,0,1,0,1,0,0,0,63877,63977,0,63977,63986,
26,0,6,26,63989,66967,66967,67258,67258,0,0,0,0,1,0,0,0,67258,67358,0,67358,67402,
27,1,8,27,67405,70034,70034,70137,0,70137,0,0,1,0,0,0,0,0,0,0,0,0,
28,1,9,28,70540,71174,71174,71216,0,71216,0,0,0,1,0,0,0,0,0,0,0,0,
29,0,4,29,71619,71936,71936,71991,71991,0,0,0,0,1,0,0,0,71991,72091,0,72091,72125,
30,1,7,30,72128,75059,75059,75086,0,75086,0,0,0,1,0,0,0,0,0,0,0,0,
31,0,1,31,75489,75664,75664,75701,75701,0,0,0,0,1,0,0,0,75701,75801,0,75801,75843,
32,0,0,32,75846,78623,78623,78693,78693,0,0,0,1,0,0,0,0,78693,78793,0,78793,78814,
33,0,9,33,78817,81473,81473,81593,81593,0,0,1,1,0,0,0,0,81593,81693,0,81693,81722,
34,0,0,34,81725,84024,84024,84079,84079,0,0,1,1,0,0,0,0,84079,84179,0,84179,84215,
35,0,2,35,84218,86628,86628,86689,86689,0,0,1,0,1,0,0,0,86689,86789,0,86789,86802,
36,0,3,36,86805,89151,89151,89239,89239,0,0,0,1,0,0,0,0,89239,89339,0,89339,89386,
37,0,6,37,89389,92015,92015,92094,92094,0,0,0,0,1,0,0,0,92094,92194,0,92194,92204,
38,0,9,38,92207,94496,94496,94581,94581,0,0,1,1,0,0,0,0,94581,94681,0,94681,94694,
39,0,7,39,94697,97032,97032,97090,97090,0,0,1,1,0,0,0,0,97090,97190,0,97190,97228,
40,1,4,40,97231,99379,99379,99546,0,99546,0,2,1,0,0,0,0,0,0,0,0,0,
41,0,4,41,99949,100113,100113,100147,100147,0,0,0,0,1,0,0,0,100147,100247,0,100247,100424,
42,0,10,42,100427,102806,102806,102939,102939,0,0,2,1,0,0,0,0,102939,103039,0,103039,103089,
43,0,5,43,103092,105366,105366,105415,105415,0,0,1,1,0,0,0,0,105415,105515,0,105515,105553,
44,1,2,44,105556,108145,108145,108172,0,108172,0,0,1,0,0,0,0,0,0,0,0,0,
45,0,9,45,108575,109719,109719,109779,109779,0,0,1,1,0,0,0,0,109779,109879,0,109879,109905,
46,0,8,46,109908,112572,112572,112629,112629,0,0,1,0,1,0,0,0,112629,112729,0,112729,112862,
47,0,7,47,112865,115046,115046,115163,115163,0,0,1,1,0,0,0,0,115163,115263,0,115263,115293,
48,1,1,48,115296,117843,117843,117889,0,117889,0,0,1,0,0,0,0,0,0,0,0,0,
49,0,5,49,118292,118392,118392,118487,118487,0,0,0,1,0,0,0,0,118487,118587,0,118587,118642,
50,0,9,50,118645,120719,120719,120770,120770,0,0,1,1,0,0,0,0,120770,120870,0,120870,120905,
51,0,7,51,120908,123056,123056,123132,123132,0,0,1,1,0,0,0,0,123132,123232,0,123232,123270,
52,0,0,52,123273,125383,125383,125501,125501,0,0,0,1,0,0,0,0,125501,125601,0,125601,125622,
53,0,6,53,125625,127866,127866,127909,127909,0,0,0,0,1,0,0,0,127909,128009,0,128009,128030,
54,0,2,54,128033,130062,130062,130111,130111,0,0,0,0,1,0,0,0,130111,130211,0,130211,130329,
55,0,6,55,130332,132112,132112,132137,132137,0,0,0,0,1,0,0,0,132137,132237,0,132237,132383,
56,1,10,56,132386,134087,134087,134148,0,134148,0,0,0,1,0,0,0,0,0,0,0,0,
57,1,5,57,134551,140080,140080,140140,0,140140,0,0,0,1,0,0,0,0,0,0,0,0,
58,0,11,58,140543,140756,140756,140782,140782,0,0,0,0,1,0,0,0,140782,140882,0,140882,141070,
59,0,11,59,141073,144698,144698,144729,144729,0,0,0,0,1,0,0,0,144729,144829,0,144829,144856,
60,0,6,60,144859,147330,147330,147401,147401,0,0,1,0,1,0,0,0,147401,147501,0,147501,147509,
61,0,11,61,147512,149776,149776,149860,149860,0,0,1,0,1,0,0,0,149860,149960,0,149960,149963,
62,0,6,62,149966,152223,152223,152266,152266,0,0,0,0,1,0,0,0,152266,152366,0,152366,152378,
63,0,11,63,152381,154777,154777,154839,154839,0,0,0,0,1,0,0,0,154839,154939,0,154939,154948,
64,0,11,64,154951,157112,157112,157445,157445,0,0,1,0,1,0,0,0,157445,157545,0,157545,157565,
65,0,1,65,157568,159867,159867,159916,159916,0,0,0,0,1,0,0,0,159916,160016,0,160016,160167,
66,0,6,66,160170,162292,162292,162321,162321,0,0,0,0,1,0,0,0,162321,162421,0,162421,162437,
67,0,5,67,162440,164771,164771,164880,164880,0,0,0,1,0,0,0,0,164880,164980,0,164980,164993,
68,0,3,68,164996,166818,166818,166878,166878,0,0,0,1,0,0,0,0,166878,166978,0,166978,167107,
69,0,6,69,167110,169151,169151,169228,169228,0,0,1,0,1,0,0,0,169228,169328,0,169328,169368,
70,0,10,70,169371,171320,171320,171387,171387,0,0,1,1,0,0,0,0,171387,171487,0,171487,171532,
71,1,3,71,171535,173591,173591,173614,0,173614,0,0,0,1,0,0,0,0,0,0,0,0,
72,0,7,72,174017,174192,174192,174262,174262,0,0,0,1,0,0,0,0,174262,174362,0,174362,174393,
73,0,7,73,174396,176417,176417,176483,176483,0,0,1,1,0,0,0,0,176483,176583,0,176583,176600,
74,0,2,74,176603,178334,178334,178675,178675,0,0,3,0,1,0,0,0,178675,178775,0,178775,178791,
75,0,8,75,178794,180691,180691,180746,180746,0,0,0,0,1,0,0,0,180746,180846,0,0,0,
76,0,6,76,180849,182233,182233,182293,182293,0,0,1,0,1,0,0,0,182293,182393,0,182393,182521,
77,0,3,77,182524,184439,184439,184510,184510,0,0,0,1,0,0,0,0,184510,184610,0,184610,184642,
78,0,6,78,184645,186984,186984,187076,187076,0,0,1,0,1,0,0,0,187076,187176,0,187176,187259,
79,0,1,79,187262,188919,188919,188960,188960,0,0,1,0,1,0,0,0,188960,189060,0,189060,189184,
80,1,8,80,189187,190990,190990,191294,0,191294,0,4,1,0,0,0,0,0,0,0,0,0,
81,0,2,81,191697,191897,191897,192197,192197,0,0,1,0,1,0,0,0,192197,192297,0,192297,192515,
82,0,5,82,192518,193851,193851,193913,193913,0,0,2,1,0,0,0,0,193913,194013,0,194013,194040,
83,0,1,83,194043,195381,195381,195423,195423,0,0,0,0,1,0,0,0,195423,195523,0,195523,195573,
84,0,7,84,195576,197092,197092,197151,197151,0,0,0,1,0,0,0,0,197151,197251,0,197251,197269,
85,0,8,85,197272,198856,198856,198886,198886,0,0,0,0,1,0,0,0,198886,198986,0,198986,199098,
86,1,9,86,199101,204534,204534,204556,0,204556,0,0,0,1,0,0,0,0,0,0,0,0,
87,0,7,87,204959,205874,205874,205914,205914,0,0,0,1,0,0,0,0,205914,206014,0,206014,206171,
88,0,3,88,206174,207866,207866,207929,207929,0,0,1,1,0,0,0,0,207929,208029,0,208029,208206,
89,0,6,89,208209,210028,210028,210172,210172,0,0,2,0,1,0,0,0,210172,210272,0,210272,210280,
90,0,4,90,210283,212329,212329,212366,212366,0,0,0,0,1,0,0,0,212366,212466,0,212466,212580,
91,0,9,91,212583,214308,214308,214420,214420,0,0,0,1,0,0,0,0,214420,214520,0,214520,214541,
92,0,1,92,214544,216575,216575,216655,216655,0,0,1,0,1,0,0,0,216655,216755,0,216755,216779,
93,1,1,93,216782,218935,218935,218989,0,218989,0,0,1,0,0,0,0,0,0,0,0,0,
94,0,2,94,219392,220178,220178,220227,220227,0,0,1,0,1,0,0,0,220227,220327,0,220327,220586,
95,0,2,95,220589,222530,222530,222587,222587,0,0,0,0,1,0,0,0,222587,222687,0,222687,222813,
96,1,3,96,222816,224691,224691,224761,0,224761,0,1,0,1,0,0,0,0,0,0,0,0,
97,0,7,97,225164,225422,225422,225483,225483,0,0,0,1,0,0,0,0,225483,225583,0,225583,225605,
98,0,0,98,225608,227524,227524,227578,227578,0,0,1,1,0,0,0,0,227578,227678,0,227678,227800,
99,0,11,99,227803,229712,229712,229743,229743,0,0,0,0,1,0,0,0,229743,229843,0,229843,229920,
100,0,5,100,229923,231884,231884,231928,231928,0,0,0,1,0,0,0,0,231928,232028,0,232028,232036,
101,0,5,101,232039,234022,234022,234103,234103,0,0,0,1,0,0,0,0,234103,234203,0,234203,234231,
102,0,0,102,234234,236161,236161,236213,236213,0,0,0,1,0,0,0,0,236213,236313,0,236313,236336,
103,0,0,103,236339,238162,238162,238218,238218,0,0,1,1,0,0,0,0,238218,238318,0,238318,238404,
104,128,4,104,238407,239999,239999,240000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENDDATA
