STARTDATA
KLIMBIC OUTPUT FILE
MS EXCEL FORMAT
System,No System Name
User,Operant
Date,26-Nov-2019
Time,8:9
Box Index,1
ExptType,0
SessionRecord,81

Session Title,MiTg_inactivation
Protocol Title,grating orientation discrimination with punishment and distractors (bug fixed)
Protocol Description,nose-touch one of the two locations according to stimulus orientation (2AFC) + ignore distractor + punishment for wrong selection
Analysis Ref,CS-101
Dose Details,Index,0
Dose Table Item
n.a.
0
Unassigned
300
Subject Id,MiTg09
DB Ref,MiTg_inactivation_nbk_shaping07
DB Group,-1
Day Table,Image Discrimination Day Table
Duration,240000
Pellet Count,0
Fluid Count,75
Air Puff Count,0
Shock Count,0
F10 Sensor,X(0),
SL Target,1
SL Dummy,2
SS Target,1
SS Dummy,2
SensorTC
S(1),
126,
AutoControl,Index,3,
AC Comment,,T6 - 1T1D (70x70)  VT/HZ = 1:1 (Tc-6, Dc-1-2)
01_cross,02_responsebox,03_mask_060,hz6_060,hz6_080,hz6_100,hz6_120,vt6_060,vt6_080,vt6_100,vt6_120,hz1_120,vt1_120,hz2_120,vt2_120,hz3_120,vt3_120,hz4_120,vt4_120,hz5_120,vt5_120,hz7_120,vt7_120,hz8_120,vt8_120,hz6_070,vt6_070,hz1_070,vt1_070,hz2_070,vt2_070,
Image Discrim Details
Trials,Banked,RptInc,RptMssd,CTLimited,CTLimit,All_Trials,C_Trials,I_Trials,M_Trials,Ex_Crcn_Trials
192,0,0,0,0,1000,1,0,0,0,0,
Trial,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,
T2TGType,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
T2TGIndex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T2Freq,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,
T2Ampl,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,
T2Burst,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
T2Period,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
T2Delay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T2ToneCount,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,


Trials

,,,,Stage (4),Stage (4),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (9),Stage (9),Stage (10),Stage (12),Stage (12),
Trial,,Item,TT,,,,,Target,Dummy,Count :-,Count :-,Count :-,Count :-,Count :-,Count :-,Count :-,,,Reward,,,
Ref,Outcome,Index,Index,Entry,Exit,Entry,Exit,Report,Report,W(1),W(2),W(3),W(4),W(5),W(6),W(7),Entry,Exit,Count :-,Entry,Exit,
0,0,0,0,1003,1612,1612,1646,1646,0,0,0,1,0,0,0,0,1646,1746,0,1746,1784,
1,0,1,1,1787,4866,4866,4897,4897,0,0,0,0,1,0,0,0,4897,4997,0,4997,5086,
2,1,7,2,5089,7787,7787,7835,0,7835,0,0,0,1,0,0,0,0,0,0,0,0,
3,2,4,3,8238,8253,8253,9253,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
4,0,7,4,9256,9757,9757,9821,9821,0,0,0,1,0,0,0,0,9821,9921,0,9921,9948,
5,0,7,5,9951,12714,12714,12756,12756,0,0,0,1,0,0,0,0,12756,12856,0,12856,12915,
6,1,2,6,12918,15656,15656,15690,0,15690,0,0,1,0,0,0,0,0,0,0,0,0,
7,1,8,7,16093,16717,16717,16769,0,16769,0,0,1,0,0,0,0,0,0,0,0,0,
8,0,5,8,17172,17591,17591,17630,17630,0,0,0,1,0,0,0,0,17630,17730,0,17730,17787,
9,1,0,9,17790,20522,20522,20549,0,20549,0,0,0,1,0,0,0,0,0,0,0,0,
10,1,3,10,20952,21334,21334,21370,0,21370,0,0,0,1,0,0,0,0,0,0,0,0,
11,0,8,11,21773,22600,22600,22686,22686,0,0,1,0,1,0,0,0,22686,22786,0,22786,22804,
12,0,4,12,22807,25056,25056,25105,25105,0,0,0,0,1,0,0,0,25105,25205,0,25205,25293,
13,1,1,13,25296,27587,27587,27680,0,27680,0,1,1,0,0,0,0,0,0,0,0,0,
14,1,4,14,28083,28225,28225,28285,0,28285,0,0,1,0,0,0,0,0,0,0,0,0,
15,0,1,15,28688,28697,28697,29137,29137,0,0,2,0,1,0,0,0,29137,29237,0,29237,29312,
16,0,8,16,29315,32330,32330,32358,32358,0,0,0,0,1,0,0,0,32358,32458,0,32458,32487,
17,0,4,17,32490,35217,35217,35250,35250,0,0,0,0,1,0,0,0,35250,35350,0,35350,35394,
18,0,8,18,35397,38118,38118,38163,38163,0,0,0,0,1,0,0,0,38163,38263,0,38263,38385,
19,1,9,19,38388,40924,40924,40948,0,40948,0,0,0,1,0,0,0,0,0,0,0,0,
20,1,3,20,41351,41705,41705,41733,0,41733,0,0,0,1,0,0,0,0,0,0,0,0,
21,1,7,21,42136,42179,42179,42206,0,42206,0,0,0,1,0,0,0,0,0,0,0,0,
22,0,11,22,42609,42869,42869,42897,42897,0,0,0,0,1,0,0,0,42897,42997,0,42997,43093,
23,0,7,23,43096,46580,46580,46630,46630,0,0,0,1,0,0,0,0,46630,46730,0,46730,46816,
24,0,3,24,46819,49386,49386,49430,49430,0,0,0,1,0,0,0,0,49430,49530,0,49530,49585,
25,1,9,25,49588,52046,52046,52086,0,52086,0,0,0,1,0,0,0,0,0,0,0,0,
26,1,3,26,52489,53042,53042,53068,0,53068,0,0,0,1,0,0,0,0,0,0,0,0,
27,1,5,27,53471,53587,53587,53623,0,53623,0,0,0,1,0,0,0,0,0,0,0,0,
28,0,11,28,54026,54434,54434,54514,54514,0,0,1,0,1,0,0,0,54514,54614,0,54614,54698,
29,1,4,29,54701,57576,57576,57736,0,57736,0,0,1,0,0,0,0,0,0,0,0,0,
30,1,0,30,58139,58150,58150,58194,0,58194,0,0,0,1,0,0,0,0,0,0,0,0,
31,0,6,31,58597,58752,58752,58784,58784,0,0,0,0,1,0,0,0,58784,58884,0,58884,58930,
32,0,0,32,58933,62195,62195,62309,62309,0,0,1,1,0,0,0,0,62309,62409,0,62409,62497,
33,1,9,33,62500,65072,65072,65115,0,65115,0,0,0,1,0,0,0,0,0,0,0,0,
34,0,3,34,65518,65781,65781,65870,65870,0,0,0,1,0,0,0,0,65870,65970,0,65970,66020,
35,0,7,35,66023,70027,70027,70078,70078,0,0,0,1,0,0,0,0,70078,70178,0,70178,70227,
36,0,2,36,70230,73138,73138,73164,73164,0,0,0,0,1,0,0,0,73164,73264,0,73264,73500,
37,0,2,37,73503,76664,76664,76703,76703,0,0,0,0,1,0,0,0,76703,76803,0,76803,76852,
38,1,9,38,76855,79499,79499,79520,0,79520,0,0,0,1,0,0,0,0,0,0,0,0,
39,0,0,39,79923,79975,79975,80048,80048,0,0,0,1,0,0,0,0,80048,80148,0,80148,80188,
40,1,0,40,80191,83045,83045,83084,0,83084,0,0,0,1,0,0,0,0,0,0,0,0,
41,0,7,41,83487,83973,83973,84029,84029,0,0,0,1,0,0,0,0,84029,84129,0,84129,84187,
42,0,1,42,84190,86760,86760,86816,86816,0,0,0,0,1,0,0,0,86816,86916,0,86916,86946,
43,0,5,43,86949,89185,89185,89231,89231,0,0,0,1,0,0,0,0,89231,89331,0,89331,89498,
44,0,2,44,89501,91620,91620,91941,91941,0,0,1,0,1,0,0,0,91941,92041,0,92041,92086,
45,0,8,45,92089,94554,94554,94642,94642,0,0,1,0,1,0,0,0,94642,94742,0,94742,94774,
46,0,1,46,94777,97421,97421,97478,97478,0,0,0,0,1,0,0,0,97478,97578,0,97578,98208,
47,1,2,47,98211,100258,100258,100321,0,100321,0,0,1,0,0,0,0,0,0,0,0,0,
48,0,1,48,100724,100783,100783,100818,100818,0,0,0,0,1,0,0,0,100818,100918,0,100918,100960,
49,1,6,49,100963,103513,103513,103558,0,103558,0,0,1,0,0,0,0,0,0,0,0,0,
50,1,2,50,103961,104448,104448,104508,0,104508,0,0,1,0,0,0,0,0,0,0,0,0,
51,0,11,51,104911,105267,105267,105305,105305,0,0,0,0,1,0,0,0,105305,105405,0,105405,105585,
52,0,9,52,105588,108337,108337,108486,108486,0,0,0,1,0,0,0,0,108486,108586,0,108586,108640,
53,1,3,53,108643,110988,110988,111009,0,111009,0,0,0,1,0,0,0,0,0,0,0,0,
54,0,3,54,111412,111506,111506,111560,111560,0,0,0,1,0,0,0,0,111560,111660,0,111660,111696,
55,0,1,55,111699,113885,113885,113919,113919,0,0,0,0,1,0,0,0,113919,114019,0,114019,114100,
56,1,0,56,114103,116469,116469,116498,0,116498,0,0,0,1,0,0,0,0,0,0,0,0,
57,0,10,57,116901,116960,116960,117032,117032,0,0,0,1,0,0,0,0,117032,117132,0,117132,117179,
58,1,2,58,117182,119967,119967,120004,0,120004,0,0,1,0,0,0,0,0,0,0,0,0,
59,1,4,59,120407,120598,120598,120659,0,120659,0,0,1,0,0,0,0,0,0,0,0,0,
60,0,7,60,121062,121326,121326,121373,121373,0,0,0,1,0,0,0,0,121373,121473,0,121473,121548,
61,0,11,61,121551,124461,124461,124496,124496,0,0,0,0,1,0,0,0,124496,124596,0,124596,124636,
62,0,11,62,124639,127587,127587,127612,127612,0,0,0,0,1,0,0,0,127612,127712,0,127712,127851,
63,0,10,63,127854,130234,130234,130271,130271,0,0,0,1,0,0,0,0,130271,130371,0,130371,130512,
64,0,2,64,130515,132920,132920,133237,133237,0,0,1,0,1,0,0,0,133237,133337,0,133337,133882,
65,0,11,65,133885,135499,135499,135523,135523,0,0,0,0,1,0,0,0,135523,135623,0,135623,135704,
66,0,3,66,135707,138098,138098,138151,138151,0,0,0,1,0,0,0,0,138151,138251,0,138251,138309,
67,0,11,67,138312,140662,140662,140711,140711,0,0,1,0,1,0,0,0,140711,140811,0,140811,140915,
68,0,6,68,140918,143250,143250,143321,143321,0,0,0,0,1,0,0,0,143321,143421,0,143421,143472,
69,0,3,69,143475,146360,146360,146422,146422,0,0,0,1,0,0,0,0,146422,146522,0,146522,147099,
70,0,10,70,147102,149720,149720,149786,149786,0,0,0,1,0,0,0,0,149786,149886,0,149886,149971,
71,0,4,71,149974,152109,152109,152159,152159,0,0,0,0,1,0,0,0,152159,152259,0,152259,152407,
72,0,10,72,152410,154687,154687,154723,154723,0,0,0,1,0,0,0,0,154723,154823,0,154823,154875,
73,1,9,73,154878,157112,157112,157137,0,157137,0,0,0,1,0,0,0,0,0,0,0,0,
74,0,7,74,157540,157912,157912,157961,157961,0,0,0,1,0,0,0,0,157961,158061,0,158061,158212,
75,1,10,75,158215,161168,161168,161189,0,161189,0,0,0,1,0,0,0,0,0,0,0,0,
76,1,8,76,161592,161699,161699,161783,0,161783,0,1,1,0,0,0,0,0,0,0,0,0,
77,0,2,77,162186,162311,162311,162335,162335,0,0,0,0,1,0,0,0,162335,162435,0,162435,162525,
78,0,11,78,162528,165169,165169,165197,165197,0,0,0,0,1,0,0,0,165197,165297,0,165297,165457,
79,1,1,79,165460,168014,168014,168057,0,168057,0,0,1,0,0,0,0,0,0,0,0,0,
80,0,10,80,168460,169505,169505,169557,169557,0,0,0,1,0,0,0,0,169557,169657,0,169657,169731,
81,0,9,81,169734,172339,172339,172369,172369,0,0,0,1,0,0,0,0,172369,172469,0,172469,172503,
82,0,4,82,172506,176528,176528,176568,176568,0,0,0,0,1,0,0,0,176568,176668,0,176668,176980,
83,0,7,83,176983,178901,178901,178959,178959,0,0,1,1,0,0,0,0,178959,179059,0,179059,179091,
84,0,8,84,179094,182140,182140,182201,182201,0,0,1,0,1,0,0,0,182201,182301,0,182301,182349,
85,0,0,85,182352,184534,184534,184582,184582,0,0,0,1,0,0,0,0,184582,184682,0,184682,184735,
86,0,8,86,184738,187169,187169,187245,187245,0,0,0,0,1,0,0,0,187245,187345,0,187345,187376,
87,0,8,87,187379,190055,190055,190132,190132,0,0,0,0,1,0,0,0,190132,190232,0,190232,190416,
88,0,5,88,190419,192362,192362,192408,192408,0,0,0,1,0,0,0,0,192408,192508,0,192508,192740,
89,1,0,89,192743,194396,194396,194422,0,194422,0,0,0,1,0,0,0,0,0,0,0,0,
90,0,10,90,194825,195001,195001,195088,195088,0,0,0,1,0,0,0,0,195088,195188,0,195188,195230,
91,0,6,91,195233,197156,197156,197186,197186,0,0,0,0,1,0,0,0,197186,197286,0,197286,197349,
92,0,10,92,197352,199915,199915,199968,199968,0,0,1,1,0,0,0,0,199968,200068,0,200068,200122,
93,0,0,93,200125,202494,202494,202535,202535,0,0,0,1,0,0,0,0,202535,202635,0,202635,202683,
94,0,8,94,202686,204803,204803,204840,204840,0,0,0,0,1,0,0,0,204840,204940,0,204940,205018,
95,0,6,95,205021,207396,207396,207430,207430,0,0,0,0,1,0,0,0,207430,207530,0,207530,207583,
96,1,1,96,207586,210256,210256,210290,0,210290,0,0,1,0,0,0,0,0,0,0,0,0,
97,0,10,97,210693,211064,211064,211214,211214,0,0,0,1,0,0,0,0,211214,211314,0,211314,211758,
98,0,11,98,211761,213777,213777,213810,213810,0,0,1,0,1,0,0,0,213810,213910,0,213910,213963,
99,0,9,99,213966,215992,215992,216064,216064,0,0,1,1,0,0,0,0,216064,216164,0,216164,216212,
100,0,10,100,216215,218529,218529,218575,218575,0,0,0,1,0,0,0,0,218575,218675,0,218675,218792,
101,0,7,101,218795,220523,220523,220556,220556,0,0,0,1,0,0,0,0,220556,220656,0,220656,220687,
102,0,9,102,220690,223328,223328,223380,223380,0,0,1,1,0,0,0,0,223380,223480,0,223480,223535,
103,0,6,103,223538,226427,226427,226447,226447,0,0,0,0,1,0,0,0,226447,226547,0,226547,226846,
104,0,11,104,226849,229167,229167,229207,229207,0,0,0,0,1,0,0,0,229207,229307,0,229307,229387,
105,1,5,105,229390,231557,231557,231587,0,231587,0,0,0,1,0,0,0,0,0,0,0,0,
106,1,10,106,231990,232611,232611,232686,0,232686,0,0,0,1,0,0,0,0,0,0,0,0,
107,0,9,107,233089,233500,233500,233612,233612,0,0,0,1,0,0,0,0,233612,233712,0,233712,233852,
108,0,6,108,233855,236963,236963,236999,236999,0,0,0,0,1,0,0,0,236999,237099,0,237099,237139,
109,128,0,109,237142,240000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENDDATA
