STARTDATA
KLIMBIC OUTPUT FILE
MS EXCEL FORMAT
System,No System Name
User,Operant
Date,24-Oct-2019
Time,11:19
Box Index,1
ExptType,0
SessionRecord,6

Session Title,MiTg_inactivation
Protocol Title,grating orientation discrimination with punishment and distractors (bug fixed)
Protocol Description,nose-touch one of the two locations according to stimulus orientation (2AFC) + ignore distractor + punishment for wrong selection
Analysis Ref,CS-101
Dose Details,Index,0
Dose Table Item
n.a.
0
Unassigned
300
Subject Id,MiTg10
DB Ref,nbk_shaping07_MiTg_inactivation
DB Group,-1
Day Table,Image Discrimination Day Table
Duration,192000
Pellet Count,0
Fluid Count,116
Air Puff Count,0
Shock Count,0
F10 Sensor,X(0),
SL Target,1
SL Dummy,2
SS Target,1
SS Dummy,2
SensorTC
S(1),
199,
AutoControl,Index,1,
AC Comment,,T7 - 1T1D (60x60) VT/HZ = 1:1 (Tc-6, Dc-1,2)
01_corss,02_responsebox,03_mask_060,hz6_060,hz6_080,hz6_100,hz6_120,vt6_060,vt6_080,vt6_100,vt6_120,hz1_060,hz2_060,hz3_060,hz4_060,hz5_060,hz6_060,hz7_060,hz8_060,vt1_060,vt2_060,vt3_060,vt4_060,vt5_060,vt6_060,vt7_060,vt8_060,hz1_070,vt1_070,hz2_070,vt2_070,hz3_070,vt3_070,hz4_070,vt4_070,
Image Discrim Details
Trials,Banked,RptInc,RptMssd,CTLimited,CTLimit,All_Trials,C_Trials,I_Trials,M_Trials,Ex_Crcn_Trials
196,0,0,0,0,10001,0,0,0,0
Trial,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,
T1ToneCount,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
T2Mode,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
T2TGType,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
T2TGIndex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T2Freq,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,
T2Ampl,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,
T2Burst,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
T2Period,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
T2Delay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T2ToneCount,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,


Trials

,,,,Stage (4),Stage (4),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (9),Stage (9),Stage (10),Stage (11),Stage (12),Stage (12),
Trial,,Item,TT,,,,,Count :-,Count :-,Count :-,Count :-,Count :-,Count :-,Count :-,,,Reward,Reward,,,
Ref,Outcome,Index,Index,Entry,Exit,Entry,Exit,W(1),W(2),W(3),W(4),W(5),W(6),W(7),Entry,Exit,Count :-,Count :-,Entry,Exit,
0,1,2,0,1003,1352,1352,1387,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,8,1,1510,2327,2327,2369,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,0,3,2,2492,2515,2515,2536,0,0,1,0,0,0,0,0,0,0,2536,2636,0,1,2636,2663,
3,0,2,3,2666,4151,4151,4195,0,2,0,1,0,0,0,0,0,0,4195,4295,0,1,4295,4302,
4,0,0,4,4305,6346,6346,6370,0,0,0,1,0,0,0,0,0,0,6370,6470,0,1,6470,6473,
5,1,5,5,6476,7996,7996,8032,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
6,1,1,6,8155,8262,8262,8288,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
7,1,13,7,8411,8535,8535,8567,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
8,1,3,8,8690,9381,9381,9407,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
9,0,8,9,9530,11018,11018,11043,0,0,0,1,0,0,0,0,0,0,11043,11142,1,0,0,0,
10,0,10,10,11145,12702,12702,12735,0,2,0,1,0,0,0,0,0,0,12735,12828,1,0,0,0,
11,0,6,11,12831,14261,14261,14299,0,0,0,1,0,0,0,0,0,0,14299,14397,1,0,0,0,
12,0,12,12,14400,15856,15856,15878,0,0,0,1,0,0,0,0,0,0,15878,15977,1,0,0,0,
13,1,11,13,15980,17387,17387,17425,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
14,1,1,14,17548,17645,17645,17671,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
15,0,11,15,17794,17999,17999,18039,0,0,1,0,0,0,0,0,0,0,18039,18139,0,1,18139,18192,
16,1,3,16,18195,19613,19613,19656,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
17,0,0,17,19779,20299,20299,20336,0,0,0,1,0,0,0,0,0,0,20336,20436,0,1,20436,20509,
18,1,7,18,20512,21940,21940,21986,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
19,1,7,19,22109,22156,22156,22187,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
20,1,0,20,22310,22458,22458,22499,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
21,1,11,21,22622,22783,22783,22817,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
22,1,10,22,22940,23038,23038,23121,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,0,0,23,23244,23316,23316,23815,0,4,0,1,0,0,0,0,0,0,23815,23904,1,0,0,0,
24,1,9,24,23907,25519,25519,25565,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
25,0,12,25,25688,25891,25891,25925,0,0,0,1,0,0,0,0,0,0,25925,26025,0,1,26025,26033,
26,1,11,26,26036,27718,27718,27755,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
27,1,8,27,27878,27898,27898,27947,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
28,0,10,28,28070,28121,28121,28155,0,2,0,1,0,0,0,0,0,0,28155,28255,0,1,28255,28265,
29,1,9,29,28268,29701,29701,29781,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
30,1,13,30,29904,29947,29947,29971,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
31,0,0,31,30094,30096,30096,30130,0,0,0,1,0,0,0,0,0,0,30130,30230,0,1,30230,30239,
32,0,1,32,30242,31742,31742,31846,0,4,1,0,0,0,0,0,0,0,31846,31946,0,1,31946,31951,
33,1,9,33,31954,33309,33309,33349,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
34,0,0,34,33472,33539,33539,33559,0,0,0,1,0,0,0,0,0,0,33559,33659,0,1,33659,33660,
35,1,3,35,33663,35093,35093,35126,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
36,1,9,36,35249,35249,35249,35279,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
37,1,0,37,35402,35405,35405,35450,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
38,1,9,38,35573,35741,35741,35766,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
39,1,13,39,35889,36044,36044,36077,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
40,0,8,40,36200,36722,36722,36755,0,2,0,1,0,0,0,0,0,0,36755,36855,0,1,36855,36858,
41,1,13,41,36861,38292,38292,38332,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
42,0,4,42,38455,38485,38485,38511,0,0,0,1,0,0,0,0,0,0,38511,38611,0,1,38611,38631,
43,0,6,43,38634,40123,40123,40156,0,2,0,1,0,0,0,0,0,0,40156,40251,1,0,0,0,
44,0,5,44,40254,41627,41627,41719,0,0,1,0,0,0,0,0,0,0,41719,41819,0,1,41819,41846,
45,0,12,45,41849,43231,43231,43282,0,4,0,1,0,0,0,0,0,0,43282,43378,1,0,0,0,
46,0,2,46,43381,44668,44668,44717,0,4,0,1,0,0,0,0,0,0,44717,44808,1,0,0,0,
47,1,7,47,44811,46120,46120,46163,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
48,1,13,48,46286,46474,46474,46515,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
49,1,3,49,46638,46771,46771,46808,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
50,0,6,50,46931,47404,47404,47438,0,2,0,1,0,0,0,0,0,0,47438,47528,1,0,0,0,
51,1,11,51,47531,48879,48879,48915,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
52,0,1,52,49038,49170,49170,49231,0,2,1,0,0,0,0,0,0,0,49231,49331,0,1,49331,49344,
53,0,7,53,49347,50803,50803,50877,0,2,1,0,0,0,0,0,0,0,50877,50977,0,1,50977,50984,
54,0,2,54,50987,52232,52232,52285,0,4,0,1,0,0,0,0,0,0,52285,52378,1,0,0,0,
55,1,13,55,52381,53661,53661,53711,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
56,1,6,56,53834,53883,53883,53904,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
57,0,0,57,54027,54052,54052,54079,0,0,0,1,0,0,0,0,0,0,54079,54179,0,1,54179,54253,
58,0,10,58,54256,55765,55765,55795,0,0,0,1,0,0,0,0,0,0,55795,55895,0,1,55895,55907,
59,0,3,59,55910,57387,57387,57467,0,4,1,0,0,0,0,0,0,0,57467,57567,0,1,57567,57585,
60,0,5,60,57588,58852,58852,58904,0,2,1,0,0,0,0,0,0,0,58904,59004,0,1,59004,59006,
61,0,0,61,59009,60282,60282,60326,0,2,0,1,0,0,0,0,0,0,60326,60420,1,0,0,0,
62,0,8,62,60423,61741,61741,61792,0,2,0,1,0,0,0,0,0,0,61792,61885,1,0,0,0,
63,1,12,63,61888,63185,63185,63313,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
64,0,1,64,63436,63495,63495,63531,0,0,1,0,0,0,0,0,0,0,63531,63631,0,1,63631,63648,
65,0,2,65,63651,64977,64977,65019,0,4,0,1,0,0,0,0,0,0,65019,65114,1,0,0,0,
66,0,10,66,65117,66400,66400,66441,0,2,0,1,0,0,0,0,0,0,66441,66536,1,0,0,0,
67,0,10,67,66539,67766,67766,67803,0,2,0,1,0,0,0,0,0,0,67803,67896,1,0,0,0,
68,0,5,68,67899,69232,69232,69317,0,2,1,0,0,0,0,0,0,0,69317,69417,0,1,69417,69423,
69,0,2,69,69426,70641,70641,70690,0,2,0,1,0,0,0,0,0,0,70690,70785,1,0,0,0,
70,0,0,70,70788,72136,72136,72175,0,2,0,1,0,0,0,0,0,0,72175,72268,1,0,0,0,
71,1,1,71,72271,73573,73573,73627,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
72,1,4,72,73750,73773,73773,73807,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
73,0,5,73,73930,74181,74181,74255,0,2,1,0,0,0,0,0,0,0,74255,74355,0,1,74355,74404,
74,1,7,74,74407,75834,75834,75888,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
75,1,5,75,76011,76212,76212,76246,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
76,0,6,76,76369,76400,76400,76468,0,4,0,1,0,0,0,0,0,0,76468,76568,0,1,76568,76574,
77,0,1,77,76577,77995,77995,78070,0,4,1,0,0,0,0,0,0,0,78070,78170,0,1,78170,78196,
78,0,8,78,78199,79458,79458,79505,0,4,0,1,0,0,0,0,0,0,79505,79600,1,0,0,0,
79,0,12,79,79603,80816,80816,80988,0,2,0,1,0,0,0,0,0,0,80988,81088,0,1,81088,81091,
80,0,9,80,81094,82326,82326,82387,0,4,1,0,0,0,0,0,0,0,82387,82487,0,1,82487,82497,
81,0,5,81,82500,83630,83630,83714,0,6,1,0,0,0,0,0,0,0,83714,83814,0,1,83814,83833,
82,0,2,82,83836,84981,84981,85029,0,2,0,1,0,0,0,0,0,0,85029,85124,1,0,0,0,
83,0,6,83,85127,86265,86265,86315,0,2,0,1,0,0,0,0,0,0,86315,86402,1,0,0,0,
84,1,1,84,86405,87742,87742,87793,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
85,0,4,85,87916,87952,87952,88137,0,0,0,1,0,0,0,0,0,0,88137,88237,0,1,88237,88283,
86,0,6,86,88286,89643,89643,89704,0,6,0,1,0,0,0,0,0,0,89704,89804,0,1,89804,89811,
87,0,0,87,89814,91143,91143,91197,0,4,0,1,0,0,0,0,0,0,91197,91282,1,0,0,0,
88,0,4,88,91285,92576,92576,92620,0,2,0,1,0,0,0,0,0,0,92620,92717,1,0,0,0,
89,0,11,89,92720,94202,94202,94261,0,4,1,0,0,0,0,0,0,0,94261,94361,0,1,94361,94364,
90,0,3,90,94367,95758,95758,95815,0,4,1,0,0,0,0,0,0,0,95815,95915,1,0,0,0,
91,0,8,91,95918,97194,97194,97225,0,0,0,1,0,0,0,0,0,0,97225,97313,1,0,0,0,
92,0,6,92,97316,98525,98525,98566,0,2,0,1,0,0,0,0,0,0,98566,98656,1,0,0,0,
93,1,11,93,98659,99920,99920,100861,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
94,0,3,94,100984,101172,101172,101242,0,0,1,0,0,0,0,0,0,0,101242,101342,0,1,101342,101440,
95,0,12,95,101443,103043,103043,103082,0,2,0,1,0,0,0,0,0,0,103082,103163,1,0,0,0,
96,1,3,96,103166,105222,105222,105269,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
97,0,13,97,105392,105555,105555,105583,0,0,1,0,0,0,0,0,0,0,105583,105683,0,1,105683,105728,
98,0,12,98,105731,107516,107516,107563,0,4,0,1,0,0,0,0,0,0,107563,107653,1,0,0,0,
99,1,4,99,107656,109396,109396,109452,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
100,0,12,100,109575,110633,110633,110692,0,4,0,1,0,0,0,0,0,0,110692,110792,1,0,0,0,
101,0,3,101,110795,112211,112211,112286,0,4,1,0,0,0,0,0,0,0,112286,112386,0,1,112386,112388,
102,0,5,102,112391,113560,113560,113624,0,8,1,0,0,0,0,0,0,0,113624,113720,1,0,0,0,
103,0,4,103,113723,115039,115039,115095,0,2,0,1,0,0,0,0,0,0,115095,115185,1,0,0,0,
104,1,10,104,115188,116194,116194,116259,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
105,1,2,105,116382,116442,116442,116479,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
106,0,10,106,116602,116626,116626,117046,0,8,0,1,0,0,0,0,0,0,117046,117146,0,1,117146,117231,
107,0,3,107,117234,118553,118553,118619,0,4,1,0,0,0,0,0,0,0,118619,118719,1,0,0,0,
108,0,8,108,118722,120029,120029,120060,0,2,0,1,0,0,0,0,0,0,120060,120160,0,1,120160,120174,
109,0,1,109,120177,121726,121726,121807,0,2,1,0,0,0,0,0,0,0,121807,121904,1,0,0,0,
110,0,9,110,121907,122982,122982,123042,0,4,1,0,0,0,0,0,0,0,123042,123142,0,1,123142,123156,
111,0,9,111,123159,124410,124410,124478,0,4,1,0,0,0,0,0,0,0,124478,124577,1,0,0,0,
112,1,11,112,124580,125577,125577,125624,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
113,0,8,113,125747,125930,125930,125981,0,2,0,1,0,0,0,0,0,0,125981,126081,1,0,0,0,
114,0,4,114,126084,127307,127307,127343,0,0,0,1,0,0,0,0,0,0,127343,127443,0,1,127443,127465,
115,1,13,115,127468,128988,128988,129023,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
116,0,4,116,129146,129234,129234,129279,0,2,0,1,0,0,0,0,0,0,129279,129379,0,1,129379,129380,
117,0,7,117,129383,130648,130648,130729,0,4,1,0,0,0,0,0,0,0,130729,130829,0,1,130829,130837,
118,1,13,118,130840,131975,131975,132023,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
119,0,6,119,132146,132170,132170,132195,0,0,0,1,0,0,0,0,0,0,132195,132295,0,1,132295,132312,
120,1,5,120,132315,134161,134161,134185,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
121,0,8,121,134308,134567,134567,134594,0,0,0,1,0,0,0,0,0,0,134594,134694,0,1,134694,134707,
122,1,5,122,134710,135884,135884,135907,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
123,0,10,123,136030,136126,136126,136158,0,0,0,1,0,0,0,0,0,0,136158,136258,1,0,0,0,
124,1,11,124,136261,137437,137437,137481,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
125,0,13,125,137604,137688,137688,137712,0,0,1,0,0,0,0,0,0,0,137712,137812,0,1,137812,137870,
126,1,4,126,137873,138991,138991,139045,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
127,0,2,127,139168,139468,139468,139502,0,2,0,1,0,0,0,0,0,0,139502,139602,0,1,139602,139663,
128,0,11,128,139666,140950,140950,141045,0,4,1,0,0,0,0,0,0,0,141045,141144,1,0,0,0,
129,0,2,129,141147,142360,142360,142556,0,8,0,1,0,0,0,0,0,0,142556,142656,0,1,142656,142658,
130,0,11,130,142661,144087,144087,144138,0,2,1,0,0,0,0,0,0,0,144138,144238,0,1,144238,144368,
131,0,8,131,144371,145526,145526,145565,0,4,0,1,0,0,0,0,0,0,145565,145665,0,1,145665,145676,
132,0,2,132,145679,146827,146827,146870,0,2,0,1,0,0,0,0,0,0,146870,146970,0,1,146970,146975,
133,0,9,133,146978,148163,148163,148252,0,2,1,0,0,0,0,0,0,0,148252,148352,0,1,148352,148359,
134,0,0,134,148362,149556,149556,149645,0,2,0,1,0,0,0,0,0,0,149645,149741,1,0,0,0,
135,0,1,135,149744,151202,151202,151273,0,6,1,0,0,0,0,0,0,0,151273,151373,0,1,151373,151383,
136,0,7,136,151386,152448,152448,152611,0,4,1,0,0,0,0,0,0,0,152611,152711,0,1,152711,152753,
137,0,8,137,152756,153985,153985,154036,0,4,0,1,0,0,0,0,0,0,154036,154136,0,1,154136,154137,
138,0,0,138,154140,155197,155197,155222,0,0,0,1,0,0,0,0,0,0,155222,155322,0,1,155322,155337,
139,0,12,139,155340,156395,156395,156441,0,2,0,1,0,0,0,0,0,0,156441,156541,0,1,156541,156573,
140,0,5,140,156576,157590,157590,157648,0,2,1,0,0,0,0,0,0,0,157648,157746,1,0,0,0,
141,1,7,141,157749,158691,158691,158749,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
142,1,11,142,158872,158894,158894,158922,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
143,0,7,143,159045,159184,159184,159224,0,2,1,0,0,0,0,0,0,0,159224,159324,0,1,159324,159386,
144,0,12,144,159389,160442,160442,160486,0,0,0,1,0,0,0,0,0,0,160486,160579,1,0,0,0,
145,1,5,145,160582,161563,161563,161610,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
146,0,7,146,161733,162032,162032,162089,0,4,1,0,0,0,0,0,0,0,162089,162189,0,1,162189,162213,
147,0,6,147,162216,163259,163259,163306,0,4,0,1,0,0,0,0,0,0,163306,163406,0,1,163406,163410,
