STARTDATA
KLIMBIC OUTPUT FILE
MS EXCEL FORMAT
System,No System Name
User,Operant
Date,12-Nov-2019
Time,10:20
Box Index,1
ExptType,0
SessionRecord,25

Session Title,MiTg_inactivation
Protocol Title,grating orientation discrimination with punishment and distractors (bug fixed)
Protocol Description,nose-touch one of the two locations according to stimulus orientation (2AFC) + ignore distractor + punishment for wrong selection
Analysis Ref,CS-101
Dose Details,Index,0
Dose Table Item
n.a.
0
Unassigned
300
Subject Id,MiTg10
DB Ref,nbk_shaping07_MiTg_inactivation
DB Group,-1
Day Table,Image Discrimination Day Table
Duration,192000
Pellet Count,0
Fluid Count,111
Air Puff Count,0
Shock Count,0
F10 Sensor,X(0),
SL Target,1
SL Dummy,2
SS Target,1
SS Dummy,2
SensorTC
S(1),
137,
AutoControl,Index,2,
AC Comment,,T6 - 1T1D (70x70) VT/HZ = 1:1 (Tc-6, Dc-1-4)
01_corss,02_responsebox,03_mask_060,hz6_060,hz6_080,hz6_100,hz6_120,vt6_060,vt6_080,vt6_100,vt6_120,hz1_060,hz2_060,hz3_060,hz4_060,hz5_060,hz6_060,hz7_060,hz8_060,vt1_060,vt2_060,vt3_060,vt4_060,vt5_060,vt6_060,vt7_060,vt8_060,hz1_070,vt1_070,hz2_070,vt2_070,hz3_070,vt3_070,hz4_070,vt4_070,hz6_070,vt6_070,hz5_070,vt5_070,hz7_070,vt7_070,hz8_070,vt8_070,
Image Discrim Details
Trials,Banked,RptInc,RptMssd,CTLimited,CTLimit,All_Trials,C_Trials,I_Trials,M_Trials,Ex_Crcn_Trials
192,0,0,0,0,10001,0,0,0,0
Trial,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,
T2Mode,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
T2TGType,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
T2TGIndex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T2Freq,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,
T2Ampl,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,
T2Burst,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
T2Period,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
T2Delay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T2ToneCount,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,


Trials

,,,,Stage (4),Stage (4),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (9),Stage (9),Stage (10),Stage (11),Stage (12),Stage (12),
Trial,,Item,TT,,,,,Count :-,Count :-,Count :-,Count :-,Count :-,Count :-,Count :-,,,Reward,Reward,,,
Ref,Outcome,Index,Index,Entry,Exit,Entry,Exit,W(1),W(2),W(3),W(4),W(5),W(6),W(7),Entry,Exit,Count :-,Count :-,Entry,Exit,
0,0,22,0,1003,2260,2260,2292,0,2,0,1,0,0,0,0,0,0,2292,2392,0,1,2392,2414,
1,0,10,1,2417,3915,3915,3952,0,2,0,1,0,0,0,0,0,0,3952,4052,0,1,4052,4146,
2,0,15,2,4149,5674,5674,5728,0,4,1,0,0,0,0,0,0,0,5728,5828,0,1,5828,5829,
3,0,11,3,5832,7169,7169,7197,0,0,1,0,0,0,0,0,0,0,7197,7295,1,0,0,0,
4,1,3,4,7298,8772,8772,8795,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
5,0,7,5,8918,9208,9208,9241,0,0,1,0,0,0,0,0,0,0,9241,9341,0,1,9341,9420,
6,1,12,6,9423,10797,10797,10832,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,1,16,7,10955,11126,11126,11152,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,1,2,8,11275,11581,11581,11612,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,0,1,9,11735,11753,11753,11810,0,0,1,0,0,0,0,0,0,0,11810,11910,0,1,11910,11957,
10,0,17,10,11960,13256,13256,13300,0,0,1,0,0,0,0,0,0,0,13300,13399,1,0,0,0,
11,0,5,11,13402,14902,14902,14972,0,4,1,0,0,0,0,0,0,0,14972,15072,0,1,15072,15078,
12,1,4,12,15081,16515,16515,16559,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,0,12,13,16682,16687,16687,16710,0,0,0,1,0,0,0,0,0,0,16710,16810,0,1,16810,16826,
14,0,3,14,16829,18508,18508,18552,0,0,1,0,0,0,0,0,0,0,18552,18642,1,0,0,0,
15,0,4,15,18645,20299,20299,21062,0,10,0,1,0,0,0,0,0,0,21062,21162,0,1,21162,21163,
16,0,23,16,21166,22784,22784,22835,0,2,1,0,0,0,0,0,0,0,22835,22935,0,1,22935,22939,
17,0,3,17,22942,24394,24394,24453,0,0,1,0,0,0,0,0,0,0,24453,24553,0,1,24553,24559,
18,0,8,18,24562,26021,26021,26084,0,4,0,1,0,0,0,0,0,0,26084,26182,1,0,0,0,
19,0,18,19,26185,27785,27785,27954,0,6,0,1,0,0,0,0,0,0,27954,28054,0,1,28054,28075,
20,0,8,20,28078,29513,29513,29560,0,4,0,1,0,0,0,0,0,0,29560,29660,0,1,29660,29678,
21,0,20,21,29681,31280,31280,31323,0,2,0,1,0,0,0,0,0,0,31323,31423,1,0,0,0,
22,0,21,22,31426,32965,32965,33029,0,2,1,0,0,0,0,0,0,0,33029,33129,0,1,33129,33133,
23,0,5,23,33136,34688,34688,34739,0,4,1,0,0,0,0,0,0,0,34739,34829,1,0,0,0,
24,0,23,24,34832,36394,36394,36434,0,2,1,0,0,0,0,0,0,0,36434,36529,1,0,0,0,
25,1,4,25,36532,37759,37759,37819,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
26,1,15,26,37942,37997,37997,38024,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
27,1,9,27,38147,38227,38227,38248,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
28,0,7,28,38371,38409,38409,38433,0,0,1,0,0,0,0,0,0,0,38433,38533,0,1,38533,38563,
29,0,19,29,38566,40032,40032,40200,0,4,1,0,0,0,0,0,0,0,40200,40300,0,1,40300,40345,
30,0,11,30,40348,41836,41836,41893,0,6,1,0,0,0,0,0,0,0,41893,41993,0,1,41993,41995,
31,0,19,31,41998,43392,43392,43442,0,6,1,0,0,0,0,0,0,0,43442,43536,1,0,0,0,
32,0,12,32,43539,45019,45019,45067,0,2,0,1,0,0,0,0,0,0,45067,45167,0,1,45167,45250,
33,0,20,33,45253,46614,46614,46872,0,6,0,1,0,0,0,0,0,0,46872,46972,0,1,46972,46975,
34,1,8,34,46978,48524,48524,48576,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
35,0,21,35,48699,48834,48834,48871,0,0,1,0,0,0,0,0,0,0,48871,48971,0,1,48971,49039,
36,1,14,36,49042,50375,50375,50425,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
37,1,21,37,50548,50579,50579,50599,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
38,0,17,38,50722,50724,50724,50760,0,2,1,0,0,0,0,0,0,0,50760,50860,0,1,50860,50910,
39,0,13,39,50913,52317,52317,52354,0,2,1,0,0,0,0,0,0,0,52354,52454,0,1,52454,52494,
40,1,4,40,52497,53860,53860,53910,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
41,0,23,41,54033,54055,54055,54092,0,0,1,0,0,0,0,0,0,0,54092,54192,0,1,54192,54209,
42,1,18,42,54212,55690,55690,55738,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
43,1,16,43,55861,55872,55872,55937,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
44,0,22,44,56060,56062,56062,56091,0,0,0,1,0,0,0,0,0,0,56091,56191,0,1,56191,56216,
45,0,23,45,56219,57682,57682,57726,0,4,1,0,0,0,0,0,0,0,57726,57826,0,1,57826,57832,
46,0,9,46,57835,59758,59758,59793,0,0,1,0,0,0,0,0,0,0,59793,59893,0,1,59893,59901,
47,0,9,47,59904,61574,61574,61617,0,4,1,0,0,0,0,0,0,0,61617,61713,1,0,0,0,
48,1,10,48,61716,63455,63455,63502,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
49,1,7,49,63625,64951,64951,64972,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
50,0,15,50,65095,65574,65574,65621,0,2,1,0,0,0,0,0,0,0,65621,65721,0,1,65721,65724,
51,0,17,51,65727,67236,67236,67286,0,2,1,0,0,0,0,0,0,0,67286,67386,0,1,67386,67390,
52,0,5,52,67393,68748,68748,68813,0,4,1,0,0,0,0,0,0,0,68813,68912,1,0,0,0,
53,1,6,53,68915,70521,70521,70573,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
54,0,14,54,70696,70721,70721,70741,0,0,0,1,0,0,0,0,0,0,70741,70841,0,1,70841,70855,
55,0,16,55,70858,72345,72345,72392,0,4,0,1,0,0,0,0,0,0,72392,72492,0,1,72492,72507,
56,0,0,56,72510,74052,74052,74089,0,2,0,1,0,0,0,0,0,0,74089,74187,1,0,0,0,
57,0,7,57,74190,75656,75656,75706,0,2,1,0,0,0,0,0,0,0,75706,75806,0,1,75806,75811,
58,1,10,58,75814,77239,77239,77303,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
59,1,2,59,77426,77966,77966,78016,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
60,0,6,60,78139,78158,78158,78189,0,0,0,1,0,0,0,0,0,0,78189,78289,0,1,78289,78306,
61,0,4,61,78309,79730,79730,79787,0,4,0,1,0,0,0,0,0,0,79787,79884,1,0,0,0,
62,0,2,62,79887,81258,81258,81300,0,2,0,1,0,0,0,0,0,0,81300,81399,1,0,0,0,
63,0,5,63,81402,82945,82945,83003,0,6,1,0,0,0,0,0,0,0,83003,83099,1,0,0,0,
64,0,23,64,83102,84556,84556,84610,0,4,1,0,0,0,0,0,0,0,84610,84710,0,1,84710,84716,
65,0,15,65,84719,86242,86242,86295,0,2,1,0,0,0,0,0,0,0,86295,86395,0,1,86395,86399,
66,0,6,66,86402,88054,88054,88100,0,2,0,1,0,0,0,0,0,0,88100,88199,1,0,0,0,
67,0,17,67,88202,89971,89971,90027,0,2,1,0,0,0,0,0,0,0,90027,90127,0,1,90127,90142,
68,0,0,68,90145,91656,91656,91703,0,4,0,1,0,0,0,0,0,0,91703,91803,0,1,91803,91810,
69,0,13,69,91813,93619,93619,93686,0,0,1,0,0,0,0,0,0,0,93686,93786,0,1,93786,93809,
70,0,16,70,93812,95303,95303,95350,0,2,0,1,0,0,0,0,0,0,95350,95450,0,1,95450,95455,
71,0,2,71,95458,97017,97017,97060,0,4,0,1,0,0,0,0,0,0,97060,97160,0,1,97160,97163,
72,0,13,72,97166,98651,98651,98707,0,4,1,0,0,0,0,0,0,0,98707,98807,0,1,98807,98809,
73,0,12,73,98812,100359,100359,100418,0,4,0,1,0,0,0,0,0,0,100418,100518,0,1,100518,100522,
74,0,19,74,100525,101974,101974,102033,0,2,1,0,0,0,0,0,0,0,102033,102133,0,1,102133,102143,
75,0,9,75,102146,103529,103529,103606,0,0,1,0,0,0,0,0,0,0,103606,103706,0,1,103706,103709,
76,0,13,76,103712,105237,105237,105292,0,2,1,0,0,0,0,0,0,0,105292,105392,0,1,105392,105409,
77,0,20,77,105412,106623,106623,106680,0,2,0,1,0,0,0,0,0,0,106680,106780,0,1,106780,106803,
78,0,20,78,106806,108186,108186,108224,0,2,0,1,0,0,0,0,0,0,108224,108324,0,1,108324,108326,
79,0,5,79,108329,109855,109855,109892,0,0,1,0,0,0,0,0,0,0,109892,109992,0,1,109992,110007,
80,0,10,80,110010,111837,111837,111867,0,2,0,1,0,0,0,0,0,0,111867,111967,0,1,111967,111970,
81,0,7,81,111973,113243,113243,113314,0,4,1,0,0,0,0,0,0,0,113314,113414,0,1,113414,113420,
82,0,8,82,113423,114655,114655,114698,0,2,0,1,0,0,0,0,0,0,114698,114798,0,1,114798,114807,
83,0,21,83,114810,116146,116146,116204,0,2,1,0,0,0,0,0,0,0,116204,116304,0,1,116304,116308,
84,0,4,84,116311,117515,117515,117556,0,2,0,1,0,0,0,0,0,0,117556,117656,0,1,117656,117662,
85,0,5,85,117665,118840,118840,118892,0,4,1,0,0,0,0,0,0,0,118892,118991,1,0,0,0,
86,0,14,86,118994,120162,120162,120208,0,2,0,1,0,0,0,0,0,0,120208,120308,0,1,120308,120560,
87,0,21,87,120563,121774,121774,121822,0,0,1,0,0,0,0,0,0,0,121822,121922,0,1,121922,121933,
88,0,13,88,121936,123190,123190,123246,0,2,1,0,0,0,0,0,0,0,123246,123346,0,1,123346,123348,
89,0,3,89,123351,124815,124815,124885,0,6,1,0,0,0,0,0,0,0,124885,124985,0,1,124985,125047,
90,0,11,90,125050,126354,126354,126405,0,4,1,0,0,0,0,0,0,0,126405,126505,0,1,126505,126519,
91,0,2,91,126522,129361,129361,129390,0,0,0,1,0,0,0,0,0,0,129390,129490,0,1,129490,129517,
92,0,1,92,129520,130643,130643,130718,0,4,1,0,0,0,0,0,0,0,130718,130818,0,1,130818,130827,
93,0,9,93,130830,131938,131938,131986,0,2,1,0,0,0,0,0,0,0,131986,132086,0,1,132086,132094,
94,0,15,94,132097,133374,133374,133433,0,4,1,0,0,0,0,0,0,0,133433,133533,0,1,133533,133554,
95,0,5,95,133557,134792,134792,134855,0,4,1,0,0,0,0,0,0,0,134855,134955,0,1,134955,134962,
96,1,19,96,134965,136001,136001,136065,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
97,0,13,97,136188,136197,136197,136243,0,2,1,0,0,0,0,0,0,0,136243,136343,0,1,136343,136396,
98,0,6,98,136399,137548,137548,137598,0,2,0,1,0,0,0,0,0,0,137598,137698,0,1,137698,137704,
99,0,11,99,137707,139155,139155,139204,0,2,1,0,0,0,0,0,0,0,139204,139304,0,1,139304,139319,
100,0,0,100,139322,140503,140503,140547,0,2,0,1,0,0,0,0,0,0,140547,140647,0,1,140647,140652,
101,0,17,101,140655,141878,141878,141938,0,2,1,0,0,0,0,0,0,0,141938,142038,0,1,142038,142063,
102,0,11,102,142066,143341,143341,143417,0,4,1,0,0,0,0,0,0,0,143417,143517,0,1,143517,143532,
103,0,2,103,143535,145106,145106,145157,0,4,0,1,0,0,0,0,0,0,145157,145256,1,0,0,0,
104,0,22,104,145259,146569,146569,146621,0,2,0,1,0,0,0,0,0,0,146621,146721,0,1,146721,146739,
105,0,1,105,146742,147951,147951,148059,0,4,1,0,0,0,0,0,0,0,148059,148159,0,1,148159,148182,
106,0,18,106,148185,149310,149310,149386,0,6,0,1,0,0,0,0,0,0,149386,149486,0,1,149486,149493,
107,0,13,107,149496,150637,150637,150708,0,6,1,0,0,0,0,0,0,0,150708,150808,0,1,150808,150820,
108,0,19,108,150823,152174,152174,152237,0,2,1,0,0,0,0,0,0,0,152237,152337,0,1,152337,152353,
109,0,14,109,152356,153588,153588,153650,0,4,0,1,0,0,0,0,0,0,153650,153750,0,1,153750,153754,
110,0,22,110,153757,154932,154932,155003,0,4,0,1,0,0,0,0,0,0,155003,155103,0,1,155103,155110,
111,0,18,111,155113,156168,156168,156237,0,4,0,1,0,0,0,0,0,0,156237,156337,0,1,156337,156344,
112,0,3,112,156347,157479,157479,157531,0,0,1,0,0,0,0,0,0,0,157531,157631,0,1,157631,157641,
113,0,3,113,157644,158868,158868,158914,0,4,1,0,0,0,0,0,0,0,158914,159014,0,1,159014,159025,
114,0,9,114,159028,160189,160189,160236,0,4,1,0,0,0,0,0,0,0,160236,160336,0,1,160336,160355,
115,0,16,115,160358,161503,161503,161553,0,4,0,1,0,0,0,0,0,0,161553,161653,0,1,161653,161661,
116,0,14,116,161664,162741,162741,162788,0,4,0,1,0,0,0,0,0,0,162788,162888,0,1,162888,162890,
117,0,8,117,162893,164120,164120,164160,0,2,0,1,0,0,0,0,0,0,164160,164260,0,1,164260,164269,
118,1,23,118,164272,165509,165509,165585,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
119,0,18,119,165708,165714,165714,165738,0,0,0,1,0,0,0,0,0,0,165738,165838,0,1,165838,165866,
120,0,1,120,165869,166964,166964,167024,0,2,1,0,0,0,0,0,0,0,167024,167124,0,1,167124,167141,
121,0,1,121,167144,168156,168156,168218,0,2,1,0,0,0,0,0,0,0,168218,168318,0,1,168318,168335,
122,0,4,122,168338,169720,169720,169868,0,10,0,1,0,0,0,0,0,0,169868,169968,0,1,169968,170095,
123,0,1,123,170098,171239,171239,171317,0,4,1,0,0,0,0,0,0,0,171317,171417,0,1,171417,171439,
124,0,19,124,171442,172338,172338,172385,0,4,1,0,0,0,0,0,0,0,172385,172485,0,1,172485,172507,
125,0,1,125,172510,173790,173790,173843,0,4,1,0,0,0,0,0,0,0,173843,173943,0,1,173943,173959,
126,1,10,126,173962,175421,175421,175473,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
127,0,6,127,175596,175625,175625,175648,0,0,0,1,0,0,0,0,0,0,175648,175748,0,1,175748,175779,
128,0,20,128,175782,184392,184392,184456,0,2,0,1,0,0,0,0,0,0,184456,184556,0,1,184556,184569,
129,0,12,129,184572,185937,185937,185967,0,0,0,1,0,0,0,0,0,0,185967,186067,0,1,186067,186089,
130,0,19,130,186092,188273,188273,188317,0,0,1,0,0,0,0,0,0,0,188317,188417,0,1,188417,188445,
131,0,22,131,188448,189889,189889,189959,0,4,0,1,0,0,0,0,0,0,189959,190059,0,1,190059,190072,
132,0,0,132,190075,191746,191746,191820,0,6,0,1,0,0,0,0,0,0,191820,191920,0,1,191920,191942,
133,128,19,133,191945,192000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENDDATA
