STARTDATA
KLIMBIC OUTPUT FILE
MS EXCEL FORMAT
System,No System Name
User,Operant
Date,30-Nov-2019
Time,9:50
Box Index,1
ExptType,0
SessionRecord,45

Session Title,MiTg_inactivation
Protocol Title,grating orientation discrimination with punishment and distractors (bug fixed)
Protocol Description,nose-touch one of the two locations according to stimulus orientation (2AFC) + ignore distractor + punishment for wrong selection
Analysis Ref,CS-101
Dose Details,Index,0
Dose Table Item
n.a.
0
Unassigned
300
Subject Id,MiTg10
DB Ref,nbk_shaping07_MiTg_inactivation
DB Group,-1
Day Table,Image Discrimination Day Table
Duration,192000
Pellet Count,0
Fluid Count,118
Air Puff Count,0
Shock Count,0
F10 Sensor,X(0),
SL Target,1
SL Dummy,2
SS Target,1
SS Dummy,2
SensorTC
S(1),
175,
AutoControl,Index,3,
AC Comment,,T6_temp - 1T1D (70x70) VT/HZ = 1:1 (Tc-6, Dc-1-7)
01_corss,02_responsebox,03_mask_060,hz6_060,hz6_080,hz6_100,hz6_120,vt6_060,vt6_080,vt6_100,vt6_120,hz1_060,hz2_060,hz3_060,hz4_060,hz5_060,hz6_060,hz7_060,hz8_060,vt1_060,vt2_060,vt3_060,vt4_060,vt5_060,vt6_060,vt7_060,vt8_060,hz1_070,vt1_070,hz2_070,vt2_070,hz3_070,vt3_070,hz4_070,vt4_070,hz6_070,vt6_070,hz5_070,vt5_070,hz7_070,vt7_070,hz8_070,vt8_070,
Image Discrim Details
Trials,Banked,RptInc,RptMssd,CTLimited,CTLimit,All_Trials,C_Trials,I_Trials,M_Trials,Ex_Crcn_Trials
180,0,0,0,0,10001,0,0,0,0
Trial,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,
T2Freq,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,
T2Ampl,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,
T2Burst,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
T2Period,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
T2Delay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T2ToneCount,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,


Trials

,,,,Stage (4),Stage (4),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (9),Stage (9),Stage (10),Stage (11),Stage (12),Stage (12),
Trial,,Item,TT,,,,,Count :-,Count :-,Count :-,Count :-,Count :-,Count :-,Count :-,,,Reward,Reward,,,
Ref,Outcome,Index,Index,Entry,Exit,Entry,Exit,W(1),W(2),W(3),W(4),W(5),W(6),W(7),Entry,Exit,Count :-,Count :-,Entry,Exit,
0,1,11,0,1003,1342,1342,1413,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
1,0,4,1,1536,1596,1596,1640,0,2,0,1,0,0,0,0,0,0,1640,1740,1,0,0,0,
2,0,3,2,1743,3838,3838,3913,0,0,1,0,0,0,0,0,0,0,3913,4013,0,1,4013,4022,
3,0,19,3,4025,5440,5440,5539,0,6,1,0,0,0,0,0,0,0,5539,5632,1,0,0,0,
4,0,18,4,5635,7051,7051,7120,0,2,0,1,0,0,0,0,0,0,7120,7217,1,0,0,0,
5,0,24,5,7220,8478,8478,8522,0,2,0,1,0,0,0,0,0,0,8522,8618,1,0,0,0,
6,0,7,6,8621,9991,9991,10072,0,2,1,0,0,0,0,0,0,0,10072,10164,1,0,0,0,
7,1,9,7,10167,11600,11600,11620,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
8,0,1,8,11743,11749,11749,11773,0,0,1,0,0,0,0,0,0,0,11773,11873,0,1,11873,11909,
9,0,5,9,11912,13508,13508,13559,0,2,1,0,0,0,0,0,0,0,13559,13656,1,0,0,0,
10,0,13,10,13659,14945,14945,14988,0,4,1,0,0,0,0,0,0,0,14988,15088,1,0,0,0,
11,1,32,11,15091,16510,16510,16539,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,0,16,12,16662,16671,16671,16702,0,2,0,1,0,0,0,0,0,0,16702,16802,0,1,16802,16806,
13,0,32,13,16809,18223,18223,18274,0,4,0,1,0,0,0,0,0,0,18274,18372,1,0,0,0,
14,0,18,14,18375,19588,19588,19632,0,2,0,1,0,0,0,0,0,0,19632,19727,1,0,0,0,
15,0,35,15,19730,20929,20929,20987,0,0,1,0,0,0,0,0,0,0,20987,21087,0,1,21087,21089,
16,0,20,16,21092,22284,22284,22324,0,2,0,1,0,0,0,0,0,0,22324,22412,1,0,0,0,
17,0,28,17,22415,23699,23699,23773,0,2,0,1,0,0,0,0,0,0,23773,23871,1,0,0,0,
18,0,28,18,23874,25138,25138,25199,0,2,0,1,0,0,0,0,0,0,25199,25299,0,1,25299,25306,
19,0,8,19,25309,26584,26584,26628,0,2,0,1,0,0,0,0,0,0,26628,26722,1,0,0,0,
20,0,7,20,26725,27973,27973,28034,0,6,1,0,0,0,0,0,0,0,28034,28133,1,0,0,0,
21,0,29,21,28136,29331,29331,29388,0,0,1,0,0,0,0,0,0,0,29388,29488,0,1,29488,29496,
22,0,2,22,29499,30635,30635,30680,0,4,0,1,0,0,0,0,0,0,30680,30770,1,0,0,0,
23,0,24,23,30773,31994,31994,32040,0,6,0,1,0,0,0,0,0,0,32040,32126,1,0,0,0,
24,0,19,24,32129,33280,33280,33326,0,2,1,0,0,0,0,0,0,0,33326,33426,0,1,33426,33437,
25,1,5,25,33440,34821,34821,34848,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
26,1,17,26,34971,34986,34986,35007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
27,1,30,27,35130,35628,35628,35667,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
28,0,31,28,35790,36360,36360,36427,0,0,1,0,0,0,0,0,0,0,36427,36527,0,1,36527,36550,
29,0,26,29,36553,37755,37755,37808,0,4,0,1,0,0,0,0,0,0,37808,37906,1,0,0,0,
30,0,28,30,37909,39244,39244,39281,0,2,0,1,0,0,0,0,0,0,39281,39377,1,0,0,0,
31,0,20,31,39380,40632,40632,40673,0,4,0,1,0,0,0,0,0,0,40673,40773,0,1,40773,40833,
32,0,10,32,40836,42087,42087,42141,0,4,0,1,0,0,0,0,0,0,42141,42231,1,0,0,0,
33,0,29,33,42234,43417,43417,43472,0,2,1,0,0,0,0,0,0,0,43472,43566,1,0,0,0,
34,0,10,34,43569,45093,45093,45134,0,2,0,1,0,0,0,0,0,0,45134,45225,1,0,0,0,
35,0,35,35,45228,46590,46590,46668,0,2,1,0,0,0,0,0,0,0,46668,46756,1,0,0,0,
36,0,8,36,46759,47958,47958,48005,0,2,0,1,0,0,0,0,0,0,48005,48096,1,0,0,0,
37,0,10,37,48099,49314,49314,49391,0,4,0,1,0,0,0,0,0,0,49391,49487,1,0,0,0,
38,1,35,38,49490,50850,50850,50902,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
39,0,25,39,51025,51632,51632,51679,0,4,1,0,0,0,0,0,0,0,51679,51779,0,1,51779,51784,
40,0,23,40,51787,52865,52865,52928,0,2,1,0,0,0,0,0,0,0,52928,53019,1,0,0,0,
41,0,0,41,53022,54174,54174,54259,0,6,0,1,0,0,0,0,0,0,54259,54358,1,0,0,0,
42,0,15,42,54361,55502,55502,55547,0,2,1,0,0,0,0,0,0,0,55547,55647,0,1,55647,55658,
43,0,2,43,55661,57004,57004,57063,0,6,0,1,0,0,0,0,0,0,57063,57155,1,0,0,0,
44,0,19,44,57158,58544,58544,58595,0,2,1,0,0,0,0,0,0,0,58595,58695,0,1,58695,58704,
45,0,13,45,58707,60121,60121,60165,0,0,1,0,0,0,0,0,0,0,60165,60265,0,1,60265,60266,
46,0,15,46,60269,61553,61553,61608,0,2,1,0,0,0,0,0,0,0,61608,61704,1,0,0,0,
47,0,23,47,61707,63034,63034,63096,0,0,1,0,0,0,0,0,0,0,63096,63192,1,0,0,0,
48,0,6,48,63195,64399,64399,64473,0,6,0,1,0,0,0,0,0,0,64473,64564,1,0,0,0,
49,0,23,49,64567,65821,65821,65881,0,2,1,0,0,0,0,0,0,0,65881,65974,1,0,0,0,
50,0,27,50,65977,67196,67196,67737,0,6,1,0,0,0,0,0,0,0,67737,67837,0,1,67837,67857,
51,0,31,51,67860,69031,69031,69088,0,4,1,0,0,0,0,0,0,0,69088,69188,0,1,69188,69196,
52,0,10,52,69199,70413,70413,70466,0,4,0,1,0,0,0,0,0,0,70466,70558,1,0,0,0,
53,0,9,53,70561,71906,71906,71959,0,2,1,0,0,0,0,0,0,0,71959,72050,1,0,0,0,
54,0,31,54,72053,73255,73255,73322,0,4,1,0,0,0,0,0,0,0,73322,73407,1,0,0,0,
55,0,25,55,73410,74595,74595,74637,0,2,1,0,0,0,0,0,0,0,74637,74737,0,1,74737,74740,
56,1,14,56,74743,75933,75933,75998,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
57,0,30,57,76121,76276,76276,76295,0,0,0,1,0,0,0,0,0,0,76295,76395,0,1,76395,76476,
58,0,5,58,76479,77730,77730,77792,0,4,1,0,0,0,0,0,0,0,77792,77892,0,1,77892,77894,
59,0,15,59,77897,79192,79192,79261,0,6,1,0,0,0,0,0,0,0,79261,79361,0,1,79361,79365,
60,0,14,60,79368,80587,80587,80678,0,4,0,1,0,0,0,0,0,0,80678,80778,0,1,80778,80785,
61,0,1,61,80788,82151,82151,82218,0,6,1,0,0,0,0,0,0,0,82218,82318,0,1,82318,82325,
62,0,34,62,82328,83543,83543,83593,0,4,0,1,0,0,0,0,0,0,83593,83692,1,0,0,0,
63,0,14,63,83695,84947,84947,85019,0,6,0,1,0,0,0,0,0,0,85019,85117,1,0,0,0,
64,0,11,64,85120,86461,86461,86536,0,4,1,0,0,0,0,0,0,0,86536,86636,0,1,86636,86702,
65,0,7,65,86705,87928,87928,87978,0,2,1,0,0,0,0,0,0,0,87978,88078,0,1,88078,88100,
66,0,9,66,88103,89250,89250,89309,0,2,1,0,0,0,0,0,0,0,89309,89409,1,0,0,0,
67,0,15,67,89412,90610,90610,90662,0,4,1,0,0,0,0,0,0,0,90662,90762,0,1,90762,90773,
68,0,20,68,90776,92090,92090,92137,0,2,0,1,0,0,0,0,0,0,92137,92235,1,0,0,0,
69,0,35,69,92238,93040,93040,93114,0,4,1,0,0,0,0,0,0,0,93114,93214,0,1,93214,93224,
70,0,24,70,93227,94405,94405,94485,0,4,0,1,0,0,0,0,0,0,94485,94585,0,1,94585,94587,
71,0,7,71,94590,95811,95811,95889,0,6,1,0,0,0,0,0,0,0,95889,95989,0,1,95989,95996,
72,0,2,72,95999,97115,97115,97159,0,2,0,1,0,0,0,0,0,0,97159,97259,0,1,97259,97263,
73,0,7,73,97266,98297,98297,98375,0,2,1,0,0,0,0,0,0,0,98375,98475,0,1,98475,98479,
74,0,32,74,98482,99724,99724,99781,0,4,0,1,0,0,0,0,0,0,99781,99878,1,0,0,0,
75,0,3,75,99881,101035,101035,101086,0,2,1,0,0,0,0,0,0,0,101086,101186,0,1,101186,101194,
76,0,4,76,101197,102467,102467,102500,0,2,0,1,0,0,0,0,0,0,102500,102600,0,1,102600,102603,
77,0,33,77,102606,103879,103879,103957,0,2,1,0,0,0,0,0,0,0,103957,104057,0,1,104057,104076,
78,0,2,78,104079,105237,105237,105304,0,2,0,1,0,0,0,0,0,0,105304,105404,0,1,105404,105407,
79,0,13,79,105410,106645,106645,106713,0,4,1,0,0,0,0,0,0,0,106713,106813,0,1,106813,106817,
80,0,17,80,106820,108190,108190,108237,0,2,1,0,0,0,0,0,0,0,108237,108337,0,1,108337,108348,
81,0,12,81,108351,109615,109615,109681,0,4,0,1,0,0,0,0,0,0,109681,109780,1,0,0,0,
82,0,24,82,109783,110911,110911,110965,0,2,0,1,0,0,0,0,0,0,110965,111065,0,1,111065,111066,
83,0,30,83,111069,112176,112176,112239,0,4,0,1,0,0,0,0,0,0,112239,112339,0,1,112339,112340,
84,0,24,84,112343,113470,113470,113518,0,2,0,1,0,0,0,0,0,0,113518,113618,0,1,113618,113629,
85,0,11,85,113632,114791,114791,114847,0,4,1,0,0,0,0,0,0,0,114847,114947,0,1,114947,114959,
86,0,21,86,114962,116075,116075,116144,0,2,1,0,0,0,0,0,0,0,116144,116244,1,0,0,0,
87,0,20,87,116247,117459,117459,117506,0,2,0,1,0,0,0,0,0,0,117506,117606,0,1,117606,117609,
88,0,12,88,117612,118820,118820,118895,0,4,0,1,0,0,0,0,0,0,118895,118995,0,1,118995,119000,
89,0,21,89,119003,120241,120241,120347,0,2,1,0,0,0,0,0,0,0,120347,120447,0,1,120447,120494,
90,0,26,90,120497,121527,121527,121615,0,4,0,1,0,0,0,0,0,0,121615,121715,0,1,121715,121722,
91,0,16,91,121725,123052,123052,123132,0,0,0,1,0,0,0,0,0,0,123132,123232,0,1,123232,123248,
92,0,6,92,123251,124451,124451,124512,0,2,0,1,0,0,0,0,0,0,124512,124612,0,1,124612,124622,
93,1,3,93,124625,129852,129852,129878,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
94,0,0,94,130001,130208,130208,130252,0,0,0,1,0,0,0,0,0,0,130252,130352,0,1,130352,130379,
95,0,18,95,130382,131381,131381,131438,0,2,0,1,0,0,0,0,0,0,131438,131538,0,1,131538,131600,
96,0,0,96,131603,132729,132729,132844,0,4,0,1,0,0,0,0,0,0,132844,132944,0,1,132944,132965,
97,0,27,97,132968,134531,134531,134675,0,6,1,0,0,0,0,0,0,0,134675,134775,0,1,134775,134815,
98,0,0,98,134818,136150,136150,136222,0,2,0,1,0,0,0,0,0,0,136222,136322,0,1,136322,136335,
99,0,34,99,136338,145311,145311,145383,0,0,0,1,0,0,0,0,0,0,145383,145483,0,1,145483,145520,
100,0,29,100,145523,147031,147031,147102,0,2,1,0,0,0,0,0,0,0,147102,147202,0,1,147202,147225,
101,0,1,101,147228,148742,148742,148854,0,2,1,0,0,0,0,0,0,0,148854,148954,0,1,148954,149089,
102,0,4,102,149092,156834,156834,156928,0,4,0,1,0,0,0,0,0,0,156928,157028,0,1,157028,157045,
103,0,10,103,157048,158091,158091,158137,0,0,0,1,0,0,0,0,0,0,158137,158237,0,1,158237,158248,
104,0,3,104,158251,159273,159273,159336,0,6,1,0,0,0,0,0,0,0,159336,159436,0,1,159436,159463,
105,0,34,105,159466,160620,160620,160676,0,4,0,1,0,0,0,0,0,0,160676,160776,0,1,160776,160777,
106,1,31,106,160780,161989,161989,162043,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
107,1,23,107,162166,162267,162267,162294,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
108,0,22,108,162417,162585,162585,162637,0,4,0,1,0,0,0,0,0,0,162637,162737,0,1,162737,162760,
109,0,11,109,162763,163847,163847,163931,0,6,1,0,0,0,0,0,0,0,163931,164031,0,1,164031,164076,
110,0,30,110,164079,165229,165229,165293,0,4,0,1,0,0,0,0,0,0,165293,165393,0,1,165393,165401,
111,0,34,111,165404,166685,166685,166757,0,6,0,1,0,0,0,0,0,0,166757,166857,0,1,166857,166859,
112,0,28,112,166862,167937,167937,167991,0,6,0,1,0,0,0,0,0,0,167991,168091,0,1,168091,168095,
113,0,20,113,168098,169212,169212,169270,0,4,0,1,0,0,0,0,0,0,169270,169369,1,0,0,0,
114,0,15,114,169372,170516,170516,170579,0,4,1,0,0,0,0,0,0,0,170579,170679,0,1,170679,170709,
115,0,29,115,170712,171734,171734,171802,0,4,1,0,0,0,0,0,0,0,171802,171902,0,1,171902,171919,
116,0,25,116,171922,172882,172882,172933,0,0,1,0,0,0,0,0,0,0,172933,173033,0,1,173033,173043,
117,0,18,117,173046,174045,174045,174103,0,4,0,1,0,0,0,0,0,0,174103,174203,0,1,174203,174213,
118,0,13,118,174216,175336,175336,175410,0,4,1,0,0,0,0,0,0,0,175410,175510,0,1,175510,175535,
119,0,27,119,175538,176883,176883,176978,0,6,1,0,0,0,0,0,0,0,176978,177078,0,1,177078,177101,
120,0,25,120,177104,178292,178292,178375,0,2,1,0,0,0,0,0,0,0,178375,178475,0,1,178475,178487,
121,0,6,121,178490,179438,179438,179502,0,2,0,1,0,0,0,0,0,0,179502,179602,0,1,179602,179607,
122,0,6,122,179610,180796,180796,180890,0,4,0,1,0,0,0,0,0,0,180890,180990,0,1,180990,181000,
123,0,30,123,181003,182075,182075,182112,0,0,0,1,0,0,0,0,0,0,182112,182212,0,1,182212,182224,
124,0,9,124,182227,184124,184124,184242,0,2,1,0,0,0,0,0,0,0,184242,184342,0,1,184342,184360,
125,0,12,125,184363,186096,186096,186140,0,4,0,1,0,0,0,0,0,0,186140,186240,0,1,186240,186244,
126,0,6,126,186247,187448,187448,187548,0,2,0,1,0,0,0,0,0,0,187548,187648,0,1,187648,187653,
127,0,23,127,187656,189393,189393,189478,0,4,1,0,0,0,0,0,0,0,189478,189578,0,1,189578,189606,
128,0,9,128,189609,190814,190814,190897,0,6,1,0,0,0,0,0,0,0,190897,190997,0,1,190997,191004,
129,128,8,129,191007,192000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENDDATA
