STARTDATA
KLIMBIC OUTPUT FILE
MS EXCEL FORMAT
System,No System Name
User,Operant
Date,02-Dec-2019
Time,11:20
Box Index,1
ExptType,0
SessionRecord,47

Session Title,MiTg_inactivation
Protocol Title,grating orientation discrimination with punishment and distractors (bug fixed)
Protocol Description,nose-touch one of the two locations according to stimulus orientation (2AFC) + ignore distractor + punishment for wrong selection
Analysis Ref,CS-101
Dose Details,Index,0
Dose Table Item
n.a.
0
Unassigned
300
Subject Id,MiTg10
DB Ref,nbk_shaping07_MiTg_inactivation
DB Group,-1
Day Table,Image Discrimination Day Table
Duration,192000
Pellet Count,0
Fluid Count,140
Air Puff Count,0
Shock Count,0
F10 Sensor,X(0),
SL Target,1
SL Dummy,2
SS Target,1
SS Dummy,2
SensorTC
S(1),
187,
AutoControl,Index,3,
AC Comment,,T6_temp - 1T1D (70x70) VT/HZ = 1:1 (Tc-6, Dc-1-7)
01_corss,02_responsebox,03_mask_060,hz6_060,hz6_080,hz6_100,hz6_120,vt6_060,vt6_080,vt6_100,vt6_120,hz1_060,hz2_060,hz3_060,hz4_060,hz5_060,hz6_060,hz7_060,hz8_060,vt1_060,vt2_060,vt3_060,vt4_060,vt5_060,vt6_060,vt7_060,vt8_060,hz1_070,vt1_070,hz2_070,vt2_070,hz3_070,vt3_070,hz4_070,vt4_070,hz6_070,vt6_070,hz5_070,vt5_070,hz7_070,vt7_070,hz8_070,vt8_070,
Image Discrim Details
Trials,Banked,RptInc,RptMssd,CTLimited,CTLimit,All_Trials,C_Trials,I_Trials,M_Trials,Ex_Crcn_Trials
180,0,0,0,0,10001,0,0,0,0
Trial,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,
T2Freq,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,
T2Ampl,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,
T2Burst,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
T2Period,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
T2Delay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T2ToneCount,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,


Trials

,,,,Stage (4),Stage (4),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (9),Stage (9),Stage (10),Stage (11),Stage (12),Stage (12),
Trial,,Item,TT,,,,,Count :-,Count :-,Count :-,Count :-,Count :-,Count :-,Count :-,,,Reward,Reward,,,
Ref,Outcome,Index,Index,Entry,Exit,Entry,Exit,W(1),W(2),W(3),W(4),W(5),W(6),W(7),Entry,Exit,Count :-,Count :-,Entry,Exit,
0,0,28,0,1003,1558,1558,1586,0,0,0,1,0,0,0,0,0,0,1586,1670,1,0,0,0,
1,0,17,1,1673,5221,5221,5288,0,2,1,0,0,0,0,0,0,0,5288,5388,0,1,5388,5443,
2,0,34,2,5446,6594,6594,6656,0,2,0,1,0,0,0,0,0,0,6656,6750,1,0,0,0,
3,0,32,3,6753,7937,7937,7988,0,2,0,1,0,0,0,0,0,0,7988,8078,1,0,0,0,
4,0,31,4,8081,9184,9184,9238,0,2,1,0,0,0,0,0,0,0,9238,9333,1,0,0,0,
5,0,31,5,9336,10421,10421,10458,0,2,1,0,0,0,0,0,0,0,10458,10543,1,0,0,0,
6,0,35,6,10546,11704,11704,11747,0,0,1,0,0,0,0,0,0,0,11747,11840,1,0,0,0,
7,1,22,7,11843,13005,13005,13093,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,1,13,8,13216,13266,13266,13287,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
9,0,3,9,13410,13489,13489,13522,0,0,1,0,0,0,0,0,0,0,13522,13622,1,0,0,0,
10,0,29,10,13625,14680,14680,14730,0,0,1,0,0,0,0,0,0,0,14730,14810,1,0,0,0,
11,0,19,11,14813,15961,15961,15996,0,0,1,0,0,0,0,0,0,0,15996,16088,1,0,0,0,
12,1,0,12,16091,17342,17342,17379,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,1,31,13,17502,17504,17504,17525,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
14,1,8,14,17648,17737,17737,17761,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,0,15,15,17884,18462,18462,18495,0,0,1,0,0,0,0,0,0,0,18495,18579,1,0,0,0,
16,1,2,16,18582,19784,19784,20363,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,0,11,17,20486,20563,20563,20606,0,0,1,0,0,0,0,0,0,0,20606,20704,1,0,0,0,
18,0,27,18,20707,21875,21875,21919,0,2,1,0,0,0,0,0,0,0,21919,22011,1,0,0,0,
19,1,30,19,22014,23167,23167,23219,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
20,0,23,20,23342,23476,23476,23498,0,0,1,0,0,0,0,0,0,0,23498,23598,0,1,23598,23641,
21,0,7,21,23644,24780,24780,24822,0,2,1,0,0,0,0,0,0,0,24822,24922,0,1,24922,24957,
22,0,11,22,24960,26073,26073,26116,0,2,1,0,0,0,0,0,0,0,26116,26207,1,0,0,0,
23,1,28,23,26210,27385,27385,27432,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
24,0,2,24,27555,28008,28008,28065,0,2,0,1,0,0,0,0,0,0,28065,28148,1,0,0,0,
25,0,34,25,28151,29358,29358,29409,0,6,0,1,0,0,0,0,0,0,29409,29496,1,0,0,0,
26,0,20,26,29499,30905,30905,30957,0,2,0,1,0,0,0,0,0,0,30957,31041,1,0,0,0,
27,0,4,27,31044,32104,32104,32149,0,4,0,1,0,0,0,0,0,0,32149,32231,1,0,0,0,
28,0,27,28,32234,33423,33423,33515,0,4,1,0,0,0,0,0,0,0,33515,33615,0,1,33615,33645,
29,1,30,29,33648,34729,34729,34794,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
30,0,18,30,34917,35623,35623,35704,0,2,0,1,0,0,0,0,0,0,35704,35793,1,0,0,0,
31,0,21,31,35796,36915,36915,36966,0,6,1,0,0,0,0,0,0,0,36966,37066,0,1,37066,37075,
32,0,7,32,37078,38129,38129,38178,0,6,1,0,0,0,0,0,0,0,38178,38277,1,0,0,0,
33,0,29,33,38280,39249,39249,39311,0,2,1,0,0,0,0,0,0,0,39311,39411,0,1,39411,39439,
34,0,2,34,39442,40488,40488,40562,0,2,0,1,0,0,0,0,0,0,40562,40651,1,0,0,0,
35,0,27,35,40654,41749,41749,41796,0,4,1,0,0,0,0,0,0,0,41796,41896,0,1,41896,41905,
36,0,7,36,41908,42983,42983,43041,0,6,1,0,0,0,0,0,0,0,43041,43141,0,1,43141,43145,
37,0,16,37,43148,44269,44269,44336,0,4,0,1,0,0,0,0,0,0,44336,44426,1,0,0,0,
38,0,15,38,44429,45433,45433,45491,0,4,1,0,0,0,0,0,0,0,45491,45591,0,1,45591,45594,
39,0,12,39,45597,46745,46745,46799,0,6,0,1,0,0,0,0,0,0,46799,46890,1,0,0,0,
40,0,12,40,46893,48051,48051,48091,0,2,0,1,0,0,0,0,0,0,48091,48177,1,0,0,0,
41,0,25,41,48180,49231,49231,49312,0,2,1,0,0,0,0,0,0,0,49312,49412,1,0,0,0,
42,0,5,42,49415,50477,50477,50518,0,2,1,0,0,0,0,0,0,0,50518,50612,1,0,0,0,
43,0,12,43,50615,51661,51661,51738,0,6,0,1,0,0,0,0,0,0,51738,51826,1,0,0,0,
44,0,24,44,51829,52970,52970,53028,0,4,0,1,0,0,0,0,0,0,53028,53122,1,0,0,0,
45,0,30,45,53125,54307,54307,54380,0,6,0,1,0,0,0,0,0,0,54380,54470,1,0,0,0,
46,0,25,46,54473,55503,55503,55560,0,4,1,0,0,0,0,0,0,0,55560,55660,0,1,55660,55690,
47,0,3,47,55693,56884,56884,56955,0,2,1,0,0,0,0,0,0,0,56955,57055,0,1,57055,57073,
48,0,10,48,57076,58189,58189,58267,0,4,0,1,0,0,0,0,0,0,58267,58353,1,0,0,0,
49,0,14,49,58356,59418,59418,59471,0,6,0,1,0,0,0,0,0,0,59471,59559,1,0,0,0,
50,0,23,50,59562,60680,60680,60747,0,6,1,0,0,0,0,0,0,0,60747,60845,1,0,0,0,
51,0,13,51,60848,61924,61924,61989,0,2,1,0,0,0,0,0,0,0,61989,62089,0,1,62089,62140,
52,0,18,52,62143,63091,63091,63153,0,8,0,1,0,0,0,0,0,0,63153,63253,0,1,63253,63327,
53,0,1,53,63330,64329,64329,64373,0,2,1,0,0,0,0,0,0,0,64373,64473,0,1,64473,64483,
54,0,34,54,64486,65371,65371,65439,0,6,0,1,0,0,0,0,0,0,65439,65528,1,0,0,0,
55,0,23,55,65531,66402,66402,66451,0,2,1,0,0,0,0,0,0,0,66451,66551,0,1,66551,66580,
56,0,19,56,66583,67608,67608,67631,0,0,1,0,0,0,0,0,0,0,67631,67731,0,1,67731,67732,
57,0,8,57,67735,68622,68622,68676,0,2,0,1,0,0,0,0,0,0,68676,68761,1,0,0,0,
58,0,12,58,68764,69761,69761,69849,0,4,0,1,0,0,0,0,0,0,69849,69937,1,0,0,0,
59,0,20,59,69940,70919,70919,71004,0,6,0,1,0,0,0,0,0,0,71004,71089,1,0,0,0,
60,0,26,60,71092,71978,71978,72056,0,6,0,1,0,0,0,0,0,0,72056,72148,1,0,0,0,
61,0,21,61,72151,73199,73199,73256,0,2,1,0,0,0,0,0,0,0,73256,73356,1,0,0,0,
62,0,17,62,73359,74305,74305,74370,0,4,1,0,0,0,0,0,0,0,74370,74467,1,0,0,0,
63,1,16,63,74470,75759,75759,75841,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
64,1,14,64,75964,75986,75986,76020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
65,0,15,65,76143,76611,76611,76682,0,2,1,0,0,0,0,0,0,0,76682,76782,0,1,76782,76785,
66,0,20,66,76788,77813,77813,77884,0,2,0,1,0,0,0,0,0,0,77884,77984,0,1,77984,78047,
67,0,35,67,78050,78886,78886,78936,0,4,1,0,0,0,0,0,0,0,78936,79028,1,0,0,0,
68,0,14,68,79031,80014,80014,80060,0,2,0,1,0,0,0,0,0,0,80060,80150,1,0,0,0,
69,0,5,69,80153,81266,81266,81325,0,4,1,0,0,0,0,0,0,0,81325,81406,1,0,0,0,
70,0,9,70,81409,82389,82389,82437,0,4,1,0,0,0,0,0,0,0,82437,82535,1,0,0,0,
71,0,29,71,82538,83496,83496,83544,0,4,1,0,0,0,0,0,0,0,83544,83644,0,1,83644,83655,
72,0,32,72,83658,84653,84653,84706,0,4,0,1,0,0,0,0,0,0,84706,84806,0,1,84806,84848,
73,0,4,73,84851,85877,85877,85972,0,8,0,1,0,0,0,0,0,0,85972,86061,1,0,0,0,
74,0,10,74,86064,87108,87108,87169,0,6,0,1,0,0,0,0,0,0,87169,87250,1,0,0,0,
75,0,25,75,87253,88385,88385,88446,0,6,1,0,0,0,0,0,0,0,88446,88541,1,0,0,0,
76,0,21,76,88544,89586,89586,89633,0,6,1,0,0,0,0,0,0,0,89633,89733,0,1,89733,89754,
77,0,27,77,89757,90745,90745,90792,0,0,1,0,0,0,0,0,0,0,90792,90892,0,1,90892,90910,
78,0,8,78,90913,92035,92035,92093,0,4,0,1,0,0,0,0,0,0,92093,92182,1,0,0,0,
79,0,23,79,92185,93111,93111,93157,0,6,1,0,0,0,0,0,0,0,93157,93251,1,0,0,0,
80,0,1,80,93254,94148,94148,94199,0,2,1,0,0,0,0,0,0,0,94199,94299,0,1,94299,94324,
81,0,10,81,94327,95268,95268,95342,0,2,0,1,0,0,0,0,0,0,95342,95428,1,0,0,0,
82,0,28,82,95431,96445,96445,96503,0,4,0,1,0,0,0,0,0,0,96503,96586,1,0,0,0,
83,0,3,83,96589,97752,97752,97808,0,4,1,0,0,0,0,0,0,0,97808,97902,1,0,0,0,
84,1,0,84,97905,99046,99046,99070,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
85,0,33,85,99193,99199,99199,99317,0,0,1,0,0,0,0,0,0,0,99317,99417,0,1,99417,99453,
86,0,27,86,99456,100583,100583,100634,0,4,1,0,0,0,0,0,0,0,100634,100730,1,0,0,0,
87,0,34,87,100733,102141,102141,102209,0,6,0,1,0,0,0,0,0,0,102209,102292,1,0,0,0,
88,0,6,88,102295,103344,103344,103391,0,2,0,1,0,0,0,0,0,0,103391,103477,1,0,0,0,
89,0,0,89,103480,104413,104413,104479,0,4,0,1,0,0,0,0,0,0,104479,104565,1,0,0,0,
90,0,33,90,104568,105605,105605,105671,0,6,1,0,0,0,0,0,0,0,105671,105758,1,0,0,0,
91,0,16,91,105761,106755,106755,106843,0,4,0,1,0,0,0,0,0,0,106843,106930,1,0,0,0,
92,0,12,92,106933,108071,108071,108140,0,0,0,1,0,0,0,0,0,0,108140,108234,1,0,0,0,
93,0,34,93,108237,109255,109255,109313,0,6,0,1,0,0,0,0,0,0,109313,109413,0,1,109413,109440,
94,0,15,94,109443,111542,111542,111614,0,4,1,0,0,0,0,0,0,0,111614,111714,0,1,111714,111738,
95,0,6,95,111741,112818,112818,112897,0,6,0,1,0,0,0,0,0,0,112897,112982,1,0,0,0,
96,0,25,96,112985,114053,114053,114100,0,4,1,0,0,0,0,0,0,0,114100,114200,0,1,114200,114218,
97,1,18,97,114221,115238,115238,115288,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
98,0,9,98,115411,116660,116660,116752,0,6,1,0,0,0,0,0,0,0,116752,116852,0,1,116852,116896,
99,0,31,99,116899,117754,117754,117818,0,4,1,0,0,0,0,0,0,0,117818,117918,0,1,117918,117922,
100,1,28,100,117925,119046,119046,119084,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
101,0,25,101,119207,119534,119534,119559,0,0,1,0,0,0,0,0,0,0,119559,119659,0,1,119659,119688,
102,0,17,102,119691,120596,120596,120645,0,6,1,0,0,0,0,0,0,0,120645,120745,0,1,120745,120754,
103,0,24,103,120757,121741,121741,121846,0,4,0,1,0,0,0,0,0,0,121846,121935,1,0,0,0,
104,0,11,104,121938,123020,123020,123067,0,0,1,0,0,0,0,0,0,0,123067,123165,1,0,0,0,
105,0,15,105,123168,124137,124137,124198,0,4,1,0,0,0,0,0,0,0,124198,124297,1,0,0,0,
106,0,24,106,124300,125339,125339,125385,0,4,0,1,0,0,0,0,0,0,125385,125465,1,0,0,0,
107,0,6,107,125468,126413,126413,126478,0,4,0,1,0,0,0,0,0,0,126478,126570,1,0,0,0,
108,0,20,108,126573,127488,127488,127563,0,2,0,1,0,0,0,0,0,0,127563,127654,1,0,0,0,
109,0,32,109,127657,128619,128619,128679,0,6,0,1,0,0,0,0,0,0,128679,128776,1,0,0,0,
110,0,13,110,128779,129806,129806,129847,0,4,1,0,0,0,0,0,0,0,129847,129946,1,0,0,0,
111,1,26,111,129949,130991,130991,131089,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
112,0,31,112,131212,131438,131438,131475,0,0,1,0,0,0,0,0,0,0,131475,131575,0,1,131575,131603,
113,0,3,113,131606,132634,132634,132682,0,4,1,0,0,0,0,0,0,0,132682,132782,1,0,0,0,
114,1,16,114,132785,133775,133775,133904,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
115,0,8,115,134027,134573,134573,134618,0,4,0,1,0,0,0,0,0,0,134618,134716,1,0,0,0,
116,0,16,116,134719,135790,135790,135852,0,2,0,1,0,0,0,0,0,0,135852,135947,1,0,0,0,
117,0,24,117,135950,136935,136935,136985,0,6,0,1,0,0,0,0,0,0,136985,137073,1,0,0,0,
118,0,14,118,137076,138000,138000,138058,0,2,0,1,0,0,0,0,0,0,138058,138145,1,0,0,0,
119,0,21,119,138148,139079,139079,139132,0,4,1,0,0,0,0,0,0,0,139132,139232,0,1,139232,139242,
120,0,19,120,139245,140137,140137,140196,0,4,1,0,0,0,0,0,0,0,140196,140291,1,0,0,0,
121,0,17,121,140294,141332,141332,141413,0,4,1,0,0,0,0,0,0,0,141413,141513,0,1,141513,141535,
122,0,17,122,141538,142623,142623,142682,0,4,1,0,0,0,0,0,0,0,142682,142782,0,1,142782,142814,
123,0,30,123,142817,143761,143761,143831,0,4,0,1,0,0,0,0,0,0,143831,143925,1,0,0,0,
124,0,4,124,143928,144895,144895,144961,0,6,0,1,0,0,0,0,0,0,144961,145047,1,0,0,0,
125,0,22,125,145050,145956,145956,145999,0,4,0,1,0,0,0,0,0,0,145999,146088,1,0,0,0,
126,0,2,126,146091,147083,147083,147137,0,2,0,1,0,0,0,0,0,0,147137,147234,1,0,0,0,
127,0,21,127,147237,148263,148263,148330,0,4,1,0,0,0,0,0,0,0,148330,148430,0,1,148430,148449,
128,0,19,128,148452,149338,149338,149394,0,6,1,0,0,0,0,0,0,0,149394,149494,0,1,149494,149497,
129,0,26,129,149500,150415,150415,150476,0,2,0,1,0,0,0,0,0,0,150476,150576,0,1,150576,150583,
130,0,33,130,150586,151525,151525,151598,0,2,1,0,0,0,0,0,0,0,151598,151698,1,0,0,0,
131,0,20,131,151701,152603,152603,152647,0,0,0,1,0,0,0,0,0,0,152647,152733,1,0,0,0,
132,0,4,132,152736,153553,153553,153597,0,2,0,1,0,0,0,0,0,0,153597,153687,1,0,0,0,
133,0,9,133,153690,154529,154529,154592,0,6,1,0,0,0,0,0,0,0,154592,154692,0,1,154692,154697,
134,0,33,134,154700,155809,155809,155870,0,2,1,0,0,0,0,0,0,0,155870,155970,0,1,155970,155973,
135,0,1,135,155976,156899,156899,156964,0,0,1,0,0,0,0,0,0,0,156964,157064,0,1,157064,157074,
136,0,26,136,157077,158003,158003,158042,0,4,0,1,0,0,0,0,0,0,158042,158133,1,0,0,0,
137,0,35,137,158136,159097,159097,159196,0,2,1,0,0,0,0,0,0,0,159196,159296,0,1,159296,159307,
138,0,4,138,159310,160266,160266,160342,0,2,0,1,0,0,0,0,0,0,160342,160439,1,0,0,0,
139,0,6,139,160442,161575,161575,161646,0,0,0,1,0,0,0,0,0,0,161646,161739,1,0,0,0,
140,0,0,140,161742,162641,162641,162863,0,6,0,1,0,0,0,0,0,0,162863,162963,0,1,162963,162971,
141,0,22,141,162974,163926,163926,163977,0,4,0,1,0,0,0,0,0,0,163977,164077,0,1,164077,164081,
142,0,32,142,164084,164965,164965,165007,0,0,0,1,0,0,0,0,0,0,165007,165099,1,0,0,0,
143,0,28,143,165102,165900,165900,165938,0,2,0,1,0,0,0,0,0,0,165938,166035,1,0,0,0,
144,0,29,144,166038,166861,166861,166933,0,2,1,0,0,0,0,0,0,0,166933,167033,0,1,167033,167044,
145,0,24,145,167047,167810,167810,167863,0,4,0,1,0,0,0,0,0,0,167863,167954,1,0,0,0,
146,0,0,146,167957,168830,168830,168882,0,2,0,1,0,0,0,0,0,0,168882,168982,0,1,168982,168991,
147,0,10,147,168994,169970,169970,170011,0,2,0,1,0,0,0,0,0,0,170011,170104,1,0,0,0,
148,1,3,148,170107,171334,171334,171377,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
149,0,7,149,171500,171507,171507,171558,0,2,1,0,0,0,0,0,0,0,171558,171658,0,1,171658,171674,
150,0,9,150,171677,172663,172663,172701,0,4,1,0,0,0,0,0,0,0,172701,172801,0,1,172801,172827,
151,0,2,151,172830,173714,173714,173779,0,2,0,1,0,0,0,0,0,0,173779,173875,1,0,0,0,
152,0,8,152,173878,178299,178299,178628,0,4,0,1,0,0,0,0,0,0,178628,178728,0,1,178728,178746,
153,0,10,153,178749,180335,180335,180396,0,2,0,1,0,0,0,0,0,0,180396,180496,0,1,180496,180579,
154,0,33,154,180582,181830,181830,181908,0,4,1,0,0,0,0,0,0,0,181908,182008,0,1,182008,182901,
155,0,32,155,182904,184551,184551,184605,0,4,0,1,0,0,0,0,0,0,184605,184705,0,1,184705,184938,
156,0,35,156,184941,190106,190106,190169,0,2,1,0,0,0,0,0,0,0,190169,190269,0,1,190269,190292,
157,128,5,157,190295,192000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENDDATA
