STARTDATA
KLIMBIC OUTPUT FILE
MS EXCEL FORMAT
System,No System Name
User,Operant
Date,30-Nov-2019
Time,8:57
Box Index,1
ExptType,0
SessionRecord,43

Session Title,MiTg_inactivation
Protocol Title,grating orientation discrimination with punishment and distractors (bug fixed)
Protocol Description,nose-touch one of the two locations according to stimulus orientation (2AFC) + ignore distractor + punishment for wrong selection
Analysis Ref,CS-101
Dose Details,Index,0
Dose Table Item
n.a.
0
Unassigned
300
Subject Id,MiTg12
DB Ref,nbk_shaping07_MiTg_inactivation
DB Group,-1
Day Table,Image Discrimination Day Table
Duration,222000
Pellet Count,0
Fluid Count,115
Air Puff Count,0
Shock Count,0
F10 Sensor,X(0),
SL Target,1
SL Dummy,2
SS Target,1
SS Dummy,2
SensorTC
S(1),
179,
AutoControl,Index,3,
AC Comment,,T6 - 1T1D (70x70) VT/HZ = 1:1 (Tc-6, Dc-1-7)
01_corss,02_responsebox,03_mask_060,hz6_060,hz6_080,hz6_100,hz6_120,vt6_060,vt6_080,vt6_100,vt6_120,hz1_060,hz2_060,hz3_060,hz4_060,hz5_060,hz6_060,hz7_060,hz8_060,vt1_060,vt2_060,vt3_060,vt4_060,vt5_060,vt6_060,vt7_060,vt8_060,hz1_070,vt1_070,hz2_070,vt2_070,hz3_070,vt3_070,hz4_070,vt4_070,hz6_070,vt6_070,hz5_070,vt5_070,hz7_070,vt7_070,hz8_070,vt8_070,
Image Discrim Details
Trials,Banked,RptInc,RptMssd,CTLimited,CTLimit,All_Trials,C_Trials,I_Trials,M_Trials,Ex_Crcn_Trials
180,0,0,0,0,10001,0,0,0,0
Trial,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,
T2Freq,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,
T2Ampl,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,
T2Burst,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
T2Period,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
T2Delay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T2ToneCount,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,


Trials

,,,,Stage (4),Stage (4),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (9),Stage (9),Stage (10),Stage (11),Stage (12),Stage (12),
Trial,,Item,TT,,,,,Count :-,Count :-,Count :-,Count :-,Count :-,Count :-,Count :-,,,Reward,Reward,,,
Ref,Outcome,Index,Index,Entry,Exit,Entry,Exit,W(1),W(2),W(3),W(4),W(5),W(6),W(7),Entry,Exit,Count :-,Count :-,Entry,Exit,
0,0,5,0,1003,1285,1285,1322,0,0,0,1,0,0,0,0,0,0,1322,1420,1,0,0,0,
1,0,29,1,1423,4847,4847,4967,0,0,0,1,0,0,0,0,0,0,4967,5067,0,1,5067,5075,
2,0,1,2,5078,6924,6924,6941,0,0,0,1,0,0,0,0,0,0,6941,7041,1,0,0,0,
3,0,12,3,7044,8799,8799,8870,0,2,1,0,0,0,0,0,0,0,8870,8970,0,1,8970,9023,
4,1,10,4,9026,10696,10696,10762,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
5,0,0,5,11215,11425,11425,11502,0,2,1,0,0,0,0,0,0,0,11502,11602,0,1,11602,11603,
6,1,10,6,11606,13343,13343,13368,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
7,0,16,7,13821,14158,14158,14232,0,2,1,0,0,0,0,0,0,0,14232,14332,0,1,14332,14353,
8,0,27,8,14356,15931,15931,15983,0,2,0,1,0,0,0,0,0,0,15983,16083,0,1,16083,16116,
9,0,1,9,16119,17558,17558,17624,0,2,0,1,0,0,0,0,0,0,17624,17724,0,1,17724,17727,
10,0,2,10,17730,19359,19359,19411,0,4,1,0,0,0,0,0,0,0,19411,19511,0,1,19511,19524,
11,0,18,11,19527,21232,21232,21278,0,4,1,0,0,0,0,0,0,0,21278,21378,0,1,21378,21462,
12,0,26,12,21465,23041,23041,23102,0,2,1,0,0,0,0,0,0,0,23102,23202,0,1,23202,23242,
13,0,29,13,23245,24719,24719,24766,0,0,0,1,0,0,0,0,0,0,24766,24865,1,0,0,0,
14,1,2,14,24868,26281,26281,26388,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
15,0,35,15,26841,27189,27189,27243,0,0,0,1,0,0,0,0,0,0,27243,27343,0,1,27343,27397,
16,0,15,16,27400,29028,29028,29085,0,2,0,1,0,0,0,0,0,0,29085,29185,0,1,29185,29208,
17,0,5,17,29211,30751,30751,30771,0,0,0,1,0,0,0,0,0,0,30771,30871,0,1,30871,30876,
18,1,35,18,30879,32495,32495,32565,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
19,0,2,19,33018,33190,33190,33241,0,2,1,0,0,0,0,0,0,0,33241,33341,0,1,33341,33356,
20,0,24,20,33359,34829,34829,34874,0,0,1,0,0,0,0,0,0,0,34874,34974,0,1,34974,34983,
21,0,33,21,34986,36572,36572,36617,0,2,0,1,0,0,0,0,0,0,36617,36717,0,1,36717,36723,
22,1,7,22,36726,38494,38494,38553,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,0,12,23,39006,39036,39036,39083,0,2,1,0,0,0,0,0,0,0,39083,39183,0,1,39183,39197,
24,0,29,24,39200,41128,41128,41161,0,0,0,1,0,0,0,0,0,0,41161,41257,1,0,0,0,
25,0,25,25,41260,43018,43018,43108,0,0,0,1,0,0,0,0,0,0,43108,43208,0,1,43208,43229,
26,0,29,26,43232,44740,44740,44763,0,0,0,1,0,0,0,0,0,0,44763,44859,1,0,0,0,
27,0,9,27,44862,46621,46621,46664,0,0,0,1,0,0,0,0,0,0,46664,46758,1,0,0,0,
28,0,29,28,46761,48956,48956,48986,0,0,0,1,0,0,0,0,0,0,48986,49086,0,1,49086,49133,
29,0,3,29,49136,50730,50730,50750,0,0,0,1,0,0,0,0,0,0,50750,50849,1,0,0,0,
30,1,26,30,50852,52384,52384,52412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
31,0,8,31,52865,53073,53073,53112,0,0,1,0,0,0,0,0,0,0,53112,53212,0,1,53212,53218,
32,0,33,32,53221,54760,54760,54808,0,2,0,1,0,0,0,0,0,0,54808,54908,1,0,0,0,
33,0,14,33,54911,56251,56251,56334,0,2,1,0,0,0,0,0,0,0,56334,56434,0,1,56434,56447,
34,0,21,34,56450,57714,57714,57756,0,2,0,1,0,0,0,0,0,0,57756,57856,0,1,57856,57868,
35,0,14,35,57871,59517,59517,59602,0,0,1,0,0,0,0,0,0,0,59602,59702,0,1,59702,59707,
36,0,27,36,59710,61201,61201,61238,0,0,0,1,0,0,0,0,0,0,61238,61338,0,1,61338,61372,
37,1,8,37,61375,63017,63017,63037,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
38,0,18,38,63490,63545,63545,63605,0,2,1,0,0,0,0,0,0,0,63605,63705,0,1,63705,63745,
39,0,5,39,63748,65429,65429,65956,0,0,0,1,0,0,0,0,0,0,65956,66056,0,1,66056,66074,
40,0,21,40,66077,67491,67491,67545,0,2,0,1,0,0,0,0,0,0,67545,67635,1,0,0,0,
41,0,20,41,67638,69320,69320,69889,0,2,1,0,0,0,0,0,0,0,69889,69989,0,1,69989,70095,
42,0,24,42,70098,71755,71755,71830,0,2,1,0,0,0,0,0,0,0,71830,71927,1,0,0,0,
43,0,33,43,71930,73387,73387,73441,0,0,0,1,0,0,0,0,0,0,73441,73541,0,1,73541,73547,
44,0,23,44,73550,75093,75093,75151,0,2,0,1,0,0,0,0,0,0,75151,75251,0,1,75251,75263,
45,0,6,45,75266,77015,77015,77118,0,0,1,0,0,0,0,0,0,0,77118,77217,1,0,0,0,
46,0,4,46,77220,78907,78907,79029,0,4,1,0,0,0,0,0,0,0,79029,79129,0,1,79129,79133,
47,0,33,47,79136,80597,80597,80627,0,0,0,1,0,0,0,0,0,0,80627,80726,1,0,0,0,
48,0,19,48,80729,82323,82323,82362,0,0,0,1,0,0,0,0,0,0,82362,82460,1,0,0,0,
49,0,0,49,82463,84023,84023,84172,0,2,1,0,0,0,0,0,0,0,84172,84272,0,1,84272,84280,
50,0,20,50,84283,86024,86024,86212,0,0,1,0,0,0,0,0,0,0,86212,86312,0,1,86312,86333,
51,0,15,51,86336,87805,87805,87827,0,0,0,1,0,0,0,0,0,0,87827,87922,1,0,0,0,
52,0,25,52,87925,89681,89681,89707,0,0,0,1,0,0,0,0,0,0,89707,89807,0,1,89807,89809,
53,1,4,53,89812,91237,91237,91381,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
54,2,10,54,91834,92206,92206,93206,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
55,0,6,55,93209,93399,93399,93511,0,0,1,0,0,0,0,0,0,0,93511,93611,0,1,93611,93644,
56,0,10,56,93647,95211,95211,95277,0,6,1,0,0,0,0,0,0,0,95277,95377,0,1,95377,95406,
57,1,34,57,95409,96950,96950,97038,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
58,0,31,58,97491,97806,97806,97852,0,0,0,1,0,0,0,0,0,0,97852,97952,0,1,97952,97972,
59,0,17,59,97975,99636,99636,99681,0,0,0,1,0,0,0,0,0,0,99681,99781,0,1,99781,99785,
60,0,3,60,99788,101110,101110,101346,0,0,0,1,0,0,0,0,0,0,101346,101446,0,1,101446,101455,
61,0,12,61,101458,102889,102889,102970,0,4,1,0,0,0,0,0,0,0,102970,103070,0,1,103070,103071,
62,0,3,62,103074,104619,104619,104660,0,0,0,1,0,0,0,0,0,0,104660,104758,1,0,0,0,
63,1,20,63,104761,106562,106562,106579,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
64,0,2,64,107032,107214,107214,107292,0,6,1,0,0,0,0,0,0,0,107292,107392,0,1,107392,107419,
65,0,27,65,107422,108907,108907,108952,0,0,0,1,0,0,0,0,0,0,108952,109051,1,0,0,0,
66,1,16,66,109054,111265,111265,111402,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
67,0,15,67,111855,111863,111863,111919,0,0,0,1,0,0,0,0,0,0,111919,112019,0,1,112019,112037,
68,0,23,68,112040,114165,114165,114213,0,2,0,1,0,0,0,0,0,0,114213,114313,0,1,114313,114336,
69,0,25,69,114339,116232,116232,116266,0,0,0,1,0,0,0,0,0,0,116266,116366,0,1,116366,116382,
70,0,22,70,116385,118044,118044,118102,0,0,1,0,0,0,0,0,0,0,118102,118202,0,1,118202,118211,
71,0,0,71,118214,119816,119816,119943,0,4,1,0,0,0,0,0,0,0,119943,120043,0,1,120043,120052,
72,0,22,72,120055,121376,121376,121483,0,6,1,0,0,0,0,0,0,0,121483,121583,0,1,121583,121614,
73,0,32,73,121617,123162,123162,123213,0,2,1,0,0,0,0,0,0,0,123213,123313,0,1,123313,123357,
74,0,24,74,123360,124882,124882,124960,0,4,1,0,0,0,0,0,0,0,124960,125060,0,1,125060,125066,
75,0,17,75,125069,126822,126822,126876,0,2,0,1,0,0,0,0,0,0,126876,126976,0,1,126976,127012,
76,0,3,76,127015,128196,128196,128261,0,2,0,1,0,0,0,0,0,0,128261,128361,0,1,128361,128379,
77,0,12,77,128382,130082,130082,130143,0,0,1,0,0,0,0,0,0,0,130143,130243,0,1,130243,130349,
78,0,8,78,130352,132099,132099,132152,0,2,1,0,0,0,0,0,0,0,132152,132252,0,1,132252,132283,
79,0,18,79,132286,133656,133656,133771,0,2,1,0,0,0,0,0,0,0,133771,133871,0,1,133871,133880,
80,0,27,80,133883,135393,135393,135440,0,0,0,1,0,0,0,0,0,0,135440,135540,1,0,0,0,
81,1,28,81,135543,137217,137217,137360,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
82,0,25,82,137813,137837,137837,137887,0,0,0,1,0,0,0,0,0,0,137887,137987,0,1,137987,137996,
83,0,18,83,137999,139589,139589,139643,0,0,1,0,0,0,0,0,0,0,139643,139743,0,1,139743,139771,
84,0,20,84,139774,141229,141229,141295,0,0,1,0,0,0,0,0,0,0,141295,141395,0,1,141395,141411,
85,0,0,85,141414,143415,143415,143461,0,0,1,0,0,0,0,0,0,0,143461,143561,0,1,143561,143575,
86,0,16,86,143578,145087,145087,145168,0,2,1,0,0,0,0,0,0,0,145168,145268,0,1,145268,145291,
87,1,18,87,145294,146989,146989,147012,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
88,0,13,88,147465,147591,147591,147655,0,2,0,1,0,0,0,0,0,0,147655,147755,0,1,147755,147795,
89,0,24,89,147798,149154,149154,149199,0,0,1,0,0,0,0,0,0,0,149199,149299,0,1,149299,149321,
90,0,19,90,149324,151208,151208,151280,0,2,0,1,0,0,0,0,0,0,151280,151380,0,1,151380,151383,
91,0,26,91,151386,153033,153033,153344,0,6,1,0,0,0,0,0,0,0,153344,153444,0,1,153444,153471,
92,0,25,92,153474,155213,155213,155283,0,2,0,1,0,0,0,0,0,0,155283,155383,0,1,155383,155415,
93,0,20,93,155418,156936,156936,156990,0,2,1,0,0,0,0,0,0,0,156990,157090,0,1,157090,157122,
94,0,28,94,157125,158798,158798,158858,0,4,1,0,0,0,0,0,0,0,158858,158958,0,1,158958,158993,
95,1,0,95,158996,160389,160389,160410,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
96,0,1,96,160863,160974,160974,161006,0,0,0,1,0,0,0,0,0,0,161006,161106,0,1,161106,161143,
97,0,17,97,161146,162942,162942,162973,0,0,0,1,0,0,0,0,0,0,162973,163073,0,1,163073,163097,
98,0,17,98,163100,164913,164913,164960,0,2,0,1,0,0,0,0,0,0,164960,165060,0,1,165060,165081,
99,0,7,99,165084,166812,166812,166868,0,2,0,1,0,0,0,0,0,0,166868,166968,0,1,166968,167011,
100,0,4,100,167014,168714,168714,168772,0,0,1,0,0,0,0,0,0,0,168772,168872,0,1,168872,168929,
101,0,8,101,168932,170423,170423,170481,0,0,1,0,0,0,0,0,0,0,170481,170581,0,1,170581,170616,
102,0,30,102,170619,172346,172346,172409,0,2,1,0,0,0,0,0,0,0,172409,172509,0,1,172509,172565,
103,0,31,103,172568,174147,174147,174166,0,0,0,1,0,0,0,0,0,0,174166,174266,0,1,174266,174282,
104,0,16,104,174285,175620,175620,175688,0,0,1,0,0,0,0,0,0,0,175688,175788,0,1,175788,175841,
105,0,15,105,175844,177444,177444,177476,0,0,0,1,0,0,0,0,0,0,177476,177576,0,1,177576,177591,
106,0,6,106,177594,179211,179211,179268,0,2,1,0,0,0,0,0,0,0,179268,179368,0,1,179368,179388,
107,0,34,107,179391,180908,180908,180983,0,2,1,0,0,0,0,0,0,0,180983,181083,0,1,181083,181103,
108,0,8,108,181106,182925,182925,183110,0,4,1,0,0,0,0,0,0,0,183110,183210,0,1,183210,183229,
109,0,35,109,183232,184956,184956,185013,0,0,0,1,0,0,0,0,0,0,185013,185113,0,1,185113,185164,
110,0,30,110,185167,186469,186469,186540,0,2,1,0,0,0,0,0,0,0,186540,186640,0,1,186640,186709,
111,0,11,111,186712,188294,188294,188331,0,2,0,1,0,0,0,0,0,0,188331,188431,0,1,188431,188442,
112,0,9,112,188445,190267,190267,190295,0,0,0,1,0,0,0,0,0,0,190295,190395,0,1,190395,190413,
113,2,3,113,190416,191989,191989,192989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
114,1,34,114,192992,193980,193980,194007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
115,0,19,115,194460,194666,194666,194763,0,4,0,1,0,0,0,0,0,0,194763,194863,0,1,194863,194865,
116,0,17,116,194868,196156,196156,196197,0,0,0,1,0,0,0,0,0,0,196197,196297,0,1,196297,196345,
117,0,19,117,196348,197802,197802,197902,0,2,0,1,0,0,0,0,0,0,197902,198002,0,1,198002,198009,
118,0,30,118,198012,199686,199686,199741,0,0,1,0,0,0,0,0,0,0,199741,199841,0,1,199841,199861,
119,0,7,119,199864,201198,201198,201272,0,2,0,1,0,0,0,0,0,0,201272,201372,0,1,201372,201382,
120,0,13,120,201385,202541,202541,202579,0,0,0,1,0,0,0,0,0,0,202579,202679,0,1,202679,202696,
121,0,13,121,202699,204205,204205,204252,0,0,0,1,0,0,0,0,0,0,204252,204352,0,1,204352,204367,
122,0,31,122,204370,205632,205632,205680,0,2,0,1,0,0,0,0,0,0,205680,205780,0,1,205780,205837,
123,0,6,123,205840,207087,207087,207153,0,0,1,0,0,0,0,0,0,0,207153,207253,0,1,207253,207264,
124,0,23,124,207267,208783,208783,208819,0,0,0,1,0,0,0,0,0,0,208819,208919,0,1,208919,208923,
125,0,13,125,208926,210141,210141,210180,0,0,0,1,0,0,0,0,0,0,210180,210280,0,1,210280,210297,
126,0,32,126,210300,211874,211874,211924,0,0,1,0,0,0,0,0,0,0,211924,212024,0,1,212024,212063,
127,0,24,127,212066,213539,213539,213579,0,0,1,0,0,0,0,0,0,0,213579,213679,0,1,213679,213688,
128,0,16,128,213691,215036,215036,215164,0,0,1,0,0,0,0,0,0,0,215164,215264,0,1,215264,215293,
129,0,22,129,215296,216701,216701,216840,0,2,1,0,0,0,0,0,0,0,216840,216940,0,1,216940,216954,
130,0,11,130,216957,218327,218327,218543,0,0,0,1,0,0,0,0,0,0,218543,218643,0,1,218643,218768,
131,0,6,131,218771,220763,220763,220803,0,0,1,0,0,0,0,0,0,0,220803,220903,0,1,220903,220910,
132,128,21,132,220913,222000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENDDATA
