STARTDATA
KLIMBIC OUTPUT FILE
MS EXCEL FORMAT
System,No System Name
User,Operant
Date,02-Nov-2019
Time,10:34
Box Index,1
ExptType,0
SessionRecord,15

Session Title,MiTg_inactivation
Protocol Title,grating orientation discrimination with punishment and distractors (bug fixed)
Protocol Description,nose-touch one of the two locations according to stimulus orientation (2AFC) + ignore distractor + punishment for wrong selection
Analysis Ref,CS-101
Dose Details,Index,0
Dose Table Item
n.a.
0
Unassigned
300
Subject Id,MiTg10
DB Ref,nbk_shaping07_MiTg_inactivation
DB Group,-1
Day Table,Image Discrimination Day Table
Duration,192000
Pellet Count,0
Fluid Count,128
Air Puff Count,0
Shock Count,0
F10 Sensor,X(0),
SL Target,1
SL Dummy,2
SS Target,1
SS Dummy,2
SensorTC
S(1),
161,
AutoControl,Index,2,
AC Comment,,T6 - 1T1D (70x70) VT/HZ = 1:1 (Tc-6, Dc-1,2)
01_corss,02_responsebox,03_mask_060,hz6_060,hz6_080,hz6_100,hz6_120,vt6_060,vt6_080,vt6_100,vt6_120,hz1_060,hz2_060,hz3_060,hz4_060,hz5_060,hz6_060,hz7_060,hz8_060,vt1_060,vt2_060,vt3_060,vt4_060,vt5_060,vt6_060,vt7_060,vt8_060,hz1_070,vt1_070,hz2_070,vt2_070,hz3_070,vt3_070,hz4_070,vt4_070,hz6_070,vt6_070,
Image Discrim Details
Trials,Banked,RptInc,RptMssd,CTLimited,CTLimit,All_Trials,C_Trials,I_Trials,M_Trials,Ex_Crcn_Trials
196,0,0,0,0,10001,0,0,0,0
Trial,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,
T2Freq,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,
T2Ampl,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,
T2Burst,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
T2Period,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
T2Delay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T2ToneCount,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,


Trials

,,,,Stage (4),Stage (4),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (9),Stage (9),Stage (10),Stage (11),Stage (12),Stage (12),
Trial,,Item,TT,,,,,Count :-,Count :-,Count :-,Count :-,Count :-,Count :-,Count :-,,,Reward,Reward,,,
Ref,Outcome,Index,Index,Entry,Exit,Entry,Exit,W(1),W(2),W(3),W(4),W(5),W(6),W(7),Entry,Exit,Count :-,Count :-,Entry,Exit,
0,0,1,0,1003,1339,1339,1366,0,0,1,0,0,0,0,0,0,0,1366,1466,0,1,1466,1469,
1,0,3,1,1472,2396,2396,2436,0,2,1,0,0,0,0,0,0,0,2436,2534,1,0,0,0,
2,0,9,2,2537,4483,4483,4517,0,0,1,0,0,0,0,0,0,0,4517,4617,0,1,4617,4636,
3,0,6,3,4639,6085,6085,6112,0,0,0,1,0,0,0,0,0,0,6112,6212,0,1,6212,6219,
4,0,10,4,6222,7714,7714,7748,0,0,0,1,0,0,0,0,0,0,7748,7848,0,1,7848,7851,
5,0,2,5,7854,9288,9288,9329,0,2,0,1,0,0,0,0,0,0,9329,9429,0,1,9429,9436,
6,0,0,6,9439,10799,10799,10839,0,0,0,1,0,0,0,0,0,0,10839,10938,1,0,0,0,
7,0,2,7,10941,12331,12331,12361,0,2,0,1,0,0,0,0,0,0,12361,12461,0,1,12461,12485,
8,0,12,8,12488,14009,14009,14051,0,2,0,1,0,0,0,0,0,0,14051,14151,0,1,14151,14159,
9,0,8,9,14162,15637,15637,15684,0,4,0,1,0,0,0,0,0,0,15684,15778,1,0,0,0,
10,0,4,10,15781,17114,17114,17147,0,0,0,1,0,0,0,0,0,0,17147,17243,1,0,0,0,
11,0,4,11,17246,18631,18631,18674,0,2,0,1,0,0,0,0,0,0,18674,18774,0,1,18774,18775,
12,0,3,12,18778,20388,20388,20441,0,4,1,0,0,0,0,0,0,0,20441,20541,0,1,20541,20544,
13,1,12,13,20547,22018,22018,22052,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,0,9,14,22175,22436,22436,22476,0,0,1,0,0,0,0,0,0,0,22476,22576,0,1,22576,22623,
15,0,13,15,22626,23994,23994,24035,0,2,1,0,0,0,0,0,0,0,24035,24135,0,1,24135,24160,
16,0,0,16,24163,25448,25448,25499,0,2,0,1,0,0,0,0,0,0,25499,25598,1,0,0,0,
17,0,12,17,25601,26971,26971,27012,0,2,0,1,0,0,0,0,0,0,27012,27112,0,1,27112,27115,
18,0,2,18,27118,28642,28642,28687,0,2,0,1,0,0,0,0,0,0,28687,28787,0,1,28787,28791,
19,0,8,19,28794,30288,30288,30329,0,2,0,1,0,0,0,0,0,0,30329,30429,0,1,30429,30430,
20,0,8,20,30433,31955,31955,31992,0,2,0,1,0,0,0,0,0,0,31992,32092,0,1,32092,32105,
21,0,11,21,32108,33380,33380,33436,0,4,1,0,0,0,0,0,0,0,33436,33536,1,0,0,0,
22,0,2,22,33539,34965,34965,35006,0,2,0,1,0,0,0,0,0,0,35006,35104,1,0,0,0,
23,0,12,23,35107,36356,36356,36408,0,6,0,1,0,0,0,0,0,0,36408,36503,1,0,0,0,
24,0,3,24,36506,37798,37798,37863,0,4,1,0,0,0,0,0,0,0,37863,37960,1,0,0,0,
25,0,13,25,37963,39604,39604,39667,0,4,1,0,0,0,0,0,0,0,39667,39767,1,0,0,0,
26,0,2,26,39770,40974,40974,41013,0,2,0,1,0,0,0,0,0,0,41013,41113,0,1,41113,41115,
27,1,11,27,41118,42313,42313,42355,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
28,0,2,28,42478,42520,42520,42550,0,0,0,1,0,0,0,0,0,0,42550,42650,0,1,42650,42673,
29,1,13,29,42676,44008,44008,44045,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
30,0,1,30,44168,44170,44170,44194,0,0,1,0,0,0,0,0,0,0,44194,44294,0,1,44294,44323,
31,0,1,31,44326,45580,45580,45632,0,4,1,0,0,0,0,0,0,0,45632,45731,1,0,0,0,
32,0,4,32,45734,47091,47091,47145,0,4,0,1,0,0,0,0,0,0,47145,47243,1,0,0,0,
33,0,8,33,47246,48465,48465,48530,0,6,0,1,0,0,0,0,0,0,48530,48626,1,0,0,0,
34,0,11,34,48629,49723,49723,49781,0,4,1,0,0,0,0,0,0,0,49781,49879,1,0,0,0,
35,0,10,35,49882,51025,51025,51089,0,6,0,1,0,0,0,0,0,0,51089,51183,1,0,0,0,
36,0,12,36,51186,52475,52475,52531,0,4,0,1,0,0,0,0,0,0,52531,52631,0,1,52631,52632,
37,0,3,37,52635,53979,53979,54039,0,6,1,0,0,0,0,0,0,0,54039,54137,1,0,0,0,
38,0,4,38,54140,55523,55523,55584,0,4,0,1,0,0,0,0,0,0,55584,55684,0,1,55684,55693,
39,0,7,39,55696,56902,56902,56946,0,2,1,0,0,0,0,0,0,0,56946,57045,1,0,0,0,
40,0,3,40,57048,58213,58213,58280,0,2,1,0,0,0,0,0,0,0,58280,58380,0,1,58380,58385,
41,0,1,41,58388,59758,59758,59848,0,4,1,0,0,0,0,0,0,0,59848,59948,0,1,59948,59963,
42,0,3,42,59966,61126,61126,61191,0,4,1,0,0,0,0,0,0,0,61191,61291,0,1,61291,61358,
43,0,5,43,61361,62566,62566,62607,0,2,1,0,0,0,0,0,0,0,62607,62706,1,0,0,0,
44,0,5,44,62709,63895,63895,63958,0,4,1,0,0,0,0,0,0,0,63958,64058,0,1,64058,64063,
45,0,2,45,64066,65265,65265,65308,0,0,0,1,0,0,0,0,0,0,65308,65408,0,1,65408,65419,
46,0,1,46,65422,66522,66522,66576,0,2,1,0,0,0,0,0,0,0,66576,66676,0,1,66676,66677,
47,0,9,47,66680,67893,67893,67940,0,4,1,0,0,0,0,0,0,0,67940,68040,0,1,68040,68047,
48,0,0,48,68050,69326,69326,69376,0,2,0,1,0,0,0,0,0,0,69376,69476,1,0,0,0,
49,0,12,49,69479,70648,70648,70693,0,2,0,1,0,0,0,0,0,0,70693,70793,0,1,70793,70807,
50,0,12,50,70810,72077,72077,72126,0,2,0,1,0,0,0,0,0,0,72126,72224,1,0,0,0,
51,0,3,51,72227,73352,73352,73400,0,4,1,0,0,0,0,0,0,0,73400,73500,0,1,73500,73513,
52,0,6,52,73516,74580,74580,74634,0,4,0,1,0,0,0,0,0,0,74634,74730,1,0,0,0,
53,0,8,53,74733,75887,75887,75930,0,2,0,1,0,0,0,0,0,0,75930,76030,0,1,76030,76031,
54,0,9,54,76034,77253,77253,77304,0,2,1,0,0,0,0,0,0,0,77304,77404,0,1,77404,77405,
55,0,6,55,77408,78530,78530,78573,0,2,0,1,0,0,0,0,0,0,78573,78673,0,1,78673,78677,
56,0,0,56,78680,79891,79891,79926,0,2,0,1,0,0,0,0,0,0,79926,80026,0,1,80026,80043,
57,0,9,57,80046,81092,81092,81145,0,2,1,0,0,0,0,0,0,0,81145,81245,0,1,81245,81251,
58,0,0,58,81254,82403,82403,82434,0,2,0,1,0,0,0,0,0,0,82434,82534,0,1,82534,82539,
59,0,11,59,82542,83712,83712,83783,0,2,1,0,0,0,0,0,0,0,83783,83883,0,1,83883,83891,
60,0,10,60,83894,85333,85333,85371,0,0,0,1,0,0,0,0,0,0,85371,85469,1,0,0,0,
61,0,13,61,85472,86541,86541,86602,0,4,1,0,0,0,0,0,0,0,86602,86702,0,1,86702,86729,
62,0,9,62,86732,87754,87754,87811,0,2,1,0,0,0,0,0,0,0,87811,87911,0,1,87911,87921,
63,0,8,63,87924,89758,89758,89792,0,2,0,1,0,0,0,0,0,0,89792,89888,1,0,0,0,
64,0,5,64,89891,91128,91128,91188,0,2,1,0,0,0,0,0,0,0,91188,91288,0,1,91288,91304,
65,1,1,65,91307,92387,92387,92448,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
66,1,10,66,92571,92622,92622,92652,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
67,0,10,67,92775,92838,92838,92868,0,0,0,1,0,0,0,0,0,0,92868,92968,0,1,92968,93001,
68,0,10,68,93004,94118,94118,94149,0,0,0,1,0,0,0,0,0,0,94149,94249,0,1,94249,94254,
69,0,6,69,94257,95358,95358,95404,0,4,0,1,0,0,0,0,0,0,95404,95504,0,1,95504,95513,
70,1,9,70,95516,96630,96630,96680,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
71,0,7,71,96803,96958,96958,97012,0,2,1,0,0,0,0,0,0,0,97012,97112,0,1,97112,97141,
72,0,13,72,97144,98278,98278,98340,0,2,1,0,0,0,0,0,0,0,98340,98440,0,1,98440,98591,
73,0,4,73,98594,99789,99789,99827,0,2,0,1,0,0,0,0,0,0,99827,99927,0,1,99927,99941,
74,0,5,74,99944,101172,101172,101253,0,2,1,0,0,0,0,0,0,0,101253,101353,0,1,101353,101373,
75,0,0,75,101376,102620,102620,102667,0,2,0,1,0,0,0,0,0,0,102667,102767,0,1,102767,102775,
76,0,7,76,102778,103957,103957,104024,0,8,1,0,0,0,0,0,0,0,104024,104124,0,1,104124,104135,
77,0,10,77,104138,105280,105280,105317,0,2,0,1,0,0,0,0,0,0,105317,105417,0,1,105417,105421,
78,0,10,78,105424,106567,106567,106610,0,2,0,1,0,0,0,0,0,0,106610,106710,0,1,106710,106720,
79,0,12,79,106723,107807,107807,107852,0,2,0,1,0,0,0,0,0,0,107852,107952,0,1,107952,107959,
80,0,10,80,107962,109050,109050,109094,0,4,0,1,0,0,0,0,0,0,109094,109194,0,1,109194,109201,
81,0,9,81,109204,110399,110399,110448,0,4,1,0,0,0,0,0,0,0,110448,110548,0,1,110548,110559,
82,0,11,82,110562,111589,111589,111641,0,4,1,0,0,0,0,0,0,0,111641,111741,0,1,111741,111758,
83,0,6,83,111761,112900,112900,112955,0,4,0,1,0,0,0,0,0,0,112955,113055,0,1,113055,113063,
84,0,13,84,113066,114056,114056,114134,0,4,1,0,0,0,0,0,0,0,114134,114234,0,1,114234,114242,
85,0,9,85,114245,115430,115430,115491,0,6,1,0,0,0,0,0,0,0,115491,115591,0,1,115591,115600,
86,0,10,86,115603,117058,117058,117096,0,2,0,1,0,0,0,0,0,0,117096,117196,0,1,117196,117208,
87,0,13,87,117211,118360,118360,118414,0,2,1,0,0,0,0,0,0,0,118414,118514,0,1,118514,118536,
88,0,5,88,118539,119485,119485,119546,0,4,1,0,0,0,0,0,0,0,119546,119646,0,1,119646,119655,
89,0,12,89,119658,120895,120895,120926,0,0,0,1,0,0,0,0,0,0,120926,121026,0,1,121026,121028,
90,0,4,90,121031,122077,122077,122131,0,4,0,1,0,0,0,0,0,0,122131,122231,0,1,122231,122241,
91,0,1,91,122244,123220,123220,123277,0,4,1,0,0,0,0,0,0,0,123277,123377,0,1,123377,123382,
92,0,6,92,123385,124397,124397,124441,0,2,0,1,0,0,0,0,0,0,124441,124541,0,1,124541,124550,
93,0,0,93,124553,125565,125565,125609,0,2,0,1,0,0,0,0,0,0,125609,125709,0,1,125709,125717,
94,0,2,94,125720,126711,126711,126753,0,2,0,1,0,0,0,0,0,0,126753,126853,0,1,126853,126865,
95,0,5,95,126868,127976,127976,128053,0,2,1,0,0,0,0,0,0,0,128053,128153,0,1,128153,128172,
96,0,11,96,128175,129185,129185,129246,0,4,1,0,0,0,0,0,0,0,129246,129346,0,1,129346,129358,
97,0,6,97,129361,130385,130385,130435,0,4,0,1,0,0,0,0,0,0,130435,130535,0,1,130535,130545,
98,0,7,98,130548,131508,131508,131618,0,4,1,0,0,0,0,0,0,0,131618,131718,0,1,131718,131741,
99,0,12,99,131744,132731,132731,132781,0,2,0,1,0,0,0,0,0,0,132781,132881,0,1,132881,132936,
100,0,6,100,132939,134083,134083,134117,0,0,0,1,0,0,0,0,0,0,134117,134217,0,1,134217,134231,
101,0,5,101,134234,135178,135178,135239,0,4,1,0,0,0,0,0,0,0,135239,135339,0,1,135339,135351,
102,0,7,102,135354,136230,136230,136294,0,4,1,0,0,0,0,0,0,0,136294,136394,0,1,136394,136406,
103,0,7,103,136409,140857,140857,140917,0,0,1,0,0,0,0,0,0,0,140917,141017,0,1,141017,141036,
104,0,6,104,141039,142249,142249,142292,0,0,0,1,0,0,0,0,0,0,142292,142392,0,1,142392,142412,
105,0,9,105,142415,143659,143659,143759,0,0,1,0,0,0,0,0,0,0,143759,143859,0,1,143859,143876,
106,0,13,106,143879,144841,144841,144950,0,4,1,0,0,0,0,0,0,0,144950,145050,0,1,145050,145069,
107,0,10,107,145072,146137,146137,146176,0,2,0,1,0,0,0,0,0,0,146176,146276,0,1,146276,146288,
108,0,4,108,146291,147408,147408,147445,0,2,0,1,0,0,0,0,0,0,147445,147545,0,1,147545,147552,
109,0,4,109,147555,148428,148428,148479,0,2,0,1,0,0,0,0,0,0,148479,148579,0,1,148579,148596,
110,0,5,110,148599,149602,149602,149690,0,6,1,0,0,0,0,0,0,0,149690,149790,0,1,149790,149819,
111,0,2,111,149822,150744,150744,150795,0,2,0,1,0,0,0,0,0,0,150795,150895,0,1,150895,150903,
112,0,3,112,150906,151913,151913,151959,0,2,1,0,0,0,0,0,0,0,151959,152059,0,1,152059,152083,
113,0,6,113,152086,153042,153042,153091,0,4,0,1,0,0,0,0,0,0,153091,153191,0,1,153191,153202,
114,0,1,114,153205,154781,154781,154839,0,2,1,0,0,0,0,0,0,0,154839,154939,0,1,154939,154948,
115,1,13,115,154951,155944,155944,156000,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
116,0,2,116,156123,156150,156150,156193,0,2,0,1,0,0,0,0,0,0,156193,156293,0,1,156293,156380,
117,0,7,117,156383,157234,157234,157305,0,2,1,0,0,0,0,0,0,0,157305,157405,0,1,157405,157479,
118,0,4,118,157482,158358,158358,158414,0,4,0,1,0,0,0,0,0,0,158414,158514,0,1,158514,158547,
119,0,3,119,158550,159467,159467,159503,0,0,1,0,0,0,0,0,0,0,159503,159603,0,1,159603,159623,
120,0,1,120,159626,160491,160491,160562,0,4,1,0,0,0,0,0,0,0,160562,160662,0,1,160662,160679,
121,1,4,121,160682,161681,161681,161705,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
122,0,11,122,161828,162011,162011,162058,0,0,1,0,0,0,0,0,0,0,162058,162158,0,1,162158,162268,
123,0,8,123,162271,163100,163100,163145,0,2,0,1,0,0,0,0,0,0,163145,163245,0,1,163245,163258,
124,0,1,124,163261,164460,164460,164507,0,2,1,0,0,0,0,0,0,0,164507,164607,0,1,164607,164628,
125,0,6,125,164631,165440,165440,165486,0,2,0,1,0,0,0,0,0,0,165486,165586,0,1,165586,165598,
126,0,4,126,165601,166744,166744,166803,0,4,0,1,0,0,0,0,0,0,166803,166903,0,1,166903,166913,
127,1,3,127,166916,167944,167944,167966,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
128,0,3,128,168089,168145,168145,168181,0,0,1,0,0,0,0,0,0,0,168181,168281,0,1,168281,168330,
129,0,8,129,168333,169236,169236,169291,0,4,0,1,0,0,0,0,0,0,169291,169391,0,1,169391,169398,
130,0,5,130,169401,170473,170473,170548,0,4,1,0,0,0,0,0,0,0,170548,170648,0,1,170648,170662,
131,1,1,131,170665,171507,171507,171552,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
132,0,12,132,171675,171843,171843,171883,0,2,0,1,0,0,0,0,0,0,171883,171983,0,1,171983,172031,
133,0,6,133,172034,173015,173015,173073,0,2,0,1,0,0,0,0,0,0,173073,173173,0,1,173173,173332,
134,0,7,134,173335,174824,174824,174868,0,0,1,0,0,0,0,0,0,0,174868,174968,0,1,174968,175020,
135,0,7,135,175023,175931,175931,176007,0,2,1,0,0,0,0,0,0,0,176007,176107,0,1,176107,176122,
136,0,13,136,176125,177056,177056,177110,0,4,1,0,0,0,0,0,0,0,177110,177210,0,1,177210,177253,
137,0,4,137,177256,179298,179298,179357,0,2,0,1,0,0,0,0,0,0,179357,179457,0,1,179457,179484,
138,128,1,138,179487,192000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENDDATA
