STARTDATA
KLIMBIC OUTPUT FILE
MS EXCEL FORMAT
System,No System Name
User,Operant
Date,04-Dec-2019
Time,7:55
Box Index,1
ExptType,0
SessionRecord,37

Session Title,MiTg_inactivation
Protocol Title,grating orientation discrimination with punishment and distractors (bug fixed)
Protocol Description,nose-touch one of the two locations according to stimulus orientation (2AFC) + ignore distractor + punishment for wrong selection
Analysis Ref,CS-101
Dose Details,Index,0
Dose Table Item
n.a.
0
Unassigned
300
Subject Id,MiTg01
DB Ref,nbk_shaping07_MiTg_inactivation
DB Group,-1
Day Table,Image Discrimination Day Table
Duration,222000
Pellet Count,0
Fluid Count,83
Air Puff Count,0
Shock Count,0
F10 Sensor,X(0),
SL Target,1
SL Dummy,2
SS Target,1
SS Dummy,2
SensorTC
S(1),
178,
AutoControl,Index,2,
AC Comment,,T6 - 1T1D (70x70) VT/HZ = 1:1 (Tc-6, Dc-1,2,3)
01_corss,02_responsebox,03_mask_060,hz6_060,hz6_080,hz6_100,hz6_120,vt6_060,vt6_080,vt6_100,vt6_120,hz1_060,hz2_060,hz3_060,hz4_060,hz5_060,hz6_060,hz7_060,hz8_060,vt1_060,vt2_060,vt3_060,vt4_060,vt5_060,vt6_060,vt7_060,vt8_060,hz1_070,vt1_070,hz2_070,vt2_070,hz3_070,vt3_070,hz4_070,vt4_070,hz6_070,vt6_070,hz5_070,vt5_070,hz7_070,vt7_070,hz8_070,vt8_070,
Image Discrim Details
Trials,Banked,RptInc,RptMssd,CTLimited,CTLimit,All_Trials,C_Trials,I_Trials,M_Trials,Ex_Crcn_Trials
180,0,0,0,0,10001,0,0,0,0
Trial,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,
T2ToneCount,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,


Trials

,,,,Stage (4),Stage (4),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (9),Stage (9),Stage (10),Stage (11),Stage (12),Stage (12),
Trial,,Item,TT,,,,,Count :-,Count :-,Count :-,Count :-,Count :-,Count :-,Count :-,,,Reward,Reward,,,
Ref,Outcome,Index,Index,Entry,Exit,Entry,Exit,W(1),W(2),W(3),W(4),W(5),W(6),W(7),Entry,Exit,Count :-,Count :-,Entry,Exit,
0,0,19,0,1003,1238,1238,1279,0,0,0,1,0,0,0,0,0,0,1279,1379,0,1,1379,1449,
1,1,17,1,1452,3181,3181,3205,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,1,19,2,3558,3655,3655,3702,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,0,8,3,4055,4964,4964,5019,0,2,1,0,0,0,0,0,0,0,5019,5119,0,1,5119,5149,
4,0,9,4,5152,7620,7620,7715,0,0,0,1,0,0,0,0,0,0,7715,7815,0,1,7815,7836,
5,0,9,5,7839,10279,10279,10309,0,0,0,1,0,0,0,0,0,0,10309,10409,0,1,10409,10782,
6,0,10,6,10785,12528,12528,12590,0,2,1,0,0,0,0,0,0,0,12590,12690,0,1,12690,12706,
7,1,19,7,12709,14644,14644,14737,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,0,18,8,15090,15092,15092,15135,0,0,1,0,0,0,0,0,0,0,15135,15235,0,1,15235,15256,
9,1,2,9,15259,17146,17146,17184,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
10,0,10,10,17537,17572,17572,17693,0,4,1,0,0,0,0,0,0,0,17693,17793,0,1,17793,17835,
11,0,10,11,17838,19642,19642,19693,0,0,1,0,0,0,0,0,0,0,19693,19793,0,1,19793,20003,
12,0,7,12,20006,23079,23079,23166,0,0,0,1,0,0,0,0,0,0,23166,23266,0,1,23266,23289,
13,1,13,13,23292,25506,25506,25520,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,0,2,14,25873,25988,25988,26037,0,2,1,0,0,0,0,0,0,0,26037,26137,0,1,26137,26214,
15,0,10,15,26217,28094,28094,28805,0,8,1,0,0,0,0,0,0,0,28805,28905,0,1,28905,28958,
16,0,12,16,28961,30926,30926,31004,0,0,1,0,0,0,0,0,0,0,31004,31104,0,1,31104,31130,
17,0,14,17,31133,32773,32773,32790,0,0,1,0,0,0,0,0,0,0,32790,32890,0,1,32890,33439,
18,0,9,18,33442,35310,35310,35385,0,0,0,1,0,0,0,0,0,0,35385,35485,0,1,35485,35648,
19,0,6,19,35651,38158,38158,38180,0,0,1,0,0,0,0,0,0,0,38180,38280,0,1,38280,38326,
20,0,17,20,38329,40852,40852,40986,0,4,0,1,0,0,0,0,0,0,40986,41086,0,1,41086,41124,
21,0,3,21,41127,43431,43431,43634,0,0,0,1,0,0,0,0,0,0,43634,43734,0,1,43734,43780,
22,1,5,22,43783,45804,45804,45867,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,0,5,23,46220,46229,46229,46371,0,4,0,1,0,0,0,0,0,0,46371,46471,0,1,46471,46497,
24,0,2,24,46500,49169,49169,49240,0,0,1,0,0,0,0,0,0,0,49240,49340,0,1,49340,49407,
25,0,11,25,49410,51377,51377,51408,0,0,0,1,0,0,0,0,0,0,51408,51508,0,1,51508,51756,
26,0,14,26,51759,53854,53854,53927,0,0,1,0,0,0,0,0,0,0,53927,54027,0,1,54027,54179,
27,0,17,27,54182,56657,56657,56749,0,0,0,1,0,0,0,0,0,0,56749,56849,0,1,56849,56873,
28,0,11,28,56876,59141,59141,59357,0,8,0,1,0,0,0,0,0,0,59357,59457,0,1,59457,59468,
29,0,11,29,59471,61701,61701,61731,0,0,0,1,0,0,0,0,0,0,61731,61831,0,1,61831,61954,
30,0,19,30,61957,64120,64120,64180,0,0,0,1,0,0,0,0,0,0,64180,64280,0,1,64280,64403,
31,1,13,31,64406,66485,66485,66508,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
32,0,4,32,66861,66886,66886,66937,0,0,1,0,0,0,0,0,0,0,66937,67037,0,1,67037,67060,
33,0,17,33,67063,69514,69514,69559,0,0,0,1,0,0,0,0,0,0,69559,69659,0,1,69659,69737,
34,0,15,34,69740,71882,71882,72355,0,2,0,1,0,0,0,0,0,0,72355,72455,0,1,72455,72479,
35,0,3,35,72482,75725,75725,75789,0,4,0,1,0,0,0,0,0,0,75789,75889,0,1,75889,76005,
36,1,13,36,76008,78939,78939,78958,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
37,0,8,37,79311,79556,79556,79662,0,4,1,0,0,0,0,0,0,0,79662,79762,0,1,79762,79763,
38,0,10,38,79766,81654,81654,81708,0,0,1,0,0,0,0,0,0,0,81708,81808,0,1,81808,81825,
39,0,7,39,81828,83598,83598,83680,0,2,0,1,0,0,0,0,0,0,83680,83780,0,1,83780,83804,
40,0,8,40,83807,85910,85910,86021,0,0,1,0,0,0,0,0,0,0,86021,86121,0,1,86121,86179,
41,1,9,41,86182,88240,88240,88304,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
42,1,13,42,88657,89054,89054,89067,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
43,0,0,43,89420,89442,89442,89488,0,2,1,0,0,0,0,0,0,0,89488,89588,0,1,89588,89626,
44,0,16,44,89629,91636,91636,91686,0,2,1,0,0,0,0,0,0,0,91686,91786,0,1,91786,91816,
45,0,6,45,91819,94118,94118,94148,0,0,1,0,0,0,0,0,0,0,94148,94248,0,1,94248,94269,
46,1,7,46,94272,96098,96098,96315,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
47,0,14,47,96668,97108,97108,97183,0,0,1,0,0,0,0,0,0,0,97183,97283,0,1,97283,97315,
48,0,6,48,97318,99872,99872,99922,0,2,1,0,0,0,0,0,0,0,99922,100022,0,1,100022,100069,
49,0,2,49,100072,102186,102186,102232,0,0,1,0,0,0,0,0,0,0,102232,102332,0,1,102332,102348,
50,0,12,50,102351,104851,104851,104863,0,0,1,0,0,0,0,0,0,0,104863,104963,0,1,104963,104993,
51,0,6,51,104996,107366,107366,107405,0,0,1,0,0,0,0,0,0,0,107405,107505,0,1,107505,107537,
52,0,18,52,107540,110019,110019,110114,0,0,1,0,0,0,0,0,0,0,110114,110214,0,1,110214,110247,
53,0,7,53,110250,112323,112323,112356,0,0,0,1,0,0,0,0,0,0,112356,112456,0,1,112456,112516,
54,0,18,54,112519,115454,115454,115515,0,0,1,0,0,0,0,0,0,0,115515,115615,0,1,115615,115654,
55,0,4,55,115657,117795,117795,117850,0,0,1,0,0,0,0,0,0,0,117850,117950,0,1,117950,117981,
56,1,1,56,117984,120793,120793,120876,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
57,0,3,57,121229,121315,121315,121653,0,4,0,1,0,0,0,0,0,0,121653,121753,0,1,121753,121799,
58,0,15,58,121802,123774,123774,123864,0,0,0,1,0,0,0,0,0,0,123864,123964,0,1,123964,123987,
59,1,8,59,123990,125985,125985,126079,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
60,1,1,60,126432,126494,126494,126698,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
61,0,8,61,127051,127079,127079,127195,0,4,1,0,0,0,0,0,0,0,127195,127295,0,1,127295,127318,
62,0,15,62,127321,129127,129127,129289,0,2,0,1,0,0,0,0,0,0,129289,129389,0,1,129389,129397,
63,0,16,63,129400,131326,131326,131444,0,0,1,0,0,0,0,0,0,0,131444,131544,0,1,131544,131652,
64,2,5,64,131655,133625,133625,134625,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
65,0,12,65,134628,135196,135196,135258,0,6,1,0,0,0,0,0,0,0,135258,135358,0,1,135358,135471,
66,1,1,66,135474,137388,137388,137413,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
67,0,5,67,137766,138253,138253,138346,0,2,0,1,0,0,0,0,0,0,138346,138446,0,1,138446,138463,
68,1,11,68,138466,141020,141020,141051,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
69,1,16,69,141404,141415,141415,141444,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
70,1,18,70,141797,142493,142493,142564,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
71,0,2,71,142917,143327,143327,143420,0,2,1,0,0,0,0,0,0,0,143420,143520,0,1,143520,143538,
72,0,0,72,143541,145717,145717,145902,0,6,1,0,0,0,0,0,0,0,145902,146002,0,1,146002,146018,
73,0,16,73,146021,147967,147967,148058,0,0,1,0,0,0,0,0,0,0,148058,148158,0,1,148158,148228,
74,0,14,74,148231,150487,150487,150533,0,0,1,0,0,0,0,0,0,0,150533,150633,0,1,150633,150666,
75,1,5,75,150669,152612,152612,152908,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
76,0,15,76,153261,153571,153571,153625,0,0,0,1,0,0,0,0,0,0,153625,153725,0,1,153725,153770,
77,1,11,77,153773,155840,155840,155891,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
78,0,1,78,156244,156349,156349,156440,0,2,0,1,0,0,0,0,0,0,156440,156540,0,1,156540,156581,
79,1,19,79,156584,158573,158573,158673,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
80,0,1,80,159026,159053,159053,159110,0,0,0,1,0,0,0,0,0,0,159110,159210,0,1,159210,159228,
81,0,18,81,159231,161071,161071,161117,0,0,1,0,0,0,0,0,0,0,161117,161217,0,1,161217,161264,
82,0,13,82,161267,163966,163966,163999,0,0,0,1,0,0,0,0,0,0,163999,164099,0,1,164099,164117,
83,0,3,83,164120,166611,166611,166860,0,0,0,1,0,0,0,0,0,0,166860,166960,0,1,166960,167039,
84,0,1,84,167042,169979,169979,170071,0,0,0,1,0,0,0,0,0,0,170071,170171,0,1,170171,170196,
85,0,3,85,170199,173101,173101,173145,0,0,0,1,0,0,0,0,0,0,173145,173245,0,1,173245,173264,
86,1,7,86,173267,175192,175192,175224,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
87,0,2,87,175577,175722,175722,175769,0,0,1,0,0,0,0,0,0,0,175769,175869,0,1,175869,175889,
88,0,8,88,175892,178225,178225,178261,0,0,1,0,0,0,0,0,0,0,178261,178361,0,1,178361,178380,
89,0,14,89,178383,180562,180562,180599,0,0,1,0,0,0,0,0,0,0,180599,180699,0,1,180699,180717,
90,1,15,90,180720,182694,182694,182916,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
91,0,10,91,183269,183284,183284,183376,0,4,1,0,0,0,0,0,0,0,183376,183476,0,1,183476,183511,
92,0,4,92,183514,186079,186079,186129,0,2,1,0,0,0,0,0,0,0,186129,186229,0,1,186229,186251,
93,0,12,93,186254,188747,188747,188778,0,0,1,0,0,0,0,0,0,0,188778,188878,0,1,188878,188895,
94,0,14,94,188898,190761,190761,190782,0,0,1,0,0,0,0,0,0,0,190782,190882,0,1,190882,190955,
95,0,18,95,190958,193541,193541,193592,0,0,1,0,0,0,0,0,0,0,193592,193692,0,1,193692,193726,
96,0,4,96,193729,195578,195578,195609,0,0,1,0,0,0,0,0,0,0,195609,195709,0,1,195709,195734,
97,0,4,97,195737,197929,197929,197998,0,0,1,0,0,0,0,0,0,0,197998,198098,0,1,198098,198127,
98,0,9,98,198130,199966,199966,200010,0,2,0,1,0,0,0,0,0,0,200010,200110,0,1,200110,200150,
99,0,0,99,200153,202060,202060,202114,0,2,1,0,0,0,0,0,0,0,202114,202214,0,1,202214,202246,
100,1,9,100,202249,204126,204126,204189,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
101,0,0,101,204542,204642,204642,204676,0,0,1,0,0,0,0,0,0,0,204676,204776,0,1,204776,204818,
102,0,3,102,204821,210774,210774,210811,0,0,0,1,0,0,0,0,0,0,210811,210911,0,1,210911,210938,
103,1,17,103,210941,212621,212621,212655,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
104,0,1,104,213008,213030,213030,213064,0,0,0,1,0,0,0,0,0,0,213064,213164,0,1,213164,213205,
105,1,5,105,213208,214956,214956,215134,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
106,0,12,106,215487,215570,215570,215624,0,2,1,0,0,0,0,0,0,0,215624,215724,0,1,215724,215748,
107,0,9,107,215751,217189,217189,217379,0,8,0,1,0,0,0,0,0,0,217379,217479,0,1,217479,217491,
108,0,4,108,217494,219401,219401,219540,0,8,1,0,0,0,0,0,0,0,219540,219640,0,1,219640,219687,
109,0,14,109,219690,221057,221057,221117,0,0,1,0,0,0,0,0,0,0,221117,221217,0,1,221217,221238,
110,128,6,110,221241,222000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENDDATA
