STARTDATA
KLIMBIC OUTPUT FILE
MS EXCEL FORMAT
System,No System Name
User,Operant
Date,01-Dec-2019
Time,10:44
Box Index,1
ExptType,0
SessionRecord,46

Session Title,MiTg_inactivation
Protocol Title,grating orientation discrimination with punishment and distractors (bug fixed)
Protocol Description,nose-touch one of the two locations according to stimulus orientation (2AFC) + ignore distractor + punishment for wrong selection
Analysis Ref,CS-101
Dose Details,Index,0
Dose Table Item
n.a.
0
Unassigned
300
Subject Id,MiTg10
DB Ref,nbk_shaping07_MiTg_inactivation
DB Group,-1
Day Table,Image Discrimination Day Table
Duration,192000
Pellet Count,0
Fluid Count,130
Air Puff Count,0
Shock Count,0
F10 Sensor,X(0),
SL Target,1
SL Dummy,2
SS Target,1
SS Dummy,2
SensorTC
S(1),
167,
AutoControl,Index,3,
AC Comment,,T6_temp - 1T1D (70x70) VT/HZ = 1:1 (Tc-6, Dc-1-7)
01_corss,02_responsebox,03_mask_060,hz6_060,hz6_080,hz6_100,hz6_120,vt6_060,vt6_080,vt6_100,vt6_120,hz1_060,hz2_060,hz3_060,hz4_060,hz5_060,hz6_060,hz7_060,hz8_060,vt1_060,vt2_060,vt3_060,vt4_060,vt5_060,vt6_060,vt7_060,vt8_060,hz1_070,vt1_070,hz2_070,vt2_070,hz3_070,vt3_070,hz4_070,vt4_070,hz6_070,vt6_070,hz5_070,vt5_070,hz7_070,vt7_070,hz8_070,vt8_070,
Image Discrim Details
Trials,Banked,RptInc,RptMssd,CTLimited,CTLimit,All_Trials,C_Trials,I_Trials,M_Trials,Ex_Crcn_Trials
180,0,0,0,0,10001,0,0,0,0
Trial,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,
T2Freq,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,
T2Ampl,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,
T2Burst,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
T2Period,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
T2Delay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T2ToneCount,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,


Trials

,,,,Stage (4),Stage (4),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (9),Stage (9),Stage (10),Stage (11),Stage (12),Stage (12),
Trial,,Item,TT,,,,,Count :-,Count :-,Count :-,Count :-,Count :-,Count :-,Count :-,,,Reward,Reward,,,
Ref,Outcome,Index,Index,Entry,Exit,Entry,Exit,W(1),W(2),W(3),W(4),W(5),W(6),W(7),Entry,Exit,Count :-,Count :-,Entry,Exit,
0,0,14,0,1003,1705,1705,1738,0,0,0,1,0,0,0,0,0,0,1738,1837,1,0,0,0,
1,1,7,1,1840,4074,4074,4098,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
2,0,16,2,4221,5346,5346,5380,0,2,0,1,0,0,0,0,0,0,5380,5474,1,0,0,0,
3,0,11,3,5477,6934,6934,7017,0,2,1,0,0,0,0,0,0,0,7017,7115,1,0,0,0,
4,0,12,4,7118,8558,8558,8593,0,0,0,1,0,0,0,0,0,0,8593,8693,0,1,8693,8695,
5,0,4,5,8698,11544,11544,11599,0,4,0,1,0,0,0,0,0,0,11599,11687,1,0,0,0,
6,0,7,6,11690,13039,13039,13092,0,6,1,0,0,0,0,0,0,0,13092,13191,1,0,0,0,
7,0,32,7,13194,14822,14822,14893,0,2,0,1,0,0,0,0,0,0,14893,14989,1,0,0,0,
8,0,30,8,14992,16433,16433,16488,0,2,0,1,0,0,0,0,0,0,16488,16574,1,0,0,0,
9,0,29,9,16577,17872,17872,17930,0,2,1,0,0,0,0,0,0,0,17930,18024,1,0,0,0,
10,0,4,10,18027,19312,19312,19376,0,4,0,1,0,0,0,0,0,0,19376,19466,1,0,0,0,
11,0,27,11,19469,20861,20861,20947,0,6,1,0,0,0,0,0,0,0,20947,21039,1,0,0,0,
12,0,8,12,21042,22537,22537,22618,0,0,0,1,0,0,0,0,0,0,22618,22718,0,1,22718,22719,
13,0,23,13,22722,24130,24130,24194,0,2,1,0,0,0,0,0,0,0,24194,24288,1,0,0,0,
14,0,26,14,24291,25557,25557,25619,0,2,0,1,0,0,0,0,0,0,25619,25704,1,0,0,0,
15,0,29,15,25707,26978,26978,27059,0,6,1,0,0,0,0,0,0,0,27059,27157,1,0,0,0,
16,0,1,16,27160,28535,28535,28626,0,8,1,0,0,0,0,0,0,0,28626,28726,0,1,28726,28727,
17,0,6,17,28730,29944,29944,30030,0,4,0,1,0,0,0,0,0,0,30030,30128,1,0,0,0,
18,0,35,18,30131,31356,31356,31424,0,6,1,0,0,0,0,0,0,0,31424,31524,0,1,31524,31598,
19,0,16,19,31601,32932,32932,32976,0,2,0,1,0,0,0,0,0,0,32976,33076,0,1,33076,33089,
20,0,3,20,33092,34397,34397,34476,0,2,1,0,0,0,0,0,0,0,34476,34560,1,0,0,0,
21,0,34,21,34563,35775,35775,35829,0,4,0,1,0,0,0,0,0,0,35829,35923,1,0,0,0,
22,0,32,22,35926,37306,37306,37353,0,2,0,1,0,0,0,0,0,0,37353,37442,1,0,0,0,
23,0,5,23,37445,38676,38676,38743,0,6,1,0,0,0,0,0,0,0,38743,38839,1,0,0,0,
24,0,29,24,38842,40120,40120,40211,0,6,1,0,0,0,0,0,0,0,40211,40304,1,0,0,0,
25,0,19,25,40307,41446,41446,41517,0,4,1,0,0,0,0,0,0,0,41517,41604,1,0,0,0,
26,0,12,26,41607,42818,42818,42870,0,2,0,1,0,0,0,0,0,0,42870,42961,1,0,0,0,
27,0,2,27,42964,44220,44220,44265,0,2,0,1,0,0,0,0,0,0,44265,44357,1,0,0,0,
28,0,13,28,44360,45758,45758,45822,0,4,1,0,0,0,0,0,0,0,45822,45922,0,1,45922,45986,
29,0,16,29,45989,47302,47302,47361,0,8,0,1,0,0,0,0,0,0,47361,47452,1,0,0,0,
30,0,10,30,47455,48753,48753,48802,0,6,0,1,0,0,0,0,0,0,48802,48893,1,0,0,0,
31,0,9,31,48896,50020,50020,50122,0,4,1,0,0,0,0,0,0,0,50122,50222,0,1,50222,50223,
32,0,12,32,50226,51450,51450,51494,0,6,0,1,0,0,0,0,0,0,51494,51591,1,0,0,0,
33,0,9,33,51594,52995,52995,53035,0,0,1,0,0,0,0,0,0,0,53035,53135,0,1,53135,53157,
34,0,32,34,53160,54321,54321,54416,0,8,0,1,0,0,0,0,0,0,54416,54508,1,0,0,0,
35,0,35,35,54511,55741,55741,55824,0,6,1,0,0,0,0,0,0,0,55824,55924,0,1,55924,55932,
36,0,23,36,55935,57108,57108,57197,0,6,1,0,0,0,0,0,0,0,57197,57297,0,1,57297,57313,
37,0,13,37,57316,58493,58493,58555,0,8,1,0,0,0,0,0,0,0,58555,58654,1,0,0,0,
38,0,23,38,58657,59828,59828,59899,0,2,1,0,0,0,0,0,0,0,59899,59999,0,1,59999,60031,
39,0,17,39,60034,61263,61263,61318,0,2,1,0,0,0,0,0,0,0,61318,61412,1,0,0,0,
40,0,18,40,61415,62576,62576,62666,0,8,0,1,0,0,0,0,0,0,62666,62762,1,0,0,0,
41,0,7,41,62765,63889,63889,63983,0,6,1,0,0,0,0,0,0,0,63983,64083,0,1,64083,64095,
42,0,27,42,64098,65230,65230,65298,0,6,1,0,0,0,0,0,0,0,65298,65398,0,1,65398,65404,
43,0,23,43,65407,66451,66451,66534,0,6,1,0,0,0,0,0,0,0,66534,66634,0,1,66634,66637,
44,0,1,44,66640,67782,67782,67869,0,4,1,0,0,0,0,0,0,0,67869,67969,0,1,67969,67973,
45,0,26,45,67976,69082,69082,69139,0,4,0,1,0,0,0,0,0,0,69139,69230,1,0,0,0,
46,0,15,46,69233,70439,70439,70520,0,6,1,0,0,0,0,0,0,0,70520,70609,1,0,0,0,
47,0,13,47,70612,71774,71774,71836,0,6,1,0,0,0,0,0,0,0,71836,71936,0,1,71936,71950,
48,0,25,48,71953,73287,73287,73368,0,10,1,0,0,0,0,0,0,0,73368,73464,1,0,0,0,
49,0,6,49,73467,74596,74596,74699,0,8,0,1,0,0,0,0,0,0,74699,74799,0,1,74799,74802,
50,0,26,50,74805,76034,76034,76076,0,2,0,1,0,0,0,0,0,0,76076,76174,1,0,0,0,
51,0,33,51,76177,77422,77422,77503,0,2,1,0,0,0,0,0,0,0,77503,77588,1,0,0,0,
52,0,8,52,77591,78774,78774,78861,0,8,0,1,0,0,0,0,0,0,78861,78951,1,0,0,0,
53,0,18,53,78954,80228,80228,80321,0,6,0,1,0,0,0,0,0,0,80321,80421,0,1,80421,80427,
54,0,28,54,80430,81642,81642,81682,0,2,0,1,0,0,0,0,0,0,81682,81777,1,0,0,0,
55,0,2,55,81780,82828,82828,82902,0,6,0,1,0,0,0,0,0,0,82902,82999,1,0,0,0,
56,0,17,56,83002,84162,84162,84219,0,4,1,0,0,0,0,0,0,0,84219,84319,0,1,84319,84320,
57,0,20,57,84323,85392,85392,85459,0,4,0,1,0,0,0,0,0,0,85459,85551,1,0,0,0,
58,0,7,58,85554,86704,86704,86768,0,6,1,0,0,0,0,0,0,0,86768,86868,0,1,86868,86870,
59,0,27,59,86873,87959,87959,88011,0,0,1,0,0,0,0,0,0,0,88011,88111,0,1,88111,88114,
60,0,3,60,88117,89218,89218,89288,0,4,1,0,0,0,0,0,0,0,89288,89388,0,1,89388,89448,
61,0,20,61,89451,90629,90629,90726,0,6,0,1,0,0,0,0,0,0,90726,90824,1,0,0,0,
62,0,4,62,90827,91973,91973,92034,0,4,0,1,0,0,0,0,0,0,92034,92131,1,0,0,0,
63,0,2,63,92134,93287,93287,93351,0,6,0,1,0,0,0,0,0,0,93351,93446,1,0,0,0,
64,0,22,64,93449,94637,94637,94713,0,4,0,1,0,0,0,0,0,0,94713,94813,0,1,94813,94816,
65,0,32,65,94819,96072,96072,96143,0,4,0,1,0,0,0,0,0,0,96143,96243,0,1,96243,96246,
66,0,15,66,96249,97437,97437,97488,0,0,1,0,0,0,0,0,0,0,97488,97588,0,1,97588,97593,
67,0,27,67,97596,98665,98665,98713,0,2,1,0,0,0,0,0,0,0,98713,98812,1,0,0,0,
68,0,17,68,98815,100321,100321,100343,0,0,1,0,0,0,0,0,0,0,100343,100443,0,1,100443,100492,
69,0,25,69,100495,101527,101527,101578,0,4,1,0,0,0,0,0,0,0,101578,101678,0,1,101678,101686,
70,0,3,70,101689,102700,102700,102761,0,4,1,0,0,0,0,0,0,0,102761,102861,0,1,102861,102867,
71,1,30,71,102870,104045,104045,104084,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
72,0,24,72,104207,104243,104243,104263,0,0,0,1,0,0,0,0,0,0,104263,104363,0,1,104363,104529,
73,0,0,73,104532,106017,106017,106079,0,2,0,1,0,0,0,0,0,0,106079,106179,0,1,106179,106182,
74,0,30,74,106185,107336,107336,107375,0,2,0,1,0,0,0,0,0,0,107375,107475,0,1,107475,107479,
75,0,14,75,107482,108673,108673,108720,0,2,0,1,0,0,0,0,0,0,108720,108820,0,1,108820,108827,
76,0,5,76,108830,110000,110000,110076,0,8,1,0,0,0,0,0,0,0,110076,110176,0,1,110176,110189,
77,1,35,77,110192,111271,111271,111336,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
78,1,20,78,111459,112808,112808,112861,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
79,1,10,79,112984,113322,113322,113365,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
80,0,25,80,113488,114028,114028,114135,0,4,1,0,0,0,0,0,0,0,114135,114235,0,1,114235,114265,
81,0,2,81,114268,115238,115238,115291,0,2,0,1,0,0,0,0,0,0,115291,115391,0,1,115391,115447,
82,1,17,82,115450,116402,116402,116497,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
83,0,24,83,116620,116650,116650,116684,0,0,0,1,0,0,0,0,0,0,116684,116784,0,1,116784,116824,
84,0,30,84,116827,117899,117899,117946,0,2,0,1,0,0,0,0,0,0,117946,118046,0,1,118046,118075,
85,0,11,85,118078,119173,119173,119284,0,4,1,0,0,0,0,0,0,0,119284,119384,0,1,119384,119408,
86,1,31,86,119411,120518,120518,120559,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
87,0,34,87,120682,121044,121044,121095,0,4,0,1,0,0,0,0,0,0,121095,121195,0,1,121195,121202,
88,0,19,88,121205,122194,122194,122263,0,4,1,0,0,0,0,0,0,0,122263,122363,0,1,122363,122375,
89,0,14,89,122378,123514,123514,123564,0,2,0,1,0,0,0,0,0,0,123564,123664,0,1,123664,123673,
90,1,35,90,123676,124334,124334,124390,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
91,0,35,91,124513,125109,125109,125155,0,0,1,0,0,0,0,0,0,0,125155,125255,0,1,125255,125266,
92,0,14,92,125269,126503,126503,126566,0,4,0,1,0,0,0,0,0,0,126566,126666,0,1,126666,126748,
93,0,16,93,126751,127929,127929,127969,0,0,0,1,0,0,0,0,0,0,127969,128065,1,0,0,0,
94,0,26,94,128068,129227,129227,129274,0,2,0,1,0,0,0,0,0,0,129274,129374,0,1,129374,129379,
95,0,21,95,129382,130429,130429,130495,0,6,1,0,0,0,0,0,0,0,130495,130595,0,1,130595,130619,
96,0,1,96,130622,131629,131629,131690,0,6,1,0,0,0,0,0,0,0,131690,131790,0,1,131790,131794,
97,0,28,97,131797,132804,132804,132862,0,8,0,1,0,0,0,0,0,0,132862,132962,1,0,0,0,
98,0,1,98,132965,133939,133939,134003,0,4,1,0,0,0,0,0,0,0,134003,134103,0,1,134103,134120,
99,0,22,99,134123,135189,135189,135236,0,2,0,1,0,0,0,0,0,0,135236,135336,0,1,135336,135343,
100,0,10,100,135346,136801,136801,136846,0,2,0,1,0,0,0,0,0,0,136846,136946,0,1,136946,136960,
101,0,18,101,136963,137895,137895,137943,0,4,0,1,0,0,0,0,0,0,137943,138043,0,1,138043,138050,
102,0,6,102,138053,138920,138920,138978,0,4,0,1,0,0,0,0,0,0,138978,139078,0,1,139078,139104,
103,0,25,103,139107,140149,140149,140214,0,4,1,0,0,0,0,0,0,0,140214,140314,0,1,140314,140318,
104,0,10,104,140321,141253,141253,141318,0,6,0,1,0,0,0,0,0,0,141318,141418,0,1,141418,141421,
105,0,2,105,141424,142372,142372,142467,0,6,0,1,0,0,0,0,0,0,142467,142567,0,1,142567,142575,
106,0,15,106,142578,143461,143461,143530,0,4,1,0,0,0,0,0,0,0,143530,143630,0,1,143630,143644,
107,0,0,107,143647,144527,144527,144591,0,2,0,1,0,0,0,0,0,0,144591,144691,0,1,144691,144696,
108,0,20,108,144699,145704,145704,145758,0,2,0,1,0,0,0,0,0,0,145758,145858,0,1,145858,145864,
109,0,9,109,145867,146825,146825,146893,0,2,1,0,0,0,0,0,0,0,146893,146993,0,1,146993,147011,
110,0,24,110,147014,148058,148058,148099,0,2,0,1,0,0,0,0,0,0,148099,148199,0,1,148199,148218,
111,0,31,111,148221,149267,149267,149359,0,4,1,0,0,0,0,0,0,0,149359,149459,0,1,149459,149466,
112,0,34,112,149469,150456,150456,150504,0,4,0,1,0,0,0,0,0,0,150504,150604,0,1,150604,150616,
113,0,13,113,150619,151596,151596,151665,0,6,1,0,0,0,0,0,0,0,151665,151765,0,1,151765,151782,
114,0,19,114,151785,152692,152692,152773,0,4,1,0,0,0,0,0,0,0,152773,152873,0,1,152873,152890,
115,1,33,115,152893,153841,153841,153898,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
116,0,18,116,154021,154763,154763,154832,0,2,0,1,0,0,0,0,0,0,154832,154932,0,1,154932,154945,
117,0,32,117,154948,155906,155906,155947,0,2,0,1,0,0,0,0,0,0,155947,156047,0,1,156047,156058,
118,0,25,118,156061,156910,156910,157008,0,4,1,0,0,0,0,0,0,0,157008,157108,0,1,157108,157113,
119,0,13,119,157116,158267,158267,158317,0,2,1,0,0,0,0,0,0,0,158317,158417,0,1,158417,158429,
120,0,23,120,158432,159449,159449,159525,0,2,1,0,0,0,0,0,0,0,159525,159625,0,1,159625,159651,
121,0,5,121,159654,160435,160435,160507,0,4,1,0,0,0,0,0,0,0,160507,160607,0,1,160607,160635,
122,0,29,122,160638,161488,161488,161578,0,2,1,0,0,0,0,0,0,0,161578,161678,0,1,161678,161706,
123,1,31,123,161709,162814,162814,162858,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
124,0,20,124,162981,163596,163596,163636,0,2,0,1,0,0,0,0,0,0,163636,163736,0,1,163736,163792,
125,0,15,125,163795,164739,164739,164797,0,4,1,0,0,0,0,0,0,0,164797,164897,0,1,164897,164922,
126,0,22,126,164925,165737,165737,165794,0,4,0,1,0,0,0,0,0,0,165794,165894,0,1,165894,165901,
127,1,27,127,165904,166858,166858,166920,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
128,1,19,128,167043,167101,167101,167119,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
129,0,0,129,167242,167312,167312,167504,0,6,0,1,0,0,0,0,0,0,167504,167604,0,1,167604,167662,
130,1,11,130,167665,169148,169148,169219,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
131,1,22,131,169342,173720,173720,173777,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
132,0,33,132,173900,177095,177095,177135,0,0,1,0,0,0,0,0,0,0,177135,177235,0,1,177235,177256,
133,0,21,133,177259,178398,178398,178466,0,2,1,0,0,0,0,0,0,0,178466,178566,0,1,178566,178575,
134,1,24,134,178578,179946,179946,179976,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
135,0,21,135,180099,180210,180210,180247,0,0,1,0,0,0,0,0,0,0,180247,180347,0,1,180347,180416,
136,0,8,136,180419,181190,181190,181253,0,2,0,1,0,0,0,0,0,0,181253,181353,0,1,181353,181356,
137,0,12,137,181359,182170,182170,182216,0,2,0,1,0,0,0,0,0,0,182216,182316,0,1,182316,182346,
138,0,28,138,182349,183237,183237,183284,0,2,0,1,0,0,0,0,0,0,183284,183384,0,1,183384,183396,
139,0,9,139,183399,184501,184501,184554,0,0,1,0,0,0,0,0,0,0,184554,184654,0,1,184654,184677,
140,0,7,140,184680,185592,185592,185660,0,2,1,0,0,0,0,0,0,0,185660,185760,0,1,185760,185777,
141,1,11,141,185780,186665,186665,186702,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
142,0,31,142,186825,186859,186859,186905,0,0,1,0,0,0,0,0,0,0,186905,187005,0,1,187005,187022,
143,0,9,143,187025,187915,187915,187976,0,4,1,0,0,0,0,0,0,0,187976,188076,0,1,188076,188080,
144,0,16,144,188083,189947,189947,189991,0,2,0,1,0,0,0,0,0,0,189991,190090,1,0,0,0,
145,0,18,145,190093,191142,191142,191168,0,0,0,1,0,0,0,0,0,0,191168,191268,0,1,191268,191276,
146,128,19,146,191279,192000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENDDATA
