STARTDATA
KLIMBIC OUTPUT FILE
MS EXCEL FORMAT
System,No System Name
User,Operant
Date,02-Nov-2019
Time,9:29
Box Index,1
ExptType,0
SessionRecord,15

Session Title,MiTg_inactivation
Protocol Title,grating orientation discrimination with punishment and distractors (bug fixed)
Protocol Description,nose-touch one of the two locations according to stimulus orientation (2AFC) + ignore distractor + punishment for wrong selection
Analysis Ref,CS-101
Dose Details,Index,0
Dose Table Item
n.a.
0
Unassigned
300
Subject Id,MiTg04
DB Ref,nbk_shaping07_MiTg_inactivation
DB Group,-1
Day Table,Image Discrimination Day Table
Duration,192000
Pellet Count,0
Fluid Count,115
Air Puff Count,0
Shock Count,0
F10 Sensor,X(0),
SL Target,1
SL Dummy,2
SS Target,1
SS Dummy,2
SensorTC
S(1),
171,
AutoControl,Index,2,
AC Comment,,T6 - 1T1D (70x70) VT/HZ = 1:1 (Tc-6, Dc-1,2)
01_corss,02_responsebox,03_mask_060,hz6_060,hz6_080,hz6_100,hz6_120,vt6_060,vt6_080,vt6_100,vt6_120,hz1_060,hz2_060,hz3_060,hz4_060,hz5_060,hz6_060,hz7_060,hz8_060,vt1_060,vt2_060,vt3_060,vt4_060,vt5_060,vt6_060,vt7_060,vt8_060,hz1_070,vt1_070,hz2_070,vt2_070,hz3_070,vt3_070,hz4_070,vt4_070,hz6_070,vt6_070,
Image Discrim Details
Trials,Banked,RptInc,RptMssd,CTLimited,CTLimit,All_Trials,C_Trials,I_Trials,M_Trials,Ex_Crcn_Trials
196,0,0,0,0,10001,0,0,0,0
Trial,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,
T2Freq,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,
T2Ampl,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,
T2Burst,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
T2Period,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
T2Delay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T2ToneCount,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,


Trials

,,,,Stage (4),Stage (4),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (9),Stage (9),Stage (10),Stage (11),Stage (12),Stage (12),
Trial,,Item,TT,,,,,Count :-,Count :-,Count :-,Count :-,Count :-,Count :-,Count :-,,,Reward,Reward,,,
Ref,Outcome,Index,Index,Entry,Exit,Entry,Exit,W(1),W(2),W(3),W(4),W(5),W(6),W(7),Entry,Exit,Count :-,Count :-,Entry,Exit,
0,0,13,0,1003,1069,1069,1094,0,0,0,1,0,0,0,0,0,0,1094,1180,1,0,0,0,
1,0,12,1,1183,1694,1694,1729,0,2,1,0,0,0,0,0,0,0,1729,1829,0,1,1829,1835,
2,0,0,2,1838,3615,3615,3636,0,0,1,0,0,0,0,0,0,0,3636,3729,1,0,0,0,
3,0,0,3,3732,5272,5272,5295,0,0,1,0,0,0,0,0,0,0,5295,5386,1,0,0,0,
4,0,5,4,5389,6671,6671,6730,0,4,0,1,0,0,0,0,0,0,6730,6823,1,0,0,0,
5,0,8,5,6826,8178,8178,8198,0,0,1,0,0,0,0,0,0,0,8198,8293,1,0,0,0,
6,1,7,6,8296,9712,9712,9736,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,0,2,7,10169,10254,10254,10298,0,4,1,0,0,0,0,0,0,0,10298,10395,1,0,0,0,
8,0,0,8,10398,11804,11804,11841,0,0,1,0,0,0,0,0,0,0,11841,11932,1,0,0,0,
9,0,3,9,11935,13536,13536,13630,0,0,0,1,0,0,0,0,0,0,13630,13724,1,0,0,0,
10,0,10,10,13727,15150,15150,15198,0,0,1,0,0,0,0,0,0,0,15198,15289,1,0,0,0,
11,0,5,11,15292,17081,17081,17124,0,2,0,1,0,0,0,0,0,0,17124,17221,1,0,0,0,
12,0,11,12,17224,18605,18605,18646,0,2,0,1,0,0,0,0,0,0,18646,18739,1,0,0,0,
13,0,5,13,18742,19940,19940,19975,0,0,0,1,0,0,0,0,0,0,19975,20065,1,0,0,0,
14,1,1,14,20068,21401,21401,21428,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,0,7,15,21861,21958,21958,21995,0,2,0,1,0,0,0,0,0,0,21995,22087,1,0,0,0,
16,0,2,16,22090,23556,23556,23602,0,2,1,0,0,0,0,0,0,0,23602,23702,1,0,0,0,
17,0,10,17,23705,25156,25156,25210,0,4,1,0,0,0,0,0,0,0,25210,25308,1,0,0,0,
18,0,12,18,25311,26630,26630,26674,0,0,1,0,0,0,0,0,0,0,26674,26758,1,0,0,0,
19,0,4,19,26761,28231,28231,28276,0,2,1,0,0,0,0,0,0,0,28276,28376,0,1,28376,28378,
20,0,2,20,28381,29722,29722,29777,0,0,1,0,0,0,0,0,0,0,29777,29874,1,0,0,0,
21,0,12,21,29877,31258,31258,31298,0,2,1,0,0,0,0,0,0,0,31298,31386,1,0,0,0,
22,0,11,22,31389,32764,32764,32815,0,0,0,1,0,0,0,0,0,0,32815,32904,1,0,0,0,
23,0,0,23,32907,34222,34222,34252,0,0,1,0,0,0,0,0,0,0,34252,34342,1,0,0,0,
24,0,12,24,34345,35580,35580,35623,0,0,1,0,0,0,0,0,0,0,35623,35723,0,1,35723,35730,
25,0,13,25,35733,37051,37051,37094,0,4,0,1,0,0,0,0,0,0,37094,37189,1,0,0,0,
26,1,1,26,37192,38659,38659,38689,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
27,0,9,27,39122,39187,39187,39217,0,2,0,1,0,0,0,0,0,0,39217,39304,1,0,0,0,
28,0,5,28,39307,40650,40650,40727,0,4,0,1,0,0,0,0,0,0,40727,40818,1,0,0,0,
29,0,3,29,40821,42070,42070,42104,0,0,0,1,0,0,0,0,0,0,42104,42191,1,0,0,0,
30,0,10,30,42194,43780,43780,43804,0,0,1,0,0,0,0,0,0,0,43804,43904,0,1,43904,43914,
31,0,8,31,43917,45220,45220,45237,0,0,1,0,0,0,0,0,0,0,45237,45321,1,0,0,0,
32,1,3,32,45324,46609,46609,46634,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
33,0,5,33,47067,47127,47127,47156,0,0,0,1,0,0,0,0,0,0,47156,47238,1,0,0,0,
34,0,8,34,47241,48633,48633,48701,0,0,1,0,0,0,0,0,0,0,48701,48801,0,1,48801,48818,
35,0,2,35,48821,50377,50377,50420,0,0,1,0,0,0,0,0,0,0,50420,50520,0,1,50520,50527,
36,0,4,36,50530,51920,51920,51977,0,2,1,0,0,0,0,0,0,0,51977,52077,1,0,0,0,
37,1,3,37,52080,53397,53397,53421,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
38,0,13,38,53854,53901,53901,53942,0,2,0,1,0,0,0,0,0,0,53942,54032,1,0,0,0,
39,0,7,39,54035,55377,55377,55419,0,2,0,1,0,0,0,0,0,0,55419,55506,1,0,0,0,
40,0,12,40,55509,57006,57006,57027,0,0,1,0,0,0,0,0,0,0,57027,57125,1,0,0,0,
41,0,1,41,57128,58417,58417,58444,0,0,0,1,0,0,0,0,0,0,58444,58541,1,0,0,0,
42,0,7,42,58544,59815,59815,59860,0,2,0,1,0,0,0,0,0,0,59860,59957,1,0,0,0,
43,1,1,43,59960,61525,61525,61550,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
44,0,9,44,61983,62745,62745,62783,0,2,0,1,0,0,0,0,0,0,62783,62869,1,0,0,0,
45,1,12,45,62872,64183,64183,64221,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
46,0,8,46,64654,64910,64910,64980,0,4,1,0,0,0,0,0,0,0,64980,65080,0,1,65080,65082,
47,0,5,47,65085,66389,66389,66438,0,0,0,1,0,0,0,0,0,0,66438,66531,1,0,0,0,
48,0,6,48,66534,67802,67802,67846,0,2,1,0,0,0,0,0,0,0,67846,67945,1,0,0,0,
49,0,10,49,67948,69205,69205,69249,0,2,1,0,0,0,0,0,0,0,69249,69341,1,0,0,0,
50,0,12,50,69344,70743,70743,70775,0,0,1,0,0,0,0,0,0,0,70775,70875,0,1,70875,70886,
51,0,8,51,70889,72491,72491,72527,0,0,1,0,0,0,0,0,0,0,72527,72627,0,1,72627,72629,
52,0,9,52,72632,73869,73869,73917,0,2,0,1,0,0,0,0,0,0,73917,74004,1,0,0,0,
53,0,13,53,74007,75195,75195,75238,0,0,0,1,0,0,0,0,0,0,75238,75325,1,0,0,0,
54,0,0,54,75328,76504,76504,76560,0,0,1,0,0,0,0,0,0,0,76560,76656,1,0,0,0,
55,0,5,55,76659,77950,77950,77993,0,0,0,1,0,0,0,0,0,0,77993,78081,1,0,0,0,
56,0,11,56,78084,79323,79323,79369,0,0,0,1,0,0,0,0,0,0,79369,79459,1,0,0,0,
57,0,9,57,79462,80400,80400,80438,0,0,0,1,0,0,0,0,0,0,80438,80527,1,0,0,0,
58,0,12,58,80530,81752,81752,81794,0,2,1,0,0,0,0,0,0,0,81794,81893,1,0,0,0,
59,0,6,59,81896,82986,82986,83034,0,0,1,0,0,0,0,0,0,0,83034,83134,0,1,83134,83137,
60,0,1,60,83140,84246,84246,84297,0,4,0,1,0,0,0,0,0,0,84297,84396,1,0,0,0,
61,0,9,61,84399,85592,85592,85630,0,2,0,1,0,0,0,0,0,0,85630,85728,1,0,0,0,
62,0,13,62,85731,86907,86907,86943,0,0,0,1,0,0,0,0,0,0,86943,87032,1,0,0,0,
63,0,3,63,87035,88446,88446,88495,0,0,0,1,0,0,0,0,0,0,88495,88593,1,0,0,0,
64,0,5,64,88596,89685,89685,89733,0,4,0,1,0,0,0,0,0,0,89733,89824,1,0,0,0,
65,0,0,65,89827,91123,91123,91162,0,2,1,0,0,0,0,0,0,0,91162,91262,0,1,91262,91265,
66,0,0,66,91268,92515,92515,92698,0,6,1,0,0,0,0,0,0,0,92698,92798,0,1,92798,92807,
67,0,2,67,92810,94103,94103,94153,0,4,1,0,0,0,0,0,0,0,94153,94253,0,1,94253,94264,
68,0,6,68,94267,95414,95414,95462,0,0,1,0,0,0,0,0,0,0,95462,95562,0,1,95562,95575,
69,0,11,69,95578,96969,96969,97006,0,0,0,1,0,0,0,0,0,0,97006,97106,0,1,97106,97124,
70,0,13,70,97127,98640,98640,98677,0,0,0,1,0,0,0,0,0,0,98677,98777,0,1,98777,98798,
71,0,10,71,98801,99933,99933,99972,0,2,1,0,0,0,0,0,0,0,99972,100072,0,1,100072,100078,
72,0,0,72,100081,101241,101241,101272,0,0,1,0,0,0,0,0,0,0,101272,101372,0,1,101372,101381,
73,1,3,73,101384,102438,102438,102460,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
74,0,11,74,102893,102979,102979,103007,0,2,0,1,0,0,0,0,0,0,103007,103106,1,0,0,0,
75,0,10,75,103109,104427,104427,104484,0,4,1,0,0,0,0,0,0,0,104484,104580,1,0,0,0,
76,1,12,76,104583,105781,105781,105877,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
77,0,8,77,106310,106721,106721,106792,0,4,1,0,0,0,0,0,0,0,106792,106892,0,1,106892,106903,
78,0,13,78,106906,108259,108259,108302,0,0,0,1,0,0,0,0,0,0,108302,108390,1,0,0,0,
79,0,11,79,108393,109618,109618,109661,0,0,0,1,0,0,0,0,0,0,109661,109753,1,0,0,0,
80,0,9,80,109756,110998,110998,111051,0,4,0,1,0,0,0,0,0,0,111051,111142,1,0,0,0,
81,0,13,81,111145,112390,112390,112436,0,0,0,1,0,0,0,0,0,0,112436,112524,1,0,0,0,
82,0,10,82,112527,113633,113633,113682,0,2,1,0,0,0,0,0,0,0,113682,113782,0,1,113782,113785,
83,0,6,83,113788,114986,114986,115023,0,0,1,0,0,0,0,0,0,0,115023,115121,1,0,0,0,
84,0,6,84,115124,116304,116304,116351,0,0,1,0,0,0,0,0,0,0,116351,116451,0,1,116451,116454,
85,0,9,85,116457,117809,117809,117845,0,0,0,1,0,0,0,0,0,0,117845,117945,0,1,117945,117947,
86,0,13,86,117950,119342,119342,119386,0,4,0,1,0,0,0,0,0,0,119386,119486,1,0,0,0,
87,1,11,87,119489,120960,120960,120980,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
88,0,0,88,121413,121628,121628,121682,0,0,1,0,0,0,0,0,0,0,121682,121782,0,1,121782,121798,
89,0,13,89,121801,122989,122989,123034,0,0,0,1,0,0,0,0,0,0,123034,123130,1,0,0,0,
90,0,6,90,123133,124324,124324,124376,0,0,1,0,0,0,0,0,0,0,124376,124476,0,1,124476,124479,
91,0,3,91,124482,125657,125657,125695,0,0,0,1,0,0,0,0,0,0,125695,125786,1,0,0,0,
92,1,1,92,125789,127014,127014,127035,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
93,0,3,93,127468,139341,139341,139395,0,2,0,1,0,0,0,0,0,0,139395,139495,0,1,139495,139512,
94,0,1,94,139515,142049,142049,142083,0,2,0,1,0,0,0,0,0,0,142083,142183,0,1,142183,142185,
95,0,13,95,142188,143375,143375,143583,0,2,0,1,0,0,0,0,0,0,143583,143683,0,1,143683,143700,
96,0,10,96,143703,144884,144884,144937,0,0,1,0,0,0,0,0,0,0,144937,145037,0,1,145037,145077,
97,0,7,97,145080,146150,146150,146190,0,2,0,1,0,0,0,0,0,0,146190,146287,1,0,0,0,
98,0,8,98,146290,147431,147431,147483,0,4,1,0,0,0,0,0,0,0,147483,147583,0,1,147583,147586,
99,0,8,99,147589,148663,148663,148707,0,2,1,0,0,0,0,0,0,0,148707,148807,0,1,148807,148814,
100,1,4,100,148817,149707,149707,149744,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
101,0,4,101,150177,150382,150382,150426,0,0,1,0,0,0,0,0,0,0,150426,150526,0,1,150526,150560,
102,0,4,102,150563,151681,151681,151730,0,0,1,0,0,0,0,0,0,0,151730,151830,0,1,151830,151835,
103,0,3,103,151838,153015,153015,153049,0,0,0,1,0,0,0,0,0,0,153049,153149,0,1,153149,153154,
104,0,3,104,153157,154339,154339,154378,0,0,0,1,0,0,0,0,0,0,154378,154478,0,1,154478,154490,
105,0,1,105,154493,155616,155616,155650,0,0,0,1,0,0,0,0,0,0,155650,155746,1,0,0,0,
106,0,8,106,155749,156894,156894,156941,0,2,1,0,0,0,0,0,0,0,156941,157041,0,1,157041,157044,
107,0,10,107,157047,158183,158183,158233,0,2,1,0,0,0,0,0,0,0,158233,158333,0,1,158333,158347,
108,0,5,108,158350,161004,161004,161047,0,0,0,1,0,0,0,0,0,0,161047,161147,0,1,161147,161157,
109,0,4,109,161160,162738,162738,162775,0,2,1,0,0,0,0,0,0,0,162775,162875,0,1,162875,162880,
110,0,11,110,162883,164163,164163,164218,0,0,0,1,0,0,0,0,0,0,164218,164316,1,0,0,0,
111,0,12,111,164319,165610,165610,165664,0,0,1,0,0,0,0,0,0,0,165664,165764,0,1,165764,165775,
112,0,0,112,165778,167024,167024,167062,0,2,1,0,0,0,0,0,0,0,167062,167162,0,1,167162,167172,
113,0,2,113,167175,168302,168302,168348,0,0,1,0,0,0,0,0,0,0,168348,168444,1,0,0,0,
114,0,0,114,168447,169538,169538,169581,0,0,1,0,0,0,0,0,0,0,169581,169681,0,1,169681,169688,
115,1,1,115,169691,171047,171047,171073,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
116,0,8,116,171506,171718,171718,171740,0,0,1,0,0,0,0,0,0,0,171740,171840,0,1,171840,171844,
117,0,9,117,171847,172946,172946,172982,0,2,0,1,0,0,0,0,0,0,172982,173082,1,0,0,0,
118,0,11,118,173085,173884,173884,173932,0,2,0,1,0,0,0,0,0,0,173932,174025,1,0,0,0,
119,1,2,119,174028,175056,175056,175083,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
120,0,5,120,175516,175687,175687,175728,0,4,0,1,0,0,0,0,0,0,175728,175828,1,0,0,0,
121,0,12,121,175831,177052,177052,177098,0,0,1,0,0,0,0,0,0,0,177098,177198,0,1,177198,177205,
122,0,5,122,177208,178149,178149,178209,0,2,0,1,0,0,0,0,0,0,178209,178306,1,0,0,0,
123,0,7,123,178309,179820,179820,179868,0,0,0,1,0,0,0,0,0,0,179868,179968,0,1,179968,179984,
124,0,11,124,179987,181004,181004,181046,0,0,0,1,0,0,0,0,0,0,181046,181146,0,1,181146,181149,
125,0,13,125,181152,182353,182353,182394,0,0,0,1,0,0,0,0,0,0,182394,182494,0,1,182494,182496,
126,0,4,126,182499,183673,183673,183716,0,4,1,0,0,0,0,0,0,0,183716,183816,0,1,183816,183820,
127,0,7,127,183823,184975,184975,185018,0,0,0,1,0,0,0,0,0,0,185018,185118,0,1,185118,185124,
128,0,0,128,185127,186163,186163,186403,0,2,1,0,0,0,0,0,0,0,186403,186503,0,1,186503,186509,
129,128,13,129,186512,192000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENDDATA
