STARTDATA
KLIMBIC OUTPUT FILE
MS EXCEL FORMAT
System,No System Name
User,Operant
Date,23-Apr-2020
Time,9:38
Box Index,1
ExptType,0
SessionRecord,192

Session Title,SCB
Protocol Title,grating orientation discrimination with punishment and distractors (bug fixed)
Protocol Description,nose-touch one of the two locations according to stimulus orientation (2AFC) + ignore distractor + punishment for wrong selection
Analysis Ref,CS-101
Dose Details,Index,0
Dose Table Item
n.a.
0
Unassigned
300
Subject Id,SCB_2
DB Ref,SCB_nbk_shaping07
DB Group,-1
Day Table,Image Discrimination Day Table
Duration,234000
Pellet Count,0
Fluid Count,151
Air Puff Count,0
Shock Count,0
F10 Sensor,X(0),
SL Target,1
SL Dummy,2
SS Target,1
SS Dummy,2
SensorTC
S(1),
168,
AutoControl,Index,10,
AC Comment,,T5_2_retrain - 1T1D (75x75)  VT/HZ = 1:1 (Tc-6, Dc-1-4)
01_cross,02_responsebox,03_mask_060,hz6_060,hz6_080,hz6_100,hz6_120,vt6_060,vt6_080,vt6_100,vt6_120,hz1_120,vt1_120,hz2_120,vt2_120,hz3_120,vt3_120,hz4_120,vt4_120,hz5_120,vt5_120,hz7_120,vt7_120,hz8_120,vt8_120,hz6_110,hz1_110,vt6_110,vt1_110,hz2_110,vt2_110,hz3_110,vt3_110,hz4_110,vt4_110,hz5_110,vt5_110,hz6_110,vt6_110,hz7_110,vt7_110,hz8_110,vt8_110,hz6_95,vt6_95,hz6_90,vt6_90,hz6_85,vt6_85,hz6_82,vt6_82,hz1_080,hz2_080,hz3_080,hz4_080,hz5_080,hz7_080,hz8_080,vt1_080,vt2_080,vt3_080,vt4_080,vt5_080,vt7_080,vt8_080,hz6_75,vt6_75,hz6_070,vt6_070,hz1_75,vt1_75,hz2_75,vt2_75,hz3_75,vt3_75,hz4_75,vt4_75,hz5_75,vt5_75,hz7_75,vt7_75,hz8_75,vt8_75,
Image Discrim Details
Trials,Banked,RptInc,RptMssd,CTLimited,CTLimit,All_Trials,C_Trials,I_Trials,M_Trials,Ex_Crcn_Trials
198,0,0,0,0,1000,1,0,0,0,0,
Trial,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,
T1TGIndex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T1Freq,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,
T1Ampl,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,
T1Burst,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
T1Period,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
T1Delay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T1ToneCount,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
T2Mode,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
T2TGType,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
T2TGIndex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T2Freq,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,
T2Ampl,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,
T2Burst,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
T2Period,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
T2Delay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T2ToneCount,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,


Trials

,,,,Stage (4),Stage (4),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (9),Stage (9),Stage (10),Stage (12),Stage (12),
Trial,,Item,TT,,,,,Target,Dummy,Count :-,Count :-,Count :-,Count :-,Count :-,Count :-,Count :-,,,Reward,,,
Ref,Outcome,Index,Index,Entry,Exit,Entry,Exit,Report,Report,W(1),W(2),W(3),W(4),W(5),W(6),W(7),Entry,Exit,Count :-,Entry,Exit,
0,0,15,0,1003,1003,1003,1095,1095,0,0,0,1,0,0,0,0,1095,1195,0,1195,1263,
1,1,1,1,1266,1781,1781,1844,0,1844,0,0,1,0,0,0,0,0,0,0,0,0,
2,0,18,2,2147,2379,2379,2432,2432,0,0,1,1,0,0,0,0,2432,2532,0,2532,2565,
3,1,21,3,2568,4169,4169,4300,0,4300,0,1,1,0,0,0,0,0,0,0,0,0,
4,0,4,4,4603,4650,4650,4683,4683,0,0,0,0,1,0,0,0,4683,4783,0,4783,4800,
5,0,7,5,4803,5947,5947,5997,5997,0,0,0,1,0,0,0,0,5997,6097,0,6097,6149,
6,0,14,6,6152,7207,7207,7245,7245,0,0,0,1,0,0,0,0,7245,7345,0,7345,7396,
7,0,20,7,7399,8445,8445,8532,8532,0,0,1,0,1,0,0,0,8532,8632,0,8632,8677,
8,0,0,8,8680,9687,9687,9749,9749,0,0,0,1,0,0,0,0,9749,9849,0,9849,9896,
9,0,18,9,9899,10906,10906,10969,10969,0,0,0,1,0,0,0,0,10969,11069,0,11069,11134,
10,1,13,10,11137,12224,12224,12522,0,12522,0,2,1,0,0,0,0,0,0,0,0,0,
11,1,17,11,12825,12852,12852,12918,0,12918,0,0,1,0,0,0,0,0,0,0,0,0,
12,0,10,12,13221,13678,13678,13739,13739,0,0,0,1,0,0,0,0,13739,13839,0,13839,13914,
13,0,0,13,13917,14993,14993,15065,15065,0,0,1,1,0,0,0,0,15065,15165,0,15165,15220,
14,0,17,14,15223,16149,16149,16191,16191,0,0,0,0,1,0,0,0,16191,16291,0,16291,16299,
15,0,7,15,16302,17280,17280,17341,17341,0,0,0,1,0,0,0,0,17341,17441,0,17441,17499,
16,0,9,16,17502,18512,18512,18545,18545,0,0,0,0,1,0,0,0,18545,18645,0,18645,18682,
17,0,21,17,18685,19726,19726,19805,19805,0,0,0,0,1,0,0,0,19805,19905,0,19905,19939,
18,0,21,18,19942,20947,20947,21310,21310,0,0,1,0,1,0,0,0,21310,21410,0,21410,21435,
19,0,1,19,21438,22526,22526,22587,22587,0,0,0,0,1,0,0,0,22587,22687,0,22687,22697,
20,0,18,20,22700,23684,23684,23754,23754,0,0,0,1,0,0,0,0,23754,23854,0,23854,23905,
21,0,15,21,23908,24924,24924,25005,25005,0,0,1,1,0,0,0,0,25005,25105,0,25105,25184,
22,0,13,22,25187,26183,26183,26377,26377,0,0,1,0,1,0,0,0,26377,26477,0,26477,26493,
23,0,10,23,26496,27953,27953,28021,28021,0,0,0,1,0,0,0,0,28021,28121,0,28121,28210,
24,0,17,24,28213,29224,29224,29258,29258,0,0,0,0,1,0,0,0,29258,29358,0,29358,29507,
25,0,1,25,29510,30539,30539,30588,30588,0,0,0,0,1,0,0,0,30588,30688,0,30688,30706,
26,0,6,26,30709,31735,31735,31809,31809,0,0,0,1,0,0,0,0,31809,31909,0,31909,31959,
27,1,13,27,31962,33014,33014,33081,0,33081,0,1,1,0,0,0,0,0,0,0,0,0,
28,0,20,28,33384,33760,33760,33866,33866,0,0,3,0,1,0,0,0,33866,33966,0,33966,33993,
29,0,18,29,33996,35057,35057,35112,35112,0,0,0,1,0,0,0,0,35112,35212,0,35212,35279,
30,1,19,30,35282,36332,36332,36401,0,36401,0,0,0,1,0,0,0,0,0,0,0,0,
31,1,8,31,36704,36758,36758,36869,0,36869,0,1,1,0,0,0,0,0,0,0,0,0,
32,0,15,32,37172,37666,37666,37786,37786,0,0,1,1,0,0,0,0,37786,37886,0,37886,37978,
33,0,14,33,37981,38993,38993,39041,39041,0,0,0,1,0,0,0,0,39041,39141,0,39141,39196,
34,0,2,34,39199,40537,40537,40644,40644,0,0,0,1,0,0,0,0,40644,40744,0,40744,40821,
35,1,15,35,40824,41801,41801,41881,0,41881,0,1,0,1,0,0,0,0,0,0,0,0,
36,0,16,36,42184,42316,42316,42408,42408,0,0,1,0,1,0,0,0,42408,42508,0,42508,42534,
37,0,9,37,42537,43517,43517,43550,43550,0,0,0,0,1,0,0,0,43550,43650,0,43650,43666,
38,0,21,38,43669,44600,44600,44679,44679,0,0,0,0,1,0,0,0,44679,44779,0,44779,44790,
39,0,21,39,44793,45691,45691,45730,45730,0,0,0,0,1,0,0,0,45730,45830,0,45830,45841,
40,0,20,40,45844,46782,46782,47054,47054,0,0,1,0,1,0,0,0,47054,47154,0,47154,47243,
41,0,3,41,47246,48149,48149,48220,48220,0,0,0,1,0,0,0,0,48220,48320,0,48320,48371,
42,0,11,42,48374,49199,49199,49265,49265,0,0,0,1,0,0,0,0,49265,49365,0,49365,49419,
43,0,17,43,49422,50336,50336,50386,50386,0,0,1,0,1,0,0,0,50386,50486,0,50486,50498,
44,0,10,44,50501,51483,51483,51551,51551,0,0,1,1,0,0,0,0,51551,51651,0,51651,51700,
45,0,9,45,51703,52582,52582,52631,52631,0,0,0,0,1,0,0,0,52631,52731,0,52731,52745,
46,1,3,46,52748,53653,53653,53695,0,53695,0,0,0,1,0,0,0,0,0,0,0,0,
47,0,20,47,53998,54026,54026,54106,54106,0,0,1,0,1,0,0,0,54106,54206,0,54206,54248,
48,0,1,48,54251,55333,55333,55357,55357,0,0,0,0,1,0,0,0,55357,55457,0,55457,55477,
49,1,11,49,55480,56448,56448,56510,0,56510,0,0,0,1,0,0,0,0,0,0,0,0,
50,0,18,50,56813,56830,56830,56880,56880,0,0,0,1,0,0,0,0,56880,56980,0,56980,57048,
51,1,19,51,57051,58069,58069,58108,0,58108,0,0,0,1,0,0,0,0,0,0,0,0,
52,1,4,52,58411,58441,58441,58538,0,58538,0,1,1,0,0,0,0,0,0,0,0,0,
53,1,7,53,58841,58885,58885,58909,0,58909,0,0,0,1,0,0,0,0,0,0,0,0,
54,0,21,54,59212,59229,59229,59256,59256,0,0,0,0,1,0,0,0,59256,59356,0,59356,59453,
55,0,2,55,59456,60460,60460,60499,60499,0,0,0,1,0,0,0,0,60499,60599,0,60599,60651,
56,0,10,56,60654,61780,61780,61834,61834,0,0,0,1,0,0,0,0,61834,61934,0,61934,61987,
57,1,1,57,61990,62988,62988,63064,0,63064,0,1,1,0,0,0,0,0,0,0,0,0,
58,0,2,58,63367,63431,63431,63477,63477,0,0,0,1,0,0,0,0,63477,63577,0,63577,63647,
59,0,12,59,63650,64615,64615,64649,64649,0,0,0,0,1,0,0,0,64649,64749,0,64749,64761,
60,0,0,60,64764,65723,65723,65783,65783,0,0,0,1,0,0,0,0,65783,65883,0,65883,65936,
61,0,8,61,65939,66923,66923,66954,66954,0,0,0,0,1,0,0,0,66954,67054,0,67054,67064,
62,0,1,62,67067,68044,68044,68070,68070,0,0,0,0,1,0,0,0,68070,68170,0,68170,68189,
63,0,8,63,68192,69297,69297,69322,69322,0,0,0,0,1,0,0,0,69322,69422,0,69422,69431,
64,1,7,64,69434,70324,70324,70352,0,70352,0,0,0,1,0,0,0,0,0,0,0,0,
65,1,10,65,70655,70758,70758,70776,0,70776,0,0,0,1,0,0,0,0,0,0,0,0,
66,0,15,66,71079,71322,71322,71567,71567,0,0,2,1,0,0,0,0,71567,71667,0,71667,71753,
67,0,4,67,71756,72682,72682,72706,72706,0,0,0,0,1,0,0,0,72706,72806,0,72806,72816,
68,0,5,68,72819,73747,73747,73775,73775,0,0,0,0,1,0,0,0,73775,73875,0,73875,73899,
69,1,15,69,73902,74731,74731,74818,0,74818,0,1,0,1,0,0,0,0,0,0,0,0,
70,0,14,70,75121,75188,75188,75238,75238,0,0,0,1,0,0,0,0,75238,75338,0,75338,75411,
71,0,9,71,75414,76215,76215,76248,76248,0,0,0,0,1,0,0,0,76248,76348,0,76348,76384,
72,0,12,72,76387,77183,77183,77215,77215,0,0,0,0,1,0,0,0,77215,77315,0,77315,77327,
73,0,16,73,77330,78243,78243,78266,78266,0,0,0,0,1,0,0,0,78266,78366,0,78366,78376,
74,1,3,74,78379,79238,79238,79271,0,79271,0,0,0,1,0,0,0,0,0,0,0,0,
75,0,2,75,79574,79791,79791,79915,79915,0,0,1,1,0,0,0,0,79915,80015,0,80015,80107,
76,0,17,76,80110,81044,81044,81074,81074,0,0,0,0,1,0,0,0,81074,81174,0,81174,81188,
77,0,12,77,81191,82190,82190,82212,82212,0,0,0,0,1,0,0,0,82212,82312,0,82312,82327,
78,1,7,78,82330,83212,83212,83253,0,83253,0,0,0,1,0,0,0,0,0,0,0,0,
79,0,12,79,83556,83567,83567,83640,83640,0,0,1,0,1,0,0,0,83640,83740,0,83740,83763,
80,1,6,80,83766,84801,84801,84830,0,84830,0,0,0,1,0,0,0,0,0,0,0,0,
81,0,10,81,85133,85145,85145,85211,85211,0,0,0,1,0,0,0,0,85211,85311,0,85311,85390,
82,1,6,82,85393,86381,86381,86411,0,86411,0,0,0,1,0,0,0,0,0,0,0,0,
83,0,12,83,86714,86742,86742,86768,86768,0,0,0,0,1,0,0,0,86768,86868,0,86868,86950,
84,0,10,84,86953,87908,87908,87959,87959,0,0,0,1,0,0,0,0,87959,88059,0,88059,88114,
85,1,14,85,88117,89120,89120,89142,0,89142,0,0,0,1,0,0,0,0,0,0,0,0,
86,1,1,86,89445,89486,89486,89551,0,89551,0,0,1,0,0,0,0,0,0,0,0,0,
87,0,16,87,89854,89908,89908,89991,89991,0,0,1,0,1,0,0,0,89991,90091,0,90091,90123,
88,0,12,88,90126,90995,90995,91022,91022,0,0,0,0,1,0,0,0,91022,91122,0,91122,91135,
89,1,4,89,91138,92039,92039,92089,0,92089,0,0,1,0,0,0,0,0,0,0,0,0,
90,1,19,90,92392,92424,92424,92448,0,92448,0,0,0,1,0,0,0,0,0,0,0,0,
91,0,8,91,92751,92806,92806,92826,92826,0,0,0,0,1,0,0,0,92826,92926,0,92926,92965,
92,1,7,92,92968,93830,93830,93957,0,93957,0,1,0,1,0,0,0,0,0,0,0,0,
93,0,5,93,94260,95127,95127,95156,95156,0,0,0,0,1,0,0,0,95156,95256,0,95256,95299,
94,0,13,94,95302,96495,96495,96523,96523,0,0,0,0,1,0,0,0,96523,96623,0,96623,96649,
95,0,15,95,96652,97591,97591,97652,97652,0,0,0,1,0,0,0,0,97652,97752,0,97752,97808,
96,0,14,96,97811,98712,98712,98776,98776,0,0,0,1,0,0,0,0,98776,98876,0,98876,98934,
97,0,5,97,98937,99882,99882,99913,99913,0,0,0,0,1,0,0,0,99913,100013,0,100013,100034,
