STARTDATA
KLIMBIC OUTPUT FILE
MS EXCEL FORMAT
System,No System Name
User,Operant
Date,19-Oct-2019
Time,13:22
Box Index,1
ExptType,0
SessionRecord,45

Session Title,SCB
Protocol Title,grating orientation discrimination with punishment and distractors (bug fixed)
Protocol Description,nose-touch one of the two locations according to stimulus orientation (2AFC) + ignore distractor + punishment for wrong selection
Analysis Ref,CS-101
Dose Details,Index,0
Dose Table Item
n.a.
0
Unassigned
300
Subject Id,SCB_2
DB Ref,SCB_nbk_shaping07
DB Group,-1
Day Table,Image Discrimination Day Table
Duration,168000
Pellet Count,0
Fluid Count,115
Air Puff Count,0
Shock Count,0
F10 Sensor,X(0),
SL Target,1
SL Dummy,2
SS Target,1
SS Dummy,2
SensorTC
S(1),
173,
AutoControl,Index,0,
AC Comment,,T1 - 1T1D (120x120)  VT/HZ = 1:1 (Tc-6, Dc-1-3)
01_cross,02_responsebox,03_mask_060,hz6_060,hz6_080,hz6_100,hz6_120,vt6_060,vt6_080,vt6_100,vt6_120,hz1_120,vt1_120,hz2_120,vt2_120,hz3_120,vt3_120,hz4_120,vt4_120,hz5_120,vt5_120,hz7_120,vt7_120,hz8_120,vt8_120,
Image Discrim Details
Trials,Banked,RptInc,RptMssd,CTLimited,CTLimit,All_Trials,C_Trials,I_Trials,M_Trials,Ex_Crcn_Trials
198,0,0,0,0,1000,1,0,0,0,0,
Trial,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,
T2Mode,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
T2TGType,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
T2TGIndex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T2Freq,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,
T2Ampl,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,
T2Burst,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
T2Period,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
T2Delay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T2ToneCount,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,


Trials

,,,,Stage (4),Stage (4),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (9),Stage (9),Stage (10),Stage (12),Stage (12),
Trial,,Item,TT,,,,,Target,Dummy,Count :-,Count :-,Count :-,Count :-,Count :-,Count :-,Count :-,,,Reward,,,
Ref,Outcome,Index,Index,Entry,Exit,Entry,Exit,Report,Report,W(1),W(2),W(3),W(4),W(5),W(6),W(7),Entry,Exit,Count :-,Entry,Exit,
0,0,6,0,1003,1062,1062,1186,1186,0,0,1,1,0,0,0,0,1186,1286,0,1286,1318,
1,0,8,1,1321,1635,1635,1773,1773,0,0,1,0,1,0,0,0,1773,1873,0,0,0,
2,0,7,2,1876,2279,2279,2314,2314,0,0,0,0,1,0,0,0,2314,2405,0,0,0,
3,0,5,3,2408,2783,2783,2812,2812,0,0,0,0,1,0,0,0,2812,2912,0,2912,2917,
4,0,7,4,2920,3247,3247,3280,3280,0,0,0,0,1,0,0,0,3280,3380,0,3380,3501,
5,0,17,5,3504,4879,4879,4900,4900,0,0,0,0,1,0,0,0,4900,5000,0,5000,5008,
6,0,14,6,5011,5895,5895,5985,5985,0,0,0,1,0,0,0,0,5985,6085,0,6085,6112,
7,0,14,7,6115,7100,7100,7192,7192,0,0,0,1,0,0,0,0,7192,7292,0,7292,7311,
8,1,4,8,7314,8220,8220,8479,0,8479,0,0,0,1,0,0,0,0,0,0,0,0,
9,0,10,9,8782,9270,9270,9360,9360,0,0,0,1,0,0,0,0,9360,9460,0,9460,9489,
10,0,5,10,9492,10397,10397,10421,10421,0,0,0,0,1,0,0,0,10421,10521,0,10521,10681,
11,0,7,11,10684,11602,11602,11810,11810,0,0,0,0,1,0,0,0,11810,11910,0,11910,11917,
12,1,3,12,11920,12881,12881,13014,0,13014,0,0,0,1,0,0,0,0,0,0,0,0,
13,0,16,13,13317,13483,13483,13596,13596,0,0,0,1,0,0,0,0,13596,13696,0,13696,13721,
14,0,8,14,13724,14650,14650,14678,14678,0,0,0,0,1,0,0,0,14678,14768,0,0,0,
15,0,8,15,14771,15185,15185,15209,15209,0,0,0,0,1,0,0,0,15209,15309,0,0,0,
16,0,13,16,15312,15628,15628,15772,15772,0,0,0,1,0,0,0,0,15772,15872,0,15872,15907,
17,0,4,17,15910,16708,16708,16865,16865,0,0,0,1,0,0,0,0,16865,16965,0,16965,16992,
18,0,13,18,16995,17769,17769,17963,17963,0,0,0,1,0,0,0,0,17963,18063,0,18063,18092,
19,0,5,19,18095,18935,18935,18961,18961,0,0,0,0,1,0,0,0,18961,19057,0,0,0,
20,0,8,20,19060,19315,19315,19348,19348,0,0,0,0,1,0,0,0,19348,19448,0,19448,19452,
21,0,9,21,19455,20404,20404,20654,20654,0,0,0,1,0,0,0,0,20654,20754,0,20754,20792,
22,1,14,22,20795,21707,21707,21732,0,21732,0,0,0,1,0,0,0,0,0,0,0,0,
23,0,15,23,22035,22041,22041,22063,22063,0,0,0,0,1,0,0,0,22063,22163,0,22163,22183,
24,0,2,24,22186,23068,23068,23094,23094,0,0,0,0,1,0,0,0,23094,23190,0,0,0,
25,0,1,25,23193,23504,23504,23531,23531,0,0,0,0,1,0,0,0,23531,23628,0,0,0,
26,0,13,26,23631,23932,23932,23986,23986,0,0,0,1,0,0,0,0,23986,24086,0,24086,24115,
27,1,6,27,24118,25150,25150,25310,0,25310,0,0,0,1,0,0,0,0,0,0,0,0,
28,1,10,28,25613,26700,26700,26776,0,26776,0,0,0,1,0,0,0,0,0,0,0,0,
29,2,12,29,27079,27433,27433,28033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30,0,7,30,28036,28371,28371,28892,28892,0,0,2,0,1,0,0,0,28892,28992,0,28992,29007,
31,0,0,31,29010,29877,29877,29987,29987,0,0,0,1,0,0,0,0,29987,30087,0,30087,30117,
32,0,12,32,30120,30986,30986,31016,31016,0,0,0,0,1,0,0,0,31016,31116,0,31116,31132,
33,0,4,33,31135,32073,32073,32122,32122,0,0,0,1,0,0,0,0,32122,32222,0,32222,32293,
34,0,0,34,32296,33179,33179,33327,33327,0,0,0,1,0,0,0,0,33327,33427,0,33427,33460,
35,0,9,35,33463,34384,34384,34555,34555,0,0,0,1,0,0,0,0,34555,34655,0,34655,34699,
36,0,17,36,34702,35519,35519,35721,35721,0,0,0,0,1,0,0,0,35721,35821,0,35821,35869,
37,0,14,37,35872,36774,36774,36862,36862,0,0,0,1,0,0,0,0,36862,36962,0,36962,36995,
38,0,3,38,36998,37964,37964,38017,38017,0,0,0,1,0,0,0,0,38017,38117,0,38117,38176,
39,0,10,39,38179,39039,39039,39142,39142,0,0,0,1,0,0,0,0,39142,39242,0,39242,39288,
40,0,1,40,39291,40311,40311,40338,40338,0,0,0,0,1,0,0,0,40338,40437,0,0,0,
41,0,8,41,40440,40695,40695,40725,40725,0,0,0,0,1,0,0,0,40725,40825,0,40825,40829,
42,0,7,42,40832,41806,41806,41829,41829,0,0,0,0,1,0,0,0,41829,41929,0,41929,41938,
43,0,12,43,41941,42897,42897,42922,42922,0,0,0,0,1,0,0,0,42922,43022,0,43022,43032,
44,0,8,44,43035,44027,44027,44053,44053,0,0,0,0,1,0,0,0,44053,44153,0,44153,44159,
45,0,5,45,44162,45095,45095,45122,45122,0,0,0,0,1,0,0,0,45122,45222,0,45222,45225,
46,0,7,46,45228,46316,46316,46343,46343,0,0,0,0,1,0,0,0,46343,46443,0,46443,46450,
47,0,5,47,46453,47400,47400,47427,47427,0,0,0,0,1,0,0,0,47427,47526,0,0,0,
48,0,5,48,47529,47793,47793,47819,47819,0,0,0,0,1,0,0,0,47819,47919,0,47919,47930,
49,0,6,49,47933,48807,48807,48964,48964,0,0,1,1,0,0,0,0,48964,49064,0,49064,49095,
50,1,13,50,49098,50051,50051,50073,0,50073,0,0,0,1,0,0,0,0,0,0,0,0,
51,0,10,51,50376,50436,50436,50489,50489,0,0,0,1,0,0,0,0,50489,50589,0,50589,50630,
52,1,9,52,50633,51568,51568,51595,0,51595,0,0,0,1,0,0,0,0,0,0,0,0,
53,0,6,53,51898,52165,52165,52272,52272,0,0,0,1,0,0,0,0,52272,52372,0,52372,52407,
54,0,15,54,52410,53257,53257,53284,53284,0,0,0,0,1,0,0,0,53284,53379,0,0,0,
55,0,4,55,53382,53660,53660,53748,53748,0,0,0,1,0,0,0,0,53748,53848,0,53848,53921,
56,1,4,56,53924,54797,54797,54825,0,54825,0,0,0,1,0,0,0,0,0,0,0,0,
57,0,11,57,55128,55169,55169,55230,55230,0,0,0,0,1,0,0,0,55230,55330,0,55330,55335,
58,0,8,58,55338,56225,56225,56254,56254,0,0,0,0,1,0,0,0,56254,56352,0,0,0,
59,0,2,59,56355,56633,56633,57066,57066,0,0,2,0,1,0,0,0,57066,57166,0,57166,57175,
60,0,17,60,57178,58097,58097,58255,58255,0,0,1,0,1,0,0,0,58255,58355,0,58355,58361,
61,0,13,61,58364,59854,59854,59906,59906,0,0,0,1,0,0,0,0,59906,60006,0,60006,60047,
62,0,17,62,60050,60896,60896,61128,61128,0,0,1,0,1,0,0,0,61128,61228,0,61228,61246,
63,1,10,63,61249,62161,62161,62185,0,62185,0,0,0,1,0,0,0,0,0,0,0,0,
64,0,15,64,62488,62518,62518,62548,62548,0,0,0,0,1,0,0,0,62548,62648,0,62648,62673,
65,0,12,65,62676,63616,63616,63654,63654,0,0,0,0,1,0,0,0,63654,63752,0,0,0,
66,0,0,66,63755,64268,64268,64315,64315,0,0,0,1,0,0,0,0,64315,64415,0,64415,64464,
67,0,3,67,64467,65329,65329,65506,65506,0,0,0,1,0,0,0,0,65506,65606,0,65606,65642,
68,0,13,68,65645,66601,66601,66707,66707,0,0,0,1,0,0,0,0,66707,66807,0,66807,66845,
69,0,1,69,66848,67738,67738,67913,67913,0,0,0,0,1,0,0,0,67913,68013,0,68013,68015,
70,0,1,70,68018,69382,69382,69616,69616,0,0,0,0,1,0,0,0,69616,69714,0,0,0,
71,0,3,71,69717,70015,70015,70055,70055,0,0,0,1,0,0,0,0,70055,70155,0,70155,70196,
72,0,11,72,70199,71252,71252,71828,71828,0,0,2,0,1,0,0,0,71828,71928,0,71928,72019,
73,0,9,73,72022,72968,72968,73118,73118,0,0,0,1,0,0,0,0,73118,73218,0,73218,73255,
74,0,12,74,73258,74198,74198,74770,74770,0,0,2,0,1,0,0,0,74770,74870,0,74870,75048,
75,0,11,75,75051,76039,76039,76231,76231,0,0,1,0,1,0,0,0,76231,76329,0,0,0,
76,0,12,76,76332,76592,76592,76625,76625,0,0,0,0,1,0,0,0,76625,76725,0,76725,76765,
77,0,9,77,76768,77658,77658,77808,77808,0,0,0,1,0,0,0,0,77808,77908,0,77908,77949,
78,0,16,78,77952,78866,78866,78922,78922,0,0,0,1,0,0,0,0,78922,79022,0,79022,79055,
79,1,9,79,79058,79952,79952,79995,0,79995,0,0,0,1,0,0,0,0,0,0,0,0,
80,0,14,80,80298,80346,80346,80398,80398,0,0,0,1,0,0,0,0,80398,80498,0,80498,80544,
81,0,7,81,80547,81461,81461,81547,81547,0,0,0,0,1,0,0,0,81547,81647,0,81647,81653,
82,1,13,82,81656,82639,82639,82669,0,82669,0,0,0,1,0,0,0,0,0,0,0,0,
83,0,0,83,82972,82989,82989,83042,83042,0,0,0,1,0,0,0,0,83042,83142,0,83142,83189,
84,0,4,84,83192,84122,84122,84354,84354,0,0,0,1,0,0,0,0,84354,84454,0,84454,84495,
85,1,0,85,84498,85446,85446,85711,0,85711,0,0,0,1,0,0,0,0,0,0,0,0,
86,0,11,86,86014,86027,86027,86093,86093,0,0,0,0,1,0,0,0,86093,86193,0,86193,86200,
87,0,6,87,86203,87280,87280,87459,87459,0,0,0,1,0,0,0,0,87459,87559,0,87559,87609,
88,2,5,88,87612,88998,88998,89598,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
89,0,5,89,89601,89782,89782,89829,89829,0,0,0,0,1,0,0,0,89829,89929,0,89929,90199,
90,0,16,90,90202,90999,90999,91155,91155,0,0,0,1,0,0,0,0,91155,91255,0,91255,91293,
91,0,0,91,91296,92209,92209,92264,92264,0,0,0,1,0,0,0,0,92264,92364,0,92364,92407,
92,1,13,92,92410,93361,93361,93389,0,93389,0,0,0,1,0,0,0,0,0,0,0,0,
93,0,11,93,93692,93785,93785,93813,93813,0,0,0,0,1,0,0,0,93813,93913,0,93913,93946,
94,0,11,94,93949,94888,94888,94914,94914,0,0,0,0,1,0,0,0,94914,95014,0,95014,95058,
95,0,16,95,95061,96003,96003,96106,96106,0,0,1,1,0,0,0,0,96106,96206,0,96206,96391,
96,2,1,96,96394,97239,97239,97839,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
97,0,4,97,97842,98043,98043,98135,98135,0,0,1,1,0,0,0,0,98135,98235,0,98235,98278,
98,0,0,98,98281,99211,99211,99365,99365,0,0,0,1,0,0,0,0,99365,99465,0,99465,99512,
99,0,17,99,99515,100472,100472,101058,101058,0,0,2,0,1,0,0,0,101058,101158,0,101158,101170,
100,0,11,100,101173,102229,102229,102600,102600,0,0,1,0,1,0,0,0,102600,102700,0,102700,102714,
101,0,4,101,102717,103724,103724,103902,103902,0,0,1,1,0,0,0,0,103902,104002,0,104002,104056,
102,0,16,102,104059,105214,105214,105396,105396,0,0,1,1,0,0,0,0,105396,105496,0,105496,105540,
103,0,9,103,105543,106538,106538,106698,106698,0,0,0,1,0,0,0,0,106698,106798,0,106798,106848,
104,0,9,104,106851,107821,107821,107962,107962,0,0,1,1,0,0,0,0,107962,108062,0,108062,108111,
105,0,14,105,108114,109224,109224,109290,109290,0,0,1,1,0,0,0,0,109290,109390,0,109390,109443,
106,0,1,106,109446,110482,110482,110638,110638,0,0,1,0,1,0,0,0,110638,110738,0,110738,110754,
107,1,10,107,110757,111794,111794,111824,0,111824,0,0,0,1,0,0,0,0,0,0,0,0,
108,0,15,108,112127,112235,112235,112357,112357,0,0,2,0,1,0,0,0,112357,112457,0,112457,112473,
109,0,3,109,112476,113452,113452,113580,113580,0,0,2,1,0,0,0,0,113580,113680,0,113680,113723,
110,1,4,110,113726,114842,114842,114938,0,114938,0,0,0,1,0,0,0,0,0,0,0,0,
111,0,0,111,115241,115312,115312,115373,115373,0,0,0,1,0,0,0,0,115373,115473,0,115473,115544,
112,0,10,112,115547,116540,116540,116718,116718,0,0,1,1,0,0,0,0,116718,116818,0,116818,116870,
113,0,12,113,116873,117906,117906,118299,118299,0,0,1,0,1,0,0,0,118299,118399,0,118399,118558,
114,1,14,114,118561,119555,119555,119583,0,119583,0,0,0,1,0,0,0,0,0,0,0,0,
115,0,17,115,119886,119925,119925,119957,119957,0,0,0,0,1,0,0,0,119957,120057,0,120057,120088,
116,0,16,116,120091,121112,121112,121297,121297,0,0,1,1,0,0,0,0,121297,121397,0,121397,121439,
117,0,15,117,121442,122470,122470,122543,122543,0,0,1,0,1,0,0,0,122543,122643,0,122643,122665,
118,0,13,118,122668,123769,123769,123972,123972,0,0,1,1,0,0,0,0,123972,124072,0,124072,124122,
119,0,8,119,124125,125247,125247,125438,125438,0,0,1,0,1,0,0,0,125438,125538,0,125538,125577,
120,1,10,120,125580,126650,126650,126683,0,126683,0,0,0,1,0,0,0,0,0,0,0,0,
121,0,1,121,126986,127041,127041,127067,127067,0,0,0,0,1,0,0,0,127067,127167,0,127167,127330,
122,0,14,122,127333,128240,128240,128419,128419,0,0,2,1,0,0,0,0,128419,128519,0,128519,128571,
123,0,12,123,128574,129598,129598,129638,129638,0,0,0,0,1,0,0,0,129638,129738,0,129738,129760,
124,1,3,124,129763,130715,130715,130749,0,130749,0,0,0,1,0,0,0,0,0,0,0,0,
125,0,14,125,131052,131200,131200,131337,131337,0,0,1,1,0,0,0,0,131337,131437,0,131437,131489,
126,0,5,126,131492,132525,132525,132549,132549,0,0,0,0,1,0,0,0,132549,132649,0,132649,132691,
127,0,2,127,132694,133762,133762,133788,133788,0,0,0,0,1,0,0,0,133788,133888,0,133888,133916,
128,0,15,128,133919,134890,134890,134917,134917,0,0,0,0,1,0,0,0,134917,135017,0,135017,135032,
129,0,1,129,135035,136100,136100,136125,136125,0,0,0,0,1,0,0,0,136125,136225,0,136225,136259,
130,1,14,130,136262,137426,137426,137463,0,137463,0,0,0,1,0,0,0,0,0,0,0,0,
131,0,6,131,137766,137811,137811,137888,137888,0,0,0,1,0,0,0,0,137888,137988,0,137988,138049,
132,0,8,132,138052,139489,139489,139516,139516,0,0,0,0,1,0,0,0,139516,139616,0,139616,139651,
133,1,14,133,139654,140597,140597,140621,0,140621,0,0,0,1,0,0,0,0,0,0,0,0,
134,0,3,134,140924,141002,141002,141056,141056,0,0,0,1,0,0,0,0,141056,141156,0,141156,141261,
135,0,5,135,141264,142153,142153,142178,142178,0,0,0,0,1,0,0,0,142178,142278,0,142278,142312,
136,0,15,136,142315,143339,143339,143363,143363,0,0,0,0,1,0,0,0,143363,143463,0,143463,143490,
137,1,16,137,143493,144540,144540,144575,0,144575,0,0,0,1,0,0,0,0,0,0,0,0,
138,0,2,138,144878,144878,144878,144908,144908,0,0,0,0,1,0,0,0,144908,145008,0,145008,145034,
139,0,6,139,145037,146026,146026,146321,146321,0,0,3,1,0,0,0,0,146321,146421,0,146421,146473,
140,1,10,140,146476,147351,147351,147622,0,147622,0,2,0,1,0,0,0,0,0,0,0,0,
141,0,15,141,147925,148005,148005,148077,148077,0,0,1,0,1,0,0,0,148077,148177,0,148177,148213,
142,1,4,142,148216,149212,149212,149241,0,149241,0,0,0,1,0,0,0,0,0,0,0,0,
143,0,17,143,149544,150743,150743,150771,150771,0,0,0,0,1,0,0,0,150771,150871,0,150871,150930,
144,0,13,144,150933,152716,152716,152776,152776,0,0,0,1,0,0,0,0,152776,152876,0,152876,152948,
145,0,17,145,152951,153836,153836,153906,153906,0,0,0,0,1,0,0,0,153906,154006,0,154006,154031,
146,0,17,146,154034,155003,155003,155031,155031,0,0,0,0,1,0,0,0,155031,155131,0,155131,155145,
147,0,1,147,155148,156076,156076,156103,156103,0,0,0,0,1,0,0,0,156103,156203,0,156203,156230,
148,0,3,148,156233,157217,157217,157428,157428,0,0,2,1,0,0,0,0,157428,157528,0,157528,157576,
149,1,6,149,157579,158526,158526,158723,0,158723,0,0,0,1,0,0,0,0,0,0,0,0,
150,0,2,150,159026,159276,159276,159304,159304,0,0,0,0,1,0,0,0,159304,159404,0,159404,159472,
151,0,2,151,159475,160374,160374,160521,160521,0,0,1,0,1,0,0,0,160521,160621,0,160621,160699,
152,1,6,152,160702,161661,161661,161760,0,161760,0,0,0,1,0,0,0,0,0,0,0,0,
153,0,6,153,162063,162132,162132,162179,162179,0,0,0,1,0,0,0,0,162179,162279,0,162279,162347,
154,0,2,154,162350,163193,163193,163217,163217,0,0,0,0,1,0,0,0,163217,163317,0,163317,163355,
155,0,1,155,163358,164408,164408,164464,164464,0,0,0,0,1,0,0,0,164464,164564,0,164564,164585,
156,0,6,156,164588,166057,166057,166320,166320,0,0,2,1,0,0,0,0,166320,166420,0,166420,166476,
157,1,3,157,166479,167412,167412,167550,0,167550,0,1,0,1,0,0,0,0,0,0,0,0,
158,128,1,158,167853,167926,167926,167951,167951,0,0,0,0,1,0,0,0,167951,168000,0,0,0,
ENDDATA
