STARTDATA
KLIMBIC OUTPUT FILE
MS EXCEL FORMAT
System,No System Name
User,Operant
Date,11-Oct-2019
Time,12:38
Box Index,1
ExptType,0
SessionRecord,36

Session Title,SCB
Protocol Title,grating orientation discrimination with punishment and distractors (bug fixed)
Protocol Description,nose-touch one of the two locations according to stimulus orientation (2AFC) + ignore distractor + punishment for wrong selection
Analysis Ref,CS-101
Dose Details,Index,0
Dose Table Item
n.a.
0
Unassigned
300
Subject Id,SCB_2
DB Ref,SCB_nbk_shaping07
DB Group,-1
Day Table,Image Discrimination Day Table
Duration,168000
Pellet Count,0
Fluid Count,121
Air Puff Count,0
Shock Count,0
F10 Sensor,X(0),
SL Target,1
SL Dummy,2
SS Target,1
SS Dummy,2
SensorTC
S(1),
146,
AutoControl,Index,0,
AC Comment,,T1 - 1T1D (120x120)  VT/HZ = 1:1 (Tc-6, Dc-1,2)
01_cross,02_responsebox,03_mask_060,hz6_060,hz6_080,hz6_100,hz6_120,vt6_060,vt6_080,vt6_100,vt6_120,hz1_120,vt1_120,hz2_120,vt2_120,hz3_120,vt3_120,hz4_120,vt4_120,hz5_120,vt5_120,hz7_120,vt7_120,hz8_120,vt8_120,
Image Discrim Details
Trials,Banked,RptInc,RptMssd,CTLimited,CTLimit,All_Trials,C_Trials,I_Trials,M_Trials,Ex_Crcn_Trials
198,0,0,0,0,1000,1,0,0,0,0,
Trial,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,
T2Mode,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
T2TGType,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
T2TGIndex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T2Freq,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,
T2Ampl,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,
T2Burst,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
T2Period,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
T2Delay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T2ToneCount,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,


Trials

,,,,Stage (4),Stage (4),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (9),Stage (9),Stage (10),Stage (12),Stage (12),
Trial,,Item,TT,,,,,Target,Dummy,Count :-,Count :-,Count :-,Count :-,Count :-,Count :-,Count :-,,,Reward,,,
Ref,Outcome,Index,Index,Entry,Exit,Entry,Exit,Report,Report,W(1),W(2),W(3),W(4),W(5),W(6),W(7),Entry,Exit,Count :-,Entry,Exit,
0,0,1,0,1003,1384,1384,1415,1415,0,0,0,0,1,0,0,0,1415,1505,0,0,0,
1,0,17,1,1508,1818,1818,1843,1843,0,0,0,0,1,0,0,0,1843,1943,0,1943,1944,
2,0,15,2,1947,2332,2332,2356,2356,0,0,0,0,1,0,0,0,2356,2456,0,2456,2506,
3,0,7,3,2509,3017,3017,3041,3041,0,0,0,0,1,0,0,0,3041,3134,0,0,0,
4,0,13,4,3137,4550,4550,4601,4601,0,0,0,1,0,0,0,0,4601,4701,0,4701,4728,
5,2,6,5,4731,5708,5708,6308,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
6,0,2,6,6311,6362,6362,6759,6759,0,0,2,0,1,0,0,0,6759,6859,0,6859,6862,
7,1,14,7,6865,7969,7969,8296,0,8296,0,0,0,1,0,0,0,0,0,0,0,0,
8,0,11,8,8599,8724,8724,8774,8774,0,0,0,0,1,0,0,0,8774,8874,0,8874,8886,
9,0,6,9,8889,10044,10044,10211,10211,0,0,1,1,0,0,0,0,10211,10311,0,10311,10349,
10,0,13,10,10352,11397,11397,11451,11451,0,0,0,1,0,0,0,0,11451,11551,0,11551,11587,
11,0,15,11,11590,12685,12685,12880,12880,0,0,0,0,1,0,0,0,12880,12980,0,12980,13022,
12,1,11,12,13025,14137,14137,14157,0,14157,0,0,1,0,0,0,0,0,0,0,0,0,
13,0,3,13,14460,14705,14705,14753,14753,0,0,0,1,0,0,0,0,14753,14853,0,14853,14895,
14,0,12,14,14898,15894,15894,15927,15927,0,0,0,0,1,0,0,0,15927,16027,0,16027,16042,
15,0,11,15,16045,16978,16978,17143,17143,0,0,0,0,1,0,0,0,17143,17242,0,0,0,
16,0,11,16,17245,17483,17483,17509,17509,0,0,0,0,1,0,0,0,17509,17609,0,17609,17611,
17,0,14,17,17614,18561,18561,18715,18715,0,0,0,1,0,0,0,0,18715,18815,0,18815,18844,
18,0,16,18,18847,20187,20187,20258,20258,0,0,0,1,0,0,0,0,20258,20358,0,20358,20406,
19,0,16,19,20409,21308,21308,21413,21413,0,0,0,1,0,0,0,0,21413,21513,0,21513,21543,
20,0,6,20,21546,22434,22434,22554,22554,0,0,0,1,0,0,0,0,22554,22654,0,22654,22682,
21,0,3,21,22685,23612,23612,23665,23665,0,0,0,1,0,0,0,0,23665,23765,0,23765,23792,
22,0,12,22,23795,24745,24745,24775,24775,0,0,0,0,1,0,0,0,24775,24875,0,24875,24883,
23,0,15,23,24886,25732,25732,25887,25887,0,0,1,0,1,0,0,0,25887,25987,0,25987,25999,
24,0,15,24,26002,26937,26937,26977,26977,0,0,0,0,1,0,0,0,26977,27069,0,0,0,
25,0,1,25,27072,27306,27306,27495,27495,0,0,1,0,1,0,0,0,27495,27593,0,0,0,
26,1,6,26,27596,27825,27825,27852,0,27852,0,0,0,1,0,0,0,0,0,0,0,0,
27,0,8,27,28155,28244,28244,28264,28264,0,0,0,0,1,0,0,0,28264,28364,0,28364,28377,
28,0,8,28,28380,29418,29418,29484,29484,0,0,0,0,1,0,0,0,29484,29577,0,0,0,
29,1,9,29,29580,29792,29792,29822,0,29822,0,0,0,1,0,0,0,0,0,0,0,0,
30,0,12,30,30125,30450,30450,30474,30474,0,0,0,0,1,0,0,0,30474,30574,0,30574,30591,
31,0,9,31,30594,31638,31638,31686,31686,0,0,0,1,0,0,0,0,31686,31786,0,31786,31818,
32,0,16,32,31821,32653,32653,32771,32771,0,0,1,1,0,0,0,0,32771,32871,0,32871,32898,
33,0,15,33,32901,33767,33767,33831,33831,0,0,1,0,1,0,0,0,33831,33931,0,33931,33937,
34,0,9,34,33940,34843,34843,34900,34900,0,0,1,1,0,0,0,0,34900,35000,0,35000,35021,
35,0,4,35,35024,35821,35821,35867,35867,0,0,0,1,0,0,0,0,35867,35967,0,35967,35997,
36,0,2,36,36000,36772,36772,36797,36797,0,0,0,0,1,0,0,0,36797,36897,0,36897,36913,
37,0,12,37,36916,37698,37698,37775,37775,0,0,1,0,1,0,0,0,37775,37875,0,37875,37885,
38,0,12,38,37888,38990,38990,39010,39010,0,0,0,0,1,0,0,0,39010,39110,0,39110,39128,
39,0,15,39,39131,41907,41907,41933,41933,0,0,0,0,1,0,0,0,41933,42033,0,42033,42039,
40,1,4,40,42042,43363,43363,43385,0,43385,0,0,0,1,0,0,0,0,0,0,0,0,
41,0,2,41,43688,43688,43688,43711,43711,0,0,0,0,1,0,0,0,43711,43811,0,43811,43847,
42,0,0,42,43850,44579,44579,44678,44678,0,0,0,1,0,0,0,0,44678,44778,0,44778,44815,
43,0,13,43,44818,45582,45582,45673,45673,0,0,0,1,0,0,0,0,45673,45773,0,45773,45798,
44,0,2,44,45801,46582,46582,46845,46845,0,0,1,0,1,0,0,0,46845,46945,0,46945,46962,
45,0,17,45,46965,47685,47685,47713,47713,0,0,0,0,1,0,0,0,47713,47813,0,47813,47835,
46,0,2,46,47838,48667,48667,48702,48702,0,0,0,0,1,0,0,0,48702,48802,0,48802,48809,
47,1,10,47,48812,49706,49706,49782,0,49782,0,0,0,1,0,0,0,0,0,0,0,0,
48,1,3,48,50085,50374,50374,50474,0,50474,0,0,0,1,0,0,0,0,0,0,0,0,
49,0,5,49,50777,50892,50892,50982,50982,0,0,0,0,1,0,0,0,50982,51082,0,51082,51103,
50,0,0,50,51106,51845,51845,51943,51943,0,0,0,1,0,0,0,0,51943,52043,0,52043,52076,
51,1,16,51,52079,53194,53194,53267,0,53267,0,1,0,1,0,0,0,0,0,0,0,0,
52,0,10,52,53570,53603,53603,53642,53642,0,0,1,1,0,0,0,0,53642,53742,0,53742,53788,
53,0,4,53,53791,54464,54464,54560,54560,0,0,0,1,0,0,0,0,54560,54660,0,54660,54693,
54,0,9,54,54696,55448,55448,55539,55539,0,0,0,1,0,0,0,0,55539,55639,0,55639,55665,
55,0,6,55,55668,56606,56606,56719,56719,0,0,0,1,0,0,0,0,56719,56819,0,56819,56855,
56,0,15,56,56858,57758,57758,57785,57785,0,0,0,0,1,0,0,0,57785,57882,0,0,0,
57,1,4,57,57885,58127,58127,58152,0,58152,0,0,0,1,0,0,0,0,0,0,0,0,
58,0,17,58,58455,58680,58680,58717,58717,0,0,0,0,1,0,0,0,58717,58817,0,58817,58827,
59,0,12,59,58830,59575,59575,59595,59595,0,0,0,0,1,0,0,0,59595,59695,0,59695,59699,
60,0,17,60,59702,60486,60486,60510,60510,0,0,0,0,1,0,0,0,60510,60610,0,60610,60617,
61,0,11,61,60620,61428,61428,61451,61451,0,0,0,0,1,0,0,0,61451,61551,0,61551,61564,
62,0,3,62,61567,62335,62335,62430,62430,0,0,0,1,0,0,0,0,62430,62530,0,62530,62559,
63,0,3,63,62562,63474,63474,63564,63564,0,0,0,1,0,0,0,0,63564,63664,0,63664,63690,
64,0,5,64,63693,64646,64646,64670,64670,0,0,0,0,1,0,0,0,64670,64770,0,64770,64774,
65,0,6,65,64777,65918,65918,65984,65984,0,0,0,1,0,0,0,0,65984,66084,0,66084,66121,
66,0,2,66,66124,67035,67035,67059,67059,0,0,0,0,1,0,0,0,67059,67154,0,0,0,
67,0,0,67,67157,67414,67414,67526,67526,0,0,0,1,0,0,0,0,67526,67626,0,67626,67662,
68,0,1,68,67665,68456,68456,68484,68484,0,0,0,0,1,0,0,0,68484,68583,0,0,0,
69,0,3,69,68586,68806,68806,68916,68916,0,0,1,1,0,0,0,0,68916,69016,0,69016,69055,
70,1,13,70,69058,69861,69861,70045,0,70045,0,0,0,1,0,0,0,0,0,0,0,0,
71,0,8,71,70348,70425,70425,70451,70451,0,0,0,0,1,0,0,0,70451,70551,0,70551,70566,
72,1,13,72,70569,71579,71579,71657,0,71657,0,0,0,1,0,0,0,0,0,0,0,0,
73,0,11,73,71960,72200,72200,72230,72230,0,0,0,0,1,0,0,0,72230,72330,0,72330,72361,
74,0,7,74,72364,73192,73192,73215,73215,0,0,0,0,1,0,0,0,73215,73315,0,73315,73322,
75,0,12,75,73325,74121,74121,74143,74143,0,0,0,0,1,0,0,0,74143,74243,0,74243,74244,
76,0,12,76,74247,75146,75146,75215,75215,0,0,0,0,1,0,0,0,75215,75311,0,0,0,
77,0,17,77,75314,75555,75555,75577,75577,0,0,0,0,1,0,0,0,75577,75677,0,75677,75686,
78,0,17,78,75689,76421,76421,76443,76443,0,0,0,0,1,0,0,0,76443,76543,0,76543,76547,
79,0,12,79,76550,77499,77499,77523,77523,0,0,0,0,1,0,0,0,77523,77623,0,77623,77639,
80,1,9,80,77642,78421,78421,78443,0,78443,0,0,0,1,0,0,0,0,0,0,0,0,
81,1,10,81,78746,78751,78751,78771,0,78771,0,0,0,1,0,0,0,0,0,0,0,0,
82,0,7,82,79074,79138,79138,79164,79164,0,0,0,0,1,0,0,0,79164,79264,0,79264,79281,
83,1,3,83,79284,80037,80037,80057,0,80057,0,0,0,1,0,0,0,0,0,0,0,0,
84,0,10,84,80360,80409,80409,80466,80466,0,0,0,1,0,0,0,0,80466,80566,0,80566,80602,
85,0,16,85,80605,81408,81408,81563,81563,0,0,0,1,0,0,0,0,81563,81663,0,81663,81701,
86,0,13,86,81704,82433,82433,82534,82534,0,0,0,1,0,0,0,0,82534,82634,0,82634,82666,
87,1,4,87,82669,83444,83444,83541,0,83541,0,1,0,1,0,0,0,0,0,0,0,0,
88,1,9,88,83844,83979,83979,84002,0,84002,0,0,0,1,0,0,0,0,0,0,0,0,
89,1,6,89,84305,84644,84644,84803,0,84803,0,1,0,1,0,0,0,0,0,0,0,0,
90,1,16,90,85106,85123,85123,85151,0,85151,0,0,0,1,0,0,0,0,0,0,0,0,
91,0,7,91,85454,85752,85752,85796,85796,0,0,0,0,1,0,0,0,85796,85896,0,85896,85899,
92,0,0,92,85902,86649,86649,86784,86784,0,0,1,1,0,0,0,0,86784,86884,0,86884,86926,
93,0,16,93,86929,87729,87729,87788,87788,0,0,0,1,0,0,0,0,87788,87888,0,87888,87923,
94,0,1,94,87926,88553,88553,88577,88577,0,0,0,0,1,0,0,0,88577,88677,0,88677,88684,
95,0,7,95,88687,89433,89433,89585,89585,0,0,0,0,1,0,0,0,89585,89685,0,89685,89723,
96,0,17,96,89726,90539,90539,90565,90565,0,0,0,0,1,0,0,0,90565,90665,0,0,0,
97,0,7,97,90668,90927,90927,90952,90952,0,0,0,0,1,0,0,0,90952,91052,0,91052,91064,
98,1,6,98,91067,91925,91925,91947,0,91947,0,0,0,1,0,0,0,0,0,0,0,0,
99,0,14,99,92250,92339,92339,92401,92401,0,0,0,1,0,0,0,0,92401,92501,0,92501,92574,
100,0,7,100,92577,93439,93439,93464,93464,0,0,0,0,1,0,0,0,93464,93564,0,93564,93565,
101,0,15,101,93568,94636,94636,94669,94669,0,0,0,0,1,0,0,0,94669,94769,0,94769,94792,
102,1,10,102,94795,95658,95658,95684,0,95684,0,0,0,1,0,0,0,0,0,0,0,0,
103,0,9,103,95987,96190,96190,96565,96565,0,0,2,1,0,0,0,0,96565,96665,0,96665,96720,
104,0,4,104,96723,97462,97462,97583,97583,0,0,0,1,0,0,0,0,97583,97683,0,97683,97722,
105,1,14,105,97725,98748,98748,98894,0,98894,0,1,0,1,0,0,0,0,0,0,0,0,
106,0,5,106,99197,99256,99256,99279,99279,0,0,0,0,1,0,0,0,99279,99379,0,99379,99388,
107,0,13,107,99391,100261,100261,100362,100362,0,0,0,1,0,0,0,0,100362,100462,0,100462,100499,
108,0,8,108,100502,101346,101346,101370,101370,0,0,0,0,1,0,0,0,101370,101470,0,101470,101477,
109,0,14,109,101480,102320,102320,102411,102411,0,0,0,1,0,0,0,0,102411,102511,0,102511,102549,
110,0,14,110,102552,103450,103450,103589,103589,0,0,0,1,0,0,0,0,103589,103689,0,103689,103740,
111,1,6,111,103743,104700,104700,104725,0,104725,0,0,0,1,0,0,0,0,0,0,0,0,
112,0,4,112,105028,105035,105035,105097,105097,0,0,0,1,0,0,0,0,105097,105197,0,105197,105235,
113,0,10,113,105238,106077,106077,106266,106266,0,0,1,1,0,0,0,0,106266,106366,0,106366,106408,
114,0,9,114,106411,107232,107232,107412,107412,0,0,0,1,0,0,0,0,107412,107512,0,107512,107550,
115,0,8,115,107553,108387,108387,108414,108414,0,0,0,0,1,0,0,0,108414,108514,0,108514,108527,
116,0,2,116,108530,109438,109438,109462,109462,0,0,0,0,1,0,0,0,109462,109562,0,109562,109581,
117,0,5,117,109584,110403,110403,110430,110430,0,0,0,0,1,0,0,0,110430,110530,0,110530,110538,
118,0,17,118,110541,111444,111444,111467,111467,0,0,0,0,1,0,0,0,111467,111567,0,111567,111579,
119,0,16,119,111582,112576,112576,112643,112643,0,0,0,1,0,0,0,0,112643,112743,0,112743,112786,
120,0,1,120,112789,113672,113672,113707,113707,0,0,0,0,1,0,0,0,113707,113807,0,113807,113829,
121,0,16,121,113832,114720,114720,114906,114906,0,0,1,1,0,0,0,0,114906,115006,0,115006,115046,
122,0,9,122,115049,116012,116012,116181,116181,0,0,1,1,0,0,0,0,116181,116281,0,116281,116329,
123,0,0,123,116332,117344,117344,117485,117485,0,0,1,1,0,0,0,0,117485,117585,0,117585,117632,
124,0,8,124,117635,118502,118502,118536,118536,0,0,0,0,1,0,0,0,118536,118636,0,118636,118653,
125,0,13,125,118656,119694,119694,119837,119837,0,0,1,1,0,0,0,0,119837,119937,0,119937,119982,
126,0,14,126,119985,120796,120796,121016,121016,0,0,2,1,0,0,0,0,121016,121116,0,121116,121164,
127,1,16,127,121167,122045,122045,122294,0,122294,0,2,0,1,0,0,0,0,0,0,0,0,
128,1,5,128,122597,122644,122644,122671,0,122671,0,0,1,0,0,0,0,0,0,0,0,0,
129,0,0,129,122974,123006,123006,123079,123079,0,0,0,1,0,0,0,0,123079,123179,0,123179,123240,
130,0,5,130,123243,124051,124051,124077,124077,0,0,0,0,1,0,0,0,124077,124177,0,124177,124188,
131,0,13,131,124191,125236,125236,125299,125299,0,0,1,1,0,0,0,0,125299,125399,0,125399,125453,
132,0,1,132,125456,126211,126211,126234,126234,0,0,0,0,1,0,0,0,126234,126334,0,126334,126354,
133,1,0,133,126357,127125,127125,127156,0,127156,0,1,0,1,0,0,0,0,0,0,0,0,
134,0,0,134,127459,127557,127557,127726,127726,0,0,0,1,0,0,0,0,127726,127826,0,127826,127890,
135,0,13,135,127893,128585,128585,128719,128719,0,0,1,1,0,0,0,0,128719,128819,0,128819,128885,
136,0,17,136,128888,129598,129598,129623,129623,0,0,0,0,1,0,0,0,129623,129723,0,129723,129737,
137,1,9,137,129740,130496,130496,130521,0,130521,0,0,0,1,0,0,0,0,0,0,0,0,
138,0,11,138,130824,130948,130948,130972,130972,0,0,0,0,1,0,0,0,130972,131072,0,131072,131083,
139,1,3,139,131086,131999,131999,132026,0,132026,0,0,0,1,0,0,0,0,0,0,0,0,
140,0,10,140,132329,132353,132353,132763,132763,0,0,2,1,0,0,0,0,132763,132863,0,132863,132989,
141,0,7,141,132992,133880,133880,133908,133908,0,0,1,0,1,0,0,0,133908,134008,0,134008,134024,
142,0,8,142,134027,134904,134904,134934,134934,0,0,0,0,1,0,0,0,134934,135034,0,135034,135053,
143,0,7,143,135056,136132,136132,136158,136158,0,0,0,0,1,0,0,0,136158,136258,0,136258,136280,
144,0,17,144,136283,137872,137872,137892,137892,0,0,0,0,1,0,0,0,137892,137992,0,137992,138015,
145,0,11,145,138018,139161,139161,139191,139191,0,0,0,0,1,0,0,0,139191,139291,0,139291,139313,
146,1,6,146,139316,140359,140359,140537,0,140537,0,1,0,1,0,0,0,0,0,0,0,0,
147,0,1,147,140840,140933,140933,140957,140957,0,0,0,0,1,0,0,0,140957,141057,0,141057,141083,
148,0,2,148,141086,142408,142408,142433,142433,0,0,0,0,1,0,0,0,142433,142533,0,142533,142558,
149,0,1,149,142561,151219,151219,151250,151250,0,0,0,0,1,0,0,0,151250,151350,0,151350,151397,
150,1,10,150,151400,152658,152658,152787,0,152787,0,0,0,1,0,0,0,0,0,0,0,0,
151,0,4,151,153090,153192,153192,153382,153382,0,0,0,1,0,0,0,0,153382,153482,0,153482,153573,
152,0,3,152,153576,154976,154976,155145,155145,0,0,0,1,0,0,0,0,155145,155245,0,155245,155300,
153,0,1,153,155303,156624,156624,157104,157104,0,0,0,0,1,0,0,0,157104,157204,0,157204,157233,
154,0,2,154,157236,158267,158267,158293,158293,0,0,0,0,1,0,0,0,158293,158393,0,158393,158422,
155,0,5,155,158425,159359,159359,159425,159425,0,0,0,0,1,0,0,0,159425,159525,0,159525,159535,
156,0,17,156,159538,160447,160447,160627,160627,0,0,0,0,1,0,0,0,160627,160727,0,160727,160737,
157,0,15,157,160740,161696,161696,161819,161819,0,0,0,0,1,0,0,0,161819,161919,0,161919,161940,
158,0,8,158,161943,163103,163103,163128,163128,0,0,0,0,1,0,0,0,163128,163228,0,163228,163365,
159,0,10,159,163368,164199,164199,164306,164306,0,0,0,1,0,0,0,0,164306,164406,0,164406,164459,
160,1,16,160,164462,165352,165352,165498,0,165498,0,0,0,1,0,0,0,0,0,0,0,0,
