STARTDATA
KLIMBIC OUTPUT FILE
MS EXCEL FORMAT
System,No System Name
User,Operant
Date,28-Oct-2019
Time,12:38
Box Index,1
ExptType,0
SessionRecord,52

Session Title,SCB
Protocol Title,grating orientation discrimination with punishment and distractors (bug fixed)
Protocol Description,nose-touch one of the two locations according to stimulus orientation (2AFC) + ignore distractor + punishment for wrong selection
Analysis Ref,CS-101
Dose Details,Index,0
Dose Table Item
n.a.
0
Unassigned
300
Subject Id,SCB_2
DB Ref,SCB_nbk_shaping07
DB Group,-1
Day Table,Image Discrimination Day Table
Duration,168000
Pellet Count,0
Fluid Count,123
Air Puff Count,0
Shock Count,0
F10 Sensor,X(0),
SL Target,1
SL Dummy,2
SS Target,1
SS Dummy,2
SensorTC
S(1),
152,
AutoControl,Index,0,
AC Comment,,T1 - 1T1D (120x120)  VT/HZ = 1:1 (Tc-6, Dc-1-3)
01_cross,02_responsebox,03_mask_060,hz6_060,hz6_080,hz6_100,hz6_120,vt6_060,vt6_080,vt6_100,vt6_120,hz1_120,vt1_120,hz2_120,vt2_120,hz3_120,vt3_120,hz4_120,vt4_120,hz5_120,vt5_120,hz7_120,vt7_120,hz8_120,vt8_120,
Image Discrim Details
Trials,Banked,RptInc,RptMssd,CTLimited,CTLimit,All_Trials,C_Trials,I_Trials,M_Trials,Ex_Crcn_Trials
192,0,0,0,0,1000,1,0,0,0,0,
Trial,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,
T1Period,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
T1Delay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T1ToneCount,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
T2Mode,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
T2TGType,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
T2TGIndex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T2Freq,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,
T2Ampl,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,
T2Burst,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
T2Period,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
T2Delay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T2ToneCount,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,


Trials

,,,,Stage (4),Stage (4),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (9),Stage (9),Stage (10),Stage (12),Stage (12),
Trial,,Item,TT,,,,,Target,Dummy,Count :-,Count :-,Count :-,Count :-,Count :-,Count :-,Count :-,,,Reward,,,
Ref,Outcome,Index,Index,Entry,Exit,Entry,Exit,Report,Report,W(1),W(2),W(3),W(4),W(5),W(6),W(7),Entry,Exit,Count :-,Entry,Exit,
0,1,4,0,1003,1126,1126,1197,0,1197,0,0,0,1,0,0,0,0,0,0,0,0,
1,1,9,1,1500,1951,1951,2075,0,2075,0,0,0,1,0,0,0,0,0,0,0,0,
2,0,23,2,2378,2489,2489,2535,2535,0,0,0,0,1,0,0,0,2535,2629,0,0,0,
3,0,3,3,2632,3047,3047,3087,3087,0,0,0,1,0,0,0,0,3087,3187,0,3187,3216,
4,1,10,4,3219,3948,3948,4011,0,4011,0,0,0,1,0,0,0,0,0,0,0,0,
5,0,23,5,4314,4372,4372,4393,4393,0,0,0,0,1,0,0,0,4393,4493,0,4493,4509,
6,1,10,6,4512,6032,6032,6061,0,6061,0,0,0,1,0,0,0,0,0,0,0,0,
7,0,23,7,6364,6877,6877,6899,6899,0,0,0,0,1,0,0,0,6899,6997,0,0,0,
8,0,8,8,7000,7323,7323,7346,7346,0,0,0,0,1,0,0,0,7346,7442,0,0,0,
9,0,9,9,7445,7882,7882,7938,7938,0,0,0,1,0,0,0,0,7938,8038,0,8038,8071,
10,0,21,10,8074,9098,9098,9120,9120,0,0,0,0,1,0,0,0,9120,9220,0,9220,9226,
11,0,4,11,9229,10236,10236,10342,10342,0,0,2,1,0,0,0,0,10342,10442,0,10442,10471,
12,0,8,12,10474,11455,11455,11475,11475,0,0,0,0,1,0,0,0,11475,11575,0,11575,11579,
13,0,16,13,11582,13124,13124,13177,13177,0,0,0,1,0,0,0,0,13177,13277,0,13277,13313,
14,0,11,14,13316,14280,14280,14303,14303,0,0,0,0,1,0,0,0,14303,14403,0,14403,14462,
15,0,7,15,14465,15589,15589,15611,15611,0,0,0,0,1,0,0,0,15611,15711,0,15711,15774,
16,0,23,16,15777,16664,16664,16683,16683,0,0,0,0,1,0,0,0,16683,16783,0,16783,16810,
17,0,15,17,16813,17786,17786,17809,17809,0,0,0,0,1,0,0,0,17809,17909,0,17909,17968,
18,0,0,18,17971,18975,18975,19031,19031,0,0,0,1,0,0,0,0,19031,19131,0,19131,19164,
19,0,3,19,19167,20109,20109,20153,20153,0,0,0,1,0,0,0,0,20153,20253,0,20253,20322,
20,0,19,20,20325,21224,21224,21278,21278,0,0,0,1,0,0,0,0,21278,21378,0,21378,21431,
21,0,14,21,21434,22438,22438,22488,22488,0,0,0,1,0,0,0,0,22488,22588,0,22588,22647,
22,0,2,22,22650,23538,23538,23560,23560,0,0,0,0,1,0,0,0,23560,23660,0,23660,23663,
23,0,16,23,23666,24575,24575,24620,24620,0,0,0,1,0,0,0,0,24620,24720,0,24720,24801,
24,0,20,24,24804,25692,25692,25744,25744,0,0,0,1,0,0,0,0,25744,25844,0,25844,25878,
25,0,4,25,25881,26797,26797,26855,26855,0,0,0,1,0,0,0,0,26855,26955,0,26955,26994,
26,0,2,26,26997,27940,27940,27961,27961,0,0,0,0,1,0,0,0,27961,28061,0,28061,28065,
27,0,11,27,28068,28988,28988,29011,29011,0,0,0,0,1,0,0,0,29011,29111,0,29111,29195,
28,0,23,28,29198,30083,30083,30100,30100,0,0,0,0,1,0,0,0,30100,30200,0,30200,30239,
29,1,20,29,30242,31255,31255,31273,0,31273,0,0,0,1,0,0,0,0,0,0,0,0,
30,0,12,30,31576,31606,31606,31624,31624,0,0,0,0,1,0,0,0,31624,31724,0,31724,31732,
31,0,12,31,31735,32776,32776,32805,32805,0,0,0,0,1,0,0,0,32805,32898,0,0,0,
32,0,12,32,32901,33196,33196,33217,33217,0,0,0,0,1,0,0,0,33217,33317,0,33317,33320,
33,0,23,33,33323,34375,34375,34394,34394,0,0,0,0,1,0,0,0,34394,34494,0,34494,34504,
34,0,18,34,34507,35473,35473,35493,35493,0,0,0,0,1,0,0,0,35493,35593,0,35593,35600,
35,0,12,35,35603,36621,36621,36639,36639,0,0,0,0,1,0,0,0,36639,36739,0,36739,36752,
36,0,16,36,36755,37673,37673,37755,37755,0,0,1,1,0,0,0,0,37755,37855,0,37855,37886,
37,0,22,37,37889,38836,38836,38915,38915,0,0,1,1,0,0,0,0,38915,39015,0,39015,39050,
38,0,11,38,39053,39982,39982,40002,40002,0,0,0,0,1,0,0,0,40002,40102,0,40102,40109,
39,0,8,39,40112,41036,41036,41059,41059,0,0,0,0,1,0,0,0,41059,41159,0,41159,41251,
40,1,13,40,41254,42193,42193,42221,0,42221,0,0,0,1,0,0,0,0,0,0,0,0,
41,1,20,41,42524,43448,43448,43518,0,43518,0,0,0,1,0,0,0,0,0,0,0,0,
42,0,12,42,43821,44133,44133,44153,44153,0,0,0,0,1,0,0,0,44153,44253,0,44253,44259,
43,0,10,43,44262,45313,45313,45402,45402,0,0,0,1,0,0,0,0,45402,45502,0,45502,45530,
44,1,9,44,45533,46445,46445,46467,0,46467,0,0,0,1,0,0,0,0,0,0,0,0,
45,0,17,45,46770,46787,46787,46807,46807,0,0,0,0,1,0,0,0,46807,46907,0,46907,46921,
46,0,19,46,46924,47861,47861,47942,47942,0,0,0,1,0,0,0,0,47942,48042,0,48042,48069,
47,0,5,47,48072,49003,49003,49027,49027,0,0,0,0,1,0,0,0,49027,49126,0,0,0,
48,1,19,48,49129,49399,49399,49428,0,49428,0,0,0,1,0,0,0,0,0,0,0,0,
49,0,15,49,49731,49865,49865,49889,49889,0,0,0,0,1,0,0,0,49889,49989,0,49989,50003,
50,1,10,50,50006,50934,50934,50958,0,50958,0,0,0,1,0,0,0,0,0,0,0,0,
51,1,20,51,51261,51773,51773,51801,0,51801,0,0,0,1,0,0,0,0,0,0,0,0,
52,1,22,52,52104,52137,52137,52196,0,52196,0,1,0,1,0,0,0,0,0,0,0,0,
53,1,14,53,52499,52584,52584,52611,0,52611,0,0,0,1,0,0,0,0,0,0,0,0,
54,0,14,54,52914,53135,53135,53197,53197,0,0,0,1,0,0,0,0,53197,53297,0,53297,53339,
55,0,17,55,53342,54236,54236,54259,54259,0,0,0,0,1,0,0,0,54259,54359,0,54359,54364,
56,0,1,56,54367,55338,55338,55358,55358,0,0,0,0,1,0,0,0,55358,55458,0,55458,55465,
57,1,13,57,55468,56377,56377,56401,0,56401,0,0,0,1,0,0,0,0,0,0,0,0,
58,0,17,58,56704,57735,57735,57756,57756,0,0,0,0,1,0,0,0,57756,57856,0,57856,57872,
59,0,15,59,57875,58819,58819,58840,58840,0,0,0,0,1,0,0,0,58840,58940,0,58940,58949,
60,0,2,60,58952,59904,59904,59927,59927,0,0,0,0,1,0,0,0,59927,60027,0,60027,60054,
61,0,18,61,60057,60943,60943,60966,60966,0,0,0,0,1,0,0,0,60966,61066,0,61066,61073,
62,1,22,62,61076,62157,62157,62175,0,62175,0,0,0,1,0,0,0,0,0,0,0,0,
63,0,11,63,62478,62532,62532,62557,62557,0,0,0,0,1,0,0,0,62557,62657,0,62657,62823,
64,0,20,64,62826,63896,63896,63944,63944,0,0,0,1,0,0,0,0,63944,64044,0,64044,64084,
65,0,3,65,64087,65153,65153,65237,65237,0,0,0,1,0,0,0,0,65237,65337,0,65337,65367,
66,0,7,66,65370,66327,66327,66349,66349,0,0,0,0,1,0,0,0,66349,66449,0,66449,66458,
67,0,4,67,66461,67454,67454,67540,67540,0,0,1,1,0,0,0,0,67540,67640,0,67640,67678,
68,0,0,68,67681,68751,68751,68869,68869,0,0,1,1,0,0,0,0,68869,68969,0,68969,69005,
69,1,19,69,69008,70141,70141,70165,0,70165,0,0,0,1,0,0,0,0,0,0,0,0,
70,0,8,70,70468,70495,70495,70519,70519,0,0,0,0,1,0,0,0,70519,70619,0,70619,70655,
71,0,22,71,70658,71790,71790,71854,71854,0,0,0,1,0,0,0,0,71854,71954,0,71954,72044,
72,0,5,72,72047,73113,73113,73140,73140,0,0,0,0,1,0,0,0,73140,73240,0,73240,73243,
73,1,6,73,73246,74316,74316,74338,0,74338,0,0,0,1,0,0,0,0,0,0,0,0,
74,0,7,74,74641,74692,74692,74723,74723,0,0,0,0,1,0,0,0,74723,74823,0,74823,74857,
75,1,0,75,74860,75925,75925,75949,0,75949,0,0,0,1,0,0,0,0,0,0,0,0,
76,0,18,76,76252,76289,76289,76318,76318,0,0,0,0,1,0,0,0,76318,76418,0,76418,76427,
77,1,20,77,76430,77521,77521,77547,0,77547,0,0,0,1,0,0,0,0,0,0,0,0,
78,0,9,78,77850,77851,77851,77909,77909,0,0,0,1,0,0,0,0,77909,78009,0,78009,78071,
79,1,14,79,78074,79498,79498,79530,0,79530,0,0,0,1,0,0,0,0,0,0,0,0,
80,0,3,80,79833,79848,79848,79888,79888,0,0,0,1,0,0,0,0,79888,79988,0,79988,80034,
81,0,5,81,80037,81054,81054,81080,81080,0,0,0,0,1,0,0,0,81080,81180,0,81180,81184,
82,0,21,82,81187,82329,82329,82353,82353,0,0,0,0,1,0,0,0,82353,82453,0,82453,82469,
83,0,1,83,82472,83551,83551,83572,83572,0,0,0,0,1,0,0,0,83572,83672,0,83672,83676,
84,0,14,84,83679,84761,84761,84813,84813,0,0,0,1,0,0,0,0,84813,84913,0,84913,84986,
85,0,22,85,84989,86103,86103,86219,86219,0,0,0,1,0,0,0,0,86219,86319,0,86319,86354,
86,0,5,86,86357,87342,87342,87368,87368,0,0,0,0,1,0,0,0,87368,87468,0,87468,87475,
87,0,18,87,87478,88975,88975,88997,88997,0,0,0,0,1,0,0,0,88997,89097,0,89097,89100,
88,0,16,88,89103,90199,90199,90287,90287,0,0,0,1,0,0,0,0,90287,90387,0,90387,90435,
89,0,18,89,90438,91709,91709,91732,91732,0,0,0,0,1,0,0,0,91732,91832,0,91832,91839,
90,0,1,90,91842,92954,92954,92981,92981,0,0,0,0,1,0,0,0,92981,93081,0,93081,93174,
91,1,6,91,93177,94331,94331,94347,0,94347,0,0,0,1,0,0,0,0,0,0,0,0,
92,1,3,92,94650,94824,94824,94848,0,94848,0,0,0,1,0,0,0,0,0,0,0,0,
93,0,15,93,95151,95644,95644,95676,95676,0,0,0,0,1,0,0,0,95676,95776,0,95776,95783,
94,0,9,94,95786,96862,96862,96971,96971,0,0,0,1,0,0,0,0,96971,97071,0,97071,97105,
95,0,11,95,97108,98080,98080,98101,98101,0,0,0,0,1,0,0,0,98101,98201,0,98201,98218,
96,0,5,96,98221,99250,99250,99276,99276,0,0,0,0,1,0,0,0,99276,99376,0,99376,99388,
97,0,8,97,99391,100374,100374,100395,100395,0,0,0,0,1,0,0,0,100395,100495,0,100495,100504,
98,0,8,98,100507,101544,101544,101567,101567,0,0,0,0,1,0,0,0,101567,101667,0,101667,101696,
99,0,19,99,101699,102813,102813,102932,102932,0,0,0,1,0,0,0,0,102932,103032,0,103032,103073,
100,0,4,100,103076,104700,104700,104722,104722,0,0,0,1,0,0,0,0,104722,104822,0,104822,104873,
101,0,5,101,104876,105654,105654,105684,105684,0,0,0,0,1,0,0,0,105684,105784,0,105784,105791,
102,0,21,102,105794,106670,106670,106698,106698,0,0,0,0,1,0,0,0,106698,106798,0,106798,106803,
103,0,9,103,106806,107848,107848,107947,107947,0,0,0,1,0,0,0,0,107947,108047,0,108047,108094,
104,0,2,104,108097,109036,109036,109057,109057,0,0,0,0,1,0,0,0,109057,109157,0,109157,109374,
105,0,13,105,109377,110291,110291,110335,110335,0,0,0,1,0,0,0,0,110335,110435,0,110435,110506,
106,0,21,106,110509,111794,111794,111824,111824,0,0,0,0,1,0,0,0,111824,111924,0,111924,111940,
107,0,18,107,111943,112696,112696,112723,112723,0,0,0,0,1,0,0,0,112723,112823,0,112823,112826,
108,0,6,108,112829,113564,113564,113617,113617,0,0,0,1,0,0,0,0,113617,113717,0,113717,113791,
109,0,22,109,113794,114542,114542,114599,114599,0,0,1,1,0,0,0,0,114599,114699,0,114699,114735,
110,0,7,110,114738,115671,115671,115694,115694,0,0,0,0,1,0,0,0,115694,115794,0,115794,115804,
111,0,21,111,115807,116709,116709,116730,116730,0,0,0,0,1,0,0,0,116730,116830,0,116830,116833,
112,0,19,112,116836,117741,117741,117785,117785,0,0,0,1,0,0,0,0,117785,117885,0,117885,117920,
113,0,1,113,117923,118990,118990,119014,119014,0,0,0,0,1,0,0,0,119014,119114,0,119114,119185,
114,1,9,114,119188,120239,120239,120256,0,120256,0,0,0,1,0,0,0,0,0,0,0,0,
115,0,21,115,120559,120616,120616,120634,120634,0,0,0,0,1,0,0,0,120634,120734,0,120734,120825,
116,0,2,116,120828,121738,121738,121763,121763,0,0,0,0,1,0,0,0,121763,121863,0,121863,121871,
117,0,15,117,121874,123261,123261,123281,123281,0,0,0,0,1,0,0,0,123281,123381,0,123381,123392,
118,0,12,118,123395,124701,124701,124725,124725,0,0,0,0,1,0,0,0,124725,124825,0,124825,124869,
119,0,6,119,124872,125942,125942,126026,126026,0,0,0,1,0,0,0,0,126026,126126,0,126126,126169,
120,0,10,120,126172,127203,127203,127345,127345,0,0,1,1,0,0,0,0,127345,127445,0,127445,127482,
121,0,11,121,127485,128655,128655,128680,128680,0,0,0,0,1,0,0,0,128680,128780,0,128780,128790,
122,1,13,122,128793,129974,129974,129994,0,129994,0,0,0,1,0,0,0,0,0,0,0,0,
123,0,13,123,130297,130331,130331,130382,130382,0,0,0,1,0,0,0,0,130382,130482,0,130482,130577,
124,0,21,124,130580,131579,131579,131600,131600,0,0,0,0,1,0,0,0,131600,131700,0,131700,131727,
125,0,6,125,131730,132751,132751,132802,132802,0,0,0,1,0,0,0,0,132802,132902,0,132902,132946,
126,0,17,126,132949,133990,133990,134017,134017,0,0,0,0,1,0,0,0,134017,134117,0,134117,134120,
127,0,23,127,134123,135107,135107,135127,135127,0,0,0,0,1,0,0,0,135127,135227,0,135227,135280,
128,0,4,128,135283,136362,136362,136466,136466,0,0,1,1,0,0,0,0,136466,136566,0,136566,136613,
129,1,20,129,136616,137676,137676,137694,0,137694,0,0,0,1,0,0,0,0,0,0,0,0,
130,0,1,130,137997,138062,138062,138081,138081,0,0,0,0,1,0,0,0,138081,138181,0,138181,138216,
131,0,15,131,138219,139989,139989,140014,140014,0,0,0,0,1,0,0,0,140014,140114,0,140114,140141,
132,0,1,132,140144,141210,141210,141233,141233,0,0,0,0,1,0,0,0,141233,141333,0,141333,141461,
133,0,8,133,141464,142443,142443,142469,142469,0,0,0,0,1,0,0,0,142469,142569,0,142569,142585,
134,1,22,134,142588,143652,143652,143678,0,143678,0,0,0,1,0,0,0,0,0,0,0,0,
135,0,13,135,143981,144084,144084,144115,144115,0,0,0,1,0,0,0,0,144115,144215,0,144215,144304,
136,0,2,136,144307,145350,145350,145368,145368,0,0,0,0,1,0,0,0,145368,145468,0,145468,145486,
137,0,11,137,145489,146466,146466,146490,146490,0,0,0,0,1,0,0,0,146490,146590,0,146590,146611,
138,0,8,138,146614,147678,147678,147699,147699,0,0,0,0,1,0,0,0,147699,147799,0,147799,147810,
139,0,22,139,147813,149040,149040,149088,149088,0,0,0,1,0,0,0,0,149088,149188,0,149188,149234,
140,0,0,140,149237,150247,150247,150299,150299,0,0,0,1,0,0,0,0,150299,150399,0,150399,150452,
