STARTDATA
KLIMBIC OUTPUT FILE
MS EXCEL FORMAT
System,No System Name
User,Operant
Date,16-Oct-2019
Time,12:59
Box Index,1
ExptType,0
SessionRecord,41

Session Title,SCB
Protocol Title,grating orientation discrimination with punishment and distractors (bug fixed)
Protocol Description,nose-touch one of the two locations according to stimulus orientation (2AFC) + ignore distractor + punishment for wrong selection
Analysis Ref,CS-101
Dose Details,Index,0
Dose Table Item
n.a.
0
Unassigned
300
Subject Id,SCB_2
DB Ref,SCB_nbk_shaping07
DB Group,-1
Day Table,Image Discrimination Day Table
Duration,168000
Pellet Count,0
Fluid Count,114
Air Puff Count,0
Shock Count,0
F10 Sensor,X(0),
SL Target,1
SL Dummy,2
SS Target,1
SS Dummy,2
SensorTC
S(1),
138,
AutoControl,Index,0,
AC Comment,,T1 - 1T1D (120x120)  VT/HZ = 1:1 (Tc-6, Dc-1,2)
01_cross,02_responsebox,03_mask_060,hz6_060,hz6_080,hz6_100,hz6_120,vt6_060,vt6_080,vt6_100,vt6_120,hz1_120,vt1_120,hz2_120,vt2_120,hz3_120,vt3_120,hz4_120,vt4_120,hz5_120,vt5_120,hz7_120,vt7_120,hz8_120,vt8_120,
Image Discrim Details
Trials,Banked,RptInc,RptMssd,CTLimited,CTLimit,All_Trials,C_Trials,I_Trials,M_Trials,Ex_Crcn_Trials
198,0,0,0,0,1000,1,0,0,0,0,
Trial,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,
T1Ampl,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,
T1Burst,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
T1Period,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
T1Delay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T1ToneCount,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
T2Mode,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
T2TGType,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
T2TGIndex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T2Freq,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,
T2Ampl,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,
T2Burst,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
T2Period,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
T2Delay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T2ToneCount,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,


Trials

,,,,Stage (4),Stage (4),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (9),Stage (9),Stage (10),Stage (12),Stage (12),
Trial,,Item,TT,,,,,Target,Dummy,Count :-,Count :-,Count :-,Count :-,Count :-,Count :-,Count :-,,,Reward,,,
Ref,Outcome,Index,Index,Entry,Exit,Entry,Exit,Report,Report,W(1),W(2),W(3),W(4),W(5),W(6),W(7),Entry,Exit,Count :-,Entry,Exit,
0,0,9,0,1003,1286,1286,1346,1346,0,0,1,1,0,0,0,0,1346,1446,0,1446,1471,
1,0,10,1,1474,1791,1791,1831,1831,0,0,0,1,0,0,0,0,1831,1931,0,1931,1945,
2,0,2,2,1948,3239,3239,3269,3269,0,0,0,0,1,0,0,0,3269,3367,0,0,0,
3,1,9,3,3370,3650,3650,3931,0,3931,0,1,0,1,0,0,0,0,0,0,0,0,
4,0,13,4,4234,4411,4411,4611,4611,0,0,1,1,0,0,0,0,4611,4711,0,4711,4749,
5,0,7,5,4752,5703,5703,6223,6223,0,0,1,0,1,0,0,0,6223,6323,0,6323,6363,
6,0,1,6,6366,7857,7857,8059,8059,0,0,1,0,1,0,0,0,8059,8159,0,8159,8172,
7,0,8,7,8175,9148,9148,9319,9319,0,0,0,0,1,0,0,0,9319,9419,0,9419,9438,
8,0,11,8,9441,10376,10376,10397,10397,0,0,0,0,1,0,0,0,10397,10497,0,10497,10509,
9,1,0,9,10512,11952,11952,11973,0,11973,0,0,0,1,0,0,0,0,0,0,0,0,
10,0,14,10,12276,12309,12309,12353,12353,0,0,0,1,0,0,0,0,12353,12453,0,12453,12504,
11,1,9,11,12507,13681,13681,13818,0,13818,0,0,0,1,0,0,0,0,0,0,0,0,
12,0,11,12,14121,14653,14653,14674,14674,0,0,0,0,1,0,0,0,14674,14774,0,14774,14780,
13,0,13,13,14783,15825,15825,15930,15930,0,0,0,1,0,0,0,0,15930,16030,0,16030,16064,
14,0,12,14,16067,16991,16991,17098,17098,0,0,1,0,1,0,0,0,17098,17198,0,17198,17201,
15,0,14,15,17204,18267,18267,18420,18420,0,0,0,1,0,0,0,0,18420,18520,0,18520,18560,
16,0,13,16,18563,19494,19494,19580,19580,0,0,0,1,0,0,0,0,19580,19680,0,19680,19710,
17,0,11,17,19713,20619,20619,20643,20643,0,0,0,0,1,0,0,0,20643,20743,0,20743,20779,
18,0,7,18,20782,21778,21778,21804,21804,0,0,0,0,1,0,0,0,21804,21904,0,21904,21906,
19,1,14,19,21909,22833,22833,22974,0,22974,0,2,0,1,0,0,0,0,0,0,0,0,
20,0,3,20,23277,23323,23323,23368,23368,0,0,0,1,0,0,0,0,23368,23468,0,23468,23505,
21,0,1,21,23508,24452,24452,24479,24479,0,0,0,0,1,0,0,0,24479,24572,0,0,0,
22,0,8,22,24575,24847,24847,24872,24872,0,0,0,0,1,0,0,0,24872,24965,0,0,0,
23,0,1,23,24968,25306,25306,25332,25332,0,0,0,0,1,0,0,0,25332,25429,0,0,0,
24,0,11,24,25432,25723,25723,25745,25745,0,0,0,0,1,0,0,0,25745,25841,0,0,0,
25,1,4,25,25844,26151,26151,26174,0,26174,0,0,0,1,0,0,0,0,0,0,0,0,
26,0,8,26,26477,26762,26762,26790,26790,0,0,0,0,1,0,0,0,26790,26886,0,0,0,
27,1,10,27,26889,27381,27381,27402,0,27402,0,0,0,1,0,0,0,0,0,0,0,0,
28,0,8,28,27705,27708,27708,27737,27737,0,0,0,0,1,0,0,0,27737,27837,0,27837,27842,
29,0,12,29,27845,28915,28915,28938,28938,0,0,0,0,1,0,0,0,28938,29038,0,29038,29042,
30,0,15,30,29045,30063,30063,30275,30275,0,0,0,0,1,0,0,0,30275,30375,0,30375,30390,
31,0,2,31,30393,31300,31300,31322,31322,0,0,0,0,1,0,0,0,31322,31420,0,0,0,
32,0,9,32,31423,31670,31670,31720,31720,0,0,0,1,0,0,0,0,31720,31820,0,31820,31852,
33,0,6,33,31855,32629,32629,32795,32795,0,0,0,1,0,0,0,0,32795,32895,0,32895,32920,
34,0,5,34,32923,33683,33683,33709,33709,0,0,0,0,1,0,0,0,33709,33805,0,0,0,
35,0,8,35,33808,34049,34049,34081,34081,0,0,0,0,1,0,0,0,34081,34175,0,0,0,
36,1,16,36,34178,34428,34428,34453,0,34453,0,0,0,1,0,0,0,0,0,0,0,0,
37,0,13,37,34756,34758,34758,34857,34857,0,0,0,1,0,0,0,0,34857,34957,0,34957,34990,
38,0,15,38,34993,35727,35727,35757,35757,0,0,0,0,1,0,0,0,35757,35852,0,0,0,
39,0,0,39,35855,36109,36109,36213,36213,0,0,0,1,0,0,0,0,36213,36313,0,36313,36346,
40,0,6,40,36349,37226,37226,37276,37276,0,0,0,1,0,0,0,0,37276,37376,0,37376,37411,
41,0,2,41,37414,38296,38296,38319,38319,0,0,0,0,1,0,0,0,38319,38419,0,38419,38446,
42,0,10,42,38449,39395,39395,39446,39446,0,0,0,1,0,0,0,0,39446,39546,0,39546,39570,
43,0,15,43,39573,40569,40569,40593,40593,0,0,0,0,1,0,0,0,40593,40687,0,0,0,
44,0,5,44,40690,40913,40913,40935,40935,0,0,0,0,1,0,0,0,40935,41035,0,41035,41036,
45,0,5,45,41039,41979,41979,42085,42085,0,0,0,0,1,0,0,0,42085,42185,0,42185,42190,
46,0,14,46,42193,43148,43148,43221,43221,0,0,2,1,0,0,0,0,43221,43321,0,43321,43356,
47,0,7,47,43359,44272,44272,44383,44383,0,0,0,0,1,0,0,0,44383,44483,0,44483,44490,
48,0,12,48,44493,45457,45457,45490,45490,0,0,0,0,1,0,0,0,45490,45588,0,0,0,
49,1,0,49,45591,45988,45988,46015,0,46015,0,0,0,1,0,0,0,0,0,0,0,0,
50,0,4,50,46318,46330,46330,46378,46378,0,0,0,1,0,0,0,0,46378,46478,0,46478,46509,
51,0,17,51,46512,47457,47457,47553,47553,0,0,0,0,1,0,0,0,47553,47652,0,0,0,
52,0,6,52,47655,47881,47881,48037,48037,0,0,0,1,0,0,0,0,48037,48137,0,48137,48181,
53,0,16,53,48184,49003,49003,49097,49097,0,0,0,1,0,0,0,0,49097,49197,0,49197,49282,
54,0,11,54,49285,50229,50229,50258,50258,0,0,0,0,1,0,0,0,50258,50358,0,50358,50410,
55,0,5,55,50413,51323,51323,51349,51349,0,0,0,0,1,0,0,0,51349,51449,0,51449,51459,
56,0,14,56,51462,52301,52301,52406,52406,0,0,0,1,0,0,0,0,52406,52506,0,52506,52532,
57,1,3,57,52535,53314,53314,53339,0,53339,0,0,0,1,0,0,0,0,0,0,0,0,
58,0,16,58,53642,53644,53644,53687,53687,0,0,0,1,0,0,0,0,53687,53787,0,53787,53823,
59,0,13,59,53826,54629,54629,54698,54698,0,0,0,1,0,0,0,0,54698,54798,0,54798,54822,
60,1,3,60,54825,55576,55576,55764,0,55764,0,0,0,1,0,0,0,0,0,0,0,0,
61,0,11,61,56067,56118,56118,56181,56181,0,0,1,0,1,0,0,0,56181,56281,0,56281,56293,
62,0,7,62,56296,57357,57357,57382,57382,0,0,0,0,1,0,0,0,57382,57482,0,0,0,
63,0,8,63,57485,57927,57927,57949,57949,0,0,0,0,1,0,0,0,57949,58048,0,0,0,
64,0,7,64,58051,58441,58441,58467,58467,0,0,0,0,1,0,0,0,58467,58567,0,58567,58572,
65,0,13,65,58575,59623,59623,59676,59676,0,0,0,1,0,0,0,0,59676,59776,0,59776,59809,
66,0,10,66,59812,60628,60628,60799,60799,0,0,1,1,0,0,0,0,60799,60899,0,60899,60925,
67,1,14,67,60928,61799,61799,61823,0,61823,0,0,0,1,0,0,0,0,0,0,0,0,
68,0,2,68,62126,62179,62179,62203,62203,0,0,0,0,1,0,0,0,62203,62303,0,62303,62363,
69,0,5,69,62366,63232,63232,63255,63255,0,0,0,0,1,0,0,0,63255,63350,0,0,0,
70,0,0,70,63353,63589,63589,63671,63671,0,0,0,1,0,0,0,0,63671,63771,0,63771,63804,
71,0,16,71,63807,64743,64743,64795,64795,0,0,0,1,0,0,0,0,64795,64895,0,64895,64930,
72,0,14,72,64933,65816,65816,65950,65950,0,0,0,1,0,0,0,0,65950,66050,0,66050,66085,
73,1,14,73,66088,67038,67038,67061,0,67061,0,0,0,1,0,0,0,0,0,0,0,0,
74,0,13,74,67364,67427,67427,67467,67467,0,0,0,1,0,0,0,0,67467,67567,0,67567,67601,
75,0,2,75,67604,68469,68469,68494,68494,0,0,0,0,1,0,0,0,68494,68594,0,68594,68613,
76,0,12,76,68616,69509,69509,69528,69528,0,0,0,0,1,0,0,0,69528,69628,0,69628,69637,
77,0,12,77,69640,70829,70829,70853,70853,0,0,0,0,1,0,0,0,70853,70953,0,70953,70959,
78,1,3,78,70962,71896,71896,71929,0,71929,0,0,0,1,0,0,0,0,0,0,0,0,
79,0,16,79,72232,72370,72370,72426,72426,0,0,0,1,0,0,0,0,72426,72526,0,72526,72572,
80,0,5,80,72575,73441,73441,73464,73464,0,0,0,0,1,0,0,0,73464,73564,0,73564,73573,
81,0,2,81,73576,74543,74543,74566,74566,0,0,0,0,1,0,0,0,74566,74666,0,74666,74667,
82,1,16,82,74670,75820,75820,75845,0,75845,0,0,0,1,0,0,0,0,0,0,0,0,
83,0,15,83,76148,76179,76179,76211,76211,0,0,0,0,1,0,0,0,76211,76311,0,76311,76330,
84,1,4,84,76333,77301,77301,77322,0,77322,0,0,0,1,0,0,0,0,0,0,0,0,
85,0,10,85,77625,77628,77628,77788,77788,0,0,0,1,0,0,0,0,77788,77888,0,77888,77931,
86,1,13,86,77934,78859,78859,78880,0,78880,0,0,0,1,0,0,0,0,0,0,0,0,
87,0,6,87,79183,79225,79225,79330,79330,0,0,0,1,0,0,0,0,79330,79430,0,79430,79467,
88,0,7,88,79470,80391,80391,80409,80409,0,0,0,0,1,0,0,0,80409,80508,0,0,0,
89,0,12,89,80511,80868,80868,80889,80889,0,0,0,0,1,0,0,0,80889,80989,0,80989,80992,
90,1,10,90,80995,82016,82016,82033,0,82033,0,0,0,1,0,0,0,0,0,0,0,0,
91,0,11,91,82336,82388,82388,82410,82410,0,0,0,0,1,0,0,0,82410,82510,0,82510,82709,
92,1,6,92,82712,83489,83489,83510,0,83510,0,0,0,1,0,0,0,0,0,0,0,0,
93,0,12,93,83813,83839,83839,83859,83859,0,0,0,0,1,0,0,0,83859,83959,0,83959,83969,
94,0,6,94,83972,84865,84865,84944,84944,0,0,0,1,0,0,0,0,84944,85044,0,85044,85084,
95,1,0,95,85087,86114,86114,86134,0,86134,0,0,0,1,0,0,0,0,0,0,0,0,
96,0,17,96,86437,86647,86647,86692,86692,0,0,2,0,1,0,0,0,86692,86792,0,86792,86809,
97,0,17,97,86812,87698,87698,87715,87715,0,0,0,0,1,0,0,0,87715,87815,0,87815,87825,
98,0,1,98,87828,88835,88835,88854,88854,0,0,0,0,1,0,0,0,88854,88954,0,88954,88968,
99,1,14,99,88971,89929,89929,89995,0,89995,0,1,0,1,0,0,0,0,0,0,0,0,
100,0,4,100,90298,90347,90347,90407,90407,0,0,0,1,0,0,0,0,90407,90507,0,90507,90558,
101,0,0,101,90561,91452,91452,91552,91552,0,0,1,1,0,0,0,0,91552,91652,0,91652,91689,
102,1,6,102,91692,92727,92727,92751,0,92751,0,0,0,1,0,0,0,0,0,0,0,0,
103,0,13,103,93054,93128,93128,93178,93178,0,0,0,1,0,0,0,0,93178,93278,0,93278,93315,
104,1,9,104,93318,94233,94233,94258,0,94258,0,0,0,1,0,0,0,0,0,0,0,0,
105,0,1,105,94561,94632,94632,94680,94680,0,0,1,0,1,0,0,0,94680,94780,0,94780,94789,
106,0,12,106,94792,95688,95688,95708,95708,0,0,0,0,1,0,0,0,95708,95808,0,95808,95813,
107,0,8,107,95816,96706,96706,96726,96726,0,0,0,0,1,0,0,0,96726,96826,0,96826,96850,
108,0,15,108,96853,97881,97881,97904,97904,0,0,0,0,1,0,0,0,97904,98004,0,98004,98018,
109,0,15,109,98021,99193,99193,99213,99213,0,0,0,0,1,0,0,0,99213,99313,0,99313,99321,
110,0,7,110,99324,100276,100276,100295,100295,0,0,0,0,1,0,0,0,100295,100395,0,100395,100398,
111,1,10,111,100401,101613,101613,101634,0,101634,0,0,0,1,0,0,0,0,0,0,0,0,
112,1,9,112,101937,102047,102047,102067,0,102067,0,0,0,1,0,0,0,0,0,0,0,0,
113,0,16,113,102370,102451,102451,102496,102496,0,0,0,1,0,0,0,0,102496,102596,0,102596,102668,
114,1,0,114,102671,103648,103648,103771,0,103771,0,1,0,1,0,0,0,0,0,0,0,0,
115,0,11,115,104074,104074,104074,104121,104121,0,0,1,0,1,0,0,0,104121,104221,0,104221,104240,
116,0,5,116,104243,105206,105206,105226,105226,0,0,0,0,1,0,0,0,105226,105326,0,105326,105330,
117,0,4,117,105333,106272,106272,106448,106448,0,0,3,1,0,0,0,0,106448,106548,0,106548,106582,
118,0,1,118,106585,107516,107516,107536,107536,0,0,0,0,1,0,0,0,107536,107636,0,107636,107646,
119,1,14,119,107649,108639,108639,108662,0,108662,0,0,0,1,0,0,0,0,0,0,0,0,
120,0,15,120,108965,108991,108991,109016,109016,0,0,0,0,1,0,0,0,109016,109116,0,109116,109138,
121,0,4,121,109141,109968,109968,110067,110067,0,0,0,1,0,0,0,0,110067,110167,0,110167,110211,
122,1,13,122,110214,111072,111072,111096,0,111096,0,0,0,1,0,0,0,0,0,0,0,0,
123,0,9,123,111399,111399,111399,111456,111456,0,0,0,1,0,0,0,0,111456,111556,0,111556,111603,
