STARTDATA
KLIMBIC OUTPUT FILE
MS EXCEL FORMAT
System,No System Name
User,Operant
Date,21-Oct-2019
Time,12:39
Box Index,1
ExptType,0
SessionRecord,47

Session Title,SCB
Protocol Title,grating orientation discrimination with punishment and distractors (bug fixed)
Protocol Description,nose-touch one of the two locations according to stimulus orientation (2AFC) + ignore distractor + punishment for wrong selection
Analysis Ref,CS-101
Dose Details,Index,0
Dose Table Item
n.a.
0
Unassigned
300
Subject Id,SCB_2
DB Ref,SCB_nbk_shaping07
DB Group,-1
Day Table,Image Discrimination Day Table
Duration,168000
Pellet Count,0
Fluid Count,143
Air Puff Count,0
Shock Count,0
F10 Sensor,X(0),
SL Target,1
SL Dummy,2
SS Target,1
SS Dummy,2
SensorTC
S(1),
174,
AutoControl,Index,0,
AC Comment,,T1 - 1T1D (120x120)  VT/HZ = 1:1 (Tc-6, Dc-1-3)
01_cross,02_responsebox,03_mask_060,hz6_060,hz6_080,hz6_100,hz6_120,vt6_060,vt6_080,vt6_100,vt6_120,hz1_120,vt1_120,hz2_120,vt2_120,hz3_120,vt3_120,hz4_120,vt4_120,hz5_120,vt5_120,hz7_120,vt7_120,hz8_120,vt8_120,
Image Discrim Details
Trials,Banked,RptInc,RptMssd,CTLimited,CTLimit,All_Trials,C_Trials,I_Trials,M_Trials,Ex_Crcn_Trials
198,0,0,0,0,1000,1,0,0,0,0,
Trial,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,
T2Mode,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
T2TGType,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
T2TGIndex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T2Freq,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,
T2Ampl,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,
T2Burst,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
T2Period,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
T2Delay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T2ToneCount,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,


Trials

,,,,Stage (4),Stage (4),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (9),Stage (9),Stage (10),Stage (12),Stage (12),
Trial,,Item,TT,,,,,Target,Dummy,Count :-,Count :-,Count :-,Count :-,Count :-,Count :-,Count :-,,,Reward,,,
Ref,Outcome,Index,Index,Entry,Exit,Entry,Exit,Report,Report,W(1),W(2),W(3),W(4),W(5),W(6),W(7),Entry,Exit,Count :-,Entry,Exit,
0,0,17,0,1003,1388,1388,1416,1416,0,0,0,0,1,0,0,0,1416,1516,0,1516,1560,
1,0,15,1,1563,4818,4818,4857,4857,0,0,0,0,1,0,0,0,4857,4957,0,4957,5190,
2,0,15,2,5193,7261,7261,7311,7311,0,0,0,0,1,0,0,0,7311,7411,0,7411,7917,
3,0,1,3,7920,10626,10626,10652,10652,0,0,0,0,1,0,0,0,10652,10752,0,10752,10858,
4,0,14,4,10861,12427,12427,12482,12482,0,0,0,1,0,0,0,0,12482,12582,0,12582,12765,
5,0,15,5,12768,13761,13761,13785,13785,0,0,0,0,1,0,0,0,13785,13885,0,13885,13919,
6,0,8,6,13922,15066,15066,15094,15094,0,0,0,0,1,0,0,0,15094,15194,0,15194,15206,
7,1,13,7,15209,16429,16429,16453,0,16453,0,0,0,1,0,0,0,0,0,0,0,0,
8,0,0,8,16756,17237,17237,17280,17280,0,0,0,1,0,0,0,0,17280,17380,0,17380,17412,
9,0,15,9,17415,18309,18309,18334,18334,0,0,0,0,1,0,0,0,18334,18433,0,0,0,
10,0,9,10,18436,18726,18726,18773,18773,0,0,0,1,0,0,0,0,18773,18873,0,18873,18914,
11,0,16,11,18917,19843,19843,19891,19891,0,0,0,1,0,0,0,0,19891,19991,0,19991,20029,
12,0,2,12,20032,20802,20802,20832,20832,0,0,0,0,1,0,0,0,20832,20932,0,20932,20941,
13,1,10,13,20944,22231,22231,22252,0,22252,0,0,0,1,0,0,0,0,0,0,0,0,
14,0,3,14,22555,23012,23012,23049,23049,0,0,0,1,0,0,0,0,23049,23149,0,23149,23185,
15,0,3,15,23188,23934,23934,23973,23973,0,0,0,1,0,0,0,0,23973,24073,0,24073,24102,
16,0,1,16,24105,24899,24899,24926,24926,0,0,0,0,1,0,0,0,24926,25025,0,0,0,
17,0,7,17,25028,25272,25272,25298,25298,0,0,0,0,1,0,0,0,25298,25398,0,25398,25401,
18,0,11,18,25404,26344,26344,26367,26367,0,0,0,0,1,0,0,0,26367,26467,0,26467,26485,
19,0,10,19,26488,27293,27293,27382,27382,0,0,0,1,0,0,0,0,27382,27482,0,27482,27516,
20,0,4,20,27519,28234,28234,28278,28278,0,0,0,1,0,0,0,0,28278,28378,0,28378,28432,
21,0,14,21,28435,29643,29643,29686,29686,0,0,0,1,0,0,0,0,29686,29786,0,29786,29822,
22,0,13,22,29825,30617,30617,30661,30661,0,0,0,1,0,0,0,0,30661,30761,0,30761,30910,
23,0,4,23,30913,31603,31603,31692,31692,0,0,0,1,0,0,0,0,31692,31792,0,31792,31817,
24,0,4,24,31820,32634,32634,32683,32683,0,0,0,1,0,0,0,0,32683,32783,0,32783,32898,
25,0,2,25,32901,33641,33641,33668,33668,0,0,0,0,1,0,0,0,33668,33765,0,0,0,
26,0,15,26,33768,34102,34102,34139,34139,0,0,1,0,1,0,0,0,34139,34239,0,0,0,
27,0,2,27,34242,34491,34491,34530,34530,0,0,1,0,1,0,0,0,34530,34627,0,0,0,
28,0,0,28,34630,35312,35312,35365,35365,0,0,0,1,0,0,0,0,35365,35465,0,35465,35512,
29,0,9,29,35515,36375,36375,36412,36412,0,0,0,1,0,0,0,0,36412,36512,0,36512,36626,
30,0,13,30,36629,37514,37514,37597,37597,0,0,0,1,0,0,0,0,37597,37697,0,37697,37729,
31,0,12,31,37732,38619,38619,38652,38652,0,0,0,0,1,0,0,0,38652,38752,0,38752,38886,
32,0,4,32,38889,39714,39714,39772,39772,0,0,0,1,0,0,0,0,39772,39872,0,39872,39916,
33,0,12,33,39919,40762,40762,40787,40787,0,0,0,0,1,0,0,0,40787,40887,0,40887,40983,
34,0,6,34,40986,41775,41775,41822,41822,0,0,0,1,0,0,0,0,41822,41922,0,41922,42055,
35,0,17,35,42058,42903,42903,42926,42926,0,0,0,0,1,0,0,0,42926,43026,0,43026,43056,
36,0,7,36,43059,43915,43915,43941,43941,0,0,0,0,1,0,0,0,43941,44041,0,44041,44056,
37,0,5,37,44059,44900,44900,44939,44939,0,0,1,0,1,0,0,0,44939,45039,0,45039,45051,
38,1,9,38,45054,45884,45884,45912,0,45912,0,0,0,1,0,0,0,0,0,0,0,0,
39,1,4,39,46215,46642,46642,46711,0,46711,0,0,0,1,0,0,0,0,0,0,0,0,
40,0,14,40,47014,47130,47130,47175,47175,0,0,0,1,0,0,0,0,47175,47275,0,47275,47311,
41,0,8,41,47314,48144,48144,48174,48174,0,0,0,0,1,0,0,0,48174,48272,0,0,0,
42,0,4,42,48275,48575,48575,48616,48616,0,0,1,1,0,0,0,0,48616,48716,0,48716,48752,
43,0,16,43,48755,49603,49603,49653,49653,0,0,0,1,0,0,0,0,49653,49753,0,49753,49785,
44,0,3,44,49788,50555,50555,50599,50599,0,0,0,1,0,0,0,0,50599,50699,0,50699,50734,
45,0,3,45,50737,51579,51579,51636,51636,0,0,0,1,0,0,0,0,51636,51736,0,51736,51773,
46,0,2,46,51776,52869,52869,52895,52895,0,0,0,0,1,0,0,0,52895,52995,0,52995,53006,
47,1,4,47,53009,53824,53824,53850,0,53850,0,0,0,1,0,0,0,0,0,0,0,0,
48,0,17,48,54153,54224,54224,54248,54248,0,0,0,0,1,0,0,0,54248,54348,0,54348,54349,
49,0,6,49,54352,55175,55175,55224,55224,0,0,0,1,0,0,0,0,55224,55324,0,55324,55360,
50,0,16,50,55363,56164,56164,56211,56211,0,0,0,1,0,0,0,0,56211,56311,0,56311,56344,
51,0,12,51,56347,57224,57224,57255,57255,0,0,0,0,1,0,0,0,57255,57355,0,57355,57364,
52,0,3,52,57367,58199,58199,58244,58244,0,0,0,1,0,0,0,0,58244,58344,0,58344,58382,
53,0,7,53,58385,59164,59164,59187,59187,0,0,0,0,1,0,0,0,59187,59287,0,59287,59290,
54,0,2,54,59293,60093,60093,60122,60122,0,0,0,0,1,0,0,0,60122,60222,0,60222,60226,
55,0,17,55,60229,61013,61013,61037,61037,0,0,0,0,1,0,0,0,61037,61137,0,61137,61138,
56,1,0,56,61141,61976,61976,62096,0,62096,0,1,0,1,0,0,0,0,0,0,0,0,
57,0,5,57,62399,62818,62818,62857,62857,0,0,0,0,1,0,0,0,62857,62957,0,62957,62982,
58,0,13,58,62985,63709,63709,63759,63759,0,0,0,1,0,0,0,0,63759,63859,0,63859,63898,
59,0,4,59,63901,64672,64672,64724,64724,0,0,0,1,0,0,0,0,64724,64824,0,64824,64861,
60,0,12,60,64864,65647,65647,65671,65671,0,0,0,0,1,0,0,0,65671,65771,0,65771,65783,
61,0,8,61,65786,66695,66695,66716,66716,0,0,0,0,1,0,0,0,66716,66816,0,66816,66872,
62,0,8,62,66875,67705,67705,67728,67728,0,0,0,0,1,0,0,0,67728,67828,0,67828,67839,
63,0,11,63,67842,68657,68657,68685,68685,0,0,0,0,1,0,0,0,68685,68785,0,68785,68788,
64,0,6,64,68791,69672,69672,69718,69718,0,0,0,1,0,0,0,0,69718,69818,0,69818,69851,
65,0,10,65,69854,70666,70666,70817,70817,0,0,0,1,0,0,0,0,70817,70917,0,70917,70956,
66,0,2,66,70959,71818,71818,71844,71844,0,0,0,0,1,0,0,0,71844,71944,0,71944,71957,
67,0,1,67,71960,72790,72790,72813,72813,0,0,0,0,1,0,0,0,72813,72913,0,72913,72920,
68,0,14,68,72923,73750,73750,73850,73850,0,0,0,1,0,0,0,0,73850,73950,0,73950,73985,
69,0,14,69,73988,74825,74825,74928,74928,0,0,0,1,0,0,0,0,74928,75028,0,75028,75065,
70,0,6,70,75068,75908,75908,76064,76064,0,0,0,1,0,0,0,0,76064,76164,0,76164,76211,
71,0,11,71,76214,77001,77001,77028,77028,0,0,1,0,1,0,0,0,77028,77128,0,77128,77132,
72,0,7,72,77135,78214,78214,78238,78238,0,0,0,0,1,0,0,0,78238,78338,0,78338,78400,
73,0,14,73,78403,79358,79358,79467,79467,0,0,1,1,0,0,0,0,79467,79567,0,79567,79607,
74,0,14,74,79610,80428,80428,80535,80535,0,0,3,1,0,0,0,0,80535,80635,0,80635,80676,
75,0,11,75,80679,81459,81459,81495,81495,0,0,0,0,1,0,0,0,81495,81595,0,81595,81605,
76,1,4,76,81608,82388,82388,82447,0,82447,0,1,0,1,0,0,0,0,0,0,0,0,
77,0,13,77,82750,82752,82752,82855,82855,0,0,0,1,0,0,0,0,82855,82955,0,82955,82998,
78,0,10,78,83001,83757,83757,83893,83893,0,0,1,1,0,0,0,0,83893,83993,0,83993,84040,
79,0,15,79,84043,84878,84878,84901,84901,0,0,0,0,1,0,0,0,84901,85001,0,85001,85005,
80,1,10,80,85008,85886,85886,85909,0,85909,0,0,0,1,0,0,0,0,0,0,0,0,
81,0,3,81,86212,86216,86216,86260,86260,0,0,0,1,0,0,0,0,86260,86360,0,86360,86396,
82,1,13,82,86399,87158,87158,87195,0,87195,0,0,0,1,0,0,0,0,0,0,0,0,
83,0,15,83,87498,87696,87696,87731,87731,0,0,1,0,1,0,0,0,87731,87831,0,87831,87837,
84,0,16,84,87840,88587,88587,88649,88649,0,0,0,1,0,0,0,0,88649,88749,0,88749,88784,
85,0,7,85,88787,89611,89611,89631,89631,0,0,0,0,1,0,0,0,89631,89731,0,89731,89738,
86,0,17,86,89741,90553,90553,90579,90579,0,0,0,0,1,0,0,0,90579,90679,0,90679,90687,
87,0,7,87,90690,91510,91510,91535,91535,0,0,0,0,1,0,0,0,91535,91635,0,91635,91646,
88,0,8,88,91649,92537,92537,92559,92559,0,0,0,0,1,0,0,0,92559,92658,0,0,0,
89,0,3,89,92661,93027,93027,93153,93153,0,0,1,1,0,0,0,0,93153,93253,0,93253,93292,
90,0,11,90,93295,94034,94034,94058,94058,0,0,0,0,1,0,0,0,94058,94158,0,94158,94168,
91,1,16,91,94171,95033,95033,95189,0,95189,0,1,0,1,0,0,0,0,0,0,0,0,
92,0,9,92,95492,95545,95545,95958,95958,0,0,1,1,0,0,0,0,95958,96058,0,96058,96122,
93,0,5,93,96125,96889,96889,96919,96919,0,0,0,0,1,0,0,0,96919,97019,0,97019,97023,
94,0,11,94,97026,97888,97888,97921,97921,0,0,0,0,1,0,0,0,97921,98021,0,98021,98025,
95,0,5,95,98028,98820,98820,98845,98845,0,0,0,0,1,0,0,0,98845,98945,0,98945,98947,
96,0,5,96,98950,99844,99844,99871,99871,0,0,0,0,1,0,0,0,99871,99971,0,99971,99983,
97,0,16,97,99986,100832,100832,100955,100955,0,0,1,1,0,0,0,0,100955,101055,0,101055,101103,
98,0,7,98,101106,101897,101897,101920,101920,0,0,0,0,1,0,0,0,101920,102020,0,102020,102031,
99,0,2,99,102034,102883,102883,102906,102906,0,0,0,0,1,0,0,0,102906,103006,0,103006,103028,
100,0,8,100,103031,103823,103823,103851,103851,0,0,0,0,1,0,0,0,103851,103951,0,103951,103962,
101,0,15,101,103965,104791,104791,104818,104818,0,0,0,0,1,0,0,0,104818,104918,0,104918,104931,
102,1,0,102,104934,105796,105796,105820,0,105820,0,0,0,1,0,0,0,0,0,0,0,0,
103,0,5,103,106123,106136,106136,106161,106161,0,0,0,0,1,0,0,0,106161,106261,0,106261,106268,
104,0,7,104,106271,107101,107101,107119,107119,0,0,0,0,1,0,0,0,107119,107219,0,107219,107233,
105,0,14,105,107236,108174,108174,108238,108238,0,0,1,1,0,0,0,0,108238,108338,0,108338,108376,
106,0,1,106,108379,109209,109209,109236,109236,0,0,0,0,1,0,0,0,109236,109336,0,109336,109352,
107,0,12,107,109355,110828,110828,110854,110854,0,0,0,0,1,0,0,0,110854,110954,0,110954,110970,
108,0,3,108,110973,111819,111819,111942,111942,0,0,1,1,0,0,0,0,111942,112042,0,112042,112083,
109,0,5,109,112086,113021,113021,113043,113043,0,0,0,0,1,0,0,0,113043,113143,0,113143,113151,
110,0,16,110,113154,114130,114130,114173,114173,0,0,0,1,0,0,0,0,114173,114273,0,114273,114318,
111,0,16,111,114321,115124,115124,115254,115254,0,0,1,1,0,0,0,0,115254,115354,0,115354,115395,
112,0,5,112,115398,116243,116243,116269,116269,0,0,0,0,1,0,0,0,116269,116369,0,116369,116387,
113,0,4,113,116390,117245,117245,117307,117307,0,0,1,1,0,0,0,0,117307,117407,0,117407,117446,
114,0,0,114,117449,118231,118231,118362,118362,0,0,1,1,0,0,0,0,118362,118462,0,118462,118503,
115,0,11,115,118506,119331,119331,119355,119355,0,0,0,0,1,0,0,0,119355,119455,0,119455,119472,
116,0,1,116,119475,120306,120306,120329,120329,0,0,0,0,1,0,0,0,120329,120429,0,120429,120459,
117,0,10,117,120462,121284,121284,121448,121448,0,0,1,1,0,0,0,0,121448,121548,0,121548,121592,
118,0,12,118,121595,122399,122399,122426,122426,0,0,0,0,1,0,0,0,122426,122526,0,122526,122543,
119,0,14,119,122546,123324,123324,123450,123450,0,0,1,1,0,0,0,0,123450,123550,0,123550,123597,
120,0,12,120,123600,124405,124405,124429,124429,0,0,0,0,1,0,0,0,124429,124529,0,124529,124546,
121,0,7,121,124549,125409,125409,125431,125431,0,0,0,0,1,0,0,0,125431,125531,0,125531,125544,
122,0,2,122,125547,126314,126314,126337,126337,0,0,0,0,1,0,0,0,126337,126437,0,126437,126449,
123,1,6,123,126452,127527,127527,127556,0,127556,0,0,0,1,0,0,0,0,0,0,0,0,
124,0,8,124,127859,127876,127876,127907,127907,0,0,0,0,1,0,0,0,127907,128007,0,128007,128045,
125,0,1,125,128048,128864,128864,128886,128886,0,0,0,0,1,0,0,0,128886,128986,0,128986,129027,
126,0,12,126,129030,129860,129860,129884,129884,0,0,0,0,1,0,0,0,129884,129984,0,129984,130054,
127,0,11,127,130057,130862,130862,130884,130884,0,0,0,0,1,0,0,0,130884,130984,0,130984,130997,
128,1,6,128,131000,131867,131867,131894,0,131894,0,0,0,1,0,0,0,0,0,0,0,0,
129,0,10,129,132197,132423,132423,132554,132554,0,0,0,1,0,0,0,0,132554,132654,0,132654,132713,
130,0,1,130,132716,133493,133493,133522,133522,0,0,0,0,1,0,0,0,133522,133622,0,133622,133646,
131,0,2,131,133649,134444,134444,134478,134478,0,0,0,0,1,0,0,0,134478,134578,0,134578,134596,
132,0,0,132,134599,135773,135773,135857,135857,0,0,1,1,0,0,0,0,135857,135957,0,135957,136007,
133,0,9,133,136010,136758,136758,136893,136893,0,0,1,1,0,0,0,0,136893,136993,0,136993,137039,
134,0,11,134,137042,137820,137820,137855,137855,0,0,0,0,1,0,0,0,137855,137955,0,137955,137977,
135,0,1,135,137980,138844,138844,138871,138871,0,0,0,0,1,0,0,0,138871,138971,0,138971,138998,
136,0,6,136,139001,139779,139779,139912,139912,0,0,1,1,0,0,0,0,139912,140012,0,140012,140057,
137,0,5,137,140060,140820,140820,140846,140846,0,0,0,0,1,0,0,0,140846,140946,0,140946,140963,
138,0,1,138,140966,141758,141758,141792,141792,0,0,0,0,1,0,0,0,141792,141892,0,141892,141912,
139,0,8,139,141915,142677,142677,142700,142700,0,0,0,0,1,0,0,0,142700,142800,0,142800,142985,
140,1,0,140,142988,143821,143821,143899,0,143899,0,0,0,1,0,0,0,0,0,0,0,0,
141,0,8,141,144202,144241,144241,144278,144278,0,0,0,0,1,0,0,0,144278,144378,0,144378,144403,
142,0,3,142,144406,145194,145194,145247,145247,0,0,0,1,0,0,0,0,145247,145347,0,145347,145402,
143,0,11,143,145405,146129,146129,146156,146156,0,0,0,0,1,0,0,0,146156,146256,0,146256,146273,
144,0,12,144,146276,147081,147081,147107,147107,0,0,0,0,1,0,0,0,147107,147207,0,147207,147339,
145,0,9,145,147342,148115,148115,148165,148165,0,0,0,1,0,0,0,0,148165,148265,0,148265,148323,
146,0,9,146,148326,149122,149122,149194,149194,0,0,0,1,0,0,0,0,149194,149294,0,149294,149362,
147,1,6,147,149365,150135,150135,150157,0,150157,0,0,0,1,0,0,0,0,0,0,0,0,
148,0,6,148,150460,150936,150936,151037,151037,0,0,1,1,0,0,0,0,151037,151137,0,151137,151210,
149,0,0,149,151213,152000,152000,152080,152080,0,0,1,1,0,0,0,0,152080,152180,0,152180,152229,
150,0,1,150,152232,153129,153129,153158,153158,0,0,0,0,1,0,0,0,153158,153258,0,153258,153425,
151,0,17,151,153428,154315,154315,154341,154341,0,0,0,0,1,0,0,0,154341,154441,0,154441,154470,
152,0,0,152,154473,155305,155305,155445,155445,0,0,1,1,0,0,0,0,155445,155545,0,155545,155598,
153,0,3,153,155601,156365,156365,156424,156424,0,0,0,1,0,0,0,0,156424,156524,0,156524,156579,
154,0,10,154,156582,157302,157302,157363,157363,0,0,1,1,0,0,0,0,157363,157463,0,157463,157516,
155,0,2,155,157519,158261,158261,158290,158290,0,0,0,0,1,0,0,0,158290,158390,0,158390,158424,
156,0,5,156,158427,159219,159219,159246,159246,0,0,0,0,1,0,0,0,159246,159346,0,159346,159381,
157,0,7,157,159384,160190,160190,160220,160220,0,0,0,0,1,0,0,0,160220,160320,0,160320,160432,
158,0,0,158,160435,161181,161181,161248,161248,0,0,0,1,0,0,0,0,161248,161348,0,161348,161403,
159,0,15,159,161406,162257,162257,162281,162281,0,0,0,0,1,0,0,0,162281,162381,0,162381,162398,
