STARTDATA
KLIMBIC OUTPUT FILE
MS EXCEL FORMAT
System,No System Name
User,Operant
Date,17-Oct-2019
Time,12:43
Box Index,1
ExptType,0
SessionRecord,42

Session Title,SCB
Protocol Title,grating orientation discrimination with punishment and distractors (bug fixed)
Protocol Description,nose-touch one of the two locations according to stimulus orientation (2AFC) + ignore distractor + punishment for wrong selection
Analysis Ref,CS-101
Dose Details,Index,0
Dose Table Item
n.a.
0
Unassigned
300
Subject Id,SCB_2
DB Ref,SCB_nbk_shaping07
DB Group,-1
Day Table,Image Discrimination Day Table
Duration,168000
Pellet Count,0
Fluid Count,119
Air Puff Count,0
Shock Count,0
F10 Sensor,X(0),
SL Target,1
SL Dummy,2
SS Target,1
SS Dummy,2
SensorTC
S(1),
133,
AutoControl,Index,0,
AC Comment,,T1 - 1T1D (120x120)  VT/HZ = 1:1 (Tc-6, Dc-1,2)
01_cross,02_responsebox,03_mask_060,hz6_060,hz6_080,hz6_100,hz6_120,vt6_060,vt6_080,vt6_100,vt6_120,hz1_120,vt1_120,hz2_120,vt2_120,hz3_120,vt3_120,hz4_120,vt4_120,hz5_120,vt5_120,hz7_120,vt7_120,hz8_120,vt8_120,
Image Discrim Details
Trials,Banked,RptInc,RptMssd,CTLimited,CTLimit,All_Trials,C_Trials,I_Trials,M_Trials,Ex_Crcn_Trials
198,0,0,0,0,1000,1,0,0,0,0,
Trial,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,
T2Mode,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
T2TGType,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
T2TGIndex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T2Freq,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,
T2Ampl,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,
T2Burst,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
T2Period,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
T2Delay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T2ToneCount,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,


Trials

,,,,Stage (4),Stage (4),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (9),Stage (9),Stage (10),Stage (12),Stage (12),
Trial,,Item,TT,,,,,Target,Dummy,Count :-,Count :-,Count :-,Count :-,Count :-,Count :-,Count :-,,,Reward,,,
Ref,Outcome,Index,Index,Entry,Exit,Entry,Exit,Report,Report,W(1),W(2),W(3),W(4),W(5),W(6),W(7),Entry,Exit,Count :-,Entry,Exit,
0,0,17,0,1003,1341,1341,1365,1365,0,0,0,0,1,0,0,0,1365,1465,0,1465,1469,
1,0,12,1,1472,1859,1859,1882,1882,0,0,0,0,1,0,0,0,1882,1979,0,0,0,
2,0,12,2,1982,2424,2424,2508,2508,0,0,1,0,1,0,0,0,2508,2604,0,0,0,
3,0,14,3,2607,3054,3054,3100,3100,0,0,0,1,0,0,0,0,3100,3200,0,3200,3221,
4,0,7,4,3224,4707,4707,4727,4727,0,0,0,0,1,0,0,0,4727,4823,0,0,0,
5,0,15,5,4826,5132,5132,5164,5164,0,0,0,0,1,0,0,0,5164,5263,0,0,0,
6,0,0,6,5266,5615,5615,5669,5669,0,0,0,1,0,0,0,0,5669,5769,0,5769,5794,
7,1,10,7,5797,6773,6773,6854,0,6854,0,0,0,1,0,0,0,0,0,0,0,0,
8,0,4,8,7157,7263,7263,7315,7315,0,0,0,1,0,0,0,0,7315,7415,0,7415,7458,
9,0,2,9,7461,8343,8343,8456,8456,0,0,0,0,1,0,0,0,8456,8556,0,8556,8558,
10,0,6,10,8561,9650,9650,9842,9842,0,0,1,1,0,0,0,0,9842,9942,0,9942,9982,
11,0,5,11,9985,10990,10990,11019,11019,0,0,0,0,1,0,0,0,11019,11119,0,11119,11148,
12,0,13,12,11151,12116,12116,12208,12208,0,0,0,1,0,0,0,0,12208,12308,0,12308,12337,
13,0,11,13,12340,13320,13320,13471,13471,0,0,1,0,1,0,0,0,13471,13571,0,13571,13577,
14,0,13,14,13580,14780,14780,14876,14876,0,0,0,1,0,0,0,0,14876,14976,0,14976,15008,
15,0,1,15,15011,15893,15893,15925,15925,0,0,0,0,1,0,0,0,15925,16025,0,16025,16027,
16,0,0,16,16030,16988,16988,17102,17102,0,0,0,1,0,0,0,0,17102,17202,0,17202,17231,
17,0,4,17,17234,18294,18294,18412,18412,0,0,0,1,0,0,0,0,18412,18512,0,18512,18546,
18,0,8,18,18549,19633,19633,19661,19661,0,0,0,0,1,0,0,0,19661,19761,0,19761,19803,
19,0,0,19,19806,20672,20672,20778,20778,0,0,0,1,0,0,0,0,20778,20878,0,20878,20904,
20,0,5,20,20907,22004,22004,22033,22033,0,0,0,0,1,0,0,0,22033,22133,0,22133,22146,
21,0,14,21,22149,22966,22966,23026,23026,0,0,0,1,0,0,0,0,23026,23126,0,23126,23188,
22,0,10,22,23191,24096,24096,24251,24251,0,0,0,1,0,0,0,0,24251,24351,0,24351,24374,
23,0,5,23,24377,25238,25238,25279,25279,0,0,0,0,1,0,0,0,25279,25376,0,0,0,
24,0,11,24,25379,25666,25666,25692,25692,0,0,0,0,1,0,0,0,25692,25792,0,25792,25847,
25,0,12,25,25850,26674,26674,26807,26807,0,0,1,0,1,0,0,0,26807,26907,0,26907,26909,
26,0,11,26,26912,27780,27780,27829,27829,0,0,0,0,1,0,0,0,27829,27927,0,0,0,
27,0,2,27,27930,28223,28223,28250,28250,0,0,0,0,1,0,0,0,28250,28350,0,28350,28368,
28,0,7,28,28371,29227,29227,29321,29321,0,0,1,0,1,0,0,0,29321,29421,0,29421,29433,
29,0,11,29,29436,30326,30326,30356,30356,0,0,0,0,1,0,0,0,30356,30454,0,0,0,
30,0,9,30,30457,30713,30713,30808,30808,0,0,0,1,0,0,0,0,30808,30908,0,30908,30957,
31,0,14,31,30960,31913,31913,32013,32013,0,0,0,1,0,0,0,0,32013,32113,0,32113,32147,
32,1,6,32,32150,33001,33001,33024,0,33024,0,0,0,1,0,0,0,0,0,0,0,0,
33,0,2,33,33327,33405,33405,33427,33427,0,0,0,0,1,0,0,0,33427,33527,0,33527,33536,
34,0,1,34,33539,34397,34397,34603,34603,0,0,0,0,1,0,0,0,34603,34703,0,34703,34726,
35,0,3,35,34729,35644,35644,35741,35741,0,0,0,1,0,0,0,0,35741,35841,0,35841,35876,
36,0,16,36,35879,36749,36749,36862,36862,0,0,0,1,0,0,0,0,36862,36962,0,36962,36984,
37,1,10,37,36987,38017,38017,38039,0,38039,0,0,0,1,0,0,0,0,0,0,0,0,
38,0,14,38,38342,38565,38565,38678,38678,0,0,0,1,0,0,0,0,38678,38778,0,38778,38838,
39,0,14,39,38841,39693,39693,39804,39804,0,0,0,1,0,0,0,0,39804,39904,0,39904,39945,
40,1,16,40,39948,40865,40865,40892,0,40892,0,0,0,1,0,0,0,0,0,0,0,0,
41,0,8,41,41195,41294,41294,41324,41324,0,0,0,0,1,0,0,0,41324,41424,0,41424,41434,
42,0,9,42,41437,42324,42324,42449,42449,0,0,1,1,0,0,0,0,42449,42549,0,42549,42589,
43,0,5,43,42592,43420,43420,43449,43449,0,0,0,0,1,0,0,0,43449,43549,0,0,0,
44,0,7,44,43552,43817,43817,43847,43847,0,0,0,0,1,0,0,0,43847,43947,0,43947,43963,
45,0,17,45,43966,44828,44828,44855,44855,0,0,0,0,1,0,0,0,44855,44955,0,44955,44961,
46,1,3,46,44964,46007,46007,46037,0,46037,0,0,0,1,0,0,0,0,0,0,0,0,
47,0,7,47,46340,46678,46678,46702,46702,0,0,0,0,1,0,0,0,46702,46802,0,46802,46826,
48,1,4,48,46829,47610,47610,47747,0,47747,0,0,0,1,0,0,0,0,0,0,0,0,
49,0,1,49,48050,48073,48073,48096,48096,0,0,0,0,1,0,0,0,48096,48196,0,48196,48234,
50,0,9,50,48237,48954,48954,49105,49105,0,0,1,1,0,0,0,0,49105,49205,0,49205,49235,
51,0,17,51,49238,50007,50007,50034,50034,0,0,0,0,1,0,0,0,50034,50134,0,50134,50140,
52,0,12,52,50143,50904,50904,50932,50932,0,0,0,0,1,0,0,0,50932,51032,0,51032,51040,
53,0,17,53,51043,51816,51816,51840,51840,0,0,0,0,1,0,0,0,51840,51940,0,51940,51953,
54,1,13,54,51956,52900,52900,52924,0,52924,0,0,0,1,0,0,0,0,0,0,0,0,
55,0,15,55,53227,53288,53288,53381,53381,0,0,1,0,1,0,0,0,53381,53481,0,53481,53500,
56,1,3,56,53503,54354,54354,54376,0,54376,0,0,0,1,0,0,0,0,0,0,0,0,
57,0,8,57,54679,54728,54728,54801,54801,0,0,0,0,1,0,0,0,54801,54901,0,54901,54907,
58,1,10,58,54910,55693,55693,55715,0,55715,0,0,0,1,0,0,0,0,0,0,0,0,
59,0,17,59,56018,56092,56092,56115,56115,0,0,0,0,1,0,0,0,56115,56215,0,56215,56237,
60,1,14,60,56240,57265,57265,57288,0,57288,0,0,0,1,0,0,0,0,0,0,0,0,
61,0,14,61,57591,57995,57995,58045,58045,0,0,0,1,0,0,0,0,58045,58145,0,58145,58190,
62,0,0,62,58193,58946,58946,59025,59025,0,0,1,1,0,0,0,0,59025,59125,0,59125,59165,
63,1,0,63,59168,60069,60069,60092,0,60092,0,0,0,1,0,0,0,0,0,0,0,0,
64,1,6,64,60395,60871,60871,60897,0,60897,0,0,0,1,0,0,0,0,0,0,0,0,
65,0,10,65,61200,61210,61210,61321,61321,0,0,0,1,0,0,0,0,61321,61421,0,61421,61468,
66,0,13,66,61471,62269,62269,62325,62325,0,0,0,1,0,0,0,0,62325,62425,0,62425,62466,
67,0,2,67,62469,63234,63234,63264,63264,0,0,0,0,1,0,0,0,63264,63364,0,0,0,
68,0,10,68,63367,63628,63628,63675,63675,0,0,0,1,0,0,0,0,63675,63775,0,63775,63807,
69,0,2,69,63810,64583,64583,64608,64608,0,0,0,0,1,0,0,0,64608,64708,0,64708,64710,
70,1,6,70,64713,65637,65637,65673,0,65673,0,0,0,1,0,0,0,0,0,0,0,0,
71,0,17,71,65976,65978,65978,66021,66021,0,0,1,0,1,0,0,0,66021,66121,0,66121,66134,
72,0,1,72,66137,66883,66883,66906,66906,0,0,0,0,1,0,0,0,66906,67006,0,67006,67021,
73,1,4,73,67024,67844,67844,67870,0,67870,0,0,0,1,0,0,0,0,0,0,0,0,
74,0,7,74,68173,68448,68448,68479,68479,0,0,0,0,1,0,0,0,68479,68579,0,68579,68602,
75,0,5,75,68605,69380,69380,69403,69403,0,0,0,0,1,0,0,0,69403,69503,0,69503,69511,
76,1,0,76,69514,70415,70415,70438,0,70438,0,0,0,1,0,0,0,0,0,0,0,0,
77,0,1,77,70741,70758,70758,70789,70789,0,0,0,0,1,0,0,0,70789,70889,0,70889,70907,
78,0,7,78,70910,71837,71837,71860,71860,0,0,0,0,1,0,0,0,71860,71960,0,71960,71962,
79,0,0,79,71965,73280,73280,73335,73335,0,0,0,1,0,0,0,0,73335,73435,0,73435,73467,
80,0,4,80,73470,74295,74295,74385,74385,0,0,0,1,0,0,0,0,74385,74485,0,74485,74522,
81,1,13,81,74525,75433,75433,75462,0,75462,0,0,0,1,0,0,0,0,0,0,0,0,
82,0,3,82,75765,75790,75790,75833,75833,0,0,1,1,0,0,0,0,75833,75933,0,75933,76169,
83,0,15,83,76172,76885,76885,76909,76909,0,0,0,0,1,0,0,0,76909,77009,0,77009,77013,
84,0,12,84,77016,78171,78171,78196,78196,0,0,0,0,1,0,0,0,78196,78296,0,78296,78305,
85,0,5,85,78308,79262,79262,79289,79289,0,0,1,0,1,0,0,0,79289,79389,0,79389,79390,
86,0,15,86,79393,80296,80296,80319,80319,0,0,0,0,1,0,0,0,80319,80419,0,80419,80497,
87,0,1,87,80500,81492,81492,81516,81516,0,0,0,0,1,0,0,0,81516,81616,0,81616,81624,
88,0,7,88,81627,82690,82690,82714,82714,0,0,0,0,1,0,0,0,82714,82814,0,82814,82822,
89,0,13,89,82825,83769,83769,83908,83908,0,0,1,1,0,0,0,0,83908,84008,0,84008,84051,
90,0,9,90,84054,84943,84943,85030,85030,0,0,1,1,0,0,0,0,85030,85130,0,85130,85164,
91,1,16,91,85167,86223,86223,86249,0,86249,0,0,0,1,0,0,0,0,0,0,0,0,
92,0,16,92,86552,86589,86589,86637,86637,0,0,0,1,0,0,0,0,86637,86737,0,86737,86781,
93,1,3,93,86784,87605,87605,87704,0,87704,0,1,0,1,0,0,0,0,0,0,0,0,
94,0,17,94,88007,88011,88011,88034,88034,0,0,0,0,1,0,0,0,88034,88134,0,88134,88147,
95,0,1,95,88150,89066,89066,89087,89087,0,0,0,0,1,0,0,0,89087,89187,0,89187,89197,
96,1,13,96,89200,90299,90299,90323,0,90323,0,0,0,1,0,0,0,0,0,0,0,0,
97,0,12,97,90626,90876,90876,90899,90899,0,0,0,0,1,0,0,0,90899,90999,0,90999,91110,
98,0,14,98,91113,91921,91921,91985,91985,0,0,1,1,0,0,0,0,91985,92085,0,92085,92125,
99,0,17,99,92128,93146,93146,93169,93169,0,0,0,0,1,0,0,0,93169,93269,0,93269,93281,
100,1,9,100,93284,94335,94335,94359,0,94359,0,0,0,1,0,0,0,0,0,0,0,0,
101,0,3,101,94662,94731,94731,94786,94786,0,0,0,1,0,0,0,0,94786,94886,0,94886,94932,
102,1,3,102,94935,95878,95878,95900,0,95900,0,0,0,1,0,0,0,0,0,0,0,0,
103,0,11,103,96203,96294,96294,96370,96370,0,0,0,0,1,0,0,0,96370,96470,0,96470,96509,
104,0,5,104,96512,97406,97406,97430,97430,0,0,0,0,1,0,0,0,97430,97530,0,97530,97539,
105,0,7,105,97542,98455,98455,98477,98477,0,0,0,0,1,0,0,0,98477,98577,0,98577,98589,
106,1,9,106,98592,99509,99509,99533,0,99533,0,0,0,1,0,0,0,0,0,0,0,0,
107,1,14,107,99836,99837,99837,99926,0,99926,0,0,0,1,0,0,0,0,0,0,0,0,
108,0,3,108,100229,100340,100340,100387,100387,0,0,0,1,0,0,0,0,100387,100487,0,100487,100527,
109,0,17,109,100530,101335,101335,101359,101359,0,0,0,0,1,0,0,0,101359,101459,0,101459,101473,
110,0,8,110,101476,102283,102283,102310,102310,0,0,0,0,1,0,0,0,102310,102410,0,102410,102421,
111,0,11,111,102424,103438,103438,103462,103462,0,0,0,0,1,0,0,0,103462,103562,0,103562,103576,
112,1,6,112,103579,104588,104588,104610,0,104610,0,0,0,1,0,0,0,0,0,0,0,0,
113,0,15,113,104913,105007,105007,105034,105034,0,0,0,0,1,0,0,0,105034,105134,0,105134,105155,
114,0,8,114,105158,106116,106116,106142,106142,0,0,0,0,1,0,0,0,106142,106242,0,106242,106254,
115,1,16,115,106257,107781,107781,107803,0,107803,0,0,0,1,0,0,0,0,0,0,0,0,
116,1,13,116,108106,108119,108119,108145,0,108145,0,0,0,1,0,0,0,0,0,0,0,0,
117,0,14,117,108448,108521,108521,108577,108577,0,0,0,1,0,0,0,0,108577,108677,0,108677,108738,
118,0,16,118,108741,109715,109715,109871,109871,0,0,2,1,0,0,0,0,109871,109971,0,109971,110017,
119,0,10,119,110020,111281,111281,111398,111398,0,0,1,1,0,0,0,0,111398,111498,0,111498,111541,
120,0,6,120,111544,112459,112459,112517,112517,0,0,1,1,0,0,0,0,112517,112617,0,112617,112680,
121,0,7,121,112683,113647,113647,113671,113671,0,0,0,0,1,0,0,0,113671,113771,0,113771,113788,
122,0,13,122,113791,114900,114900,114991,114991,0,0,0,1,0,0,0,0,114991,115091,0,115091,115138,
123,0,4,123,115141,116192,116192,116242,116242,0,0,0,1,0,0,0,0,116242,116342,0,116342,116391,
124,0,12,124,116394,117526,117526,117550,117550,0,0,0,0,1,0,0,0,117550,117650,0,117650,117670,
125,0,6,125,117673,118909,118909,119053,119053,0,0,0,1,0,0,0,0,119053,119153,0,119153,119202,
126,0,15,126,119205,120329,120329,120355,120355,0,0,0,0,1,0,0,0,120355,120455,0,120455,120480,
127,1,10,127,120483,121457,121457,121482,0,121482,0,0,0,1,0,0,0,0,0,0,0,0,
128,0,16,128,121785,121814,121814,121934,121934,0,0,1,1,0,0,0,0,121934,122034,0,122034,122082,
129,0,5,129,122085,123452,123452,123476,123476,0,0,0,0,1,0,0,0,123476,123576,0,123576,123685,
130,0,17,130,123688,124628,124628,124654,124654,0,0,0,0,1,0,0,0,124654,124754,0,124754,124761,
131,0,1,131,124764,125843,125843,125866,125866,0,0,0,0,1,0,0,0,125866,125966,0,125966,125993,
132,1,6,132,125996,126978,126978,127005,0,127005,0,0,0,1,0,0,0,0,0,0,0,0,
133,0,12,133,127308,127403,127403,127429,127429,0,0,0,0,1,0,0,0,127429,127529,0,127529,127560,
134,0,2,134,127563,128561,128561,128583,128583,0,0,0,0,1,0,0,0,128583,128683,0,128683,128702,
135,0,1,135,128705,129809,129809,129883,129883,0,0,1,0,1,0,0,0,129883,129983,0,129983,130005,
136,0,1,136,130008,131084,131084,131111,131111,0,0,0,0,1,0,0,0,131111,131211,0,131211,131233,
137,0,7,137,131236,132353,132353,132377,132377,0,0,0,0,1,0,0,0,132377,132477,0,132477,132492,
138,0,17,138,132495,133715,133715,133741,133741,0,0,0,0,1,0,0,0,133741,133841,0,133841,133877,
139,0,7,139,133880,134838,134838,134863,134863,0,0,0,0,1,0,0,0,134863,134963,0,134963,134994,
140,0,5,140,134997,136283,136283,136307,136307,0,0,0,0,1,0,0,0,136307,136407,0,136407,136428,
141,1,4,141,136431,137375,137375,137400,0,137400,0,0,0,1,0,0,0,0,0,0,0,0,
142,0,5,142,137703,137829,137829,137854,137854,0,0,0,0,1,0,0,0,137854,137954,0,137954,138005,
143,1,16,143,138008,138970,138970,138994,0,138994,0,0,0,1,0,0,0,0,0,0,0,0,
144,0,8,144,139297,139352,139352,139380,139380,0,0,0,0,1,0,0,0,139380,139480,0,139480,139505,
145,0,0,145,139508,140722,140722,140932,140932,0,0,1,1,0,0,0,0,140932,141032,0,141032,141093,
146,1,9,146,141096,142084,142084,142228,0,142228,0,1,0,1,0,0,0,0,0,0,0,0,
147,0,11,147,142531,142573,142573,142609,142609,0,0,0,0,1,0,0,0,142609,142709,0,142709,142733,
148,1,3,148,142736,145468,145468,145566,0,145566,0,0,0,1,0,0,0,0,0,0,0,0,
149,1,13,149,145869,145945,145945,146047,0,146047,0,0,0,1,0,0,0,0,0,0,0,0,
150,0,5,150,146350,147509,147509,147533,147533,0,0,0,0,1,0,0,0,147533,147633,0,147633,147680,
151,0,15,151,147683,148581,148581,148612,148612,0,0,0,0,1,0,0,0,148612,148712,0,148712,148741,
152,0,11,152,148744,149983,149983,150011,150011,0,0,0,0,1,0,0,0,150011,150111,0,150111,150128,
153,0,8,153,150131,151410,151410,151470,151470,0,0,0,0,1,0,0,0,151470,151570,0,151570,151614,
154,0,8,154,151617,152609,152609,152632,152632,0,0,0,0,1,0,0,0,152632,152732,0,152732,152761,
155,1,9,155,152764,153665,153665,153686,0,153686,0,0,0,1,0,0,0,0,0,0,0,0,
156,0,15,156,153989,154021,154021,154047,154047,0,0,0,0,1,0,0,0,154047,154147,0,154147,154169,
157,0,9,157,154172,155064,155064,155201,155201,0,0,1,1,0,0,0,0,155201,155301,0,155301,155358,
158,0,11,158,155361,156270,156270,156294,156294,0,0,0,0,1,0,0,0,156294,156394,0,156394,156419,
159,0,16,159,156422,157352,157352,157610,157610,0,0,2,1,0,0,0,0,157610,157710,0,157710,157776,
160,0,8,160,157779,158770,158770,158793,158793,0,0,0,0,1,0,0,0,158793,158893,0,158893,158910,
161,0,12,161,158913,159950,159950,159973,159973,0,0,0,0,1,0,0,0,159973,160073,0,160073,160106,
