STARTDATA
KLIMBIC OUTPUT FILE
MS EXCEL FORMAT
System,No System Name
User,Operant
Date,23-Oct-2019
Time,12:42
Box Index,1
ExptType,0
SessionRecord,49

Session Title,SCB
Protocol Title,grating orientation discrimination with punishment and distractors (bug fixed)
Protocol Description,nose-touch one of the two locations according to stimulus orientation (2AFC) + ignore distractor + punishment for wrong selection
Analysis Ref,CS-101
Dose Details,Index,0
Dose Table Item
n.a.
0
Unassigned
300
Subject Id,SCB_2
DB Ref,SCB_nbk_shaping07
DB Group,-1
Day Table,Image Discrimination Day Table
Duration,168000
Pellet Count,0
Fluid Count,100
Air Puff Count,0
Shock Count,0
F10 Sensor,X(0),
SL Target,1
SL Dummy,2
SS Target,1
SS Dummy,2
SensorTC
S(1),
192,
AutoControl,Index,0,
AC Comment,,T1 - 1T1D (120x120)  VT/HZ = 1:1 (Tc-6, Dc-1-3)
01_cross,02_responsebox,03_mask_060,hz6_060,hz6_080,hz6_100,hz6_120,vt6_060,vt6_080,vt6_100,vt6_120,hz1_120,vt1_120,hz2_120,vt2_120,hz3_120,vt3_120,hz4_120,vt4_120,hz5_120,vt5_120,hz7_120,vt7_120,hz8_120,vt8_120,
Image Discrim Details
Trials,Banked,RptInc,RptMssd,CTLimited,CTLimit,All_Trials,C_Trials,I_Trials,M_Trials,Ex_Crcn_Trials
192,0,0,0,0,1000,1,0,0,0,0,
Trial,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,
T2TGIndex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T2Freq,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,
T2Ampl,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,
T2Burst,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
T2Period,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
T2Delay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T2ToneCount,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,


Trials

,,,,Stage (4),Stage (4),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (9),Stage (9),Stage (10),Stage (12),Stage (12),
Trial,,Item,TT,,,,,Target,Dummy,Count :-,Count :-,Count :-,Count :-,Count :-,Count :-,Count :-,,,Reward,,,
Ref,Outcome,Index,Index,Entry,Exit,Entry,Exit,Report,Report,W(1),W(2),W(3),W(4),W(5),W(6),W(7),Entry,Exit,Count :-,Entry,Exit,
0,0,17,0,1003,1151,1151,1184,1184,0,0,0,0,1,0,0,0,1184,1274,0,0,0,
1,0,22,1,1277,1546,1546,1586,1586,0,0,0,1,0,0,0,0,1586,1686,0,1686,1726,
2,0,20,2,1729,2082,2082,2116,2116,0,0,0,1,0,0,0,0,2116,2216,0,2216,2236,
3,0,10,3,2239,3726,3726,3779,3779,0,0,0,1,0,0,0,0,3779,3879,0,3879,3905,
4,0,7,4,3908,4776,4776,4801,4801,0,0,0,0,1,0,0,0,4801,4892,0,0,0,
5,0,20,5,4895,5131,5131,5224,5224,0,0,0,1,0,0,0,0,5224,5324,0,5324,5343,
6,0,0,6,5346,6265,6265,6309,6309,0,0,0,1,0,0,0,0,6309,6409,0,6409,6431,
7,0,22,7,6434,7264,7264,7307,7307,0,0,0,1,0,0,0,0,7307,7407,0,7407,7436,
8,0,2,8,7439,8368,8368,8390,8390,0,0,0,0,1,0,0,0,8390,8490,0,8490,8508,
9,0,9,9,8511,9375,9375,9471,9471,0,0,0,1,0,0,0,0,9471,9571,0,9571,9601,
10,0,9,10,9604,10479,10479,10576,10576,0,0,0,1,0,0,0,0,10576,10676,0,10676,10699,
11,0,5,11,10702,11550,11550,11574,11574,0,0,0,0,1,0,0,0,11574,11674,0,11674,11680,
12,0,19,12,11683,12632,12632,12679,12679,0,0,0,1,0,0,0,0,12679,12779,0,12779,12844,
13,0,22,13,12847,13718,13718,13767,13767,0,0,0,1,0,0,0,0,13767,13867,0,13867,13896,
14,0,19,14,13899,14735,14735,14793,14793,0,0,1,1,0,0,0,0,14793,14893,0,14893,14911,
15,0,0,15,14914,15831,15831,15883,15883,0,0,0,1,0,0,0,0,15883,15983,0,15983,16013,
16,0,18,16,16016,16855,16855,16883,16883,0,0,0,0,1,0,0,0,16883,16983,0,16983,16995,
17,0,11,17,16998,17847,17847,17867,17867,0,0,0,0,1,0,0,0,17867,17967,0,0,0,
18,0,15,18,17970,18230,18230,18255,18255,0,0,0,0,1,0,0,0,18255,18354,0,0,0,
19,0,6,19,18357,18626,18626,18721,18721,0,0,0,1,0,0,0,0,18721,18821,0,18821,18866,
20,0,0,20,18869,19724,19724,19767,19767,0,0,0,1,0,0,0,0,19767,19867,0,19867,19892,
21,0,13,21,19895,20702,20702,20788,20788,0,0,0,1,0,0,0,0,20788,20888,0,20888,20912,
22,1,20,22,20915,21716,21716,21750,0,21750,0,0,0,1,0,0,0,0,0,0,0,0,
23,0,22,23,22053,22059,22059,22114,22114,0,0,0,1,0,0,0,0,22114,22214,0,22214,22242,
24,0,3,24,22245,23009,23009,23061,23061,0,0,0,1,0,0,0,0,23061,23161,0,23161,23186,
25,0,17,25,23189,24019,24019,24041,24041,0,0,0,0,1,0,0,0,24041,24130,0,0,0,
26,0,7,26,24133,24346,24346,24374,24374,0,0,0,0,1,0,0,0,24374,24470,0,0,0,
27,0,8,27,24473,24710,24710,24737,24737,0,0,0,0,1,0,0,0,24737,24835,0,0,0,
28,0,17,28,24838,25111,25111,25633,25633,0,0,1,0,1,0,0,0,25633,25733,0,25733,25821,
29,0,10,29,25824,26818,26818,26865,26865,0,0,0,1,0,0,0,0,26865,26965,0,26965,26994,
30,0,6,30,26997,27830,27830,27929,27929,0,0,0,1,0,0,0,0,27929,28029,0,28029,28049,
31,0,1,31,28052,28845,28845,28877,28877,0,0,0,0,1,0,0,0,28877,28977,0,28977,28982,
32,0,7,32,28985,29868,29868,29889,29889,0,0,0,0,1,0,0,0,29889,29986,0,0,0,
33,0,18,33,29989,30215,30215,30245,30245,0,0,0,0,1,0,0,0,30245,30345,0,30345,30350,
34,1,6,34,30353,31253,31253,31332,0,31332,0,0,0,1,0,0,0,0,0,0,0,0,
35,1,1,35,31635,32065,32065,32132,0,32132,0,0,1,0,0,0,0,0,0,0,0,0,
36,0,2,36,32435,32560,32560,32587,32587,0,0,0,0,1,0,0,0,32587,32687,0,32687,32688,
37,0,3,37,32691,33521,33521,33564,33564,0,0,0,1,0,0,0,0,33564,33664,0,33664,33708,
38,0,17,38,33711,34570,34570,34597,34597,0,0,0,0,1,0,0,0,34597,34697,0,34697,34788,
39,0,12,39,34791,35602,35602,35629,35629,0,0,0,0,1,0,0,0,35629,35729,0,35729,35794,
40,0,16,40,35797,36629,36629,36717,36717,0,0,0,1,0,0,0,0,36717,36817,0,36817,36848,
41,0,8,41,36851,37729,37729,37757,37757,0,0,0,0,1,0,0,0,37757,37857,0,37857,37864,
42,0,12,42,37867,38772,38772,38797,38797,0,0,0,0,1,0,0,0,38797,38897,0,38897,38908,
43,2,8,43,38911,39885,39885,40485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44,0,13,44,40488,40606,40606,40659,40659,0,0,0,1,0,0,0,0,40659,40759,0,40759,40793,
45,0,1,45,40796,41800,41800,41827,41827,0,0,0,0,1,0,0,0,41827,41927,0,41927,42020,
46,0,12,46,42023,43059,43059,43079,43079,0,0,0,0,1,0,0,0,43079,43179,0,43179,43298,
47,0,21,47,43301,44151,44151,44175,44175,0,0,0,0,1,0,0,0,44175,44275,0,44275,44385,
48,1,22,48,44388,45277,45277,45297,0,45297,0,0,0,1,0,0,0,0,0,0,0,0,
49,0,16,49,45600,45620,45620,45726,45726,0,0,1,1,0,0,0,0,45726,45826,0,45826,45858,
50,0,14,50,45861,46814,46814,46922,46922,0,0,0,1,0,0,0,0,46922,47022,0,47022,47057,
51,0,4,51,47060,47988,47988,48030,48030,0,0,0,1,0,0,0,0,48030,48130,0,48130,48168,
52,0,7,52,48171,49111,49111,49133,49133,0,0,0,0,1,0,0,0,49133,49233,0,49233,49236,
53,0,16,53,49239,50203,50203,50251,50251,0,0,0,1,0,0,0,0,50251,50351,0,50351,50393,
54,0,14,54,50396,51352,51352,51400,51400,0,0,0,1,0,0,0,0,51400,51500,0,51500,51541,
55,0,10,55,51544,52591,52591,52684,52684,0,0,0,1,0,0,0,0,52684,52784,0,52784,52816,
56,0,13,56,52819,53761,53761,53880,53880,0,0,0,1,0,0,0,0,53880,53980,0,53980,54016,
57,1,3,57,54019,54945,54945,54970,0,54970,0,0,0,1,0,0,0,0,0,0,0,0,
58,0,2,58,55273,55625,55625,55648,55648,0,0,0,0,1,0,0,0,55648,55748,0,55748,55765,
59,0,22,59,55768,56700,56700,56740,56740,0,0,0,1,0,0,0,0,56740,56840,0,56840,56877,
60,0,23,60,56880,57726,57726,57746,57746,0,0,0,0,1,0,0,0,57746,57846,0,57846,57864,
61,0,19,61,57867,58707,58707,58803,58803,0,0,0,1,0,0,0,0,58803,58903,0,58903,58942,
62,0,19,62,58945,59844,59844,59922,59922,0,0,1,1,0,0,0,0,59922,60022,0,60022,60064,
63,1,9,63,60067,60919,60919,61004,0,61004,0,1,0,1,0,0,0,0,0,0,0,0,
64,0,5,64,61307,61315,61315,61344,61344,0,0,0,0,1,0,0,0,61344,61444,0,61444,61470,
65,0,21,65,61473,62265,62265,62292,62292,0,0,0,0,1,0,0,0,62292,62392,0,62392,62402,
66,0,4,66,62405,63304,63304,63440,63440,0,0,1,1,0,0,0,0,63440,63540,0,63540,63580,
67,0,15,67,63583,64465,64465,64483,64483,0,0,0,0,1,0,0,0,64483,64583,0,64583,64706,
68,0,23,68,64709,65578,65578,65597,65597,0,0,0,0,1,0,0,0,65597,65697,0,65697,65709,
69,0,19,69,65712,66732,66732,66859,66859,0,0,0,1,0,0,0,0,66859,66959,0,66959,67000,
70,1,10,70,67003,67921,67921,67942,0,67942,0,0,0,1,0,0,0,0,0,0,0,0,
71,0,5,71,68245,68262,68262,68289,68289,0,0,0,0,1,0,0,0,68289,68389,0,68389,68393,
72,0,11,72,68396,69447,69447,69467,69467,0,0,0,0,1,0,0,0,69467,69567,0,69567,69680,
73,1,20,73,69683,70738,70738,70765,0,70765,0,0,0,1,0,0,0,0,0,0,0,0,
74,0,23,74,71068,71270,71270,71297,71297,0,0,0,0,1,0,0,0,71297,71397,0,71397,71416,
75,0,7,75,71419,72327,72327,72347,72347,0,0,0,0,1,0,0,0,72347,72447,0,72447,72572,
76,1,9,76,72575,73524,73524,73546,0,73546,0,0,0,1,0,0,0,0,0,0,0,0,
77,1,14,77,73849,73927,73927,73947,0,73947,0,0,0,1,0,0,0,0,0,0,0,0,
78,0,6,78,74250,74401,74401,74457,74457,0,0,0,1,0,0,0,0,74457,74557,0,74557,74626,
79,0,0,79,74629,75503,75503,75546,75546,0,0,0,1,0,0,0,0,75546,75646,0,75646,75692,
80,0,5,80,75695,76640,76640,76661,76661,0,0,0,0,1,0,0,0,76661,76761,0,76761,76781,
81,0,19,81,76784,77682,77682,77773,77773,0,0,0,1,0,0,0,0,77773,77873,0,77873,77917,
82,0,11,82,77920,78857,78857,78877,78877,0,0,0,0,1,0,0,0,78877,78977,0,78977,78982,
83,0,2,83,78985,79882,79882,79909,79909,0,0,0,0,1,0,0,0,79909,80009,0,80009,80029,
84,1,20,84,80032,80985,80985,81099,0,81099,0,1,0,1,0,0,0,0,0,0,0,0,
85,0,3,85,81402,81431,81431,81532,81532,0,0,0,1,0,0,0,0,81532,81632,0,81632,81673,
86,0,18,86,81676,82553,82553,82580,82580,0,0,0,0,1,0,0,0,82580,82680,0,82680,82693,
87,0,10,87,82696,83562,83562,83709,83709,0,0,0,1,0,0,0,0,83709,83809,0,83809,83849,
88,1,20,88,83852,84831,84831,84853,0,84853,0,0,0,1,0,0,0,0,0,0,0,0,
89,0,23,89,85156,85171,85171,85194,85194,0,0,0,0,1,0,0,0,85194,85294,0,85294,85307,
90,1,3,90,85310,86115,86115,86156,0,86156,0,0,0,1,0,0,0,0,0,0,0,0,
91,0,7,91,86459,86519,86519,86546,86546,0,0,0,0,1,0,0,0,86546,86646,0,86646,86669,
92,0,2,92,86672,87574,87574,87600,87600,0,0,0,0,1,0,0,0,87600,87700,0,87700,87705,
93,0,23,93,87708,88683,88683,89099,89099,0,0,1,0,1,0,0,0,89099,89199,0,89199,89211,
94,1,13,94,89214,90132,90132,90158,0,90158,0,0,0,1,0,0,0,0,0,0,0,0,
95,0,1,95,90461,90542,90542,90568,90568,0,0,0,0,1,0,0,0,90568,90668,0,90668,90686,
96,0,12,96,90689,91694,91694,91714,91714,0,0,0,0,1,0,0,0,91714,91814,0,91814,91863,
97,0,14,97,91866,92702,92702,92855,92855,0,0,2,1,0,0,0,0,92855,92955,0,92955,93000,
98,0,21,98,93003,93901,93901,93925,93925,0,0,0,0,1,0,0,0,93925,94025,0,94025,94034,
99,0,5,99,94037,94905,94905,94943,94943,0,0,0,0,1,0,0,0,94943,95043,0,95043,95060,
100,0,4,100,95063,95917,95917,96068,96068,0,0,0,1,0,0,0,0,96068,96168,0,96168,96209,
101,0,15,101,96212,97053,97053,97075,97075,0,0,0,0,1,0,0,0,97075,97175,0,97175,97199,
102,0,8,102,97202,98113,98113,98137,98137,0,0,0,0,1,0,0,0,98137,98237,0,98237,98243,
103,0,21,103,98246,99198,99198,99222,99222,0,0,0,0,1,0,0,0,99222,99322,0,99322,99342,
104,0,21,104,99345,100247,100247,100268,100268,0,0,0,0,1,0,0,0,100268,100368,0,100368,100378,
105,1,3,105,100381,101256,101256,101283,0,101283,0,0,0,1,0,0,0,0,0,0,0,0,
106,0,16,106,101586,101609,101609,101660,101660,0,0,0,1,0,0,0,0,101660,101760,0,101760,101871,
107,0,5,107,101874,102772,102772,102795,102795,0,0,0,0,1,0,0,0,102795,102895,0,102895,102911,
108,0,12,108,102914,103829,103829,103850,103850,0,0,0,0,1,0,0,0,103850,103950,0,103950,103962,
109,0,18,109,103965,104830,104830,104854,104854,0,0,0,0,1,0,0,0,104854,104954,0,104954,104976,
110,0,12,110,104979,105803,105803,105829,105829,0,0,0,0,1,0,0,0,105829,105929,0,105929,105952,
111,1,16,111,105955,106777,106777,106797,0,106797,0,0,0,1,0,0,0,0,0,0,0,0,
112,0,23,112,107100,107295,107295,107357,107357,0,0,0,0,1,0,0,0,107357,107457,0,107457,107505,
113,0,17,113,107508,108356,108356,108374,108374,0,0,0,0,1,0,0,0,108374,108474,0,108474,108497,
114,1,16,114,108500,109307,109307,109325,0,109325,0,0,0,1,0,0,0,0,0,0,0,0,
115,0,15,115,109628,109628,109628,109655,109655,0,0,0,0,1,0,0,0,109655,109755,0,109755,109788,
116,0,11,116,109791,110717,110717,110742,110742,0,0,0,0,1,0,0,0,110742,110842,0,110842,110873,
117,0,1,117,110876,124398,124398,124432,124432,0,0,0,0,1,0,0,0,124432,124532,0,124532,124607,
118,0,9,118,124610,125937,125937,126464,126464,0,0,1,1,0,0,0,0,126464,126564,0,126564,126652,
119,0,18,119,126655,127459,127459,127480,127480,0,0,0,0,1,0,0,0,127480,127580,0,127580,127611,
120,1,0,120,127614,128421,128421,128527,0,128527,0,0,0,1,0,0,0,0,0,0,0,0,
121,0,22,121,128830,128928,128928,129064,129064,0,0,0,1,0,0,0,0,129064,129164,0,129164,129228,
122,0,21,122,129231,130206,130206,130234,130234,0,0,0,0,1,0,0,0,130234,130334,0,130334,130377,
123,2,20,123,130380,138612,138612,139212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
124,2,4,124,139215,141985,141985,142585,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
125,2,19,125,142588,162145,162145,162745,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
126,0,8,126,162748,162788,162788,162813,162813,0,0,0,0,1,0,0,0,162813,162913,0,162913,162974,
127,0,17,127,162977,164667,164667,164690,164690,0,0,0,0,1,0,0,0,164690,164790,0,164790,164826,
128,1,9,128,164829,165993,165993,166022,0,166022,0,0,0,1,0,0,0,0,0,0,0,0,
129,0,13,129,166325,166429,166429,166479,166479,0,0,0,1,0,0,0,0,166479,166579,0,166579,166633,
130,0,15,130,166636,167624,167624,167650,167650,0,0,0,0,1,0,0,0,167650,167750,0,167750,167773,
131,128,4,131,167776,168000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENDDATA
