STARTDATA
KLIMBIC OUTPUT FILE
MS EXCEL FORMAT
System,No System Name
User,Operant
Date,24-Apr-2020
Time,9:26
Box Index,1
ExptType,0
SessionRecord,193

Session Title,SCB
Protocol Title,grating orientation discrimination with punishment and distractors (bug fixed)
Protocol Description,nose-touch one of the two locations according to stimulus orientation (2AFC) + ignore distractor + punishment for wrong selection
Analysis Ref,CS-101
Dose Details,Index,0
Dose Table Item
n.a.
0
Unassigned
300
Subject Id,SCB_2
DB Ref,SCB_nbk_shaping07
DB Group,-1
Day Table,Image Discrimination Day Table
Duration,234000
Pellet Count,0
Fluid Count,135
Air Puff Count,0
Shock Count,0
F10 Sensor,X(0),
SL Target,1
SL Dummy,2
SS Target,1
SS Dummy,2
SensorTC
S(1),
141,
AutoControl,Index,10,
AC Comment,,T5_2_retrain - 1T1D (75x75)  VT/HZ = 1:1 (Tc-6, Dc-1-4)
01_cross,02_responsebox,03_mask_060,hz6_060,hz6_080,hz6_100,hz6_120,vt6_060,vt6_080,vt6_100,vt6_120,hz1_120,vt1_120,hz2_120,vt2_120,hz3_120,vt3_120,hz4_120,vt4_120,hz5_120,vt5_120,hz7_120,vt7_120,hz8_120,vt8_120,hz6_110,hz1_110,vt6_110,vt1_110,hz2_110,vt2_110,hz3_110,vt3_110,hz4_110,vt4_110,hz5_110,vt5_110,hz6_110,vt6_110,hz7_110,vt7_110,hz8_110,vt8_110,hz6_95,vt6_95,hz6_90,vt6_90,hz6_85,vt6_85,hz6_82,vt6_82,hz1_080,hz2_080,hz3_080,hz4_080,hz5_080,hz7_080,hz8_080,vt1_080,vt2_080,vt3_080,vt4_080,vt5_080,vt7_080,vt8_080,hz6_75,vt6_75,hz6_070,vt6_070,hz1_75,vt1_75,hz2_75,vt2_75,hz3_75,vt3_75,hz4_75,vt4_75,hz5_75,vt5_75,hz7_75,vt7_75,hz8_75,vt8_75,
Image Discrim Details
Trials,Banked,RptInc,RptMssd,CTLimited,CTLimit,All_Trials,C_Trials,I_Trials,M_Trials,Ex_Crcn_Trials
198,0,0,0,0,1000,1,0,0,0,0,
Trial,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,
T1TGIndex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T1Freq,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,
T1Ampl,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,
T1Burst,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
T1Period,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
T1Delay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T1ToneCount,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
T2Mode,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
T2TGType,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
T2TGIndex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T2Freq,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,
T2Ampl,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,
T2Burst,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
T2Period,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
T2Delay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T2ToneCount,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,


Trials

,,,,Stage (4),Stage (4),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (9),Stage (9),Stage (10),Stage (12),Stage (12),
Trial,,Item,TT,,,,,Target,Dummy,Count :-,Count :-,Count :-,Count :-,Count :-,Count :-,Count :-,,,Reward,,,
Ref,Outcome,Index,Index,Entry,Exit,Entry,Exit,Report,Report,W(1),W(2),W(3),W(4),W(5),W(6),W(7),Entry,Exit,Count :-,Entry,Exit,
0,0,5,0,1003,1026,1026,1131,1131,0,0,1,0,1,0,0,0,1131,1231,0,1231,1258,
1,0,11,1,1261,1973,1973,2045,2045,0,0,0,1,0,0,0,0,2045,2145,0,2145,2218,
2,0,3,2,2221,3737,3737,3893,3893,0,0,1,1,0,0,0,0,3893,3993,0,3993,4054,
3,0,3,3,4057,5252,5252,5385,5385,0,0,1,1,0,0,0,0,5385,5485,0,5485,5556,
4,0,13,4,5559,6745,6745,6819,6819,0,0,0,0,1,0,0,0,6819,6919,0,6919,6946,
5,0,3,5,6949,8123,8123,8199,8199,0,0,0,1,0,0,0,0,8199,8299,0,8299,8360,
6,0,19,6,8363,9503,9503,9604,9604,0,0,1,1,0,0,0,0,9604,9704,0,9704,9782,
7,1,9,7,9785,11130,11130,11277,0,11277,0,1,1,0,0,0,0,0,0,0,0,0,
8,1,0,8,11580,11661,11661,11721,0,11721,0,0,0,1,0,0,0,0,0,0,0,0,
9,0,15,9,12024,12099,12099,12205,12205,0,0,0,1,0,0,0,0,12205,12305,0,12305,12420,
10,1,2,10,12423,13629,13629,13690,0,13690,0,0,0,1,0,0,0,0,0,0,0,0,
11,0,12,11,13993,14196,14196,14262,14262,0,0,0,0,1,0,0,0,14262,14362,0,14362,14439,
12,1,20,12,14442,15646,15646,15938,0,15938,0,1,1,0,0,0,0,0,0,0,0,0,
13,0,11,13,16241,16313,16313,16420,16420,0,0,1,1,0,0,0,0,16420,16520,0,16520,16614,
14,0,16,14,16617,17786,17786,17839,17839,0,0,0,0,1,0,0,0,17839,17939,0,17939,17966,
15,0,8,15,17969,19463,19463,19500,19500,0,0,0,0,1,0,0,0,19500,19600,0,19600,19645,
16,1,16,16,19648,20816,20816,21157,0,21157,0,1,1,0,0,0,0,0,0,0,0,0,
17,1,12,17,21460,21698,21698,21838,0,21838,0,2,1,0,0,0,0,0,0,0,0,0,
18,0,19,18,22141,22201,22201,22252,22252,0,0,0,1,0,0,0,0,22252,22352,0,22352,22487,
19,0,20,19,22490,23565,23565,23608,23608,0,0,0,0,1,0,0,0,23608,23708,0,23708,23770,
20,1,4,20,23773,24977,24977,25049,0,25049,0,0,1,0,0,0,0,0,0,0,0,0,
21,0,16,21,25352,25452,25452,25552,25552,0,0,2,0,1,0,0,0,25552,25652,0,25652,25698,
22,0,2,22,25701,26740,26740,26810,26810,0,0,0,1,0,0,0,0,26810,26910,0,26910,26999,
23,0,18,23,27002,28015,28015,28088,28088,0,0,0,1,0,0,0,0,28088,28188,0,28188,28257,
24,2,15,24,28260,29349,29349,29949,0,0,0,2,0,0,0,0,0,0,0,0,0,0,
25,0,20,25,29952,30168,30168,30245,30245,0,0,1,0,1,0,0,0,30245,30345,0,30345,30392,
26,0,10,26,30395,31673,31673,31734,31734,0,0,0,1,0,0,0,0,31734,31834,0,31834,31919,
27,0,7,27,31922,33064,33064,33118,33118,0,0,0,1,0,0,0,0,33118,33218,0,33218,33280,
28,0,15,28,33283,34389,34389,34499,34499,0,0,1,1,0,0,0,0,34499,34599,0,34599,34669,
29,0,4,29,34672,35631,35631,35668,35668,0,0,0,0,1,0,0,0,35668,35768,0,35768,36452,
30,0,4,30,36455,37337,37337,37377,37377,0,0,0,0,1,0,0,0,37377,37477,0,37477,37680,
31,0,11,31,37683,38670,38670,38733,38733,0,0,0,1,0,0,0,0,38733,38833,0,38833,39473,
32,0,5,32,39476,40416,40416,40488,40488,0,0,1,0,1,0,0,0,40488,40588,0,40588,40609,
33,0,18,33,40612,41809,41809,41865,41865,0,0,0,1,0,0,0,0,41865,41965,0,41965,42034,
34,0,2,34,42037,42980,42980,43020,43020,0,0,0,1,0,0,0,0,43020,43120,0,43120,43182,
35,0,6,35,43185,44205,44205,44271,44271,0,0,0,1,0,0,0,0,44271,44371,0,44371,44434,
36,0,14,36,44437,45594,45594,45658,45658,0,0,0,1,0,0,0,0,45658,45758,0,45758,45846,
37,1,19,37,45849,46928,46928,47022,0,47022,0,1,0,1,0,0,0,0,0,0,0,0,
38,1,21,38,47325,47378,47378,47499,0,47499,0,1,1,0,0,0,0,0,0,0,0,0,
39,1,17,39,47802,47927,47927,47993,0,47993,0,0,1,0,0,0,0,0,0,0,0,0,
40,1,15,40,48296,48329,48329,48384,0,48384,0,0,0,1,0,0,0,0,0,0,0,0,
41,1,3,41,48687,48753,48753,48874,0,48874,0,1,0,1,0,0,0,0,0,0,0,0,
42,1,14,42,49177,49179,49179,49230,0,49230,0,0,0,1,0,0,0,0,0,0,0,0,
43,1,10,43,49533,49666,49666,49697,0,49697,0,0,0,1,0,0,0,0,0,0,0,0,
44,0,7,44,50000,50097,50097,50177,50177,0,0,0,1,0,0,0,0,50177,50277,0,50277,50349,
45,0,7,45,50352,51489,51489,51549,51549,0,0,0,1,0,0,0,0,51549,51649,0,51649,51700,
46,0,15,46,51703,52746,52746,52822,52822,0,0,0,1,0,0,0,0,52822,52922,0,52922,52988,
47,0,12,47,52991,53976,53976,54016,54016,0,0,0,0,1,0,0,0,54016,54116,0,54116,54141,
48,0,9,48,54144,55158,55158,55230,55230,0,0,0,0,1,0,0,0,55230,55330,0,55330,55356,
49,1,2,49,55359,56287,56287,56328,0,56328,0,0,0,1,0,0,0,0,0,0,0,0,
50,0,18,50,56631,56717,56717,56794,56794,0,0,1,1,0,0,0,0,56794,56894,0,56894,56976,
51,1,15,51,56979,58003,58003,58039,0,58039,0,0,0,1,0,0,0,0,0,0,0,0,
52,1,1,52,58342,58373,58373,58505,0,58505,0,1,1,0,0,0,0,0,0,0,0,0,
53,0,11,53,58808,58862,58862,59023,59023,0,0,1,1,0,0,0,0,59023,59123,0,59123,59197,
54,0,6,54,59200,60320,60320,60380,60380,0,0,0,1,0,0,0,0,60380,60480,0,60480,60550,
55,1,21,55,60553,61544,61544,61610,0,61610,0,0,1,0,0,0,0,0,0,0,0,0,
56,0,18,56,61913,62015,62015,62085,62085,0,0,0,1,0,0,0,0,62085,62185,0,62185,62275,
57,0,11,57,62278,63365,63365,63396,63396,0,0,0,1,0,0,0,0,63396,63496,0,63496,63570,
58,0,4,58,63573,64565,64565,64600,64600,0,0,0,0,1,0,0,0,64600,64700,0,64700,64724,
59,0,14,59,64727,65736,65736,65801,65801,0,0,0,1,0,0,0,0,65801,65901,0,65901,65971,
60,1,21,60,65974,66945,66945,66980,0,66980,0,0,1,0,0,0,0,0,0,0,0,0,
61,0,6,61,67283,67442,67442,67519,67519,0,0,0,1,0,0,0,0,67519,67619,0,67619,67718,
62,0,8,62,67721,68798,68798,68839,68839,0,0,0,0,1,0,0,0,68839,68939,0,68939,68956,
63,0,0,63,68959,69955,69955,70012,70012,0,0,0,1,0,0,0,0,70012,70112,0,70112,70182,
64,0,16,64,70185,71140,71140,71191,71191,0,0,0,0,1,0,0,0,71191,71291,0,71291,71319,
65,1,11,65,71322,72204,72204,72241,0,72241,0,0,0,1,0,0,0,0,0,0,0,0,
66,0,11,66,72544,72581,72581,72664,72664,0,0,0,1,0,0,0,0,72664,72764,0,72764,72908,
67,0,2,67,72911,73866,73866,73902,73902,0,0,0,1,0,0,0,0,73902,74002,0,74002,74074,
68,0,5,68,74077,75026,75026,75078,75078,0,0,0,0,1,0,0,0,75078,75178,0,75178,75206,
69,0,4,69,75209,76206,76206,76262,76262,0,0,0,0,1,0,0,0,76262,76362,0,76362,76390,
70,0,4,70,76393,77363,77363,77398,77398,0,0,0,0,1,0,0,0,77398,77498,0,77498,77538,
71,1,2,71,77541,78467,78467,78514,0,78514,0,0,0,1,0,0,0,0,0,0,0,0,
72,1,17,72,78817,78829,78829,78899,0,78899,0,0,1,0,0,0,0,0,0,0,0,0,
73,0,19,73,79202,79202,79202,79339,79339,0,0,1,1,0,0,0,0,79339,79439,0,79439,79516,
74,0,14,74,79519,80476,80476,80536,80536,0,0,0,1,0,0,0,0,80536,80636,0,80636,80717,
75,0,19,75,80720,81634,81634,81706,81706,0,0,0,1,0,0,0,0,81706,81806,0,81806,81867,
76,1,20,76,81870,82814,82814,82848,0,82848,0,0,1,0,0,0,0,0,0,0,0,0,
77,0,3,77,83151,83216,83216,83270,83270,0,0,0,1,0,0,0,0,83270,83370,0,83370,83433,
78,1,8,78,83436,84501,84501,84584,0,84584,0,0,1,0,0,0,0,0,0,0,0,0,
79,0,6,79,84887,84932,84932,84994,84994,0,0,0,1,0,0,0,0,84994,85094,0,85094,85178,
80,0,11,80,85181,86259,86259,86339,86339,0,0,0,1,0,0,0,0,86339,86439,0,86439,86511,
81,0,17,81,86514,87509,87509,87543,87543,0,0,0,0,1,0,0,0,87543,87643,0,87643,87674,
82,1,7,82,87677,88698,88698,88748,0,88748,0,0,0,1,0,0,0,0,0,0,0,0,
83,1,16,83,89051,89073,89073,89145,0,89145,0,0,1,0,0,0,0,0,0,0,0,0,
84,1,5,84,89448,89492,89492,89561,0,89561,0,0,1,0,0,0,0,0,0,0,0,0,
85,0,8,85,89864,89904,89904,89985,89985,0,0,1,0,1,0,0,0,89985,90085,0,90085,90158,
86,0,1,86,90161,91361,91361,91432,91432,0,0,0,0,1,0,0,0,91432,91532,0,91532,91565,
87,0,4,87,91568,92557,92557,92603,92603,0,0,0,0,1,0,0,0,92603,92703,0,92703,92735,
88,0,13,88,92738,93620,93620,93666,93666,0,0,0,0,1,0,0,0,93666,93766,0,93766,93795,
89,0,18,89,93798,94830,94830,94935,94935,0,0,0,1,0,0,0,0,94935,95035,0,95035,95114,
90,0,2,90,95117,96652,96652,96722,96722,0,0,0,1,0,0,0,0,96722,96822,0,96822,96906,
91,1,7,91,96909,97880,97880,97922,0,97922,0,0,0,1,0,0,0,0,0,0,0,0,
92,1,21,92,98225,98387,98387,98435,0,98435,0,0,1,0,0,0,0,0,0,0,0,0,
93,0,14,93,98738,98817,98817,98883,98883,0,0,0,1,0,0,0,0,98883,98983,0,98983,99097,
94,1,17,94,99100,100197,100197,100255,0,100255,0,0,1,0,0,0,0,0,0,0,0,0,
95,0,12,95,100558,100677,100677,100707,100707,0,0,0,0,1,0,0,0,100707,100807,0,100807,100864,
96,0,12,96,100867,101815,101815,101848,101848,0,0,0,0,1,0,0,0,101848,101948,0,101948,101992,
97,0,9,97,101995,102886,102886,102929,102929,0,0,0,0,1,0,0,0,102929,103029,0,103029,103069,
