STARTDATA
KLIMBIC OUTPUT FILE
MS EXCEL FORMAT
System,No System Name
User,Operant
Date,09-Oct-2019
Time,12:33
Box Index,1
ExptType,0
SessionRecord,34

Session Title,SCB
Protocol Title,grating orientation discrimination with punishment and distractors (bug fixed)
Protocol Description,nose-touch one of the two locations according to stimulus orientation (2AFC) + ignore distractor + punishment for wrong selection
Analysis Ref,CS-101
Dose Details,Index,0
Dose Table Item
n.a.
0
Unassigned
300
Subject Id,SCB_2
DB Ref,SCB_nbk_shaping07
DB Group,-1
Day Table,Image Discrimination Day Table
Duration,168000
Pellet Count,0
Fluid Count,125
Air Puff Count,0
Shock Count,0
F10 Sensor,X(0),
SL Target,1
SL Dummy,2
SS Target,1
SS Dummy,2
SensorTC
S(1),
133,
AutoControl,Index,0,
AC Comment,,T1 - 1T1D (120x120)  VT/HZ = 1:1 (Tc-6, Dc-1,2)
01_cross,02_responsebox,03_mask_060,hz6_060,hz6_080,hz6_100,hz6_120,vt6_060,vt6_080,vt6_100,vt6_120,hz1_120,vt1_120,hz2_120,vt2_120,hz3_120,vt3_120,hz4_120,vt4_120,hz5_120,vt5_120,hz7_120,vt7_120,hz8_120,vt8_120,
Image Discrim Details
Trials,Banked,RptInc,RptMssd,CTLimited,CTLimit,All_Trials,C_Trials,I_Trials,M_Trials,Ex_Crcn_Trials
198,0,0,0,0,1000,1,0,0,0,0,
Trial,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,
T2Mode,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
T2TGType,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
T2TGIndex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T2Freq,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,
T2Ampl,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,
T2Burst,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
T2Period,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
T2Delay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T2ToneCount,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,


Trials

,,,,Stage (4),Stage (4),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (9),Stage (9),Stage (10),Stage (12),Stage (12),
Trial,,Item,TT,,,,,Target,Dummy,Count :-,Count :-,Count :-,Count :-,Count :-,Count :-,Count :-,,,Reward,,,
Ref,Outcome,Index,Index,Entry,Exit,Entry,Exit,Report,Report,W(1),W(2),W(3),W(4),W(5),W(6),W(7),Entry,Exit,Count :-,Entry,Exit,
0,0,17,0,1003,1218,1218,1245,1245,0,0,0,0,1,0,0,0,1245,1345,0,1345,1371,
1,0,17,1,1374,1767,1767,1792,1792,0,0,0,0,1,0,0,0,1792,1892,0,1892,1909,
2,0,10,2,1912,2355,2355,2419,2419,0,0,1,1,0,0,0,0,2419,2519,0,2519,2548,
3,1,16,3,2551,3861,3861,3881,0,3881,0,0,0,1,0,0,0,0,0,0,0,0,
4,0,8,4,4184,4349,4349,4381,4381,0,0,0,0,1,0,0,0,4381,4481,0,4481,4486,
5,0,5,5,4489,5400,5400,5418,5418,0,0,0,0,1,0,0,0,5418,5518,0,5518,5550,
6,0,2,6,5553,6504,6504,6619,6619,0,0,1,0,1,0,0,0,6619,6719,0,6719,6728,
7,1,6,7,6731,7591,7591,7681,0,7681,0,0,0,1,0,0,0,0,0,0,0,0,
8,1,3,8,7984,8087,8087,8108,0,8108,0,0,0,1,0,0,0,0,0,0,0,0,
9,1,9,9,8411,8819,8819,8899,0,8899,0,0,0,1,0,0,0,0,0,0,0,0,
10,0,5,10,9202,9215,9215,9309,9309,0,0,1,0,1,0,0,0,9309,9409,0,9409,9424,
11,0,8,11,9427,10594,10594,10622,10622,0,0,0,0,1,0,0,0,10622,10722,0,10722,10727,
12,0,13,12,10730,11626,11626,11667,11667,0,0,0,1,0,0,0,0,11667,11767,0,11767,11794,
13,0,16,13,11797,12815,12815,13126,13126,0,0,1,1,0,0,0,0,13126,13226,0,13226,13279,
14,0,9,14,13282,14218,14218,14318,14318,0,0,0,1,0,0,0,0,14318,14418,0,14418,14448,
15,0,5,15,14451,15492,15492,15516,15516,0,0,0,0,1,0,0,0,15516,15616,0,15616,15633,
16,0,1,16,15636,16568,16568,16602,16602,0,0,0,0,1,0,0,0,16602,16695,0,0,0,
17,0,0,17,16698,17025,17025,17072,17072,0,0,0,1,0,0,0,0,17072,17172,0,17172,17199,
18,1,14,18,17202,18230,18230,18253,0,18253,0,0,0,1,0,0,0,0,0,0,0,0,
19,0,2,19,18556,18655,18655,18680,18680,0,0,0,0,1,0,0,0,18680,18780,0,18780,18784,
20,0,15,20,18787,19866,19866,20000,20000,0,0,0,0,1,0,0,0,20000,20100,0,20100,20103,
21,0,3,21,20106,21114,21114,21177,21177,0,0,0,1,0,0,0,0,21177,21277,0,21277,21321,
22,1,4,22,21324,22359,22359,22393,0,22393,0,0,0,1,0,0,0,0,0,0,0,0,
23,0,3,23,22696,22730,22730,22803,22803,0,0,0,1,0,0,0,0,22803,22903,0,22903,22940,
24,0,13,24,22943,23910,23910,23965,23965,0,0,0,1,0,0,0,0,23965,24065,0,24065,24096,
25,0,8,25,24099,25045,25045,25317,25317,0,0,1,0,1,0,0,0,25317,25417,0,25417,25455,
26,0,8,26,25458,26335,26335,26626,26626,0,0,2,0,1,0,0,0,26626,26726,0,26726,26736,
27,0,16,27,26739,27674,27674,27771,27771,0,0,0,1,0,0,0,0,27771,27871,0,27871,27895,
28,0,7,28,27898,28971,28971,29054,29054,0,0,0,0,1,0,0,0,29054,29154,0,29154,29161,
29,0,6,29,29164,30253,30253,30306,30306,0,0,0,1,0,0,0,0,30306,30406,0,30406,30437,
30,0,1,30,30440,31413,31413,31474,31474,0,0,1,0,1,0,0,0,31474,31574,0,31574,31644,
31,0,12,31,31647,32582,32582,32689,32689,0,0,0,0,1,0,0,0,32689,32789,0,32789,32796,
32,0,2,32,32799,33770,33770,33798,33798,0,0,0,0,1,0,0,0,33798,33898,0,33898,33996,
33,0,7,33,33999,35403,35403,35434,35434,0,0,0,0,1,0,0,0,35434,35534,0,35534,35608,
34,0,7,34,35611,36516,36516,36648,36648,0,0,0,0,1,0,0,0,36648,36748,0,36748,36772,
35,0,3,35,36775,37786,37786,37830,37830,0,0,0,1,0,0,0,0,37830,37930,0,37930,37981,
36,0,16,36,37984,38909,38909,38955,38955,0,0,0,1,0,0,0,0,38955,39055,0,39055,39157,
37,0,12,37,39160,40177,40177,40387,40387,0,0,0,0,1,0,0,0,40387,40487,0,40487,40616,
38,0,2,38,40619,42200,42200,42223,42223,0,0,0,0,1,0,0,0,42223,42323,0,42323,42342,
39,0,10,39,42345,43792,43792,44073,44073,0,0,1,1,0,0,0,0,44073,44173,0,44173,44228,
40,0,10,40,44231,45476,45476,45572,45572,0,0,0,1,0,0,0,0,45572,45672,0,45672,45720,
41,0,10,41,45723,47004,47004,47134,47134,0,0,0,1,0,0,0,0,47134,47234,0,47234,47275,
42,0,7,42,47278,48147,48147,48407,48407,0,0,0,0,1,0,0,0,48407,48507,0,48507,48527,
43,0,17,43,48530,49586,49586,49795,49795,0,0,0,0,1,0,0,0,49795,49895,0,49895,49899,
44,0,6,44,49902,50926,50926,50980,50980,0,0,0,1,0,0,0,0,50980,51080,0,51080,51211,
45,0,15,45,51214,52092,52092,52119,52119,0,0,0,0,1,0,0,0,52119,52219,0,52219,52227,
46,0,12,46,52230,53201,53201,53231,53231,0,0,0,0,1,0,0,0,53231,53328,0,0,0,
47,0,14,47,53331,53580,53580,53648,53648,0,0,0,1,0,0,0,0,53648,53748,0,53748,53799,
48,0,6,48,53802,54660,54660,54767,54767,0,0,0,1,0,0,0,0,54767,54867,0,54867,54900,
49,0,17,49,54903,55951,55951,55977,55977,0,0,0,0,1,0,0,0,55977,56077,0,56077,56078,
50,1,16,50,56081,57131,57131,57270,0,57270,0,1,0,1,0,0,0,0,0,0,0,0,
51,0,1,51,57573,57603,57603,57671,57671,0,0,1,0,1,0,0,0,57671,57771,0,57771,57792,
52,0,17,52,57795,58670,58670,58809,58809,0,0,1,0,1,0,0,0,58809,58909,0,58909,58927,
53,0,9,53,58930,59997,59997,60124,60124,0,0,0,1,0,0,0,0,60124,60224,0,60224,60256,
54,1,0,54,60259,61189,61189,61220,0,61220,0,0,0,1,0,0,0,0,0,0,0,0,
55,0,5,55,61523,61816,61816,61841,61841,0,0,0,0,1,0,0,0,61841,61941,0,61941,61957,
56,1,9,56,61960,62902,62902,63416,0,63416,0,2,0,1,0,0,0,0,0,0,0,0,
57,0,10,57,63719,63766,63766,63853,63853,0,0,1,1,0,0,0,0,63853,63953,0,63953,64065,
58,0,3,58,64068,64882,64882,64935,64935,0,0,0,1,0,0,0,0,64935,65035,0,65035,65070,
59,0,6,59,65073,66116,66116,66300,66300,0,0,1,1,0,0,0,0,66300,66400,0,66400,66449,
60,1,13,60,66452,67436,67436,67456,0,67456,0,0,0,1,0,0,0,0,0,0,0,0,
61,0,14,61,67759,67784,67784,67830,67830,0,0,0,1,0,0,0,0,67830,67930,0,67930,67992,
62,0,13,62,67995,69034,69034,69088,69088,0,0,0,1,0,0,0,0,69088,69188,0,69188,69224,
63,1,4,63,69227,70318,70318,70443,0,70443,0,0,0,1,0,0,0,0,0,0,0,0,
64,0,5,64,70746,70751,70751,70790,70790,0,0,0,0,1,0,0,0,70790,70890,0,70890,70913,
65,0,8,65,70916,72052,72052,72076,72076,0,0,0,0,1,0,0,0,72076,72176,0,72176,72191,
66,0,14,66,72194,73177,73177,73219,73219,0,0,0,1,0,0,0,0,73219,73319,0,73319,73364,
67,0,10,67,73367,74416,74416,74510,74510,0,0,0,1,0,0,0,0,74510,74610,0,74610,74644,
68,0,11,68,74647,75616,75616,75635,75635,0,0,0,0,1,0,0,0,75635,75735,0,75735,75757,
69,1,9,69,75760,76711,76711,76733,0,76733,0,0,0,1,0,0,0,0,0,0,0,0,
70,0,12,70,77036,77217,77217,77245,77245,0,0,0,0,1,0,0,0,77245,77345,0,77345,77355,
71,0,15,71,77358,78346,78346,78372,78372,0,0,0,0,1,0,0,0,78372,78472,0,78472,78481,
72,1,14,72,78484,79727,79727,79888,0,79888,0,1,0,1,0,0,0,0,0,0,0,0,
73,0,0,73,80191,80232,80232,80291,80291,0,0,0,1,0,0,0,0,80291,80391,0,80391,80438,
74,0,15,74,80441,81671,81671,81695,81695,0,0,0,0,1,0,0,0,81695,81795,0,81795,81824,
75,0,0,75,81827,82712,82712,82799,82799,0,0,1,1,0,0,0,0,82799,82899,0,82899,82938,
76,0,0,76,82941,83852,83852,83949,83949,0,0,0,1,0,0,0,0,83949,84049,0,84049,84084,
77,0,3,77,84087,84996,84996,85137,85137,0,0,1,1,0,0,0,0,85137,85237,0,85237,85272,
78,0,4,78,85275,86394,86394,86591,86591,0,0,1,1,0,0,0,0,86591,86691,0,86691,86779,
79,0,15,79,86782,87838,87838,87870,87870,0,0,0,0,1,0,0,0,87870,87970,0,87970,87977,
80,0,15,80,87980,89006,89006,89036,89036,0,0,0,0,1,0,0,0,89036,89136,0,89136,89145,
81,0,0,81,89148,90271,90271,90404,90404,0,0,1,1,0,0,0,0,90404,90504,0,90504,90552,
82,0,16,82,90555,91673,91673,91816,91816,0,0,0,1,0,0,0,0,91816,91916,0,91916,91978,
83,0,9,83,91981,92741,92741,92798,92798,0,0,0,1,0,0,0,0,92798,92898,0,92898,92965,
84,0,1,84,92968,93794,93794,93819,93819,0,0,0,0,1,0,0,0,93819,93919,0,93919,93953,
85,1,6,85,93956,94804,94804,94831,0,94831,0,0,0,1,0,0,0,0,0,0,0,0,
86,1,16,86,95134,95229,95229,95254,0,95254,0,0,0,1,0,0,0,0,0,0,0,0,
87,0,10,87,95557,95612,95612,95740,95740,0,0,1,1,0,0,0,0,95740,95840,0,95840,95929,
88,0,5,88,95932,96831,96831,96860,96860,0,0,0,0,1,0,0,0,96860,96960,0,96960,96987,
89,0,7,89,96990,97997,97997,98026,98026,0,0,0,0,1,0,0,0,98026,98126,0,98126,98154,
90,0,17,90,98157,99174,99174,99198,99198,0,0,0,0,1,0,0,0,99198,99298,0,99298,99329,
91,1,13,91,99332,100353,100353,100379,0,100379,0,0,0,1,0,0,0,0,0,0,0,0,
92,0,7,92,100682,100843,100843,100867,100867,0,0,0,0,1,0,0,0,100867,100967,0,100967,100982,
93,0,2,93,100985,102059,102059,102089,102089,0,0,0,0,1,0,0,0,102089,102189,0,102189,102213,
94,0,5,94,102216,103165,103165,103193,103193,0,0,0,0,1,0,0,0,103193,103293,0,103293,103806,
95,1,14,95,103809,104736,104736,104759,0,104759,0,0,0,1,0,0,0,0,0,0,0,0,
96,0,8,96,105062,105093,105093,105118,105118,0,0,0,0,1,0,0,0,105118,105218,0,105218,105246,
97,0,12,97,105249,106212,106212,106238,106238,0,0,0,0,1,0,0,0,106238,106338,0,106338,106363,
98,0,8,98,106366,107482,107482,107505,107505,0,0,0,0,1,0,0,0,107505,107605,0,107605,107635,
99,0,15,99,107638,108840,108840,108866,108866,0,0,0,0,1,0,0,0,108866,108966,0,108966,108992,
100,1,3,100,108995,110098,110098,110124,0,110124,0,0,0,1,0,0,0,0,0,0,0,0,
101,0,11,101,110427,110449,110449,110475,110475,0,0,0,0,1,0,0,0,110475,110575,0,110575,110600,
102,1,14,102,110603,111548,111548,111660,0,111660,0,0,0,1,0,0,0,0,0,0,0,0,
103,0,14,103,111963,111971,111971,112031,112031,0,0,0,1,0,0,0,0,112031,112131,0,112131,112245,
104,0,1,104,112248,113206,113206,113230,113230,0,0,0,0,1,0,0,0,113230,113330,0,113330,113343,
105,1,0,105,113346,114526,114526,114629,0,114629,0,0,0,1,0,0,0,0,0,0,0,0,
106,0,16,106,114932,114943,114943,115013,115013,0,0,1,1,0,0,0,0,115013,115113,0,115113,115167,
107,0,13,107,115170,116038,116038,116154,116154,0,0,0,1,0,0,0,0,116154,116254,0,116254,116307,
108,0,2,108,116310,117218,117218,117240,117240,0,0,0,0,1,0,0,0,117240,117340,0,117340,117360,
109,0,7,109,117363,118334,118334,118358,118358,0,0,0,0,1,0,0,0,118358,118458,0,118458,118482,
110,0,5,110,118485,119286,119286,119310,119310,0,0,0,0,1,0,0,0,119310,119410,0,119410,119433,
111,1,10,111,119436,120317,120317,120524,0,120524,0,0,0,1,0,0,0,0,0,0,0,0,
112,0,9,112,120827,121116,121116,121266,121266,0,0,1,1,0,0,0,0,121266,121366,0,121366,121425,
113,0,7,113,121428,122268,122268,122330,122330,0,0,0,0,1,0,0,0,122330,122430,0,122430,122498,
114,0,0,114,122501,123469,123469,123615,123615,0,0,1,1,0,0,0,0,123615,123715,0,123715,123762,
115,1,10,115,123765,124703,124703,124894,0,124894,0,0,0,1,0,0,0,0,0,0,0,0,
116,0,11,116,125197,125341,125341,125371,125371,0,0,0,0,1,0,0,0,125371,125471,0,125471,125504,
117,0,2,117,125507,126527,126527,126556,126556,0,0,0,0,1,0,0,0,126556,126656,0,126656,126664,
118,0,6,118,126667,127862,127862,127910,127910,0,0,0,1,0,0,0,0,127910,128010,0,128010,128061,
119,0,11,119,128064,129081,129081,129107,129107,0,0,0,0,1,0,0,0,129107,129207,0,129207,129324,
120,0,11,120,129327,130247,130247,130335,130335,0,0,0,0,1,0,0,0,130335,130435,0,130435,130454,
121,1,13,121,130457,131394,131394,131515,0,131515,0,1,0,1,0,0,0,0,0,0,0,0,
122,0,13,122,131818,131882,131882,131928,131928,0,0,0,1,0,0,0,0,131928,132028,0,132028,132094,
123,1,6,123,132097,133021,133021,133251,0,133251,0,2,0,1,0,0,0,0,0,0,0,0,
124,0,14,124,133554,133608,133608,133635,133635,0,0,0,1,0,0,0,0,133635,133735,0,133735,133812,
125,0,11,125,133815,134770,134770,134799,134799,0,0,0,0,1,0,0,0,134799,134899,0,134899,134920,
126,1,0,126,134923,135812,135812,135834,0,135834,0,0,0,1,0,0,0,0,0,0,0,0,
127,1,13,127,136137,138522,138522,138548,0,138548,0,0,0,1,0,0,0,0,0,0,0,0,
128,1,4,128,138851,138892,138892,138992,0,138992,0,0,0,1,0,0,0,0,0,0,0,0,
129,0,6,129,139295,139503,139503,139558,139558,0,0,0,1,0,0,0,0,139558,139658,0,139658,139754,
130,0,11,130,139757,140706,140706,140733,140733,0,0,0,0,1,0,0,0,140733,140833,0,140833,140868,
131,0,13,131,140871,142021,142021,142067,142067,0,0,0,1,0,0,0,0,142067,142167,0,142167,142238,
132,0,12,132,142241,143128,143128,143155,143155,0,0,0,0,1,0,0,0,143155,143255,0,143255,143286,
133,0,11,133,143289,144294,144294,144370,144370,0,0,0,0,1,0,0,0,144370,144470,0,144470,144496,
134,0,8,134,144499,145520,145520,145546,145546,0,0,0,0,1,0,0,0,145546,145646,0,145646,145657,
135,0,17,135,145660,146782,146782,146817,146817,0,0,0,0,1,0,0,0,146817,146917,0,146917,146932,
136,0,8,136,146935,147833,147833,147862,147862,0,0,0,0,1,0,0,0,147862,147962,0,147962,148167,
137,0,6,137,148170,149035,149035,149134,149134,0,0,0,1,0,0,0,0,149134,149234,0,149234,149283,
138,0,7,138,149286,150143,150143,150274,150274,0,0,1,0,1,0,0,0,150274,150374,0,150374,150398,
139,0,11,139,150401,151202,151202,151225,151225,0,0,0,0,1,0,0,0,151225,151325,0,151325,151345,
140,0,3,140,151348,152290,152290,152486,152486,0,0,1,1,0,0,0,0,152486,152586,0,152586,152641,
141,1,4,141,152644,153484,153484,153649,0,153649,0,1,0,1,0,0,0,0,0,0,0,0,
142,0,16,142,153952,153955,153955,154029,154029,0,0,1,1,0,0,0,0,154029,154129,0,154129,154191,
143,0,5,143,154194,154991,154991,155015,155015,0,0,0,0,1,0,0,0,155015,155115,0,155115,155133,
144,0,2,144,155136,155970,155970,155990,155990,0,0,0,0,1,0,0,0,155990,156090,0,156090,156122,
145,0,7,145,156125,156901,156901,156926,156926,0,0,0,0,1,0,0,0,156926,157026,0,157026,157042,
146,0,6,146,157045,157866,157866,158052,158052,0,0,2,1,0,0,0,0,158052,158152,0,158152,158205,
147,0,17,147,158208,159086,159086,159111,159111,0,0,0,0,1,0,0,0,159111,159211,0,159211,159234,
148,0,1,148,159237,160008,160008,160026,160026,0,0,0,0,1,0,0,0,160026,160126,0,160126,160243,
149,0,1,149,160246,161044,161044,161070,161070,0,0,0,0,1,0,0,0,161070,161170,0,161170,161194,
150,0,12,150,161197,162195,162195,162218,162218,0,0,0,0,1,0,0,0,162218,162318,0,162318,162348,
151,0,15,151,162351,163241,163241,163266,163266,0,0,0,0,1,0,0,0,163266,163366,0,163366,163385,
152,0,15,152,163388,164419,164419,164443,164443,0,0,0,0,1,0,0,0,164443,164543,0,164543,164573,
153,0,15,153,164576,165501,165501,165527,165527,0,0,0,0,1,0,0,0,165527,165627,0,165627,165688,
154,1,0,154,165691,166626,166626,166706,0,166706,0,0,0,1,0,0,0,0,0,0,0,0,
155,0,9,155,167009,167621,167621,167668,167668,0,0,0,1,0,0,0,0,167668,167768,0,167768,167857,
156,128,4,156,167860,168000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENDDATA
