STARTDATA
KLIMBIC OUTPUT FILE
MS EXCEL FORMAT
System,No System Name
User,Operant
Date,22-Oct-2019
Time,12:36
Box Index,1
ExptType,0
SessionRecord,48

Session Title,SCB
Protocol Title,grating orientation discrimination with punishment and distractors (bug fixed)
Protocol Description,nose-touch one of the two locations according to stimulus orientation (2AFC) + ignore distractor + punishment for wrong selection
Analysis Ref,CS-101
Dose Details,Index,0
Dose Table Item
n.a.
0
Unassigned
300
Subject Id,SCB_2
DB Ref,SCB_nbk_shaping07
DB Group,-1
Day Table,Image Discrimination Day Table
Duration,168000
Pellet Count,0
Fluid Count,127
Air Puff Count,0
Shock Count,0
F10 Sensor,X(0),
SL Target,1
SL Dummy,2
SS Target,1
SS Dummy,2
SensorTC
S(1),
177,
AutoControl,Index,0,
AC Comment,,T1 - 1T1D (120x120)  VT/HZ = 1:1 (Tc-6, Dc-1-3)
01_cross,02_responsebox,03_mask_060,hz6_060,hz6_080,hz6_100,hz6_120,vt6_060,vt6_080,vt6_100,vt6_120,hz1_120,vt1_120,hz2_120,vt2_120,hz3_120,vt3_120,hz4_120,vt4_120,hz5_120,vt5_120,hz7_120,vt7_120,hz8_120,vt8_120,
Image Discrim Details
Trials,Banked,RptInc,RptMssd,CTLimited,CTLimit,All_Trials,C_Trials,I_Trials,M_Trials,Ex_Crcn_Trials
198,0,0,0,0,1000,1,0,0,0,0,
Trial,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,
T1Ampl,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,
T1Burst,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
T1Period,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
T1Delay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T1ToneCount,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
T2Mode,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
T2TGType,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
T2TGIndex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T2Freq,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,
T2Ampl,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,
T2Burst,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
T2Period,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
T2Delay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T2ToneCount,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,


Trials

,,,,Stage (4),Stage (4),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (9),Stage (9),Stage (10),Stage (12),Stage (12),
Trial,,Item,TT,,,,,Target,Dummy,Count :-,Count :-,Count :-,Count :-,Count :-,Count :-,Count :-,,,Reward,,,
Ref,Outcome,Index,Index,Entry,Exit,Entry,Exit,Report,Report,W(1),W(2),W(3),W(4),W(5),W(6),W(7),Entry,Exit,Count :-,Entry,Exit,
0,0,14,0,1003,1249,1249,1622,1622,0,0,1,1,0,0,0,0,1622,1722,0,1722,1760,
1,0,9,1,1763,2121,2121,2655,2655,0,0,2,1,0,0,0,0,2655,2755,0,2755,2772,
2,0,10,2,2775,3275,3275,3320,3320,0,0,0,1,0,0,0,0,3320,3420,0,3420,3435,
3,0,12,3,3438,5128,5128,5526,5526,0,0,0,0,1,0,0,0,5526,5626,0,5626,5642,
4,0,10,4,5645,6667,6667,7236,7236,0,0,3,1,0,0,0,0,7236,7336,0,7336,7367,
5,0,7,5,7370,8277,8277,8377,8377,0,0,1,0,1,0,0,0,8377,8463,0,0,0,
6,0,12,6,8466,8830,8830,8861,8861,0,0,0,0,1,0,0,0,8861,8961,0,8961,8969,
7,0,0,7,8972,10045,10045,10110,10110,0,0,0,1,0,0,0,0,10110,10210,0,10210,10238,
8,0,8,8,10241,11104,11104,11197,11197,0,0,1,0,1,0,0,0,11197,11291,0,0,0,
9,0,13,9,11294,11551,11551,11658,11658,0,0,1,1,0,0,0,0,11658,11758,0,11758,11785,
10,0,1,10,11788,12696,12696,12730,12730,0,0,0,0,1,0,0,0,12730,12830,0,12830,12831,
11,1,9,11,12834,13841,13841,13869,0,13869,0,0,0,1,0,0,0,0,0,0,0,0,
12,0,1,12,14172,14407,14407,14447,14447,0,0,1,0,1,0,0,0,14447,14537,0,0,0,
13,0,13,13,14540,14791,14791,14839,14839,0,0,0,1,0,0,0,0,14839,14939,0,14939,14972,
14,0,2,14,14975,15922,15922,15945,15945,0,0,0,0,1,0,0,0,15945,16045,0,16045,16062,
15,0,13,15,16065,17011,17011,17071,17071,0,0,0,1,0,0,0,0,17071,17171,0,17171,17204,
16,0,4,16,17207,18132,18132,18245,18245,0,0,0,1,0,0,0,0,18245,18345,0,18345,18376,
17,0,6,17,18379,19233,19233,19290,19290,0,0,0,1,0,0,0,0,19290,19390,0,19390,19421,
18,0,16,18,19424,20279,20279,20328,20328,0,0,0,1,0,0,0,0,20328,20428,0,20428,20475,
19,0,4,19,20478,21347,21347,21440,21440,0,0,0,1,0,0,0,0,21440,21540,0,21540,21569,
20,0,8,20,21572,22521,22521,22558,22558,0,0,0,0,1,0,0,0,22558,22651,0,0,0,
21,0,7,21,22654,22929,22929,22959,22959,0,0,0,0,1,0,0,0,22959,23056,0,0,0,
22,0,3,22,23059,23329,23329,23389,23389,0,0,0,1,0,0,0,0,23389,23489,0,23489,23519,
23,0,2,23,23522,24379,24379,24405,24405,0,0,0,0,1,0,0,0,24405,24505,0,24505,24585,
24,0,8,24,24588,25499,25499,25530,25530,0,0,0,0,1,0,0,0,25530,25630,0,25630,25694,
25,0,7,25,25697,26621,26621,26724,26724,0,0,1,0,1,0,0,0,26724,26815,0,0,0,
26,0,4,26,26818,27035,27035,27092,27092,0,0,0,1,0,0,0,0,27092,27192,0,27192,27221,
27,0,1,27,27224,28193,28193,28217,28217,0,0,0,0,1,0,0,0,28217,28317,0,28317,28386,
28,0,3,28,28389,29368,29368,29416,29416,0,0,0,1,0,0,0,0,29416,29516,0,29516,29556,
29,0,7,29,29559,30440,30440,30534,30534,0,0,0,0,1,0,0,0,30534,30632,0,0,0,
30,0,15,30,30635,30858,30858,30888,30888,0,0,0,0,1,0,0,0,30888,30988,0,30988,31007,
31,0,13,31,31010,31843,31843,31957,31957,0,0,1,1,0,0,0,0,31957,32057,0,32057,32092,
32,0,9,32,32095,32924,32924,33041,33041,0,0,0,1,0,0,0,0,33041,33141,0,33141,33169,
33,0,2,33,33172,33979,33979,34014,34014,0,0,0,0,1,0,0,0,34014,34114,0,34114,34178,
34,0,5,34,34181,34982,34982,35088,35088,0,0,0,0,1,0,0,0,35088,35184,0,0,0,
35,0,9,35,35187,35418,35418,35461,35461,0,0,1,1,0,0,0,0,35461,35561,0,35561,35589,
36,0,8,36,35592,36440,36440,36463,36463,0,0,0,0,1,0,0,0,36463,36563,0,36563,36624,
37,0,16,37,36627,37419,37419,37519,37519,0,0,0,1,0,0,0,0,37519,37619,0,37619,37648,
38,0,7,38,37651,38450,38450,38480,38480,0,0,0,0,1,0,0,0,38480,38580,0,38580,38589,
39,0,8,39,38592,39474,39474,39505,39505,0,0,0,0,1,0,0,0,39505,39605,0,39605,39752,
40,0,7,40,39755,40603,40603,40623,40623,0,0,0,0,1,0,0,0,40623,40723,0,40723,40773,
41,0,0,41,40776,42052,42052,42101,42101,0,0,0,1,0,0,0,0,42101,42201,0,42201,42258,
42,0,8,42,42261,43058,43058,43090,43090,0,0,0,0,1,0,0,0,43090,43190,0,43190,43194,
43,0,9,43,43197,44042,44042,44139,44139,0,0,0,1,0,0,0,0,44139,44239,0,44239,44264,
44,0,15,44,44267,45080,45080,45441,45441,0,0,1,0,1,0,0,0,45441,45536,0,0,0,
45,0,16,45,45539,45984,45984,46012,46012,0,0,1,1,0,0,0,0,46012,46112,0,46112,46148,
46,0,9,46,46151,46919,46919,47024,47024,0,0,0,1,0,0,0,0,47024,47124,0,47124,47154,
47,0,16,47,47157,47951,47951,48117,48117,0,0,0,1,0,0,0,0,48117,48217,0,48217,48241,
48,0,0,48,48244,49083,49083,49133,49133,0,0,0,1,0,0,0,0,49133,49233,0,49233,49260,
49,0,5,49,49263,50097,50097,50137,50137,0,0,0,0,1,0,0,0,50137,50237,0,50237,50246,
50,0,3,50,50249,51180,51180,51250,51250,0,0,0,1,0,0,0,0,51250,51350,0,51350,51380,
51,0,12,51,51383,52252,52252,52284,52284,0,0,0,0,1,0,0,0,52284,52377,0,0,0,
52,0,6,52,52380,52632,52632,52989,52989,0,0,1,1,0,0,0,0,52989,53089,0,53089,53119,
53,0,10,53,53122,53946,53946,54043,54043,0,0,0,1,0,0,0,0,54043,54143,0,54143,54171,
54,0,16,54,54174,54995,54995,55111,55111,0,0,0,1,0,0,0,0,55111,55211,0,55211,55243,
55,0,7,55,55246,56064,56064,56089,56089,0,0,0,0,1,0,0,0,56089,56189,0,0,0,
56,0,7,56,56192,56408,56408,56698,56698,0,0,0,0,1,0,0,0,56698,56798,0,56798,56806,
57,1,4,57,56809,57693,57693,57923,0,57923,0,0,0,1,0,0,0,0,0,0,0,0,
58,0,7,58,58226,58381,58381,58453,58453,0,0,0,0,1,0,0,0,58453,58553,0,58553,58575,
59,0,5,59,58578,59582,59582,59626,59626,0,0,0,0,1,0,0,0,59626,59726,0,59726,59731,
60,0,10,60,59734,60670,60670,60834,60834,0,0,0,1,0,0,0,0,60834,60934,0,60934,60973,
61,0,0,61,60976,61840,61840,61927,61927,0,0,0,1,0,0,0,0,61927,62027,0,62027,62054,
62,0,14,62,62057,62897,62897,63001,63001,0,0,0,1,0,0,0,0,63001,63101,0,63101,63129,
63,0,9,63,63132,64026,64026,64117,64117,0,0,0,1,0,0,0,0,64117,64217,0,64217,64242,
64,0,6,64,64245,65081,65081,65134,65134,0,0,0,1,0,0,0,0,65134,65234,0,65234,65267,
65,0,2,65,65270,66215,66215,66240,66240,0,0,0,0,1,0,0,0,66240,66336,0,0,0,
66,0,3,66,66339,66562,66562,66694,66694,0,0,0,1,0,0,0,0,66694,66794,0,66794,66825,
67,0,3,67,66828,67719,67719,67765,67765,0,0,0,1,0,0,0,0,67765,67865,0,67865,67903,
68,0,1,68,67906,68879,68879,68899,68899,0,0,0,0,1,0,0,0,68899,68999,0,68999,69011,
69,1,0,69,69014,70005,70005,70178,0,70178,0,0,0,1,0,0,0,0,0,0,0,0,
70,0,15,70,70481,70592,70592,71007,71007,0,0,1,0,1,0,0,0,71007,71099,0,0,0,
71,0,4,71,71102,71508,71508,71558,71558,0,0,0,1,0,0,0,0,71558,71658,0,71658,71686,
72,0,6,72,71689,72533,72533,72655,72655,0,0,0,1,0,0,0,0,72655,72755,0,72755,72785,
73,0,13,73,72788,73641,73641,73702,73702,0,0,1,1,0,0,0,0,73702,73802,0,73802,73832,
74,0,15,74,73835,74729,74729,74755,74755,0,0,0,0,1,0,0,0,74755,74855,0,74855,74858,
75,0,3,75,74861,75786,75786,75944,75944,0,0,1,1,0,0,0,0,75944,76044,0,76044,76083,
76,0,17,76,76086,76958,76958,77379,77379,0,0,1,0,1,0,0,0,77379,77479,0,77479,77481,
77,1,3,77,77484,78398,78398,78427,0,78427,0,0,0,1,0,0,0,0,0,0,0,0,
78,0,9,78,78730,78933,78933,78969,78969,0,0,0,1,0,0,0,0,78969,79069,0,79069,79107,
79,0,17,79,79110,79984,79984,80017,80017,0,0,0,0,1,0,0,0,80017,80117,0,80117,80127,
80,0,2,80,80130,81079,81079,81102,81102,0,0,0,0,1,0,0,0,81102,81202,0,81202,81214,
81,0,15,81,81217,82108,82108,82136,82136,0,0,0,0,1,0,0,0,82136,82235,0,0,0,
82,0,9,82,82238,82477,82477,82524,82524,0,0,0,1,0,0,0,0,82524,82624,0,82624,82657,
83,0,12,83,82660,83566,83566,83593,83593,0,0,0,0,1,0,0,0,83593,83693,0,83693,83791,
84,1,13,84,83794,84655,84655,84680,0,84680,0,0,0,1,0,0,0,0,0,0,0,0,
85,0,4,85,84983,85049,85049,85098,85098,0,0,0,1,0,0,0,0,85098,85198,0,85198,85250,
86,1,16,86,85253,86161,86161,86186,0,86186,0,0,0,1,0,0,0,0,0,0,0,0,
87,0,10,87,86489,86576,86576,86665,86665,0,0,0,1,0,0,0,0,86665,86765,0,86765,86809,
88,0,10,88,86812,87666,87666,87720,87720,0,0,0,1,0,0,0,0,87720,87820,0,87820,87858,
89,0,0,89,87861,88808,88808,88881,88881,0,0,1,1,0,0,0,0,88881,88981,0,88981,89018,
90,1,4,90,89021,90020,90020,90052,0,90052,0,0,0,1,0,0,0,0,0,0,0,0,
91,1,10,91,90355,90667,90667,90747,0,90747,0,0,0,1,0,0,0,0,0,0,0,0,
92,0,13,92,91050,91299,91299,91324,91324,0,0,0,1,0,0,0,0,91324,91424,0,91424,91509,
93,1,6,93,91512,92486,92486,92514,0,92514,0,0,0,1,0,0,0,0,0,0,0,0,
94,0,6,94,92817,92830,92830,92878,92878,0,0,0,1,0,0,0,0,92878,92978,0,92978,93014,
95,0,0,95,93017,93988,93988,94060,94060,0,0,0,1,0,0,0,0,94060,94160,0,94160,94202,
96,0,16,96,94205,95211,95211,95358,95358,0,0,0,1,0,0,0,0,95358,95458,0,95458,95501,
97,0,15,97,95504,96486,96486,96900,96900,0,0,1,0,1,0,0,0,96900,97000,0,97000,97007,
98,0,17,98,97010,98306,98306,98353,98353,0,0,1,0,1,0,0,0,98353,98453,0,98453,98458,
99,0,13,99,98461,99464,99464,99517,99517,0,0,1,1,0,0,0,0,99517,99617,0,99617,99662,
100,0,1,100,99665,100706,100706,100738,100738,0,0,0,0,1,0,0,0,100738,100838,0,100838,100865,
101,0,2,101,100868,101855,101855,101875,101875,0,0,0,0,1,0,0,0,101875,101975,0,101975,102083,
102,0,16,102,102086,103172,103172,103297,103297,0,0,0,1,0,0,0,0,103297,103397,0,103397,103441,
103,1,3,103,103444,104745,104745,104771,0,104771,0,0,0,1,0,0,0,0,0,0,0,0,
104,0,0,104,105074,105103,105103,105133,105133,0,0,0,1,0,0,0,0,105133,105233,0,105233,105273,
105,0,11,105,105276,106367,106367,106391,106391,0,0,0,0,1,0,0,0,106391,106491,0,106491,106501,
106,0,11,106,106504,107557,107557,107584,107584,0,0,0,0,1,0,0,0,107584,107684,0,107684,107772,
107,0,15,107,107775,108697,108697,108727,108727,0,0,0,0,1,0,0,0,108727,108827,0,108827,108835,
108,0,3,108,108838,110411,110411,110513,110513,0,0,0,1,0,0,0,0,110513,110613,0,110613,110649,
109,0,14,109,110652,111742,111742,111820,111820,0,0,1,1,0,0,0,0,111820,111920,0,111920,111973,
110,0,7,110,111976,112894,112894,112934,112934,0,0,0,0,1,0,0,0,112934,113034,0,113034,113040,
111,0,7,111,113043,113933,113933,113956,113956,0,0,0,0,1,0,0,0,113956,114056,0,114056,114075,
112,0,17,112,114078,115015,115015,115132,115132,0,0,0,0,1,0,0,0,115132,115228,0,0,0,
113,0,11,113,115231,115522,115522,115556,115556,0,0,0,0,1,0,0,0,115556,115656,0,115656,115665,
114,0,1,114,115668,116559,116559,116583,116583,0,0,0,0,1,0,0,0,116583,116683,0,116683,116766,
115,0,17,115,116769,117722,117722,117752,117752,0,0,0,0,1,0,0,0,117752,117852,0,117852,117859,
116,0,11,116,117862,118823,118823,118843,118843,0,0,0,0,1,0,0,0,118843,118943,0,118943,119005,
117,0,12,117,119008,119963,119963,119989,119989,0,0,0,0,1,0,0,0,119989,120089,0,120089,120098,
118,0,8,118,120101,121070,121070,121108,121108,0,0,0,0,1,0,0,0,121108,121208,0,121208,121213,
119,0,8,119,121216,122249,122249,122273,122273,0,0,0,0,1,0,0,0,122273,122373,0,122373,122388,
120,0,9,120,122391,123430,123430,123604,123604,0,0,0,1,0,0,0,0,123604,123704,0,123704,123752,
121,0,4,121,123755,124944,124944,125029,125029,0,0,1,1,0,0,0,0,125029,125129,0,125129,125176,
122,0,8,122,125179,126122,126122,126389,126389,0,0,1,0,1,0,0,0,126389,126489,0,126489,126496,
