STARTDATA
KLIMBIC OUTPUT FILE
MS EXCEL FORMAT
System,No System Name
User,Operant
Date,22-Apr-2020
Time,9:52
Box Index,1
ExptType,0
SessionRecord,191

Session Title,SCB
Protocol Title,grating orientation discrimination with punishment and distractors (bug fixed)
Protocol Description,nose-touch one of the two locations according to stimulus orientation (2AFC) + ignore distractor + punishment for wrong selection
Analysis Ref,CS-101
Dose Details,Index,0
Dose Table Item
n.a.
0
Unassigned
300
Subject Id,SCB_2
DB Ref,SCB_nbk_shaping07
DB Group,-1
Day Table,Image Discrimination Day Table
Duration,234000
Pellet Count,0
Fluid Count,163
Air Puff Count,0
Shock Count,0
F10 Sensor,X(0),
SL Target,1
SL Dummy,2
SS Target,1
SS Dummy,2
SensorTC
S(1),
172,
AutoControl,Index,10,
AC Comment,,T5_2_retrain - 1T1D (75x75)  VT/HZ = 1:1 (Tc-6, Dc-1-4)
01_cross,02_responsebox,03_mask_060,hz6_060,hz6_080,hz6_100,hz6_120,vt6_060,vt6_080,vt6_100,vt6_120,hz1_120,vt1_120,hz2_120,vt2_120,hz3_120,vt3_120,hz4_120,vt4_120,hz5_120,vt5_120,hz7_120,vt7_120,hz8_120,vt8_120,hz6_110,hz1_110,vt6_110,vt1_110,hz2_110,vt2_110,hz3_110,vt3_110,hz4_110,vt4_110,hz5_110,vt5_110,hz6_110,vt6_110,hz7_110,vt7_110,hz8_110,vt8_110,hz6_95,vt6_95,hz6_90,vt6_90,hz6_85,vt6_85,hz6_82,vt6_82,hz1_080,hz2_080,hz3_080,hz4_080,hz5_080,hz7_080,hz8_080,vt1_080,vt2_080,vt3_080,vt4_080,vt5_080,vt7_080,vt8_080,hz6_75,vt6_75,hz6_070,vt6_070,hz1_75,vt1_75,hz2_75,vt2_75,hz3_75,vt3_75,hz4_75,vt4_75,hz5_75,vt5_75,hz7_75,vt7_75,hz8_75,vt8_75,
Image Discrim Details
Trials,Banked,RptInc,RptMssd,CTLimited,CTLimit,All_Trials,C_Trials,I_Trials,M_Trials,Ex_Crcn_Trials
198,0,0,0,0,1000,1,0,0,0,0,
Trial,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,
T1TGIndex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T1Freq,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,
T1Ampl,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,
T1Burst,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
T1Period,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
T1Delay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T1ToneCount,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
T2Mode,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
T2TGType,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
T2TGIndex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T2Freq,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,
T2Ampl,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,
T2Burst,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
T2Period,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
T2Delay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T2ToneCount,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,


Trials

,,,,Stage (4),Stage (4),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (9),Stage (9),Stage (10),Stage (12),Stage (12),
Trial,,Item,TT,,,,,Target,Dummy,Count :-,Count :-,Count :-,Count :-,Count :-,Count :-,Count :-,,,Reward,,,
Ref,Outcome,Index,Index,Entry,Exit,Entry,Exit,Report,Report,W(1),W(2),W(3),W(4),W(5),W(6),W(7),Entry,Exit,Count :-,Entry,Exit,
0,0,6,0,1003,1206,1206,1521,1521,0,0,1,1,0,0,0,0,1521,1621,0,1621,1715,
1,1,17,1,1718,2420,2420,2482,0,2482,0,0,1,0,0,0,0,0,0,0,0,0,
2,0,12,2,2785,2822,2822,2873,2873,0,0,0,0,1,0,0,0,2873,2973,0,2973,3027,
3,0,11,3,3030,5014,5014,5081,5081,0,0,0,1,0,0,0,0,5081,5181,0,5181,5240,
4,0,6,4,5243,6445,6445,6502,6502,0,0,0,1,0,0,0,0,6502,6602,0,6602,6652,
5,0,14,5,6655,7880,7880,7943,7943,0,0,0,1,0,0,0,0,7943,8043,0,8043,8107,
6,0,7,6,8110,9259,9259,9333,9333,0,0,0,1,0,0,0,0,9333,9433,0,9433,9481,
7,0,11,7,9484,10591,10591,10658,10658,0,0,0,1,0,0,0,0,10658,10758,0,10758,10801,
8,0,12,8,10804,11969,11969,12234,12234,0,0,1,0,1,0,0,0,12234,12334,0,12334,12393,
9,0,14,9,12396,13468,13468,13539,13539,0,0,0,1,0,0,0,0,13539,13639,0,13639,13744,
10,0,13,10,13747,14802,14802,14976,14976,0,0,1,0,1,0,0,0,14976,15076,0,15076,15124,
11,0,7,11,15127,16224,16224,16284,16284,0,0,0,1,0,0,0,0,16284,16384,0,16384,16455,
12,1,10,12,16458,17479,17479,17522,0,17522,0,0,0,1,0,0,0,0,0,0,0,0,
13,0,0,13,17825,17962,17962,18022,18022,0,0,0,1,0,0,0,0,18022,18122,0,18122,18197,
14,0,9,14,18200,19252,19252,19353,19353,0,0,0,0,1,0,0,0,19353,19453,0,19453,19481,
15,0,1,15,19484,20412,20412,20439,20439,0,0,0,0,1,0,0,0,20439,20539,0,20539,20577,
16,0,9,16,20580,21604,21604,21639,21639,0,0,0,0,1,0,0,0,21639,21739,0,21739,21762,
17,0,10,17,21765,22770,22770,22989,22989,0,0,1,1,0,0,0,0,22989,23089,0,23089,23152,
18,0,5,18,23155,24253,24253,24285,24285,0,0,0,0,1,0,0,0,24285,24385,0,24385,24421,
19,0,16,19,24424,25407,25407,25446,25446,0,0,0,0,1,0,0,0,25446,25546,0,25546,25570,
20,0,7,20,25573,26597,26597,26986,26986,0,0,1,1,0,0,0,0,26986,27086,0,27086,27144,
21,0,2,21,27147,28117,28117,28340,28340,0,0,1,1,0,0,0,0,28340,28440,0,28440,28509,
22,0,5,22,28512,29491,29491,29519,29519,0,0,0,0,1,0,0,0,29519,29619,0,29619,29648,
23,0,7,23,29651,30720,30720,30776,30776,0,0,0,1,0,0,0,0,30776,30876,0,30876,30940,
24,1,9,24,30943,31961,31961,32236,0,32236,0,1,1,0,0,0,0,0,0,0,0,0,
25,1,13,25,32539,32674,32674,32728,0,32728,0,0,1,0,0,0,0,0,0,0,0,0,
26,0,12,26,33031,33137,33137,33683,33683,0,0,2,0,1,0,0,0,33683,33783,0,33783,33837,
27,0,15,27,33840,34834,34834,34928,34928,0,0,0,1,0,0,0,0,34928,35028,0,35028,35119,
28,0,11,28,35122,36126,36126,36218,36218,0,0,0,1,0,0,0,0,36218,36318,0,36318,36375,
29,0,9,29,36378,37330,37330,37366,37366,0,0,0,0,1,0,0,0,37366,37466,0,37466,37477,
30,1,2,30,37480,38491,38491,38527,0,38527,0,0,0,1,0,0,0,0,0,0,0,0,
31,1,13,31,38830,38988,38988,39053,0,39053,0,0,1,0,0,0,0,0,0,0,0,0,
32,1,1,32,39356,39461,39461,39892,0,39892,0,3,1,0,0,0,0,0,0,0,0,0,
33,0,0,33,40195,40222,40222,40291,40291,0,0,0,1,0,0,0,0,40291,40391,0,40391,40485,
34,0,16,34,40488,41485,41485,41516,41516,0,0,0,0,1,0,0,0,41516,41616,0,41616,41634,
35,0,16,35,41637,42557,42557,42787,42787,0,0,1,0,1,0,0,0,42787,42887,0,42887,42924,
36,1,0,36,42927,43898,43898,43927,0,43927,0,0,0,1,0,0,0,0,0,0,0,0,
37,1,12,37,44230,44291,44291,44400,0,44400,0,1,1,0,0,0,0,0,0,0,0,0,
38,0,10,38,44703,44847,44847,44904,44904,0,0,0,1,0,0,0,0,44904,45004,0,45004,45097,
39,0,8,39,45100,45992,45992,46025,46025,0,0,0,0,1,0,0,0,46025,46125,0,46125,46150,
40,0,14,40,46153,47018,47018,47078,47078,0,0,0,1,0,0,0,0,47078,47178,0,47178,47247,
41,1,7,41,47250,48104,48104,48136,0,48136,0,0,0,1,0,0,0,0,0,0,0,0,
42,0,10,42,48439,48469,48469,48523,48523,0,0,0,1,0,0,0,0,48523,48623,0,48623,48687,
43,0,6,43,48690,49500,49500,49551,49551,0,0,0,1,0,0,0,0,49551,49651,0,49651,49718,
44,0,4,44,49721,50607,50607,50680,50680,0,0,1,0,1,0,0,0,50680,50780,0,50780,50802,
45,0,13,45,50805,51751,51751,51825,51825,0,0,0,0,1,0,0,0,51825,51925,0,51925,51947,
46,0,1,46,51950,52853,52853,52885,52885,0,0,0,0,1,0,0,0,52885,52985,0,52985,52995,
47,0,10,47,52998,53990,53990,54074,54074,0,0,1,1,0,0,0,0,54074,54174,0,54174,54238,
48,0,16,48,54241,55193,55193,55268,55268,0,0,1,0,1,0,0,0,55268,55368,0,55368,55384,
49,0,9,49,55387,56344,56344,56411,56411,0,0,0,0,1,0,0,0,56411,56511,0,56511,56531,
50,0,13,50,56534,57609,57609,57682,57682,0,0,0,0,1,0,0,0,57682,57782,0,57782,57814,
51,0,3,51,57817,58780,58780,58916,58916,0,0,1,1,0,0,0,0,58916,59016,0,59016,59093,
52,1,6,52,59096,60114,60114,60143,0,60143,0,0,0,1,0,0,0,0,0,0,0,0,
53,1,17,53,60446,60498,60498,60547,0,60547,0,0,1,0,0,0,0,0,0,0,0,0,
54,1,4,54,60850,60868,60868,60933,0,60933,0,0,1,0,0,0,0,0,0,0,0,0,
55,0,8,55,61236,61241,61241,61271,61271,0,0,0,0,1,0,0,0,61271,61371,0,61371,61402,
56,0,10,56,61405,62342,62342,62417,62417,0,0,0,1,0,0,0,0,62417,62517,0,62517,62571,
57,1,15,57,62574,63601,63601,63635,0,63635,0,0,0,1,0,0,0,0,0,0,0,0,
58,1,13,58,63938,63992,63992,64083,0,64083,0,1,1,0,0,0,0,0,0,0,0,0,
59,0,3,59,64386,64450,64450,64540,64540,0,0,1,1,0,0,0,0,64540,64640,0,64640,64819,
60,0,8,60,64822,65727,65727,65759,65759,0,0,0,0,1,0,0,0,65759,65859,0,65859,65868,
61,0,6,61,65871,67148,67148,67252,67252,0,0,1,1,0,0,0,0,67252,67352,0,67352,67402,
62,1,3,62,67405,68466,68466,68488,0,68488,0,0,0,1,0,0,0,0,0,0,0,0,
63,0,11,63,68791,68921,68921,68986,68986,0,0,0,1,0,0,0,0,68986,69086,0,69086,69152,
64,1,10,64,69155,70207,70207,70293,0,70293,0,1,0,1,0,0,0,0,0,0,0,0,
65,0,5,65,70596,70707,70707,70767,70767,0,0,0,0,1,0,0,0,70767,70867,0,70867,70890,
66,1,7,66,70893,71848,71848,71877,0,71877,0,0,0,1,0,0,0,0,0,0,0,0,
67,0,2,67,72180,72233,72233,72316,72316,0,0,0,1,0,0,0,0,72316,72416,0,72416,72490,
68,0,16,68,72493,73354,73354,73385,73385,0,0,0,0,1,0,0,0,73385,73485,0,73485,73501,
69,0,6,69,73504,74846,74846,74941,74941,0,0,1,1,0,0,0,0,74941,75041,0,75041,75092,
70,1,2,70,75095,76055,76055,76089,0,76089,0,0,0,1,0,0,0,0,0,0,0,0,
71,0,16,71,76392,76427,76427,76596,76596,0,0,2,0,1,0,0,0,76596,76696,0,76696,76729,
72,0,8,72,76732,77741,77741,77773,77773,0,0,0,0,1,0,0,0,77773,77873,0,77873,77891,
73,0,8,73,77894,78860,78860,78888,78888,0,0,0,0,1,0,0,0,78888,78988,0,78988,79005,
74,1,3,74,79008,79972,79972,80001,0,80001,0,0,0,1,0,0,0,0,0,0,0,0,
75,0,10,75,80304,80369,80369,80428,80428,0,0,0,1,0,0,0,0,80428,80528,0,80528,80620,
76,0,0,76,80623,81492,81492,81609,81609,0,0,1,1,0,0,0,0,81609,81709,0,81709,81764,
77,0,4,77,81767,82867,82867,82896,82896,0,0,0,0,1,0,0,0,82896,82996,0,82996,83009,
78,1,2,78,83012,83991,83991,84020,0,84020,0,1,0,1,0,0,0,0,0,0,0,0,
79,1,3,79,84323,84651,84651,84695,0,84695,0,0,0,1,0,0,0,0,0,0,0,0,
80,0,16,80,84998,85138,85138,85211,85211,0,0,0,0,1,0,0,0,85211,85311,0,85311,85341,
81,0,9,81,85344,86272,86272,86305,86305,0,0,0,0,1,0,0,0,86305,86405,0,86405,86458,
82,0,5,82,86461,87280,87280,87317,87317,0,0,0,0,1,0,0,0,87317,87417,0,87417,87430,
83,1,0,83,87433,88347,88347,88374,0,88374,0,0,0,1,0,0,0,0,0,0,0,0,
84,1,5,84,88677,88684,88684,88797,0,88797,0,0,1,0,0,0,0,0,0,0,0,0,
85,0,16,85,89100,89133,89133,89233,89233,0,0,1,0,1,0,0,0,89233,89333,0,89333,89365,
86,1,15,86,89368,90287,90287,90358,0,90358,0,1,0,1,0,0,0,0,0,0,0,0,
87,0,3,87,90661,90671,90671,90758,90758,0,0,1,1,0,0,0,0,90758,90858,0,90858,90925,
88,0,13,88,90928,91841,91841,91915,91915,0,0,0,0,1,0,0,0,91915,92015,0,92015,92030,
89,0,0,89,92033,92913,92913,93040,93040,0,0,1,1,0,0,0,0,93040,93140,0,93140,93204,
90,0,5,90,93207,94150,94150,94221,94221,0,0,1,0,1,0,0,0,94221,94321,0,94321,94341,
91,0,12,91,94344,95270,95270,95305,95305,0,0,0,0,1,0,0,0,95305,95405,0,95405,95423,
92,1,0,92,95426,96382,96382,96414,0,96414,0,0,0,1,0,0,0,0,0,0,0,0,
93,0,3,93,96717,96752,96752,96812,96812,0,0,0,1,0,0,0,0,96812,96912,0,96912,97037,
94,0,16,94,97040,98019,98019,98045,98045,0,0,0,0,1,0,0,0,98045,98145,0,98145,98170,
95,0,2,95,98173,99143,99143,99239,99239,0,0,0,1,0,0,0,0,99239,99339,0,99339,99393,
96,1,7,96,99396,100301,100301,100331,0,100331,0,0,0,1,0,0,0,0,0,0,0,0,
97,0,8,97,100634,100693,100693,100730,100730,0,0,0,0,1,0,0,0,100730,100830,0,100830,100898,
