STARTDATA
KLIMBIC OUTPUT FILE
MS EXCEL FORMAT
System,No System Name
User,Operant
Date,20-Oct-2019
Time,13:1
Box Index,1
ExptType,0
SessionRecord,46

Session Title,SCB
Protocol Title,grating orientation discrimination with punishment and distractors (bug fixed)
Protocol Description,nose-touch one of the two locations according to stimulus orientation (2AFC) + ignore distractor + punishment for wrong selection
Analysis Ref,CS-101
Dose Details,Index,0
Dose Table Item
n.a.
0
Unassigned
300
Subject Id,SCB_2
DB Ref,SCB_nbk_shaping07
DB Group,-1
Day Table,Image Discrimination Day Table
Duration,168000
Pellet Count,0
Fluid Count,126
Air Puff Count,0
Shock Count,0
F10 Sensor,X(0),
SL Target,1
SL Dummy,2
SS Target,1
SS Dummy,2
SensorTC
S(1),
154,
AutoControl,Index,0,
AC Comment,,T1 - 1T1D (120x120)  VT/HZ = 1:1 (Tc-6, Dc-1-3)
01_cross,02_responsebox,03_mask_060,hz6_060,hz6_080,hz6_100,hz6_120,vt6_060,vt6_080,vt6_100,vt6_120,hz1_120,vt1_120,hz2_120,vt2_120,hz3_120,vt3_120,hz4_120,vt4_120,hz5_120,vt5_120,hz7_120,vt7_120,hz8_120,vt8_120,
Image Discrim Details
Trials,Banked,RptInc,RptMssd,CTLimited,CTLimit,All_Trials,C_Trials,I_Trials,M_Trials,Ex_Crcn_Trials
198,0,0,0,0,1000,1,0,0,0,0,
Trial,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,
T1Ampl,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,
T1Burst,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
T1Period,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
T1Delay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T1ToneCount,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
T2Mode,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
T2TGType,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
T2TGIndex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T2Freq,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,
T2Ampl,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,
T2Burst,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
T2Period,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
T2Delay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T2ToneCount,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,


Trials

,,,,Stage (4),Stage (4),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (9),Stage (9),Stage (10),Stage (12),Stage (12),
Trial,,Item,TT,,,,,Target,Dummy,Count :-,Count :-,Count :-,Count :-,Count :-,Count :-,Count :-,,,Reward,,,
Ref,Outcome,Index,Index,Entry,Exit,Entry,Exit,Report,Report,W(1),W(2),W(3),W(4),W(5),W(6),W(7),Entry,Exit,Count :-,Entry,Exit,
0,1,2,0,1003,1073,1073,1130,0,1130,0,0,1,0,0,0,0,0,0,0,0,0,
1,0,10,1,1433,1510,1510,1551,1551,0,0,0,1,0,0,0,0,1551,1651,0,1651,1683,
2,0,9,2,1686,1974,1974,2020,2020,0,0,0,1,0,0,0,0,2020,2120,0,2120,2157,
3,0,16,3,2160,4091,4091,4237,4237,0,0,0,1,0,0,0,0,4237,4337,0,4337,4360,
4,0,6,4,4363,5297,5297,5347,5347,0,0,1,1,0,0,0,0,5347,5447,0,5447,5478,
5,0,16,5,5481,6315,6315,6448,6448,0,0,1,1,0,0,0,0,6448,6548,0,6548,6576,
6,0,13,6,6579,7622,7622,7719,7719,0,0,0,1,0,0,0,0,7719,7819,0,7819,7847,
7,0,13,7,7850,8808,8808,8928,8928,0,0,1,1,0,0,0,0,8928,9028,0,9028,9058,
8,0,11,8,9061,10094,10094,10121,10121,0,0,0,0,1,0,0,0,10121,10221,0,10221,10320,
9,0,13,9,10323,11378,11378,11426,11426,0,0,0,1,0,0,0,0,11426,11526,0,11526,11564,
10,1,16,10,11567,12625,12625,12653,0,12653,0,0,0,1,0,0,0,0,0,0,0,0,
11,0,16,11,12956,12992,12992,13041,13041,0,0,0,1,0,0,0,0,13041,13141,0,13141,13178,
12,0,1,12,13181,14192,14192,14220,14220,0,0,0,0,1,0,0,0,14220,14320,0,14320,14435,
13,0,3,13,14438,15338,15338,15451,15451,0,0,0,1,0,0,0,0,15451,15551,0,15551,15576,
14,0,2,14,15579,16546,16546,16584,16584,0,0,0,0,1,0,0,0,16584,16682,0,0,0,
15,0,11,15,16685,16954,16954,16987,16987,0,0,0,0,1,0,0,0,16987,17081,0,0,0,
16,0,16,16,17084,17376,17376,17524,17524,0,0,1,1,0,0,0,0,17524,17624,0,17624,17654,
17,1,9,17,17657,18529,18529,18557,0,18557,0,0,0,1,0,0,0,0,0,0,0,0,
18,0,14,18,18860,18861,18861,18911,18911,0,0,0,1,0,0,0,0,18911,19011,0,19011,19084,
19,0,6,19,19087,19983,19983,20079,20079,0,0,1,1,0,0,0,0,20079,20179,0,20179,20207,
20,0,13,20,20210,21157,21157,21247,21247,0,0,0,1,0,0,0,0,21247,21347,0,21347,21373,
21,0,15,21,21376,22292,22292,22322,22322,0,0,0,0,1,0,0,0,22322,22420,0,0,0,
22,0,4,22,22423,22660,22660,22702,22702,0,0,0,1,0,0,0,0,22702,22802,0,22802,22841,
23,1,9,23,22844,23758,23758,23935,0,23935,0,0,0,1,0,0,0,0,0,0,0,0,
24,0,9,24,24238,24259,24259,24298,24298,0,0,0,1,0,0,0,0,24298,24398,0,24398,24439,
25,0,5,25,24442,25340,25340,25730,25730,0,0,1,0,1,0,0,0,25730,25830,0,25830,25859,
26,0,14,26,25862,26685,26685,26740,26740,0,0,0,1,0,0,0,0,26740,26840,0,26840,26883,
27,0,17,27,26886,27694,27694,27725,27725,0,0,0,0,1,0,0,0,27725,27825,0,27825,27907,
28,0,8,28,27910,28766,28766,28793,28793,0,0,0,0,1,0,0,0,28793,28888,0,0,0,
29,0,0,29,28891,29120,29120,29166,29166,0,0,0,1,0,0,0,0,29166,29266,0,29266,29349,
30,0,12,30,29352,30117,30117,30140,30140,0,0,0,0,1,0,0,0,30140,30240,0,30240,30251,
31,0,4,31,30254,31247,31247,31340,31340,0,0,0,1,0,0,0,0,31340,31440,0,31440,31474,
32,1,13,32,31477,32362,32362,32395,0,32395,0,0,0,1,0,0,0,0,0,0,0,0,
33,0,8,33,32698,32698,32698,32722,32722,0,0,0,0,1,0,0,0,32722,32822,0,32822,32833,
34,0,11,34,32836,33723,33723,33747,33747,0,0,0,0,1,0,0,0,33747,33844,0,0,0,
35,0,1,35,33847,34098,34098,34125,34125,0,0,0,0,1,0,0,0,34125,34225,0,34225,34230,
36,0,14,36,34233,35035,35035,35125,35125,0,0,1,1,0,0,0,0,35125,35225,0,35225,35260,
37,0,3,37,35263,36168,36168,36357,36357,0,0,0,1,0,0,0,0,36357,36457,0,36457,36491,
38,0,14,38,36494,37333,37333,37445,37445,0,0,0,1,0,0,0,0,37445,37545,0,37545,37570,
39,1,14,39,37573,38361,38361,38387,0,38387,0,0,0,1,0,0,0,0,0,0,0,0,
40,0,8,40,38690,38717,38717,38744,38744,0,0,0,0,1,0,0,0,38744,38842,0,0,0,
41,0,10,41,38845,39189,39189,39231,39231,0,0,0,1,0,0,0,0,39231,39331,0,39331,39370,
42,1,10,42,39373,40226,40226,40320,0,40320,0,0,0,1,0,0,0,0,0,0,0,0,
43,0,15,43,40623,40653,40653,40681,40681,0,0,0,0,1,0,0,0,40681,40781,0,40781,40789,
44,0,3,44,40792,41713,41713,41852,41852,0,0,0,1,0,0,0,0,41852,41952,0,41952,41978,
45,0,5,45,41981,42961,42961,42985,42985,0,0,0,0,1,0,0,0,42985,43085,0,43085,43095,
46,0,11,46,43098,43990,43990,44015,44015,0,0,0,0,1,0,0,0,44015,44115,0,44115,44116,
47,0,9,47,44119,45048,45048,45124,45124,0,0,1,1,0,0,0,0,45124,45224,0,45224,45254,
48,0,14,48,45257,46163,46163,46349,46349,0,0,1,1,0,0,0,0,46349,46449,0,46449,46484,
49,0,2,49,46487,47322,47322,47390,47390,0,0,0,0,1,0,0,0,47390,47490,0,47490,47531,
50,0,10,50,47534,48380,48380,48514,48514,0,0,1,1,0,0,0,0,48514,48614,0,48614,48645,
51,0,12,51,48648,49544,49544,49592,49592,0,0,0,0,1,0,0,0,49592,49692,0,49692,49696,
52,0,2,52,49699,50740,50740,50813,50813,0,0,1,0,1,0,0,0,50813,50913,0,50913,50917,
53,0,1,53,50920,51812,51812,51838,51838,0,0,0,0,1,0,0,0,51838,51938,0,51938,51939,
54,0,1,54,51942,52984,52984,53016,53016,0,0,0,0,1,0,0,0,53016,53115,0,0,0,
55,0,17,55,53118,53440,53440,53470,53470,0,0,0,0,1,0,0,0,53470,53570,0,53570,53627,
56,0,15,56,53630,54412,54412,54438,54438,0,0,0,0,1,0,0,0,54438,54538,0,54538,54547,
57,1,16,57,54550,55390,55390,55954,0,55954,0,1,0,1,0,0,0,0,0,0,0,0,
58,0,0,58,56257,56394,56394,56419,56419,0,0,0,1,0,0,0,0,56419,56519,0,56519,56698,
59,0,2,59,56701,57446,57446,57473,57473,0,0,0,0,1,0,0,0,57473,57573,0,57573,57580,
60,0,1,60,57583,58485,58485,58516,58516,0,0,0,0,1,0,0,0,58516,58616,0,58616,58618,
61,0,8,61,58621,59509,59509,59536,59536,0,0,0,0,1,0,0,0,59536,59636,0,59636,59638,
62,1,16,62,59641,60565,60565,60591,0,60591,0,0,0,1,0,0,0,0,0,0,0,0,
63,0,4,63,60894,60921,60921,60971,60971,0,0,0,1,0,0,0,0,60971,61071,0,61071,61115,
64,0,17,64,61118,62804,62804,62948,62948,0,0,1,0,1,0,0,0,62948,63048,0,63048,63054,
65,0,2,65,63057,63974,63974,64247,64247,0,0,1,0,1,0,0,0,64247,64347,0,64347,64351,
66,0,10,66,64354,65258,65258,65406,65406,0,0,0,1,0,0,0,0,65406,65506,0,65506,65543,
67,0,1,67,65546,66340,66340,66364,66364,0,0,0,0,1,0,0,0,66364,66464,0,66464,66470,
68,0,9,68,66473,67413,67413,67511,67511,0,0,0,1,0,0,0,0,67511,67611,0,67611,67655,
69,0,7,69,67658,68571,68571,69070,69070,0,0,1,0,1,0,0,0,69070,69170,0,69170,69177,
70,0,8,70,69180,70052,70052,70075,70075,0,0,0,0,1,0,0,0,70075,70175,0,70175,70358,
71,0,4,71,70361,71245,71245,71355,71355,0,0,0,1,0,0,0,0,71355,71455,0,71455,71499,
72,0,15,72,71502,72444,72444,72593,72593,0,0,0,0,1,0,0,0,72593,72693,0,72693,72695,
73,0,6,73,72698,74065,74065,74178,74178,0,0,0,1,0,0,0,0,74178,74278,0,74278,74322,
74,1,4,74,74325,75301,75301,75326,0,75326,0,0,0,1,0,0,0,0,0,0,0,0,
75,0,3,75,75629,75707,75707,75727,75727,0,0,0,1,0,0,0,0,75727,75827,0,75827,75871,
76,0,6,76,75874,76894,76894,77043,77043,0,0,0,1,0,0,0,0,77043,77143,0,77143,77186,
77,0,1,77,77189,78108,78108,78132,78132,0,0,0,0,1,0,0,0,78132,78232,0,78232,78249,
78,0,10,78,78252,79156,79156,79367,79367,0,0,0,1,0,0,0,0,79367,79467,0,79467,79535,
79,0,15,79,79538,80656,80656,80682,80682,0,0,0,0,1,0,0,0,80682,80782,0,80782,80784,
80,0,5,80,80787,81670,81670,81694,81694,0,0,0,0,1,0,0,0,81694,81794,0,81794,81819,
81,0,1,81,81822,82829,82829,82853,82853,0,0,0,0,1,0,0,0,82853,82953,0,82953,82963,
82,0,5,82,82966,83981,83981,84004,84004,0,0,0,0,1,0,0,0,84004,84104,0,84104,84113,
83,0,12,83,84116,85063,85063,85088,85088,0,0,0,0,1,0,0,0,85088,85188,0,85188,85203,
84,0,13,84,85206,86294,86294,86367,86367,0,0,0,1,0,0,0,0,86367,86467,0,86467,86507,
85,1,6,85,86510,87443,87443,87469,0,87469,0,0,0,1,0,0,0,0,0,0,0,0,
86,0,6,86,87772,87843,87843,87944,87944,0,0,0,1,0,0,0,0,87944,88044,0,88044,88097,
87,0,17,87,88100,89306,89306,89332,89332,0,0,0,0,1,0,0,0,89332,89432,0,89432,89441,
88,0,15,88,89444,90450,90450,90473,90473,0,0,0,0,1,0,0,0,90473,90573,0,90573,90585,
89,0,12,89,90588,91615,91615,91640,91640,0,0,0,0,1,0,0,0,91640,91740,0,91740,91750,
90,0,8,90,91753,92660,92660,92683,92683,0,0,0,0,1,0,0,0,92683,92783,0,92783,92787,
91,0,13,91,92790,93825,93825,94053,94053,0,0,0,1,0,0,0,0,94053,94153,0,94153,94211,
92,1,3,92,94214,95121,95121,95239,0,95239,0,1,0,1,0,0,0,0,0,0,0,0,
93,1,5,93,95542,95709,95709,95738,0,95738,0,0,1,0,0,0,0,0,0,0,0,0,
94,0,4,94,96041,96086,96086,96125,96125,0,0,0,1,0,0,0,0,96125,96225,0,96225,96371,
95,0,17,95,96374,97260,97260,97285,97285,0,0,0,0,1,0,0,0,97285,97384,0,0,0,
96,0,9,96,97387,97701,97701,97756,97756,0,0,0,1,0,0,0,0,97756,97856,0,97856,97909,
97,0,12,97,97912,98771,98771,98794,98794,0,0,0,0,1,0,0,0,98794,98894,0,98894,98905,
98,1,6,98,98908,99828,99828,99862,0,99862,0,0,0,1,0,0,0,0,0,0,0,0,
99,0,4,99,100165,100179,100179,100228,100228,0,0,0,1,0,0,0,0,100228,100328,0,100328,100389,
100,0,7,100,100392,101538,101538,101565,101565,0,0,0,0,1,0,0,0,101565,101665,0,101665,101686,
101,0,6,101,101689,102606,102606,102716,102716,0,0,0,1,0,0,0,0,102716,102816,0,102816,102855,
102,0,7,102,102858,103770,103770,103795,103795,0,0,0,0,1,0,0,0,103795,103895,0,103895,103907,
103,0,9,103,103910,105000,105000,105214,105214,0,0,0,1,0,0,0,0,105214,105314,0,105314,105360,
104,0,0,104,105363,106459,106459,106495,106495,0,0,0,1,0,0,0,0,106495,106595,0,106595,106641,
105,0,11,105,106644,107747,107747,107774,107774,0,0,0,0,1,0,0,0,107774,107874,0,107874,107883,
106,0,0,106,107886,109042,109042,109087,109087,0,0,0,1,0,0,0,0,109087,109187,0,109187,109242,
107,0,17,107,109245,110218,110218,110241,110241,0,0,0,0,1,0,0,0,110241,110341,0,110341,110470,
108,0,13,108,110473,112217,112217,112275,112275,0,0,0,1,0,0,0,0,112275,112375,0,112375,112433,
109,0,12,109,112436,113439,113439,113464,113464,0,0,0,0,1,0,0,0,113464,113564,0,113564,113659,
110,1,3,110,113662,114595,114595,114625,0,114625,0,0,0,1,0,0,0,0,0,0,0,0,
111,0,15,111,114928,114958,114958,115001,115001,0,0,0,0,1,0,0,0,115001,115101,0,115101,115117,
112,0,7,112,115120,116018,116018,116041,116041,0,0,0,0,1,0,0,0,116041,116141,0,116141,116154,
113,0,6,113,116157,117145,117145,117383,117383,0,0,2,1,0,0,0,0,117383,117483,0,117483,117537,
114,1,13,114,117540,118644,118644,118667,0,118667,0,0,0,1,0,0,0,0,0,0,0,0,
115,0,7,115,118970,119112,119112,119146,119146,0,0,0,0,1,0,0,0,119146,119246,0,119246,119311,
116,0,17,116,119314,120307,120307,120416,120416,0,0,0,0,1,0,0,0,120416,120516,0,120516,120527,
117,0,4,117,120530,121795,121795,121976,121976,0,0,1,1,0,0,0,0,121976,122076,0,122076,122127,
118,0,11,118,122130,123179,123179,123208,123208,0,0,0,0,1,0,0,0,123208,123308,0,123308,123418,
119,1,13,119,123421,124324,124324,124353,0,124353,0,0,0,1,0,0,0,0,0,0,0,0,
120,0,16,120,124656,124744,124744,124807,124807,0,0,0,1,0,0,0,0,124807,124907,0,124907,124964,
121,0,1,121,124967,125893,125893,125918,125918,0,0,0,0,1,0,0,0,125918,126018,0,126018,126124,
122,0,7,122,126127,127207,127207,127228,127228,0,0,0,0,1,0,0,0,127228,127328,0,127328,127475,
